GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes,current league
19/6/2017,18.3.4.28,André Ayew,8442448,21,17-Dec-89,27,75,14,12,4,6250,6900,6650,143,133,31216778,176,72,M/AM RLC,2,1,2,3,3,1,1,2,2,2,2,9,11,14,15,13,10,15,10,5,8,11,13,11,15,14,14,15,12,11,11,12,14,14,14,14,11,14,14,13,14,15,11,20,15,12,5,15,13,12,13,13,7,15,17,16,11,14,15,12,13,12,1,8,18,20,17,20,16,M/AM RLC,526,1,1,15,16,20,17,1,1,1,11,14,18,17,8,1,17179869192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,André Ayew,£13.50m ,30.0,176.0,Forward - Left Winger,left,Swansea City,26.0,6.0,3.0,1453.0,36.0,6.0,5.0,2361.0,38.0,5.0,2.0,2620.0,47.0,18.0,7.0,4116.0,8.0,3.0,1.0,720.0,Premier League,
19/6/2017,18.3.4.28,Anthony Martial,85086702,769,05-Dec-95,21,15,1,12,4,6900,7300,7500,164,153,132261838,181,76,AM/S L,3,3,1,1,1,1,1,2,1,4,2,5,9,19,15,15,7,8,8,2,2,13,16,3,15,8,12,11,14,12,10,11,13,18,4,14,5,13,13,18,16,14,9,11,14,17,20,13,12,11,8,13,8,11,7,18,12,15,16,15,18,12,1,1,14,20,14,20,1,AM/S L,513,1,1,19,1,20,14,1,1,1,1,1,14,12,1,1,144115188076905496,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anthony Martial,£58.50m ,24.0,181.0,Forward - Centre-Forward,right,Manchester United,42.0,8.0,8.0,2517.0,45.0,11.0,9.0,2337.0,38.0,12.0,3.0,2327.0,48.0,23.0,12.0,3566.0,4.0,0.0,2.0,296.0,Premier League,
19/6/2017,18.3.4.28,Sadio Mané,85100467,41,10-Apr-92,25,45,13,6,1,6800,8100,8100,172,163,202417962,175,69,AM/S RL,3,2,2,2,2,1,1,2,2,3,2,7,14,16,15,15,7,5,12,4,8,12,8,9,15,10,12,11,14,12,13,13,15,16,4,15,8,13,13,18,16,15,6,12,14,17,20,14,12,13,6,14,8,9,16,16,11,13,15,12,15,7,1,1,1,20,20,17,14,AM/S RL,515,1,1,16,14,17,20,1,1,1,1,1,1,1,1,1,2269941755543576,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Sadio Mané,£63.00m ,28.0,174.0,Forward - Left Winger,right,Liverpool FC,29.0,13.0,8.0,2427.0,44.0,20.0,9.0,3480.0,50.0,26.0,5.0,4309.0,47.0,22.0,12.0,3720.0,7.0,4.0,2.0,590.0,Premier League,
19/6/2017,18.3.4.28,Fousséni Diabaté,85121414,31,18-Oct-95,21,0,0,0,0,3750,6000,6000,140,120,12882189,175,66,AM/S RL,4,2,3,3,3,2,1,2,1,1,2,12,12,11,13,13,8,9,13,6,6,11,7,5,13,8,11,8,12,11,9,12,2,10,8,14,7,13,13,16,13,11,9,20,14,15,8,13,10,13,8,11,11,11,18,14,10,10,12,11,11,7,1,1,12,19,17,19,10,AM/S RL,625,1,1,20,10,19,17,1,1,1,1,1,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fousseni Diabaté,£2.70m ,25.0,175.0,Forward - Right Winger,left,Trabzonspor,2.0,0.0,0.0,59.0,38.0,5.0,2.0,2527.0,27.0,3.0,3.0,2169.0,24.0,1.0,3.0,1397.0,3.0,0.0,0.0,101.0,Premier League,
19/6/2017,18.3.4.28,Lys Mousset,85133876,769,08-Feb-96,21,0,0,1,2,3750,5750,5750,143,116,7645148,184,82,AM/S R,1,1,3,1,2,3,1,1,1,3,3,3,8,13,14,13,6,7,15,4,2,12,12,3,14,4,12,9,13,14,9,11,12,15,5,13,12,10,12,15,13,10,10,8,14,15,20,12,14,13,3,14,7,12,8,13,10,9,11,14,12,5,1,1,1,17,17,1,1,AM/S R,622,1,1,20,1,1,17,1,1,1,1,1,1,1,1,1,768,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lys Mousset,£3.60m ,24.0,184.0,Forward - Centre-Forward,right,Sheffield United,14.0,0.0,0.0,442.0,29.0,3.0,1.0,1058.0,28.0,2.0,0.0,646.0,33.0,6.0,4.0,1374.0,nan,nan,nan,nan,Premier League,
19/6/2017,18.3.4.28,Jamie Vardy,90008752,765,11-Jan-87,30,16,6,0,0,6100,7500,7450,155,149,232186002,178,77,S ,3,1,2,1,2,3,2,1,2,2,1,7,10,12,16,13,7,12,10,5,3,12,16,13,13,17,13,17,13,15,12,12,17,12,10,14,5,17,17,17,12,12,11,10,16,18,20,17,14,14,17,15,7,10,8,16,13,15,14,5,7,17,1,1,12,12,12,12,10,S ,600,1,1,20,10,12,12,1,1,1,1,1,10,12,1,1,2251799947976720,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jamie Vardy,£18.00m ,33.0,179.0,Forward - Centre-Forward,right,Leicester City,48.0,16.0,7.0,3821.0,42.0,23.0,1.0,3543.0,36.0,18.0,4.0,2883.0,40.0,23.0,7.0,3428.0,5.0,6.0,0.0,385.0,Premier League,
19/6/2017,18.3.4.28,Josh Gordon,90048727,765,10-Oct-94,22,0,0,0,0,2000,4500,4500,110,97,406923,178,70,AM/S RL,3,3,2,1,2,1,2,2,3,2,2,4,8,12,11,11,5,9,10,3,5,10,9,6,12,4,13,10,12,10,9,12,16,9,7,12,11,12,14,13,12,11,8,5,11,12,20,11,10,10,5,10,3,10,11,12,12,11,13,14,10,8,1,1,12,18,18,18,1,AM/S RL,625,1,1,20,1,18,18,1,1,1,1,1,12,12,1,1,8208,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2017,18.3.4.28,Cenk Tosun,91001078,799,07-Jun-91,26,19,5,2,0,6250,7300,7300,155,145,63081680,183,78,S ,3,3,2,2,1,3,1,2,2,4,3,7,9,12,18,13,10,15,14,7,8,12,16,4,12,15,13,14,14,15,12,13,17,12,13,14,8,12,14,11,12,14,12,18,14,12,20,13,14,16,15,10,6,10,14,14,15,10,15,4,10,5,1,1,1,10,1,10,1,S ,600,1,1,20,1,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cenk Tosun,£20.70m ,29.0,183.0,Forward - Centre-Forward,right,Everton FC,47.0,24.0,4.0,3286.0,38.0,19.0,3.0,2738.0,29.0,4.0,3.0,1226.0,13.0,2.0,3.0,504.0,nan,nan,nan,nan,Premier League,
19/6/2017,18.3.4.28,Heung-Min Son,92020288,135,08-Jul-92,24,51,17,0,0,6600,8250,7600,159,154,131108996,183,77,AM/S RL,2,2,3,2,1,1,2,2,1,1,1,11,13,14,16,11,10,11,15,6,5,12,13,6,15,8,13,6,13,12,12,14,13,13,5,16,7,14,15,15,14,11,10,18,16,15,20,15,10,11,5,14,5,14,14,17,7,13,18,12,15,8,1,6,15,20,18,20,11,AM/S RL,515,1,1,16,11,20,18,1,1,1,1,1,13,15,6,1,18141941858832,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Heung-min Son,£45.00m ,28.0,184.0,Forward - Left Winger,both,Tottenham Hotspur,47.0,21.0,9.0,2972.0,53.0,18.0,11.0,3379.0,48.0,20.0,10.0,3292.0,41.0,18.0,12.0,3174.0,8.0,9.0,4.0,586.0,Premier League,
19/6/2017,18.3.4.28,Elias Kachunga,92023622,53,22-Apr-92,25,1,0,2,0,5000,6600,6600,140,132,29456523,178,74,AM/S R,3,3,1,3,2,2,3,3,2,1,3,7,10,12,13,12,8,14,10,5,7,11,11,8,12,16,11,14,11,10,12,12,15,13,8,14,8,14,15,15,14,14,11,9,16,16,20,14,13,13,10,15,5,14,15,17,8,12,14,10,8,12,1,1,15,20,20,10,13,AM/S R,512,1,1,17,13,10,20,1,1,1,1,1,10,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elias Kachunga,£3.15m ,28.0,178.0,Forward - Centre-Forward,right,Sheffield Wednesday,48.0,13.0,4.0,3980.0,21.0,1.0,1.0,1444.0,22.0,0.0,0.0,1361.0,37.0,3.0,5.0,2724.0,7.0,1.0,0.0,441.0,Premier League,
19/6/2017,18.3.4.28,Collin Quaner,92025952,771,18-Jun-91,26,0,0,0,0,4650,6100,6350,135,127,20632759,191,81,M/AM/S R,2,3,2,1,2,3,2,3,4,3,3,6,9,11,12,11,6,11,8,7,6,10,9,8,10,16,12,15,10,10,10,10,10,9,8,15,8,13,16,13,12,15,15,20,14,16,14,13,14,12,7,13,8,12,8,12,9,11,16,12,14,7,1,1,18,18,18,14,1,M/AM/S R,632,1,1,20,1,14,18,1,1,1,1,1,14,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Collin Quaner,£1.35m ,29.0,191.0,Forward - Centre-Forward,right,Without Club,38.0,11.0,7.0,2381.0,31.0,0.0,4.0,1679.0,18.0,4.0,4.0,1013.0,5.0,0.0,0.0,66.0,nan,nan,nan,nan,Premier League,
19/6/2017,18.3.4.28,Leonardo Ulloa,956040,1649,26-Jul-86,30,0,0,0,0,5000,6550,6600,137,130,17255311,185,75,S ,2,2,1,4,1,3,1,3,2,1,3,7,9,11,14,11,9,15,10,8,7,12,17,10,13,15,15,15,13,12,11,13,11,11,10,14,7,15,16,12,9,13,14,12,13,13,20,14,15,11,12,8,4,2,20,10,13,11,10,6,8,6,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leonardo Ulloa,£4.50m ,34.0,188.0,Forward - Centre-Forward,right,Rayo Vallecano,24.0,1.0,0.0,724.0,20.0,2.0,2.0,797.0,32.0,14.0,1.0,1761.0,23.0,7.0,2.0,1758.0,4.0,0.0,0.0,50.0,Premier League,
19/6/2017,18.3.4.28,Sergio Agüero,957002,1649,02-Jun-88,29,82,33,24,10,8600,8800,9000,183,177,232186002,173,70,AM/S C,3,3,3,3,1,1,3,1,1,3,3,6,10,17,17,17,12,12,15,3,4,15,17,5,18,14,16,14,16,15,14,16,15,15,12,18,7,12,13,18,18,19,8,15,12,15,20,16,10,15,10,16,14,12,15,16,8,16,14,14,14,11,1,1,1,17,11,11,17,AM/S C,621,1,1,20,17,11,11,1,1,1,1,1,1,1,1,1,17592186569732,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sergio Agüero,£72.00m ,32.0,173.0,Forward - Centre-Forward,right,Manchester City,45.0,33.0,7.0,3503.0,39.0,30.0,7.0,2933.0,46.0,32.0,10.0,3370.0,32.0,23.0,4.0,2092.0,3.0,1.0,0.0,178.0,Premier League,
19/6/2017,18.3.4.28,Mohamed Salah,98028755,16,15-Jun-92,25,53,29,11,4,6700,8000,8000,178,172,203307722,175,72,AM/S RL,3,3,3,3,3,2,1,1,3,1,1,11,13,16,17,15,9,11,15,3,8,14,12,8,16,9,15,10,14,14,14,15,14,14,5,17,7,13,12,18,17,15,7,20,14,18,8,14,13,15,4,15,6,9,15,17,9,14,15,13,16,9,1,1,1,20,20,18,14,AM/S RL,515,1,1,16,14,18,20,1,1,1,1,1,1,1,1,1,290482176099623936,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mohamed Salah,£135.00m ,28.0,175.0,Forward - Right Winger,left,Liverpool FC,41.0,19.0,15.0,3185.0,52.0,44.0,16.0,4119.0,52.0,27.0,12.0,4342.0,48.0,23.0,13.0,4091.0,9.0,6.0,0.0,751.0,Premier League,
19/6/2017,18.3.4.28,Shani Tarashaj,98030598,798,07-Feb-95,22,5,0,8,5,4800,6550,6300,139,123,23021856,176,77,AM/S C,2,2,2,3,2,2,2,3,3,1,1,8,10,13,14,11,10,8,13,6,6,12,13,7,12,11,13,10,14,11,13,10,13,13,7,15,7,10,12,15,14,10,8,12,13,14,20,13,10,12,5,11,5,14,11,16,10,8,12,9,11,14,1,1,13,18,10,13,18,AM/S C,621,1,1,20,18,13,10,1,1,1,1,1,13,10,1,1,144119586122369024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shani Tarashaj,£1.80m ,25.0,176.0,Forward - Second Striker,right,Without Club,15.0,1.0,0.0,449.0,2.0,0.0,0.0,59.0,12.0,1.0,0.0,413.0,2.0,1.0,0.0,89.0,nan,nan,nan,nan,Premier League,
19/6/2017,18.3.4.28,Kalifa Coulibaly,13108065,31,21-Aug-91,25,2,0,0,0,5000,5800,6500,123,122,11180396,195,84,S ,1,2,2,2,2,2,1,1,3,2,3,6,7,10,11,10,8,14,11,5,8,10,11,2,11,11,12,14,11,14,9,12,13,8,7,11,7,13,14,13,13,18,18,9,13,14,20,14,17,11,11,11,7,5,8,9,10,12,13,12,14,1,1,1,1,10,1,1,10,S ,600,1,1,20,10,1,1,1,1,1,1,1,1,1,1,1,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kalifa Coulibaly,£2.70m ,29.0,197.0,Forward - Centre-Forward,right,FC Nantes,47.0,18.0,3.0,3307.0,13.0,2.0,3.0,656.0,39.0,12.0,5.0,2195.0,23.0,5.0,0.0,1730.0,1.0,0.0,0.0,67.0,Ligue 1,
19/6/2017,18.3.4.28,Bertrand Traoré,13112706,9,06-Sep-95,21,40,6,0,0,5450,6950,6950,159,139,48488490,181,73,M/AM/S RL,1,2,3,3,1,1,2,1,2,4,1,12,12,15,12,14,12,9,10,4,5,11,9,4,15,7,10,9,12,10,13,12,15,13,7,13,9,13,13,16,14,10,10,20,14,16,7,13,11,13,3,11,6,14,10,15,9,12,14,14,10,1,1,1,17,20,20,17,1,M/AM/S RL,535,1,1,19,1,17,20,1,1,1,1,1,17,17,1,1,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bertrand Traoré,£16.20m ,25.0,181.0,Forward - Right Winger,left,Aston Villa,39.0,13.0,6.0,3074.0,43.0,18.0,7.0,3019.0,48.0,11.0,5.0,2717.0,35.0,4.0,5.0,1913.0,6.0,1.0,0.0,189.0,Ligue 1,
19/6/2017,18.3.4.28,Moussa Konaté,13114841,41,03-Apr-93,24,23,8,4,0,3750,6700,6200,129,124,6652993,183,79,S R,3,2,1,2,1,1,1,2,3,1,3,11,11,12,13,12,8,14,11,4,4,11,12,5,13,13,13,11,12,12,8,12,11,13,8,14,7,6,9,14,13,12,13,12,14,13,20,14,13,12,13,13,5,13,13,15,11,6,10,8,7,14,1,1,1,15,15,13,10,S R,602,1,1,20,10,13,15,1,1,1,1,1,1,1,1,1,9216,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moussa Konaté,£5.40m ,27.0,183.0,Forward - Centre-Forward,right,Dijon FCO,39.0,14.0,6.0,2872.0,41.0,16.0,3.0,3014.0,28.0,7.0,2.0,1901.0,14.0,2.0,1.0,761.0,5.0,0.0,0.0,319.0,Ligue 1,
19/6/2017,18.3.4.28,Casimir Ninga,13117428,14,17-May-93,24,15,5,0,0,4000,6250,6250,130,125,8256765,186,81,AM/S L,2,4,1,3,2,3,1,2,2,2,2,5,10,13,14,10,5,11,13,5,4,9,10,4,10,13,11,14,12,9,8,8,15,13,7,13,7,10,11,16,13,15,12,7,10,17,20,17,15,12,8,11,14,12,12,15,13,12,15,13,13,6,1,1,1,18,1,18,1,AM/S L,623,1,1,20,1,18,1,1,1,1,1,1,1,1,1,1,134218752,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casimir Ninga,£1.35m ,27.0,186.0,Forward - Left Winger,right,Sivasspor,9.0,5.0,2.0,515.0,34.0,4.0,1.0,1568.0,36.0,8.0,3.0,2581.0,18.0,3.0,1.0,812.0,4.0,0.0,0.0,168.0,Ligue 1,
19/6/2017,18.3.4.28,Firmin Mubele,13136838,53,17-Apr-94,23,39,9,0,0,3900,6450,6450,134,129,10816215,178,71,AM/S RL,4,3,2,2,3,1,3,1,1,1,1,11,12,14,12,13,7,8,8,5,5,11,9,6,13,7,13,11,12,12,9,11,12,12,7,13,7,13,11,16,14,12,6,8,14,15,20,13,11,13,7,1,8,12,14,14,12,14,12,10,10,10,1,1,14,19,19,15,1,AM/S RL,625,1,1,20,1,15,19,1,1,1,1,1,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmin Mubele,£5.40m ,26.0,175.0,Forward - Centre-Forward,right,FC Toulouse,27.0,11.0,4.0,2246.0,34.0,6.0,3.0,1810.0,22.0,2.0,1.0,732.0,7.0,0.0,0.0,236.0,nan,nan,nan,nan,Ligue 1,
19/6/2017,18.3.4.28,Ibrahima Niane,13181735,41,11-Mar-99,18,0,0,8,3,2000,5000,5000,139,100,1119089,191,0,S ,1,4,3,1,3,3,3,1,2,4,1,9,7,10,11,9,11,8,11,4,8,6,3,5,10,10,12,13,9,11,12,10,10,7,4,14,11,10,11,13,12,11,14,8,8,14,20,14,13,9,10,6,5,9,8,11,9,12,11,13,12,3,1,1,1,12,12,10,8,S ,600,1,1,20,8,10,12,1,1,1,1,1,1,1,1,1,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ibrahima Niane,£1.35m ,21.0,187.0,Forward - Centre-Forward,right,FC Metz,nan,nan,nan,nan,35.0,5.0,1.0,1340.0,39.0,13.0,2.0,1845.0,22.0,4.0,0.0,1036.0,6.0,6.0,0.0,475.0,Ligue 1,
19/6/2017,18.3.4.28,Lucas Ocampos,14031132,1649,11-Jul-94,22,0,0,0,0,5250,6450,6450,141,129,14456288,187,84,AM/S RL,2,2,1,1,1,4,3,2,1,2,1,11,13,14,11,14,11,13,14,8,5,13,13,5,15,9,11,14,11,7,10,9,13,17,8,13,7,12,12,13,15,12,15,9,13,14,20,15,13,13,8,13,5,14,11,15,13,14,13,7,12,6,1,1,14,20,15,20,10,AM/S RL,515,3,1,17,10,20,15,1,1,1,1,1,14,13,1,1,2252383929237504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Lucas Ocampos,£10.80m ,26.0,187.0,Forward - Right Winger,both,Sevilla FC,29.0,3.0,2.0,1518.0,53.0,16.0,4.0,3668.0,40.0,5.0,8.0,3217.0,44.0,17.0,5.0,3574.0,7.0,1.0,0.0,523.0,Ligue 1,
19/6/2017,18.3.4.28,Ezequiel Ponce,14092553,1649,29-Mar-97,20,0,0,5,2,4000,6000,6000,156,120,8190040,178,75,S ,2,1,1,3,2,2,2,3,3,4,3,10,11,12,14,12,9,14,11,7,6,10,7,7,13,15,12,14,12,13,9,11,14,13,11,13,7,11,12,12,13,14,10,10,14,13,20,14,13,14,13,12,13,9,7,15,11,16,7,7,7,1,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ezequiel Ponce,£2.25m ,23.0,181.0,Forward - Centre-Forward,right,Spartak Moscow,27.0,2.0,1.0,1304.0,32.0,3.0,1.0,1408.0,43.0,21.0,4.0,3195.0,34.0,11.0,1.0,2270.0,12.0,7.0,3.0,774.0,Ligue 1,
19/6/2017,18.3.4.28,Jérémy Blayac,144255,769,13-Jun-83,34,0,0,0,0,2750,5300,5300,118,106,129483,185,80,S ,1,3,3,2,1,1,1,1,1,2,1,4,10,10,12,12,7,14,10,4,4,10,11,4,10,8,13,15,11,13,10,12,15,12,8,12,7,13,15,10,11,15,13,10,13,10,20,12,15,13,8,14,10,8,12,13,14,12,14,13,12,8,1,1,7,10,10,10,1,S ,600,1,1,20,1,10,10,1,1,1,1,1,7,7,1,1,1024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jérémy Blayac,£225Th. ,37.0,187.0,Forward - Centre-Forward,right,Retired,32.0,8.0,4.0,1457.0,30.0,5.0,2.0,1140.0,34.0,4.0,6.0,2148.0,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,
19/6/2017,18.3.4.28,Suk Hyun-Jun,164247,135,29-Jun-91,25,11,4,4,1,4750,6500,6200,135,124,1145391,190,83,AM/S C,1,1,3,1,1,1,1,3,2,3,3,10,10,13,12,12,12,13,12,6,5,12,11,6,14,13,12,14,10,11,8,11,18,13,6,14,9,13,15,13,12,12,15,11,12,13,20,12,12,12,8,14,13,11,14,18,17,8,14,12,16,12,1,1,1,18,1,1,18,AM/S C,621,1,1,20,18,1,1,1,1,1,1,1,1,1,1,1,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2017,18.3.4.28,Neymar,19024412,1651,05-Feb-92,25,77,52,7,9,9500,9500,9500,197,190,232186002,174,68,M/AM/S LC,3,4,2,1,2,1,1,4,1,3,1,16,16,20,16,17,16,9,13,3,3,16,16,3,20,10,17,14,15,15,16,15,16,19,14,19,3,10,10,18,19,14,6,14,16,16,20,13,10,14,11,15,6,12,16,17,9,14,11,8,8,13,1,1,18,20,14,20,18,M/AM/S LC,534,1,1,19,18,20,14,1,1,1,1,1,18,12,1,1,2322752673431552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Neymar,£162.00m ,28.0,175.0,Forward - Left Winger,right,Paris Saint-Germain,45.0,20.0,26.0,3972.0,30.0,28.0,16.0,2697.0,28.0,23.0,13.0,2351.0,27.0,19.0,12.0,2386.0,5.0,2.0,4.0,450.0,Ligue 1,
