GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes,current league
19/6/2017,18.3.4.28,Myziane Maolida,48039186,769,14-Feb-99,18,0,0,0,0,1750,5350,5350,167,107,2698264,181,70,AM/S RL,3,2,3,3,2,3,2,3,1,1,2,5,8,13,13,12,8,8,11,3,4,11,9,4,12,4,11,10,9,8,12,10,13,13,4,12,7,8,8,15,13,12,9,8,13,15,20,10,8,10,9,4,7,11,20,11,11,11,12,9,10,3,1,1,1,20,18,20,1,AM/S RL,515,1,1,20,1,20,18,1,1,1,1,1,1,1,1,1,146366987889541120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Myziane Maolida,£4.05m ,21.0,182.0,Forward - Centre-Forward,right,OGC Nice,6.0,2.0,1.0,521.0,22.0,3.0,0.0,658.0,15.0,1.0,4.0,1047.0,22.0,1.0,2.0,810.0,5.0,1.0,0.0,179.0,Ligue 1,
19/6/2017,18.3.4.28,Ismaďla Sarr,48042766,41,25-Feb-98,19,8,1,0,0,3950,6250,6250,136,125,16154541,180,78,AM RL,1,1,1,2,4,3,3,2,2,3,2,11,8,14,12,12,11,8,12,6,6,10,14,6,12,11,11,14,12,10,10,11,4,13,9,14,4,10,13,15,13,14,10,8,15,15,20,14,13,12,5,11,6,11,12,13,10,12,12,11,12,4,1,1,13,20,17,20,10,AM RL,505,1,1,15,10,20,17,1,1,1,1,1,13,10,1,1,70368744177666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ismaïla Sarr,£12.60m ,22.0,185.0,Forward - Right Winger,right,Watford FC,33.0,5.0,5.0,2113.0,27.0,5.0,5.0,1976.0,50.0,13.0,11.0,4152.0,30.0,6.0,6.0,2130.0,4.0,0.0,1.0,351.0,Ligue 1,
19/6/2017,18.3.4.28,Bassem Srarfi,49038543,51,25-Jun-97,19,0,0,0,0,3700,5750,5750,134,115,4019125,176,71,AM RL,2,2,1,2,1,1,3,2,1,3,4,11,12,15,10,14,11,6,9,5,5,11,12,5,15,6,11,7,12,11,12,9,9,14,6,13,7,11,11,15,14,12,6,20,13,13,8,12,9,10,10,11,7,11,10,14,12,11,12,6,14,5,1,1,14,20,20,15,13,AM RL,505,1,1,1,13,15,20,1,1,1,1,1,10,14,1,1,288230376285929472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bassem Srarfi,£2.70m ,23.0,176.0,Forward - Right Winger,left,SV Zulte Waregem,16.0,4.0,2.0,647.0,35.0,3.0,1.0,1329.0,25.0,1.0,2.0,968.0,8.0,0.0,0.0,271.0,8.0,0.0,1.0,366.0,Ligue 1,
19/6/2017,18.3.4.28,Prejuce Nakoulma,54005468,9,21-Apr-87,30,30,6,0,0,4750,6250,6250,126,126,232186002,178,76,M/AM/S RL,2,1,3,1,1,2,2,2,1,3,2,6,11,14,10,12,5,8,8,5,4,13,7,3,12,7,10,12,11,10,8,9,13,15,4,13,7,12,12,16,15,14,8,10,13,16,20,10,13,11,11,10,10,5,9,16,9,10,11,11,14,3,1,1,18,20,18,20,9,M/AM/S RL,535,1,1,18,9,20,18,1,1,1,1,1,18,18,1,1,549890039810,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Préjuce Nakoulma,£2.25m ,33.0,178.0,Forward - Centre-Forward,right,Without Club,24.0,8.0,1.0,1988.0,18.0,3.0,0.0,1149.0,12.0,2.0,0.0,213.0,6.0,1.0,0.0,300.0,nan,nan,nan,nan,Ligue 1,
19/6/2017,18.3.4.28,Rony Lopes,55038681,788,28-Dec-95,21,0,0,12,1,5750,6350,6750,153,135,23283243,174,68,M/AM RLC,2,3,3,3,2,1,3,2,3,1,1,13,13,15,12,15,13,6,12,3,5,14,11,6,15,10,12,11,12,11,14,11,14,14,8,13,7,11,13,15,15,13,7,20,13,14,9,13,10,12,8,13,8,14,15,15,12,14,14,15,15,6,1,1,18,20,20,19,18,M/AM RLC,526,1,1,1,18,19,20,1,1,1,1,12,17,18,1,1,2308,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rony Lopes,£25.20m ,24.0,174.0,Forward - Right Winger,left,OGC Nice,29.0,6.0,5.0,2218.0,50.0,17.0,12.0,3288.0,29.0,4.0,2.0,2229.0,15.0,0.0,1.0,683.0,8.0,0.0,0.0,538.0,Ligue 1,
19/6/2017,18.3.4.28,Joris Kayembe,55070229,757,08-Aug-94,22,0,0,8,3,3250,5700,6050,132,121,5701254,180,71,D/M/AM L,1,2,3,3,2,3,2,1,2,3,3,12,13,14,9,12,8,5,9,8,8,11,11,9,13,8,7,7,10,8,11,10,13,16,7,12,8,8,12,16,15,12,9,20,14,15,7,12,10,10,10,10,8,13,13,14,11,12,14,12,11,8,18,12,17,20,14,20,1,D/M/AM L,533,1,1,1,1,20,14,1,18,1,1,1,17,1,12,1,288230376151711745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joris Kayembe,£900Th. ,26.0,182.0,Defender - Left-Back,left,RSC Charleroi,28.0,6.0,3.0,2295.0,3.0,0.0,0.0,87.0,nan,nan,nan,nan,9.0,0.0,2.0,413.0,11.0,0.0,0.0,1011.0,Ligue 1,
19/6/2017,18.3.4.28,Danijel Milicevic,5728821,759,05-Jan-86,31,1,0,2,0,4700,6400,6000,125,123,232186002,177,61,AM RLC,4,3,2,3,1,3,1,2,2,3,1,10,14,11,11,12,14,9,12,11,10,14,9,11,13,11,12,15,12,13,14,14,14,10,18,13,7,13,13,12,13,14,7,12,10,11,20,11,8,13,10,12,10,11,15,14,12,8,14,10,10,10,1,1,14,20,18,15,20,AM RLC,506,1,1,14,20,15,18,1,1,1,1,14,14,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danijel Milicevic,£1.17m ,34.0,171.0,Midfielder - Attacking Midfield,right,RFC Seraing,48.0,9.0,13.0,3483.0,35.0,6.0,7.0,2090.0,21.0,0.0,2.0,1135.0,24.0,5.0,7.0,1997.0,nan,nan,nan,nan,Ligue 1,
19/6/2017,18.3.4.28,Jimmy Durmaz,611474,797,22-Mar-89,28,41,3,8,0,4500,6450,6450,135,128,10753663,180,69,M/AM LC,1,1,1,1,1,3,2,2,1,1,2,16,15,14,12,14,16,6,14,6,7,14,13,7,15,13,10,10,12,11,13,11,12,13,7,13,8,10,13,13,14,12,9,20,13,14,10,13,11,12,12,10,6,8,8,13,10,10,14,7,8,12,1,1,18,20,14,20,17,M/AM LC,524,1,1,1,17,20,14,1,1,1,1,10,18,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jimmy Durmaz,£1.80m ,31.0,180.0,Forward - Right Winger,left,Fatih Karagümrük,30.0,3.0,1.0,1657.0,25.0,4.0,3.0,1242.0,37.0,4.0,1.0,1925.0,15.0,0.0,1.0,452.0,4.0,0.0,0.0,54.0,Ligue 1,
19/6/2017,18.3.4.28,Alexander Kacaniklic,618356,797,13-Aug-91,25,19,3,0,0,3800,5950,5850,124,117,927395,181,72,M/AM RL,1,2,2,3,4,3,2,1,1,3,1,11,13,13,11,13,11,9,11,7,8,12,10,6,14,4,10,6,10,10,13,11,11,12,10,13,8,11,10,14,13,10,9,20,14,14,12,13,6,11,6,9,9,14,14,13,10,10,12,13,14,3,1,1,16,20,15,20,13,M/AM RL,525,1,1,1,13,20,15,1,1,1,1,1,16,13,1,1,70919053639680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Alexander Kacaniklic,£1.35m ,29.0,181.0,Midfielder - Left Midfield,left,Hammarby IF,19.0,0.0,2.0,787.0,12.0,0.0,2.0,422.0,25.0,10.0,8.0,1696.0,23.0,8.0,12.0,1615.0,2.0,0.0,0.0,26.0,Ligue 1,
19/6/2017,18.3.4.28,Keagan Dolly,65024990,45,22-Jan-93,24,9,2,15,5,3750,6650,6450,131,122,10385873,173,70,AM RLC,1,3,1,1,3,4,1,2,3,1,3,6,11,13,13,11,9,5,16,6,4,12,8,6,13,6,8,7,9,8,14,8,14,13,7,14,13,11,10,15,15,14,8,20,14,15,15,12,8,8,8,11,9,9,12,17,9,9,12,10,10,7,1,1,15,20,17,20,15,AM RLC,506,1,1,10,15,20,17,1,1,1,1,12,15,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keagan Dolly,£1.35m ,27.0,170.0,Forward - Left Winger,left,Montpellier HSC,23.0,1.0,2.0,1351.0,22.0,1.0,2.0,1076.0,4.0,0.0,0.0,104.0,6.0,0.0,0.0,142.0,4.0,0.0,0.0,54.0,Ligue 1,
19/6/2017,18.3.4.28,Stiven Mendoza,76016258,1653,27-Jun-92,24,0,0,13,0,3250,5700,6200,129,124,6652993,171,73,AM RL,2,1,3,4,2,2,1,3,3,3,2,7,10,13,11,12,8,5,12,5,4,10,12,4,11,8,12,11,12,9,10,9,14,15,6,13,9,9,15,18,15,11,8,20,14,17,4,13,7,9,6,10,12,13,12,13,9,12,12,12,7,8,1,8,15,20,15,20,10,AM RL,505,1,1,15,10,20,15,1,1,1,1,1,15,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stiven Mendoza,£1.13m ,28.0,172.0,Forward - Left Winger,left,Amiens SC,31.0,8.0,3.0,2413.0,13.0,2.0,0.0,1037.0,28.0,2.0,2.0,2028.0,17.0,6.0,0.0,1261.0,3.0,1.0,0.0,222.0,Ligue 1,
19/6/2017,18.3.4.28,Yassine El Ghanassy,8189685,757,12-Jul-90,26,1,0,5,1,4700,6000,6200,130,124,5949311,175,68,AM RL,1,3,1,3,1,3,1,2,3,2,2,14,15,16,13,15,11,6,11,5,5,14,11,5,15,9,13,17,14,13,10,14,14,15,7,13,9,6,10,13,14,8,7,8,4,15,20,10,8,13,8,11,9,11,12,10,10,12,3,7,5,17,1,1,14,20,18,20,14,AM RL,505,1,1,1,14,20,18,1,1,1,1,14,14,14,1,1,2251799813685248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yassine El Ghanassy,£1.35m ,30.0,173.0,Forward - Left Winger,right,Without Club,41.0,4.0,7.0,2641.0,26.0,0.0,0.0,922.0,18.0,1.0,0.0,1022.0,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,
19/6/2017,18.3.4.28,Stéphane Darbion,8428612,769,22-Mar-84,33,0,0,0,0,3600,6150,6150,125,123,232186002,183,77,M/AM RLC,1,1,2,1,2,3,1,2,2,1,3,13,14,12,11,14,14,10,13,8,6,13,14,5,14,7,13,11,13,14,13,13,12,12,13,12,8,14,15,11,13,14,11,20,12,11,8,13,14,14,7,12,11,8,6,14,12,12,14,13,13,7,1,1,17,20,18,20,15,M/AM RLC,526,1,1,1,15,20,18,1,1,1,1,14,17,15,1,1,17592722915840,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Stéphane Darbion,£450Th. ,36.0,183.0,Midfielder - Left Midfield,left,Retired,42.0,6.0,12.0,3551.0,25.0,3.0,2.0,1846.0,7.0,0.0,0.0,169.0,8.0,0.0,0.0,158.0,nan,nan,nan,nan,Ligue 1,
19/6/2017,18.3.4.28,Frédéric Sammaritano,8428645,769,23-Mar-86,31,0,0,0,0,3900,6150,6150,126,123,3997427,162,65,AM RLC,3,1,1,1,3,1,4,2,1,2,3,13,12,14,10,14,15,5,12,6,4,11,12,3,15,11,12,8,10,13,13,12,17,15,9,13,7,11,14,15,14,7,3,14,11,13,20,11,7,13,11,15,11,8,11,14,13,14,14,13,10,6,1,1,12,20,18,20,18,AM RLC,506,1,1,1,18,20,18,1,1,1,1,11,12,12,1,1,2251834173423744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Frédéric Sammaritano,£900Th. ,34.0,162.0,Midfielder - Attacking Midfield,right,Dijon FCO,31.0,4.0,4.0,1969.0,27.0,1.0,4.0,1551.0,15.0,0.0,0.0,559.0,13.0,2.0,2.0,806.0,7.0,0.0,0.0,223.0,Ligue 1,
19/6/2017,18.3.4.28,Vincent Bessat,8431098,769,08-Nov-85,31,0,0,0,0,3900,6350,6350,127,127,232186002,178,73,D/M/AM L,1,2,1,2,1,2,1,4,2,3,2,13,13,12,7,13,12,7,13,5,10,13,9,10,14,11,12,12,13,13,12,13,14,12,7,12,10,13,14,13,14,15,8,20,14,14,8,14,11,13,11,14,8,15,13,12,12,9,12,12,10,10,20,14,17,19,1,20,10,D/M/AM L,123,1,1,1,1,19,1,1,20,1,10,10,17,1,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Bessat,£450Th. ,34.0,178.0,Defender - Left-Back,left,Without Club,39.0,0.0,6.0,2928.0,25.0,0.0,1.0,1658.0,23.0,2.0,0.0,1841.0,2.0,0.0,0.0,210.0,nan,nan,nan,nan,Ligue 1,
19/6/2017,18.3.4.28,Yannis Salibur,8434934,769,24-Jan-91,26,0,0,0,0,3900,6350,6350,128,127,5497067,177,76,M/AM RL,2,1,1,2,1,1,3,1,2,1,1,12,12,14,12,14,13,7,13,6,3,12,12,3,14,9,13,8,13,12,12,13,10,14,5,13,4,7,8,16,15,12,8,20,13,14,8,14,12,11,9,14,9,8,11,14,11,8,10,11,11,9,1,1,18,20,20,19,13,M/AM RL,525,1,1,10,13,19,20,1,1,1,1,1,15,18,1,1,2252383929237504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Yannis Salibur,£4.50m ,29.0,177.0,Forward - Right Winger,left,Fatih Karagümrük,37.0,8.0,6.0,2989.0,24.0,3.0,1.0,1630.0,24.0,1.0,4.0,1107.0,4.0,0.0,0.0,78.0,3.0,0.0,0.0,200.0,Ligue 1,
19/6/2017,18.3.4.28,Kevin Monnet-Paquet,8440065,769,19-Aug-88,28,0,0,6,0,4400,6400,6500,134,127,8599568,183,73,AM RL,2,1,3,4,1,3,2,3,4,4,3,10,11,14,9,14,10,7,11,5,4,12,12,5,14,8,11,11,10,11,9,10,11,12,6,12,7,11,13,17,13,12,10,5,15,15,20,15,12,10,8,13,6,9,14,14,16,8,14,15,15,8,1,1,14,20,17,20,12,AM RL,505,1,1,15,12,20,17,1,1,1,1,10,14,13,1,1,2251799813685248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kévin Monnet-Paquet,£1.80m ,32.0,184.0,Forward - Left Winger,right,AS Saint-Étienne,48.0,5.0,4.0,3355.0,31.0,2.0,2.0,1835.0,26.0,2.0,1.0,1695.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,151.0,Ligue 1,
19/6/2017,18.3.4.28,Ludovic Baal,8441947,917496,24-May-86,31,12,3,0,0,4300,6450,6450,131,129,232186002,176,75,D/WB L,3,1,2,3,2,1,3,1,2,2,2,9,14,11,6,12,9,11,10,12,11,11,10,12,12,13,13,14,10,12,11,11,12,8,10,9,12,13,15,15,13,12,9,20,15,14,6,16,12,12,13,13,6,14,10,14,14,12,14,13,13,8,20,18,15,14,1,20,14,D/WB L,113,1,1,1,1,14,1,1,20,1,15,14,15,1,18,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ludovic Baal,£900Th. ,34.0,176.0,Defender - Left-Back,left,Stade Brest 29,35.0,0.0,5.0,3062.0,21.0,0.0,1.0,1438.0,3.0,0.0,0.0,152.0,11.0,0.0,0.0,825.0,2.0,0.0,0.0,161.0,Ligue 1,
19/6/2017,18.3.4.28,Dimitri Payet,8442349,769,29-Mar-87,30,35,8,12,4,5750,7650,7250,158,145,232186002,175,77,AM RLC,1,2,2,2,2,1,1,2,1,2,2,15,14,15,14,15,16,6,16,6,5,16,11,5,17,8,14,10,15,10,16,13,14,16,8,14,5,11,8,13,14,14,8,15,15,14,20,13,12,10,9,12,7,8,8,15,8,13,12,13,11,10,1,1,12,20,15,19,20,AM RLC,506,1,1,10,20,19,15,1,1,1,1,12,12,10,1,1,88545045776384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,Dimitri Payet,£19.80m ,33.0,175.0,Forward - Left Winger,right,Olympique Marseille,39.0,8.0,11.0,3153.0,47.0,10.0,23.0,3536.0,38.0,6.0,8.0,2461.0,27.0,12.0,6.0,2400.0,6.0,1.0,1.0,424.0,Ligue 1,
19/6/2017,18.3.4.28,Giovanni Sio,8442431,24,31-Mar-89,28,24,2,0,0,4300,6350,6300,127,126,7413376,180,78,S L,1,4,1,1,2,3,1,3,1,3,2,7,10,12,13,12,10,14,12,7,5,11,9,4,11,12,13,14,11,12,10,10,12,13,5,13,7,9,16,16,15,13,11,20,13,15,8,15,14,13,12,15,8,10,12,14,13,11,13,13,13,10,1,1,12,15,10,15,13,S L,603,1,1,20,13,15,10,1,1,1,1,1,12,10,1,1,4398048083968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Giovanni Sio,£3.15m ,31.0,180.0,Forward - Centre-Forward,left,Genclerbirligi Ankara,35.0,9.0,2.0,2763.0,37.0,10.0,3.0,2463.0,22.0,7.0,4.0,1414.0,28.0,11.0,3.0,2146.0,3.0,0.0,0.0,193.0,Ligue 1,
19/6/2017,18.3.4.28,Razza Camara,8449420,22,20-Feb-90,27,16,4,0,0,4500,6350,5900,135,121,2832447,178,72,AM RL,1,1,2,1,3,1,2,1,2,2,1,10,12,13,9,12,10,7,12,7,5,12,10,6,12,6,9,7,10,8,12,9,16,12,8,11,6,8,9,17,14,8,8,20,14,17,7,12,13,10,6,11,6,8,14,15,14,10,11,14,12,11,1,1,14,20,17,20,1,AM RL,505,1,1,12,1,20,17,1,1,1,1,1,14,12,1,1,2251834173423616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2017,18.3.4.28,Ronny Rodelin,85006064,769,18-Nov-89,27,0,0,0,0,3850,6350,6350,128,127,9122789,193,81,AM/S RL,3,1,2,2,1,2,2,3,2,3,1,4,9,14,10,13,10,15,14,5,5,10,13,3,13,8,13,12,11,11,10,12,13,15,5,13,6,10,14,13,12,14,16,12,14,14,20,13,13,12,8,14,9,8,7,15,12,12,13,13,12,10,1,1,15,17,17,15,13,AM/S RL,625,1,1,20,13,15,17,1,1,1,1,1,10,15,1,1,4432406249472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Ronny Rodelin,£4.50m ,30.0,192.0,Forward - Right Winger,right,EA Guingamp,40.0,11.0,4.0,3078.0,43.0,6.0,6.0,3645.0,24.0,1.0,1.0,1113.0,26.0,6.0,6.0,1945.0,6.0,0.0,0.0,444.0,Ligue 1,
19/6/2017,18.3.4.28,Loďc Puyo,85009949,769,19-Dec-88,28,0,0,0,0,3500,5800,5800,120,116,2445425,182,76,DM/AM L,1,1,2,3,2,2,2,3,3,2,3,13,13,11,7,13,15,10,11,7,9,13,8,9,13,11,13,14,13,12,12,12,14,8,7,8,12,15,14,12,12,14,11,20,15,13,5,15,13,12,11,13,9,12,10,12,13,9,15,15,15,6,1,10,15,20,1,20,13,DM/AM L,523,1,1,1,10,20,1,1,1,1,17,13,15,1,10,1,8796093022208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Loïc Puyo,£810Th. ,31.0,182.0,Midfielder - Central Midfield,left,Macarthur FC,24.0,4.0,2.0,1609.0,11.0,0.0,1.0,376.0,nan,nan,nan,nan,19.0,0.0,1.0,1539.0,nan,nan,nan,nan,Ligue 1,
19/6/2017,18.3.4.28,Yéni Ngbakoto,85010373,53,23-Jan-92,25,2,1,0,0,4000,5900,5900,129,118,2783590,174,73,AM RL,1,3,3,2,1,2,3,2,2,1,2,13,11,13,13,12,14,9,15,5,2,9,11,4,15,11,9,12,8,12,9,9,13,14,10,11,5,7,10,15,14,12,8,9,11,15,20,14,11,13,11,15,8,10,4,15,14,10,12,11,9,8,1,1,12,20,20,15,14,AM RL,505,1,1,12,14,15,20,1,1,1,1,8,12,12,1,1,2251834173424128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yeni N'Gbakoto,£1.80m ,28.0,173.0,Forward - Right Winger,right,EA Guingamp,28.0,4.0,4.0,1486.0,24.0,5.0,1.0,978.0,19.0,3.0,0.0,871.0,23.0,4.0,1.0,931.0,8.0,1.0,1.0,404.0,Ligue 1,
19/6/2017,18.3.4.28,Maxime Poundjé,85011273,769,16-Aug-92,24,0,0,0,0,3250,5800,5800,124,108,789479,179,71,D/WB L,2,1,2,3,2,2,2,2,2,2,3,8,10,10,6,9,10,5,10,10,10,10,6,9,9,9,11,12,10,7,8,8,11,12,5,13,8,12,14,16,13,13,10,20,16,15,8,14,14,13,9,14,7,10,10,10,14,13,12,13,13,5,20,18,15,12,8,20,1,D/WB L,113,1,1,1,1,12,5,1,20,8,1,1,15,5,18,8,2251799813685513,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maxime Poundjé,£4.05m ,28.0,179.0,Defender - Left-Back,left,FC Girondins Bordeaux,10.0,0.0,0.0,810.0,21.0,0.0,2.0,1909.0,43.0,1.0,2.0,3625.0,3.0,0.0,0.0,107.0,4.0,0.0,0.0,100.0,Ligue 1,
19/6/2017,18.3.4.28,Nicolas De Préville,85018475,769,08-Jan-91,26,0,0,0,0,4300,6450,6450,130,128,9616256,182,77,AM/S RL,1,3,3,2,1,1,1,3,2,1,2,5,11,14,10,13,12,13,14,5,3,14,11,5,13,10,12,12,12,13,12,12,15,13,5,14,4,13,16,14,13,10,11,10,12,13,20,15,13,13,10,14,7,12,9,13,13,8,13,13,8,7,1,1,10,19,17,19,1,AM/S RL,625,5,1,20,1,19,17,1,1,1,1,1,10,10,1,1,144115188075855888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicolas de Préville,£6.30m ,29.0,182.0,Forward - Centre-Forward,right,FC Girondins Bordeaux,33.0,14.0,1.0,2156.0,35.0,6.0,4.0,2435.0,34.0,4.0,3.0,1800.0,28.0,8.0,4.0,2251.0,8.0,0.0,1.0,567.0,Ligue 1,
