GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes,current league
19-06-17,18.3.4.28,Erdal Rakip,93049431,797,13-Feb-96,21,0,0,6,1,3250,5750,5750,135,115,878877,179,73,M/AM RC,4,2,3,1,1,3,1,1,1,4,1,10,13,14,12,13,8,7,10,4,9,13,12,11,14,13,13,12,11,13,13,11,13,11,9,13,11,12,13,13,12,11,8,9,13,12,20,13,11,11,12,12,6,6,13,13,12,14,12,12,12,8,1,1,20,16,15,1,20,M/AM RC,413,1,1,1,16,1,10,1,1,1,10,20,1,15,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erdal Rakip,£1.35m ,24.0,179.0,Midfielder - Central Midfield,right,Malmö FF,29.0,8.0,7.0,2201.0,3.0,1.0,0.0,108.0,14.0,0.0,1.0,456.0,28.0,5.0,3.0,1679.0,4.0,0.0,0.0,299.0,Premier League,
19-06-17,18.3.4.28,Sead Haksabanovic,93065007,62002127,04-May-99,18,1,0,0,0,3750,5500,5500,150,110,3172018,174,70,M/AM RLC,2,1,1,1,3,1,3,3,2,1,2,11,12,13,11,14,11,5,14,5,5,12,11,5,14,8,11,9,11,11,13,12,14,15,5,12,6,9,11,13,13,11,8,10,12,12,20,12,7,13,5,9,4,15,13,14,15,13,13,13,12,7,1,1,20,19,15,20,19,M/AM RLC,416,1,1,14,19,18,15,1,1,1,1,14,20,15,1,1,1.44115e+17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sead Haksabanovic,£1.35m ,21.0,174.0,Midfielder - Left Midfield,right,IFK Norrköping,22.0,5.0,1.0,1898.0,20.0,0.0,1.0,1348.0,31.0,6.0,8.0,1742.0,30.0,8.0,8.0,2202.0,nan,nan,nan,nan,Premier League,
19-06-17,18.3.4.28,Sergio Agďż˝ero,957002,1649,02-Jun-88,29,82,33,24,10,8600,8800,9000,183,177,232186002,173,70,AM/S C,3,3,3,3,1,1,3,1,1,3,3,6,10,17,17,17,12,12,15,3,4,15,17,5,18,14,16,14,16,15,14,16,15,15,12,18,7,12,13,18,18,19,8,15,12,15,20,16,10,15,10,16,14,12,15,16,8,16,14,14,14,11,1,1,1,17,11,11,17,AM/S C,621,1,1,20,17,11,11,1,1,1,1,1,1,1,1,1,17592200000000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sergio Agüero,£72.00m ,32.0,173.0,Forward - Centre-Forward,right,Manchester City,45.0,33.0,7.0,3503.0,39.0,30.0,7.0,2933.0,46.0,32.0,10.0,3370.0,32.0,23.0,4.0,2092.0,3.0,1.0,0.0,178.0,Premier League,
19-06-17,18.3.4.28,Xherdan Shaqiri,98003827,798,10-Oct-91,25,62,20,7,1,6448,8184,7350,163,144,65652415,169,72,M/AM RLC,3,1,2,2,3,2,2,2,2,4,1,12,14,15,11,17,13,4,14,4,3,14,10,2,15,14,12,13,11,9,13,10,14,18,5,15,2,10,10,16,17,16,5,20,13,14,12,14,11,12,8,12,8,14,10,15,13,13,16,12,14,8,1,1,19,20,20,19,18,M/AM RLC,526,1,1,10,18,19,20,1,1,1,1,12,19,18,1,1,584116000000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Xherdan Shaqiri,£16.20m ,29.0,169.0,Forward - Right Winger,left,Liverpool FC,22.0,4.0,2.0,1781.0,38.0,8.0,7.0,3080.0,30.0,6.0,5.0,1413.0,11.0,1.0,0.0,293.0,2.0,1.0,0.0,105.0,Premier League,
19-06-17,18.3.4.28,Edimilson Fernandes,98030084,798,15-Apr-96,21,2,0,4,2,3850,6250,6250,143,126,23805289,190,70,M/AM RLC,1,1,3,3,1,3,1,2,2,2,3,10,12,13,7,14,8,11,13,7,9,14,6,10,15,8,10,9,12,13,13,9,11,13,7,13,10,13,12,13,12,14,14,12,11,13,20,14,11,11,7,13,8,10,12,12,13,9,12,12,13,7,1,1,20,19,17,15,20,M/AM RLC,416,1,1,8,19,15,17,1,1,1,13,20,15,17,1,1,1.44115e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Edimilson Fernandes,£4.50m ,24.0,190.0,Midfielder - Central Midfield,right,1.FSV Mainz 05,42.0,2.0,2.0,2049.0,17.0,0.0,2.0,1096.0,33.0,2.0,0.0,2193.0,25.0,1.0,0.0,1579.0,2.0,0.0,0.0,57.0,Premier League,
19-06-17,18.3.4.28,Shani Tarashaj,98030598,798,07-Feb-95,22,5,0,8,5,4800,6550,6300,139,123,23021856,176,77,AM/S C,2,2,2,3,2,2,2,3,3,1,1,8,10,13,14,11,10,8,13,6,6,12,13,7,12,11,13,10,14,11,13,10,13,13,7,15,7,10,12,15,14,10,8,12,13,14,20,13,10,12,5,11,5,14,11,16,10,8,12,9,11,14,1,1,13,18,10,13,18,AM/S C,621,1,1,20,18,13,10,1,1,1,1,1,13,10,1,1,1.4412e+17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shani Tarashaj,£1.80m ,25.0,176.0,Forward - Second Striker,right,Without Club,15.0,1.0,0.0,449.0,2.0,0.0,0.0,59.0,12.0,1.0,0.0,413.0,2.0,1.0,0.0,89.0,nan,nan,nan,nan,Premier League,
19-06-17,18.3.4.28,ďż˝ngel Di Marďż˝a,14000219,1649,14-Feb-88,29,86,19,13,3,6750,8500,7550,174,156,59173982,180,70,M/AM RLC,2,2,2,1,2,4,2,3,1,3,1,16,14,15,13,17,15,6,15,4,5,15,14,8,16,11,15,12,16,12,16,13,13,16,10,14,8,12,12,16,17,12,10,20,14,15,8,14,9,12,14,14,8,16,14,17,13,16,14,6,12,10,1,7,19,20,20,20,15,M/AM RLC,526,1,1,7,15,20,20,1,1,1,1,14,19,12,7,1,2.90482e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ángel Di María,£36.00m ,32.0,180.0,Forward - Right Winger,left,Paris Saint-Germain,43.0,14.0,15.0,3091.0,45.0,21.0,12.0,3119.0,45.0,19.0,17.0,3498.0,41.0,12.0,23.0,3250.0,5.0,1.0,2.0,423.0,Ligue 1,
19-06-17,18.3.4.28,Javier Pastore,14006099,1649,20-Jun-89,27,27,2,0,0,6500,7450,7450,159,149,48682433,187,75,M/AM LC,3,3,3,1,2,1,3,1,1,3,3,13,14,15,12,17,13,8,14,3,3,16,14,2,17,8,14,9,15,11,17,14,11,18,10,14,5,14,9,15,14,12,12,14,11,14,20,13,11,10,8,15,13,10,10,16,14,12,14,15,15,7,1,1,16,20,10,15,20,M/AM LC,524,1,1,1,20,15,10,1,1,1,1,16,15,10,1,1,18142000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Javier Pastore,£13.50m ,31.0,187.0,Midfielder - Attacking Midfield,right,AS Roma,23.0,3.0,9.0,1151.0,37.0,5.0,6.0,1850.0,17.0,4.0,1.0,790.0,15.0,0.0,2.0,795.0,nan,nan,nan,nan,Ligue 1,
19-06-17,18.3.4.28,Giovani Lo Celso,14108651,1649,09-Apr-96,21,0,0,0,0,4754,6006,6700,166,134,21850813,176,69,M/AM LC,2,4,3,3,3,2,1,3,3,2,2,11,15,14,9,16,13,10,13,8,9,16,14,10,15,10,12,13,14,13,15,14,15,15,10,12,12,14,12,13,12,14,11,20,12,13,8,12,11,12,11,12,10,10,12,13,15,13,15,12,10,8,1,1,19,20,7,15,20,M/AM LC,524,1,1,1,20,1,1,1,1,1,13,19,15,7,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giovani Lo Celso,£27.00m ,24.0,177.0,Midfielder - Central Midfield,left,Tottenham Hotspur,14.0,1.0,4.0,736.0,48.0,6.0,7.0,2452.0,46.0,16.0,6.0,3497.0,37.0,2.0,3.0,2152.0,7.0,2.0,0.0,310.0,Ligue 1,
19-06-17,18.3.4.28,Suk Hyun-Jun,164247,135,29-Jun-91,25,11,4,4,1,4750,6500,6200,135,124,1145391,190,83,AM/S C,1,1,3,1,1,1,1,3,2,3,3,10,10,13,12,12,12,13,12,6,5,12,11,6,14,13,12,14,10,11,8,11,18,13,6,14,9,13,15,13,12,12,15,11,12,13,20,12,12,12,8,14,13,11,14,18,17,8,14,12,16,12,1,1,1,18,1,1,18,AM/S C,621,1,1,20,18,1,1,1,1,1,1,1,1,1,1,1,256.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-06-17,18.3.4.28,Youri Tielemans,18077264,757,07-May-97,20,3,0,14,6,6350,7050,7050,157,141,61987542,176,72,M/AM C,1,3,1,3,3,1,2,1,2,3,1,14,12,13,11,15,13,9,14,3,11,15,16,11,16,11,13,13,14,15,14,13,14,15,13,12,11,13,14,13,14,12,8,14,14,12,20,13,10,13,8,15,6,14,12,16,16,14,14,15,15,5,1,1,20,16,10,12,20,M/AM C,411,1,1,1,16,1,1,1,1,1,15,20,12,10,1,1,4294967680.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Youri Tielemans,£18.00m ,23.0,176.0,Midfielder - Central Midfield,right,Leicester City,53.0,18.0,15.0,4427.0,35.0,1.0,2.0,2063.0,43.0,8.0,6.0,3706.0,44.0,5.0,8.0,3393.0,7.0,1.0,0.0,611.0,Ligue 1,
19-06-17,18.3.4.28,Neymar,19024412,1651,05-Feb-92,25,77,52,7,9,9500,9500,9500,197,190,232186002,174,68,M/AM/S LC,3,4,2,1,2,1,1,4,1,3,1,16,16,20,16,17,16,9,13,3,3,16,16,3,20,10,17,14,15,15,16,15,16,19,14,19,3,10,10,18,19,14,6,14,16,16,20,13,10,14,11,15,6,12,16,17,9,14,11,8,8,13,1,1,18,20,14,20,18,M/AM/S LC,534,1,1,19,18,20,14,1,1,1,1,1,18,12,1,1,2322750000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Neymar,£162.00m ,28.0,175.0,Forward - Left Winger,right,Paris Saint-Germain,45.0,20.0,26.0,3972.0,30.0,28.0,16.0,2697.0,28.0,23.0,13.0,2351.0,27.0,19.0,12.0,2386.0,5.0,2.0,4.0,450.0,Ligue 1,
19-06-17,18.3.4.28,Somďż˝lia,19081040,1651,28-Sep-88,28,0,0,0,0,3800,5750,6400,135,127,9411773,180,73,M/AM RC,1,1,1,1,2,2,2,1,3,2,3,6,10,12,10,7,5,11,5,10,11,10,12,9,11,10,12,14,11,10,9,10,14,10,5,10,9,13,13,16,14,13,11,5,13,18,20,13,12,12,8,7,7,12,14,13,11,14,14,12,16,7,15,15,20,18,18,13,20,M/AM RC,413,1,1,10,15,13,18,1,7,15,15,20,13,15,1,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Somália,£1.80m ,32.0,181.0,Midfielder - Central Midfield,both,Ferencvárosi TC,31.0,0.0,1.0,2111.0,31.0,2.0,0.0,2352.0,17.0,1.0,1.0,1016.0,12.0,0.0,0.0,789.0,10.0,1.0,2.0,646.0,Ligue 1,
19-06-17,18.3.4.28,Boschilia,19202696,1651,05-Mar-96,21,0,0,7,2,5800,6300,6650,158,132,20316002,172,63,M/AM RLC,1,2,3,3,3,3,2,1,3,3,2,15,13,15,12,14,16,8,13,4,5,14,13,6,16,13,12,13,14,12,13,12,14,14,11,13,7,12,13,14,15,12,6,20,13,13,9,13,9,13,8,13,9,15,11,15,13,13,14,13,14,7,1,1,16,20,16,20,18,M/AM RLC,526,1,1,1,18,20,16,1,1,1,1,12,16,15,1,1,18141900000000.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
19-06-17,18.3.4.28,Saďż˝f-Eddine Khaoui,211510,51,27-Apr-95,22,0,0,0,0,3250,5350,5350,127,107,1649649,180,68,AM RC,1,1,2,2,3,1,2,2,1,2,3,7,10,13,8,13,9,8,8,6,8,13,10,9,12,8,8,8,10,8,12,10,19,13,6,9,9,11,10,13,14,13,10,20,13,14,10,12,11,10,10,12,3,13,13,11,11,12,8,10,14,3,1,1,14,20,17,12,20,AM RC,503,1,1,1,20,12,17,1,1,1,1,14,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saîf-Eddine Khaoui,£4.50m ,25.0,180.0,Midfielder - Attacking Midfield,left,Olympique Marseille,10.0,0.0,1.0,197.0,35.0,5.0,2.0,2032.0,31.0,6.0,2.0,1887.0,11.0,0.0,0.0,173.0,1.0,0.0,0.0,13.0,Ligue 1,
19-06-17,18.3.4.28,Baptiste Santamaria,211515,769,09-Mar-95,22,0,0,0,0,3250,5800,5800,141,124,4160477,183,73,DM/M C,1,3,2,2,3,3,3,1,2,1,2,11,10,12,8,14,9,12,10,5,8,14,9,10,13,12,13,12,12,13,14,12,12,14,8,12,8,15,13,14,14,14,11,8,15,13,20,14,12,13,5,10,6,15,12,13,13,12,14,9,13,6,1,1,20,15,14,12,20,DM/M C,421,1,1,1,15,12,14,1,1,1,19,20,12,12,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baptiste Santamaria,£2.70m ,25.0,183.0,Midfielder - Defensive Midfield,right,SC Freiburg,43.0,0.0,0.0,3615.0,33.0,0.0,0.0,2732.0,40.0,1.0,0.0,3457.0,30.0,1.0,1.0,2716.0,7.0,0.0,0.0,601.0,Ligue 1,
19-06-17,18.3.4.28,Martin Braithwaite,27013113,764,05-Jun-91,26,17,1,2,0,5200,6500,6650,136,132,27753564,177,77,AM/S RLC,3,2,3,1,1,2,3,1,2,3,2,8,11,12,12,12,9,11,10,4,3,11,10,5,13,12,12,13,11,10,11,10,14,16,14,15,5,13,14,15,14,12,12,12,14,16,20,12,11,14,7,14,11,13,14,12,14,8,12,13,15,6,1,1,10,18,16,18,16,AM/S RLC,626,1,1,20,16,18,16,1,1,1,1,10,10,10,1,1,17626700000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Martin Braithwaite,£7.20m ,29.0,177.0,Forward - Centre-Forward,right,FC Barcelona,36.0,12.0,3.0,3188.0,35.0,10.0,5.0,2435.0,40.0,8.0,7.0,2833.0,38.0,9.0,1.0,2533.0,2.0,0.0,0.0,13.0,Ligue 1,
19-06-17,18.3.4.28,Jeff Reine-Adelaide,28106680,769,17-Jan-98,19,0,0,0,0,4600,5750,5750,142,120,10104601,188,75,AM RLC,3,1,4,3,1,2,2,1,2,1,2,8,11,14,11,13,10,11,10,2,6,12,11,8,13,8,11,9,14,9,13,11,13,15,8,12,7,12,13,14,12,14,13,11,12,14,20,11,13,12,8,11,13,14,12,11,10,12,13,12,14,7,1,8,14,20,18,20,16,AM RLC,506,1,1,10,16,20,18,1,1,1,8,14,12,12,8,8,1.44133e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Jeff Reine-Adélaïde,£2.70m ,22.0,184.0,Midfielder - Central Midfield,right,OGC Nice,15.0,0.0,2.0,1138.0,18.0,1.0,2.0,1019.0,36.0,3.0,3.0,2645.0,23.0,3.0,4.0,1195.0,2.0,0.0,0.0,32.0,Premier League,
19-06-17,18.3.4.28,Max Gradel,29001331,24,30-Nov-87,29,55,9,0,0,5489,7485,6750,152,135,34795897,181,69,M/AM RLC,1,3,3,2,2,1,3,2,3,3,2,8,12,15,13,13,12,10,12,3,5,13,10,7,14,14,9,11,10,8,13,13,19,14,5,13,11,12,13,16,14,14,6,5,12,16,20,14,12,10,12,15,11,11,16,18,13,8,10,8,5,9,1,1,20,20,20,20,17,M/AM RLC,416,1,1,14,17,19,20,1,1,1,1,1,20,17,1,1,70952900000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Max Gradel,£6.30m ,32.0,175.0,Forward - Left Winger,right,Sivasspor,13.0,1.0,0.0,333.0,35.0,11.0,4.0,2897.0,39.0,13.0,10.0,3481.0,22.0,4.0,2.0,1701.0,6.0,2.0,0.0,497.0,Ligue 1,
19-06-17,18.3.4.28,Najib Gandi,29114955,769,23-Jun-94,22,0,0,0,0,2250,5300,5300,118,106,916553,188,71,M/AM C,3,3,2,3,2,2,2,3,1,2,2,10,11,13,7,13,12,10,10,4,8,13,11,7,13,12,10,10,9,9,12,10,10,13,6,11,9,11,11,12,12,13,14,8,13,13,20,12,12,12,12,4,5,10,12,10,11,12,12,9,9,2,1,1,20,17,1,1,20,M/AM C,411,1,1,1,17,1,1,1,1,1,1,20,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Najib Gandi,£180Th. ,26.0,188.0,Midfielder - Attacking Midfield,right,Without Club,nan,nan,nan,nan,5.0,0.0,0.0,125.0,nan,nan,nan,nan,7.0,0.0,0.0,340.0,nan,nan,nan,nan,Ligue 1,
19-06-17,18.3.4.28,Nabil Fekir,29114975,769,18-Jul-93,23,7,1,1,0,6250,7550,7550,165,151,130161706,173,72,AM/S RLC,1,1,2,1,2,1,1,2,2,1,1,15,14,16,15,16,14,5,13,4,4,16,14,4,17,9,13,9,15,13,17,15,16,16,15,12,7,12,13,15,16,15,5,20,15,15,6,14,15,15,11,15,7,14,20,15,12,12,14,9,11,9,1,1,12,20,16,16,20,AM/S RLC,516,1,1,19,20,16,16,1,1,1,1,12,1,1,1,1,2251830000000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Nabil Fekir,£54.00m ,27.0,173.0,Midfielder - Attacking Midfield,left,Real Betis Balompié,49.0,14.0,12.0,3387.0,40.0,23.0,8.0,3235.0,39.0,12.0,9.0,2815.0,33.0,7.0,7.0,2769.0,7.0,1.0,1.0,563.0,Ligue 1,
19-06-17,18.3.4.28,Farďż˝s Bahlouli,29114977,769,08-Apr-95,22,0,0,2,0,3750,5900,5900,130,118,4160419,181,78,AM RC,1,4,1,2,1,1,2,2,2,2,2,13,13,16,8,15,13,9,12,5,4,13,12,3,16,12,10,10,11,8,14,11,9,15,6,12,5,8,9,13,14,14,9,10,12,14,20,12,15,7,12,10,10,13,5,14,7,8,6,12,10,12,1,1,14,20,15,14,20,AM RC,503,1,1,1,20,14,15,1,1,1,1,14,12,13,1,1,2251840000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Farès Bahlouli,£675Th. ,25.0,182.0,Midfielder - Attacking Midfield,right,Without Club,5.0,0.0,0.0,242.0,14.0,1.0,1.0,556.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,
19-06-17,18.3.4.28,Valďż˝re Germain,34001054,769,17-Apr-90,27,0,0,4,0,4500,6500,6500,141,134,10718491,180,73,S C,1,2,3,1,4,3,2,1,1,3,1,10,12,13,14,14,10,14,12,3,7,14,12,8,13,12,14,15,14,15,14,14,16,12,12,15,10,17,15,13,13,13,12,8,14,13,20,14,12,15,7,14,7,15,11,14,17,14,18,16,16,5,1,1,10,15,13,13,15,S C,601,1,1,20,15,13,13,1,1,1,1,1,10,10,1,1,16786432.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valère Germain,£9.00m ,30.0,180.0,Forward - Centre-Forward,right,Olympique Marseille,60.0,17.0,5.0,3522.0,55.0,18.0,6.0,3500.0,42.0,8.0,2.0,2550.0,30.0,2.0,5.0,1786.0,7.0,1.0,0.0,86.0,Ligue 1,
19-06-17,18.3.4.28,Gaďż˝l Kakuta,34001371,53,21-Jun-91,25,2,1,0,0,4250,6550,6550,142,131,27855451,173,72,M/AM RLC,1,1,4,1,2,3,1,1,3,3,3,14,14,15,12,15,14,7,14,5,4,13,13,4,15,8,13,11,13,11,12,11,14,17,5,14,5,11,11,14,16,13,7,20,13,13,10,12,10,12,6,14,8,11,15,18,13,11,14,16,16,7,1,1,18,20,16,20,20,M/AM RLC,526,1,1,11,20,20,16,1,1,1,1,13,18,13,1,1,2251850000000000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Gaël Kakuta,£5.40m ,29.0,173.0,Midfielder - Attacking Midfield,left,RC Lens,10.0,2.0,1.0,542.0,38.0,6.0,6.0,3198.0,12.0,1.0,0.0,720.0,24.0,2.0,5.0,2010.0,7.0,4.0,1.0,519.0,Ligue 1,
19-06-17,18.3.4.28,Emmanuel Bourgaud,34005678,769,25-Oct-87,29,0,0,0,0,3250,5550,5550,119,111,1105715,179,70,M/AM RLC,1,1,1,4,1,2,3,2,2,3,3,11,11,13,12,12,11,7,12,6,6,12,11,7,12,8,12,13,11,11,11,11,17,11,7,11,9,12,13,14,12,10,9,8,13,12,20,12,9,12,8,14,9,10,11,12,13,14,14,16,16,5,1,1,18,20,15,20,17,M/AM RLC,526,1,1,1,17,20,15,1,1,1,13,17,18,15,1,1,17592200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Emmanuel Bourgaud,£540Th. ,33.0,178.0,Midfielder - Right Midfield,right,Les Herbiers VF,31.0,3.0,3.0,1917.0,20.0,1.0,2.0,794.0,24.0,0.0,1.0,1667.0,13.0,1.0,2.0,569.0,5.0,2.0,0.0,363.0,Ligue 1,
19-06-17,18.3.4.28,Rďż˝my Cabella,34008670,769,08-Mar-90,27,4,0,17,4,4250,6450,6550,145,131,11318889,171,62,M/AM LC,2,2,3,3,3,2,1,3,1,3,2,12,14,14,10,15,12,6,12,5,3,15,14,4,15,10,13,11,14,12,14,13,14,15,7,14,7,15,12,14,15,10,6,10,14,14,20,13,8,12,10,13,6,12,9,15,15,12,14,12,15,5,1,1,16,20,14,18,20,M/AM LC,524,1,1,12,20,18,14,1,1,1,1,14,16,10,1,1,2251830000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Rémy Cabella,£8.10m ,30.0,171.0,Midfielder - Attacking Midfield,right,FK Krasnodar,32.0,6.0,5.0,1853.0,31.0,8.0,7.0,2415.0,37.0,10.0,5.0,3239.0,12.0,2.0,1.0,556.0,10.0,6.0,2.0,714.0,Ligue 1,
