GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes,current league
19/6/2017,18.3.4.28,Lucas Tousart,48034210,769,29-Apr-97,20,0,0,2,0,4250,6350,6650,151,132,23559555,185,83,DM/M C,3,1,2,2,3,1,4,3,4,3,1,7,7,10,6,13,7,14,8,6,15,13,8,14,12,13,15,17,12,12,12,12,16,9,15,11,16,17,17,12,12,15,13,7,15,12,20,17,15,14,11,12,5,12,19,13,13,13,16,13,13,5,1,1,19,1,1,1,19,DM/M C,311,1,1,1,1,1,1,1,1,1,20,19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucas Tousart,£22.50m ,23.0,185.0,Midfielder - Defensive Midfield,right,Hertha BSC,33.0,2.0,2.0,2596.0,50.0,0.0,0.0,4261.0,42.0,1.0,1.0,2638.0,39.0,3.0,3.0,2844.0,6.0,0.0,0.0,540.0,Ligue 1,
19/6/2017,18.3.4.28,Pierre Lees-Melou,48034511,769,25-May-93,24,0,0,0,0,3800,6350,6450,131,128,11891069,185,67,M/AM C,3,4,1,3,2,2,1,1,2,2,2,13,11,12,10,13,12,5,14,5,7,15,11,8,13,8,13,14,13,14,12,12,15,12,10,13,12,15,16,12,13,12,7,10,14,14,20,15,12,13,10,13,10,9,12,14,12,13,14,9,15,7,1,1,19,20,14,13,20,M/AM C,521,1,1,1,20,13,14,1,1,1,1,19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pierre Lees Melou,£7.20m ,27.0,185.0,Midfielder - Central Midfield,right,OGC Nice,34.0,7.0,3.0,2637.0,47.0,5.0,7.0,3861.0,31.0,2.0,1.0,2513.0,29.0,6.0,6.0,2453.0,9.0,1.0,1.0,784.0,Ligue 1,
19/6/2017,18.3.4.28,Yoann Martelat,48036650,769,16-Jan-97,20,0,0,0,0,1200,4850,4850,131,97,663465,173,61,DM/M C,2,3,1,3,2,1,3,3,1,2,2,12,10,11,8,13,12,10,11,9,11,14,4,11,12,10,11,11,8,12,13,16,10,2,8,12,12,10,9,11,13,8,6,20,11,11,5,11,8,10,10,10,3,10,20,11,13,11,11,13,14,4,1,1,20,1,1,1,20,DM/M C,421,1,1,1,1,1,1,1,1,1,18,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2017,18.3.4.28,Elisha Owusu,48036651,21,07-Nov-97,19,0,0,0,0,1250,5000,5000,145,100,1080279,179,63,DM C,3,1,1,2,2,2,2,1,2,1,3,5,5,8,5,11,5,11,9,4,12,11,6,13,11,13,12,13,10,11,10,11,12,5,13,10,14,14,15,12,10,13,10,6,14,12,20,14,13,8,11,10,7,11,7,11,13,12,12,11,11,6,15,1,15,1,1,1,15,DM C,301,1,1,1,1,1,1,15,1,1,20,15,1,1,1,1,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elisha Owusu,£90Th. ,22.0,182.0,Midfielder - Defensive Midfield,right,KAA Gent,nan,nan,nan,nan,0.0,0.0,0.0,0.0,35.0,0.0,1.0,2990.0,41.0,0.0,0.0,3442.0,10.0,0.0,0.0,819.0,Ligue 1,
19/6/2017,18.3.4.28,Lassana Coulibaly,48036752,31,10-Apr-96,21,6,0,3,0,3000,5450,5450,131,109,2127821,175,77,M C,3,1,3,2,1,3,1,3,3,3,1,8,8,12,10,11,8,13,10,7,9,11,10,9,12,12,11,13,10,11,10,10,11,10,8,13,10,12,14,14,14,15,8,8,14,15,20,13,14,11,8,10,6,13,14,13,9,12,13,9,16,3,1,1,20,14,1,1,20,M C,401,1,1,1,14,1,1,1,1,1,10,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lassana Coulibaly,£1.13m ,24.0,183.0,Midfielder - Central Midfield,right,SCO Angers,31.0,0.0,2.0,2397.0,22.0,1.0,3.0,1010.0,30.0,3.0,2.0,1972.0,18.0,0.0,1.0,1486.0,6.0,0.0,0.0,217.0,Ligue 1,
19/6/2017,18.3.4.28,Lorenzo Callegari,48036836,769,27-Feb-98,19,0,0,0,0,2800,5200,5200,143,104,1470937,174,71,DM/M C,2,2,1,1,4,3,3,2,1,1,2,10,11,12,8,14,8,7,7,5,8,14,6,10,14,11,10,13,11,12,14,11,13,12,7,10,10,14,12,11,13,12,8,10,13,12,20,10,8,10,8,13,8,10,9,14,12,12,13,11,12,10,1,1,20,1,1,1,20,DM/M C,421,1,1,1,1,1,1,1,1,1,18,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lorenzo Callegari, ,22.0,174.0,Midfielder - Defensive Midfield,right,FC Chambly,8.0,0.0,0.0,569.0,5.0,0.0,0.0,342.0,17.0,0.0,0.0,1030.0,17.0,0.0,0.0,886.0,3.0,0.0,0.0,112.0,Ligue 1,
19/6/2017,18.3.4.28,Aloďs Confais,48037139,769,07-Sep-96,20,0,0,0,0,3250,5800,5800,131,116,5070967,174,61,D/DM/M RC,3,1,3,3,1,2,2,1,1,2,1,10,11,12,9,12,8,9,10,8,11,13,9,10,12,10,12,13,12,13,13,12,12,11,9,12,13,14,13,12,13,10,10,11,13,12,20,12,11,12,9,12,8,14,10,11,10,10,12,11,12,4,17,10,20,1,17,1,20,D/DM/M RC,433,1,1,1,1,1,1,1,1,17,18,20,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aloïs Confais,£810Th. ,24.0,174.0,Midfielder - Defensive Midfield,right,Nea Salamina Famagusta,34.0,1.0,0.0,2299.0,19.0,0.0,0.0,834.0,29.0,1.0,0.0,2238.0,26.0,1.0,0.0,1892.0,4.0,0.0,0.0,305.0,Ligue 1,
19/6/2017,18.3.4.28,Martin Terrier,48042204,769,10-Feb-98,19,0,0,0,0,3750,6050,6300,143,121,5730207,184,71,AM/S C,2,2,3,3,3,3,2,2,3,2,2,9,11,13,9,13,11,6,12,10,5,13,4,6,14,8,11,10,12,12,12,11,12,12,8,13,7,14,13,14,14,12,10,10,13,13,20,12,11,12,6,6,7,11,14,14,13,12,13,11,14,6,1,1,15,20,13,14,20,AM/S C,511,1,1,17,20,14,13,1,1,1,1,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Martin Terrier,£8.10m ,23.0,184.0,Forward - Left Winger,right,Stade Rennais FC,15.0,2.0,0.0,533.0,29.0,4.0,4.0,1846.0,42.0,11.0,0.0,2098.0,35.0,6.0,2.0,1969.0,7.0,1.0,2.0,506.0,Ligue 1,
19/6/2017,18.3.4.28,Ibrahim Sangaré,48042717,24,02-Dec-97,19,2,1,0,0,2250,5400,5400,135,108,2557356,191,77,DM/M C,1,3,2,3,2,1,1,3,2,2,2,8,8,11,6,13,8,13,10,4,12,12,3,14,14,6,11,9,4,10,10,14,10,6,5,12,11,13,13,14,11,6,16,5,13,11,20,12,14,12,10,4,10,10,15,10,10,13,9,11,14,4,13,1,20,10,1,10,20,DM/M C,421,1,1,1,1,10,1,13,1,1,17,20,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ibrahim Sangaré,£4.50m ,22.0,191.0,Midfielder - Defensive Midfield,right,PSV Eindhoven,6.0,0.0,0.0,305.0,24.0,1.0,2.0,1935.0,28.0,1.0,2.0,2466.0,26.0,0.0,1.0,2245.0,5.0,0.0,0.0,447.0,Ligue 1,
19/6/2017,18.3.4.28,Vincent Marcel,48044262,769,09-Apr-97,20,0,0,0,0,3000,5250,5100,136,102,1061795,180,65,M RC,2,3,3,2,2,2,3,1,1,3,2,10,11,12,7,12,10,7,9,3,8,12,4,8,13,9,9,10,10,11,10,9,10,10,7,13,9,13,14,14,14,12,10,20,13,12,8,12,10,10,7,10,8,10,18,12,11,11,12,12,17,3,1,1,20,13,16,1,20,M RC,403,1,1,1,10,1,13,1,1,1,1,20,1,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Marcel,£540Th. ,23.0,180.0,Forward - Left Winger,left,Vitória Guimarães SC B,10.0,0.0,0.0,441.0,6.0,1.0,0.0,181.0,8.0,0.0,0.0,315.0,1.0,1.0,0.0,80.0,nan,nan,nan,nan,Ligue 1,
19/6/2017,18.3.4.28,Boubakary Soumaré,48044576,769,27-Feb-99,18,0,0,0,0,1250,4750,4750,129,95,771212,184,0,M C,3,1,3,3,2,1,1,2,2,1,3,10,10,12,10,14,10,5,11,2,9,10,8,10,12,10,9,10,11,12,10,13,15,1,2,12,14,11,14,12,12,11,13,6,12,13,20,12,12,10,10,6,6,10,17,9,11,12,12,10,10,8,1,1,20,1,1,1,20,M C,401,1,1,1,1,1,1,1,1,1,15,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boubakary Soumaré,£4.50m ,21.0,188.0,Midfielder - Defensive Midfield,right,LOSC Lille,5.0,0.0,0.0,257.0,17.0,0.0,0.0,720.0,22.0,1.0,0.0,828.0,30.0,0.0,1.0,2082.0,7.0,0.0,1.0,306.0,Ligue 1,
19/6/2017,18.3.4.28,Eden Massouema,49035778,769,29-Jun-97,19,0,0,0,0,1100,4400,4400,121,88,391850,184,75,DM/M C,1,1,3,4,2,3,2,2,1,1,3,6,3,9,9,8,7,12,12,2,9,11,6,14,12,10,10,8,6,9,11,14,10,1,6,9,6,9,13,14,9,12,12,5,15,10,20,13,11,12,10,7,3,9,16,13,11,8,10,13,14,7,1,1,20,14,1,1,20,DM/M C,421,1,1,1,14,1,1,1,1,1,17,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eden Massouema,£135Th. ,23.0,184.0,Midfielder - Defensive Midfield,nan,ES Troyes AC,29.0,0.0,0.0,2156.0,6.0,0.0,0.0,187.0,26.0,0.0,2.0,1166.0,3.0,0.0,0.0,198.0,nan,nan,nan,nan,Ligue 1,
19/6/2017,18.3.4.28,Ole Kristian Selnćs,53056601,786,07-Jul-94,22,5,0,6,0,4500,6200,6400,135,126,12506449,187,74,DM/M C,1,3,2,1,1,1,1,2,3,3,2,15,14,11,10,14,14,5,11,4,10,15,11,11,14,10,12,12,14,12,15,13,10,11,7,12,12,13,14,10,13,14,7,20,13,10,9,15,12,13,12,15,9,15,11,11,10,8,14,6,8,14,10,1,20,13,10,10,20,DM/M C,311,1,1,1,13,5,5,10,1,1,20,20,10,10,1,1,140737493205120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
19/6/2017,18.3.4.28,Cafú,55022455,788,26-Feb-93,24,0,0,0,0,3750,5950,5950,129,118,3451834,183,84,DM/M C,1,4,2,1,2,1,3,2,2,4,2,8,8,11,10,11,8,13,10,10,12,12,12,13,14,12,12,10,13,13,13,11,13,8,14,13,13,14,13,11,11,15,11,10,15,12,20,15,14,10,7,10,7,14,9,12,13,12,8,14,12,8,10,1,20,13,1,1,20,DM/M C,421,1,1,1,13,1,1,10,1,1,17,20,1,1,1,1,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cafú,£900Th. ,27.0,185.0,Midfielder - Central Midfield,right,Nottingham Forest,23.0,2.0,3.0,1495.0,21.0,4.0,3.0,1509.0,42.0,6.0,4.0,3318.0,21.0,1.0,1.0,1089.0,3.0,1.0,0.0,17.0,Ligue 1,
19/6/2017,18.3.4.28,Xeka,55068415,788,10-Nov-94,22,0,0,0,0,4200,6350,6350,140,127,8666649,186,80,DM/M C,2,1,1,1,2,4,3,1,2,1,3,12,11,12,9,15,9,10,12,6,9,14,8,11,14,12,13,10,14,14,15,14,13,14,8,13,14,12,12,10,12,13,13,12,12,11,20,12,12,13,7,14,5,12,16,13,9,14,11,12,17,4,1,1,20,10,7,10,20,DM/M C,421,1,1,1,5,10,7,1,1,1,17,20,1,1,1,1,140737488355328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Xeka,£4.95m ,25.0,186.0,Midfielder - Central Midfield,both,LOSC Lille,44.0,2.0,3.0,3568.0,18.0,2.0,3.0,1408.0,30.0,2.0,1.0,2497.0,26.0,0.0,1.0,1233.0,7.0,0.0,1.0,277.0,Ligue 1,
19/6/2017,18.3.4.28,Jan Repas,62154487,795,19-Mar-97,20,0,0,1,0,2500,5500,5000,146,110,860105,171,65,M C,2,1,1,3,3,2,2,1,3,2,3,11,11,12,11,11,11,7,11,9,9,13,10,9,13,10,10,10,11,11,14,12,13,13,14,11,11,12,12,13,11,11,8,10,10,13,20,12,11,13,10,12,9,11,10,13,14,12,11,12,12,9,1,1,20,14,12,10,20,M C,401,1,1,1,14,10,12,1,1,1,5,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan Repas,£450Th. ,23.0,171.0,Forward - Left Winger,both,NK Maribor,42.0,4.0,4.0,2677.0,30.0,3.0,2.0,2175.0,1.0,0.0,0.0,7.0,11.0,0.0,0.0,287.0,4.0,1.0,0.0,188.0,Ligue 1,
19/6/2017,18.3.4.28,Rene Krhin,64001295,795,21-May-90,27,32,2,7,0,4000,6850,6250,136,126,3883129,189,78,DM/M C,1,1,1,1,1,1,1,1,1,1,1,8,9,10,6,12,8,13,14,7,11,14,11,13,13,13,13,16,13,13,12,13,14,10,10,12,13,15,15,12,11,9,15,10,14,13,20,14,14,12,13,11,14,12,14,11,14,12,16,15,13,5,13,1,20,5,8,1,20,DM/M C,421,1,1,1,5,1,1,13,1,8,19,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rene Krhin,£1.35m ,30.0,189.0,Midfielder - Central Midfield,right,Without Club,12.0,0.0,0.0,937.0,19.0,1.0,0.0,1328.0,21.0,1.0,0.0,1272.0,10.0,0.0,0.0,341.0,nan,nan,nan,nan,Ligue 1,
19/6/2017,18.3.4.28,Lebogang Phiri,65026113,45,09-Nov-94,22,4,1,0,0,3750,5700,6250,130,119,10474162,173,63,DM/M C,3,3,3,3,3,2,1,1,1,1,4,9,10,13,9,13,8,7,12,7,11,13,7,12,11,9,14,12,12,13,12,13,10,9,5,10,13,12,15,15,14,13,8,12,12,12,20,14,5,13,9,9,7,5,15,16,12,10,9,16,8,3,1,1,20,13,1,1,20,DM/M C,421,1,1,1,13,1,1,1,1,1,16,20,1,1,1,1,140737488355328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Lebogang Phiri,£1.35m ,25.0,173.0,Midfielder - Defensive Midfield,right,EA Guingamp,44.0,1.0,3.0,3477.0,25.0,0.0,0.0,1232.0,31.0,0.0,0.0,2537.0,25.0,1.0,3.0,2194.0,nan,nan,nan,nan,Ligue 1,
19/6/2017,18.3.4.28,Bongani Zungu,65027049,45,09-Oct-92,24,19,2,0,0,3700,6700,6200,140,124,6320343,184,0,DM/M C,1,2,2,2,1,3,2,2,1,2,1,11,10,12,9,12,12,13,11,10,13,14,9,13,12,9,14,14,9,11,13,10,14,11,9,14,13,15,13,15,11,9,12,10,15,14,20,14,13,13,9,13,9,14,15,15,12,14,15,15,13,7,1,1,20,13,13,10,20,DM/M C,421,1,1,6,13,10,13,1,1,1,17,20,1,1,1,1,1024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bongani Zungu,£3.15m ,28.0,184.0,Midfielder - Central Midfield,right,Rangers FC,25.0,2.0,0.0,1817.0,32.0,2.0,0.0,2513.0,5.0,0.0,0.0,231.0,24.0,1.0,1.0,1203.0,2.0,0.0,0.0,98.0,Ligue 1,
19/6/2017,18.3.4.28,Kwon Chang-Hoon,66028999,135,30-Jun-94,22,8,3,18,6,3800,6250,6250,136,125,7466988,174,69,M/AM RC,2,1,3,1,4,1,2,3,1,2,3,11,11,15,12,14,11,8,11,3,6,15,10,11,13,15,11,10,11,11,14,13,11,14,12,14,13,12,15,12,12,12,7,20,16,11,12,14,11,11,4,12,9,14,10,9,12,10,17,16,8,11,1,1,17,20,18,13,20,M/AM RC,523,1,1,1,20,13,18,1,1,1,8,17,13,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2017,18.3.4.28,Pape Cheikh,67191442,796,08-Aug-97,19,0,0,0,0,2500,6200,6200,148,124,11486009,180,70,DM/M C,2,3,1,4,2,3,2,1,2,1,3,11,11,10,12,13,11,11,11,8,11,13,5,11,13,8,13,13,10,12,11,16,13,10,11,13,13,14,14,13,14,12,10,8,14,12,20,14,12,11,10,11,9,12,16,11,11,11,12,9,12,3,1,1,20,1,1,1,20,DM/M C,421,1,1,1,1,1,1,1,1,1,17,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pape Cheikh,£2.70m ,23.0,180.0,Midfielder - Central Midfield,right,Dijon FCO,19.0,1.0,0.0,676.0,2.0,0.0,0.0,72.0,25.0,0.0,0.0,1049.0,19.0,0.0,1.0,833.0,6.0,0.0,0.0,345.0,Ligue 1,
19/6/2017,18.3.4.28,Joăo Moutinho,744539,788,08-Sep-86,30,102,7,17,2,6500,7750,7650,160,153,232186002,170,61,M/AM C,2,3,3,3,3,4,1,2,1,4,2,16,15,15,10,16,16,7,13,4,11,17,14,12,17,14,15,15,13,16,17,14,16,15,14,12,14,17,15,13,14,14,8,10,14,11,20,14,10,14,9,17,8,14,13,17,15,16,17,15,16,7,1,1,20,16,12,12,20,M/AM C,411,1,1,1,16,1,1,1,1,1,14,20,12,12,1,1,21512320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,João Moutinho,£9.00m ,34.0,170.0,Midfielder - Central Midfield,right,Wolverhampton Wanderers,52.0,3.0,8.0,3236.0,44.0,1.0,7.0,3571.0,44.0,1.0,8.0,3444.0,57.0,1.0,13.0,4598.0,6.0,0.0,0.0,345.0,Ligue 1,
19/6/2017,18.3.4.28,Facundo Píriz,78027218,1657,27-Mar-90,27,0,0,16,1,4500,6250,6250,123,120,5148722,189,79,DM C,2,3,2,1,2,2,3,1,3,2,1,8,8,9,8,10,12,11,10,11,13,13,13,12,12,14,18,13,13,17,6,12,13,9,8,10,15,14,15,10,10,12,15,10,12,12,20,14,12,12,10,13,5,6,20,13,14,13,12,12,13,6,1,1,15,1,1,1,15,DM C,301,1,1,1,1,1,1,1,1,1,20,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Facundo Píriz,£1.35m ,30.0,187.0,Midfielder - Defensive Midfield,right,Club Plaza Colonia,28.0,1.0,0.0,2374.0,20.0,0.0,0.0,1165.0,7.0,0.0,0.0,181.0,6.0,0.0,0.0,380.0,nan,nan,nan,nan,Ligue 1,
19/6/2017,18.3.4.28,Renaud Cohade,8426944,769,29-Sep-84,32,0,0,0,0,3900,6300,6300,132,125,232186002,180,74,M/AM C,1,3,1,3,1,2,4,2,1,4,1,12,12,10,9,13,14,11,13,6,10,14,15,13,12,15,13,17,12,13,12,13,15,7,13,10,13,18,16,9,11,14,10,10,14,12,20,15,13,13,13,15,7,7,12,14,14,13,15,13,12,9,1,1,20,18,10,10,20,M/AM C,411,1,1,1,18,1,1,1,1,1,15,20,10,10,1,1,71434240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renaud Cohade,£900Th. ,36.0,181.0,Midfielder - Central Midfield,right,Without Club,36.0,1.0,4.0,3043.0,41.0,1.0,3.0,3540.0,41.0,1.0,6.0,3472.0,12.0,1.0,0.0,765.0,nan,nan,nan,nan,Ligue 1,
19/6/2017,18.3.4.28,Yannick Cahuzac,8430060,769,18-Jan-85,32,0,0,0,0,3750,6000,6000,128,119,232186002,178,70,DM/M C,3,3,4,1,3,3,3,2,2,1,1,5,8,7,7,12,5,8,8,7,14,12,8,14,12,16,14,17,12,14,9,13,15,10,15,8,13,18,16,11,13,13,9,8,15,12,20,15,13,13,12,14,5,14,7,13,18,13,14,13,13,6,12,12,18,1,12,12,18,DM/M C,311,1,1,1,1,1,1,10,12,12,20,18,10,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yannick Cahuzac,£675Th. ,35.0,178.0,Midfielder - Defensive Midfield,right,RC Lens,29.0,1.0,0.0,2413.0,23.0,0.0,0.0,1715.0,26.0,1.0,0.0,1595.0,25.0,0.0,1.0,1827.0,7.0,0.0,0.0,510.0,Ligue 1,
19/6/2017,18.3.4.28,Lassana Diarra,8434283,769,10-Mar-85,32,34,0,18,0,5200,6800,6800,158,136,7855703,173,73,DM C,1,1,2,2,2,2,3,3,3,2,3,11,10,10,6,13,9,9,10,12,13,13,6,15,12,17,15,16,13,14,11,13,19,10,14,9,14,16,16,12,14,15,8,12,18,12,20,15,12,15,14,15,11,13,17,15,8,17,10,14,15,14,10,10,15,7,10,1,15,DM C,301,1,1,1,7,1,1,1,1,10,20,15,1,10,1,10,141733920832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lassana Diarra,£2.25m ,35.0,173.0,Midfielder - Defensive Midfield,right,Retired,12.0,0.0,0.0,817.0,20.0,0.0,1.0,1020.0,4.0,0.0,0.0,223.0,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,
