GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
15/7/2016,17.3.2.23,Pavle Ninkov,5779950,802,20-Apr-85,31,9,0,0,0,3953,6147,6047,133,122,776189,181,80,D/WB R,3,2,1,1,2,3,1,3,4,2,2,10,15,9,7,12,8,13,6,13,12,11,12,13,11,13,11,14,11,11,10,11,13,10,12,12,11,13,15,13,12,14,11,9,13,12,20,16,14,12,13,12,12,8,13,15,12,9,13,11,11,9,20,17,15,1,20,1,1,D/WB R,112,1,1,1,1,1,1,1,1,20,1,1,1,15,1,17,134217738,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pavle Ninkov,£450Th. ,Ligue 1,
15/7/2016,17.3.2.23,Rod Fanni,6201566,769,06-Dec-81,34,5,0,2,1,4400,6350,6450,149,127,232186002,186,78,D RC,1,3,3,1,2,1,3,2,3,3,3,7,11,10,6,12,8,14,7,14,14,10,9,14,12,13,13,15,13,13,9,12,15,10,13,8,13,13,14,11,12,14,13,8,13,12,20,14,14,13,13,15,9,12,16,16,13,14,13,16,16,7,20,15,1,1,18,1,20,D RC,103,1,1,1,1,1,1,20,1,18,10,1,1,1,1,15,137438953472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Rod Fanni,£450Th. ,Ligue 1,
15/7/2016,17.3.2.23,Milan Gajic,62124118,802,28-Jan-96,20,0,0,9,0,3744,5743,5993,139,119,4164689,178,74,D/WB R,2,2,4,1,3,3,3,1,3,1,2,11,12,11,9,11,11,10,13,9,13,11,9,13,12,12,10,12,13,12,10,11,14,12,11,11,9,14,13,13,12,12,12,8,12,12,20,14,11,14,10,14,9,16,11,13,13,14,13,12,13,9,20,18,12,12,20,11,10,D/WB R,112,1,1,1,1,8,12,1,11,20,15,10,10,12,10,18,800,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Milan Gajic,£1.58m ,Ligue 1,
15/7/2016,17.3.2.23,Iván Balliu,67053461,796,01-Jan-92,24,0,0,0,0,3246,5696,5696,125,114,1461256,175,68,D/WB R,1,1,1,1,3,3,1,1,1,2,1,8,12,11,7,11,8,9,12,13,11,11,7,12,13,12,11,14,12,11,10,12,14,6,8,13,12,14,14,13,13,10,6,12,14,13,20,14,9,13,6,12,5,15,15,10,10,13,14,15,13,4,20,17,7,1,20,10,1,D/WB R,112,1,1,1,1,1,1,1,10,20,1,1,1,7,7,17,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iván Balliu,£1.80m ,Ligue 1,
15/7/2016,17.3.2.23,Vincent Rüfli,69004837,798,22-Jan-88,28,1,0,0,0,3250,5600,5900,120,118,1815477,183,76,D RL,2,2,4,3,1,1,3,1,3,3,3,12,13,10,6,12,7,11,11,12,10,11,4,13,12,16,11,13,11,12,10,11,4,6,11,10,12,14,14,12,10,12,9,16,11,13,20,14,12,10,10,12,6,10,13,13,11,10,13,7,8,14,20,14,14,12,20,15,1,D RL,105,1,1,1,1,1,12,1,15,20,1,1,1,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Rüfli,£810Th. ,Ligue 1,
15/7/2016,17.3.2.23,Tomas Hubocan,7564806,794,17-Sep-85,30,46,0,0,0,5300,6750,6200,135,128,2230516,184,74,D RLC,1,3,2,2,2,3,3,3,2,1,3,5,7,9,6,11,6,14,8,12,14,11,7,14,10,12,14,16,14,14,11,13,13,7,7,11,14,15,16,11,12,14,12,10,17,13,20,14,11,16,9,14,12,11,15,12,14,11,16,14,16,7,20,1,1,1,15,17,20,D RLC,106,1,1,1,1,1,1,20,17,15,7,1,1,1,1,1,137438986304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Tomas Hubocan,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Andrea Raggi,837002,776,24-Jun-84,32,0,0,3,0,6050,6500,6750,136,135,3507989,187,82,D RC,3,3,2,3,2,3,3,2,4,1,2,5,11,8,7,10,6,15,9,13,15,10,8,16,9,16,14,17,12,15,8,12,17,9,14,11,13,15,13,12,11,16,14,6,13,14,20,13,16,15,14,14,8,14,14,14,15,16,15,12,10,7,20,10,1,1,17,14,20,D RC,103,1,1,1,1,1,1,20,14,17,1,1,1,1,8,10,562967133454400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrea Raggi,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Jordan Lotičs,8427417,769,05-Aug-84,31,0,0,0,0,3755,6246,6246,130,120,1142034,190,82,D/DM RC,3,4,2,4,2,1,1,3,2,3,1,4,8,8,6,12,10,15,13,8,14,13,7,14,13,14,14,15,11,11,12,12,13,7,11,10,13,14,16,12,10,9,15,5,13,13,20,13,15,12,14,14,13,12,19,13,14,11,14,13,13,9,18,15,12,1,15,10,18,D/DM RC,323,1,1,1,1,1,1,18,10,15,20,12,1,1,10,15,33024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jordan Lotiès,£450Th. ,Ligue 1,
15/7/2016,17.3.2.23,Christophe Jallet,8427430,769,31-Oct-83,32,11,1,0,0,5394,6894,6894,141,138,2316830,176,68,D/WB R,2,2,2,2,2,2,4,3,1,2,1,8,10,10,7,11,8,10,11,12,11,13,12,14,12,9,14,15,13,12,11,12,17,8,14,14,11,18,18,14,14,12,10,10,14,13,20,17,13,15,9,13,8,13,15,13,15,16,16,16,18,5,20,20,13,1,20,10,10,D/WB R,112,1,1,1,1,1,1,10,10,20,1,1,1,13,10,20,137438953482,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Christophe Jallet,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Romain Danzé,8428673,769,03-Jul-86,30,0,0,4,0,4600,6550,6650,134,132,232186002,184,72,D/WB R,4,3,3,2,1,2,3,3,2,2,1,8,13,10,6,11,7,12,8,10,12,11,9,13,11,9,14,14,11,14,10,12,16,9,14,12,13,15,16,15,12,14,12,8,13,14,20,16,12,13,9,16,8,15,12,13,17,14,16,16,16,5,20,17,13,13,20,12,1,D/WB R,112,1,1,1,1,1,13,1,12,20,12,1,8,13,10,17,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romain Danzé,£1.80m ,Ligue 1,
15/7/2016,17.3.2.23,Gilles Cioni,8430061,769,14-Jun-84,32,0,0,0,0,4096,5946,5896,120,119,232186002,165,65,D R,2,3,2,2,1,3,2,1,2,1,2,7,12,10,5,13,8,9,8,11,13,12,10,14,11,14,13,15,12,12,8,11,14,5,8,7,10,15,17,14,13,14,4,10,13,13,20,15,12,14,5,13,7,8,10,12,17,13,15,13,13,7,20,15,1,1,20,12,1,D R,102,1,1,1,1,1,1,1,12,20,10,1,1,1,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gilles Cioni,£450Th. ,Ligue 1,
15/7/2016,17.3.2.23,Daniel Congré,8431097,769,05-Apr-85,31,0,0,7,2,4208,6350,6500,137,130,232186002,185,80,D RLC,3,3,1,4,1,3,3,3,4,1,3,5,10,9,6,11,7,15,8,8,14,12,6,13,11,12,14,16,12,13,8,11,17,5,14,6,15,14,14,12,11,15,14,10,16,11,20,14,15,14,12,15,8,13,18,15,17,14,16,15,15,7,20,12,1,1,15,15,20,D RLC,106,1,1,1,1,1,1,20,15,15,1,1,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Congré,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Issa Cissokho,8431681,41,23-Feb-85,31,4,0,0,0,2752,5204,5850,132,116,232186002,173,73,D/WB RL,2,3,2,2,1,2,1,1,1,2,1,7,13,9,6,11,10,6,8,11,12,13,8,13,11,11,12,13,10,12,8,8,16,11,6,12,8,12,14,14,13,12,7,8,15,14,20,14,14,12,11,13,8,16,16,13,14,12,14,16,16,6,20,17,15,14,20,15,1,D/WB RL,115,1,1,8,1,14,14,1,15,20,1,1,14,15,15,17,2251799813685256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Issa Cissokho,£450Th. ,Serie A,
15/7/2016,17.3.2.23,Loďc Perrin,8433507,769,07-Aug-85,30,0,0,0,0,4800,6550,6550,140,136,232186002,180,76,D/DM RC,3,2,2,3,3,1,2,3,3,1,2,5,12,10,8,12,9,14,11,10,14,12,7,15,11,11,14,13,15,14,12,13,14,6,16,7,15,16,15,12,12,14,11,8,14,10,20,15,13,15,8,14,11,17,10,14,19,13,16,15,15,5,20,15,15,10,15,10,20,D/DM RC,113,1,1,1,1,1,10,20,10,15,16,15,1,10,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Loïc Perrin,£6.75m ,Ligue 1,
15/7/2016,17.3.2.23,Jonathan Martins Pereira,8434189,769,30-Jan-86,30,0,0,0,0,3700,5950,6050,124,121,1114805,182,71,D R,2,3,1,3,1,4,3,3,2,3,1,5,12,12,7,12,7,13,7,11,12,11,6,13,13,14,13,14,8,12,9,11,14,11,9,11,10,13,15,14,13,14,11,8,13,13,20,14,14,13,14,14,10,8,9,13,13,12,14,11,11,7,20,15,1,1,20,1,12,D R,102,1,1,1,1,1,1,12,1,20,1,1,1,1,1,15,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Martins Pereira,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Julien Cétout,8438122,769,02-Jan-88,28,0,0,0,0,3599,6049,6049,124,121,2479017,181,74,D/DM RC,1,3,1,1,4,2,3,3,3,1,3,5,10,9,6,11,7,13,8,10,11,10,10,12,11,12,13,14,11,11,9,9,16,8,11,10,12,14,15,14,11,13,11,10,14,12,20,16,12,12,12,14,9,12,18,12,13,13,14,14,14,7,20,15,12,1,20,12,17,D/DM RC,113,1,1,1,1,1,1,17,12,20,17,12,1,1,12,15,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Julien Cétout,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Romain Genevois,8443040,375,28-Oct-87,28,8,0,1,0,3995,6295,6295,126,124,5177752,182,79,D RC,1,3,1,1,1,1,1,1,3,2,1,5,9,9,9,11,6,13,8,12,14,9,8,14,11,14,14,15,10,13,7,12,16,8,8,9,14,13,14,15,12,13,11,5,13,14,20,15,14,12,14,13,7,15,13,13,11,10,11,11,13,5,20,15,12,1,15,1,20,D RC,103,1,1,8,1,1,1,20,1,15,10,1,1,12,1,15,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romain Genevois,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Paul Baysse,8448625,769,18-May-88,28,0,0,9,1,4395,6345,6545,134,132,6479320,187,85,D RC,2,3,2,1,1,2,2,1,2,3,4,4,10,7,7,11,8,16,11,13,14,10,6,14,11,14,14,17,11,14,8,13,14,7,12,7,13,16,15,12,12,15,13,8,14,11,20,14,15,15,6,15,8,8,20,15,12,12,13,14,14,5,20,10,1,1,16,8,20,D RC,103,1,1,1,1,1,1,20,8,16,1,1,1,1,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paul Baysse,£3.15m ,Ligue 1,
15/7/2016,17.3.2.23,Kévin Théophile-Catherine,8449438,769,28-Oct-89,26,0,0,1,0,4450,6350,6350,135,127,5911812,180,77,D RC,3,4,1,4,2,2,2,2,2,1,3,7,12,12,6,11,7,13,11,11,13,10,7,12,11,12,13,14,12,11,10,11,15,9,8,8,13,13,14,16,12,14,12,8,14,14,20,15,14,13,12,13,5,14,11,8,14,9,12,13,14,6,20,15,1,1,20,13,16,D RC,103,1,1,1,1,1,1,16,13,20,8,1,1,1,10,15,1099511627810,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Kévin Théophile-Catherine,£3.60m ,Ligue 1,
15/7/2016,17.3.2.23,Joffrey Cuffaut,85007639,769,15-Mar-88,28,0,0,0,0,3594,6044,6044,125,121,2434836,180,75,D/WB R,3,2,1,3,4,3,3,3,2,2,2,10,13,12,6,12,7,8,7,13,7,10,6,11,12,9,11,12,12,12,10,10,15,12,6,11,9,13,14,16,13,12,9,5,15,15,20,15,12,13,9,15,5,10,19,13,14,15,15,15,15,5,20,18,13,12,20,10,1,D/WB R,112,1,1,1,1,1,12,1,10,20,1,1,1,13,10,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joffrey Cuffaut,£1.13m ,Ligue 1,
15/7/2016,17.3.2.23,Arnaud Souquet,85014379,769,12-Feb-92,24,0,0,2,0,3750,5850,6350,131,127,7310305,179,72,D/M RC,4,3,3,3,2,1,1,2,3,1,2,12,14,12,7,13,12,6,10,5,10,13,10,12,13,12,13,11,12,12,12,12,17,8,9,13,11,14,15,14,13,12,7,8,14,13,20,15,10,14,12,14,8,15,19,14,13,9,14,15,15,7,20,15,17,12,20,1,16,D/M RC,113,1,1,1,10,1,12,1,1,20,14,16,1,17,1,15,8796093022208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Arnaud Souquet,£3.15m ,Ligue 1,
15/7/2016,17.3.2.23,Yoann Andreu,85016145,769,03-May-89,27,0,0,0,0,3800,6250,6250,125,125,3902265,175,64,D RL,1,2,3,2,1,3,3,2,2,3,1,7,13,9,6,12,6,12,10,10,14,13,6,13,12,14,13,13,12,12,10,12,14,7,9,11,12,13,15,14,13,15,11,10,12,12,20,14,12,12,12,13,10,10,11,12,14,13,14,15,15,6,20,15,1,1,20,15,1,D RL,105,1,1,1,1,1,1,1,15,20,10,1,1,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yoann Andreu,£1.58m ,Ligue 1,
15/7/2016,17.3.2.23,Chaker Alhadhur,85033645,919586,04-Dec-91,24,9,0,0,0,3106,5650,5650,120,113,1749257,173,66,D/WB RL,1,1,1,2,3,3,1,1,3,2,2,8,11,11,6,11,7,12,6,10,9,12,10,13,12,12,12,12,12,10,12,10,15,11,6,8,11,13,13,14,14,12,9,8,13,13,20,13,11,13,12,14,8,10,17,12,18,13,14,14,13,5,20,18,10,10,18,20,1,D/WB RL,115,1,1,1,1,10,10,1,20,18,1,1,10,10,15,18,274877906944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Chaker Alhadhur,£540Th. ,Ligue 1,
15/7/2016,17.3.2.23,Pape Paye,85051543,769,31-May-90,26,0,0,0,0,3000,5600,5500,118,114,851851,169,70,D/WB R,1,2,3,1,3,1,3,1,1,2,1,6,10,10,7,11,7,13,11,16,10,11,8,12,12,12,14,13,12,11,10,10,13,9,6,11,9,14,15,15,15,11,5,5,13,14,20,14,11,14,12,13,7,12,13,12,13,12,13,14,15,6,20,17,10,1,20,12,10,D/WB R,112,1,1,1,1,1,1,1,12,20,13,10,1,1,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pape Paye,£360Th. ,Ligue 1,
15/7/2016,17.3.2.23,Jean-Daniel Akpa Akpro,85053691,24,11-Oct-92,23,11,0,0,0,4100,6100,6100,130,122,4046418,180,71,D/WB/DM/M RC,2,3,2,4,2,3,3,2,3,1,1,6,11,10,8,10,7,11,9,12,13,11,6,13,11,12,11,13,12,9,11,11,14,12,11,12,11,13,15,15,13,13,11,7,14,15,20,12,11,12,12,13,10,15,15,13,16,12,15,14,14,7,18,18,20,10,18,14,20,D/WB/DM/M RC,443,1,1,1,1,1,10,1,14,18,16,20,7,14,10,18,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jean-Daniel Akpa Akpro,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Jonathan Rivierez,85055657,769,18-May-89,27,0,0,0,0,3597,5697,5697,116,110,1156271,181,79,D/WB RC,3,3,1,3,4,3,2,2,2,3,2,5,12,10,5,10,6,11,7,8,12,9,7,12,11,13,13,14,13,12,9,9,13,9,7,8,13,13,13,15,12,13,10,5,13,13,20,15,14,15,13,10,6,10,17,13,13,13,14,14,14,5,20,16,1,1,20,10,17,D/WB RC,113,1,1,1,1,1,1,17,10,20,1,1,1,1,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Rivierez,£720Th. ,Ligue 1,
15/7/2016,17.3.2.23,Youssouf Sabaly,85057304,769,05-Mar-93,23,0,0,0,0,4234,6134,6334,136,127,6614632,174,64,D/WB RL,3,1,1,4,3,3,2,1,2,2,2,8,12,10,8,11,7,10,9,12,14,9,10,13,12,12,12,12,11,12,10,12,13,8,9,12,11,13,14,15,14,11,10,10,14,14,20,15,10,14,12,12,8,13,10,12,15,12,13,14,18,7,20,17,1,1,20,17,1,D/WB RL,115,1,1,1,1,1,1,1,17,20,1,1,1,1,16,17,134217760,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Youssouf Sabaly,£4.05m ,Ligue 1,
15/7/2016,17.3.2.23,Serge Aurier,85057643,24,24-Dec-92,23,25,0,0,0,6800,7450,7450,159,149,44967566,174,74,D/WB R,3,2,3,1,2,3,2,4,1,3,3,8,13,12,8,12,8,14,9,13,14,12,6,16,13,13,14,15,13,11,10,12,15,9,10,14,11,14,17,16,13,14,10,8,17,15,20,18,15,14,13,14,8,12,7,14,13,13,12,12,15,13,20,18,12,1,20,12,14,D/WB R,112,1,1,1,1,1,1,14,12,20,10,1,1,12,10,18,134348808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Serge Aurier,£13.50m ,Ligue 1,
15/7/2016,17.3.2.23,Bryan Dabo,85059761,769,18-Feb-92,24,0,0,1,0,4003,6250,6350,135,129,9367761,187,79,D/DM/M RC,1,2,3,1,3,1,2,1,2,3,2,5,13,13,8,12,10,12,8,6,13,12,10,14,12,13,13,14,11,10,10,11,13,12,8,9,12,13,15,15,14,14,11,5,16,14,20,15,14,11,13,11,7,13,3,15,11,10,11,11,12,9,19,15,20,1,20,1,15,D/DM/M RC,433,1,1,1,1,1,1,12,1,19,18,15,1,20,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bryan Dabo,£3.15m ,Ligue 1,
15/7/2016,17.3.2.23,Kévin Malcuit,85067228,34,31-Jul-91,24,0,0,0,0,3798,6498,6448,136,130,8692123,181,73,D/WB/M/AM R,1,1,1,2,4,1,1,1,1,1,2,6,12,13,9,12,6,9,9,5,11,12,9,12,13,13,11,14,10,11,8,10,14,13,6,12,8,10,13,16,13,13,12,5,14,17,20,13,14,12,9,13,12,12,16,14,13,12,11,15,15,8,20,18,16,16,20,1,1,D/WB/M/AM R,132,1,1,1,1,1,16,1,1,20,1,1,1,16,1,18,2251799813685256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kévin Malcuit,£2.70m ,Ligue 1,
15/7/2016,17.3.2.23,Jordan Ikoko,85072032,769,03-Feb-94,22,0,0,0,0,3700,5700,6200,134,119,7160276,178,73,D R,2,2,3,1,4,3,1,2,2,1,3,6,12,12,6,11,7,8,8,11,12,10,8,13,11,12,12,13,11,10,11,11,13,6,7,12,9,13,14,16,14,13,9,6,14,15,20,15,14,12,12,13,6,14,8,15,13,13,14,14,14,6,20,15,12,7,20,10,10,D R,102,1,1,1,1,1,7,10,10,20,12,1,1,12,7,15,1048584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jordan Ikoko,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Mathieu Deplagne,85077401,769,01-Oct-91,24,0,0,0,0,3318,6200,6200,131,120,5208941,183,78,D R,3,2,4,1,3,3,3,4,1,1,2,5,10,9,5,12,11,12,11,8,13,13,11,14,10,15,14,14,13,15,10,14,14,6,6,9,14,13,14,12,12,14,11,5,15,11,20,14,14,14,13,12,7,10,7,13,16,13,15,15,15,5,20,15,1,1,20,10,1,D R,102,1,1,5,1,1,1,1,10,20,1,1,1,1,10,15,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mathieu Deplagne,£1.13m ,Ligue 1,
15/7/2016,17.3.2.23,Léo Dubois,85085148,769,14-Sep-94,21,0,0,0,0,2940,5796,5796,138,116,2862938,178,65,D/WB R,2,4,1,1,3,2,1,1,2,2,1,9,13,11,6,12,7,9,8,8,13,12,7,13,12,8,12,13,12,12,13,13,14,9,8,12,12,13,13,12,14,13,11,8,15,12,20,13,12,14,8,11,7,10,12,10,13,10,9,15,15,6,20,16,1,1,20,13,1,D/WB R,112,1,1,1,1,1,1,1,13,20,10,1,1,1,13,16,72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Léo Dubois,£1.80m ,Ligue 1,
15/7/2016,17.3.2.23,Frédéric Guilbert,85096693,769,24-Dec-94,21,0,0,1,0,4002,5796,6196,145,123,9366999,177,68,D RC,2,4,2,3,1,3,3,1,1,1,1,5,12,9,7,12,8,13,10,16,13,12,8,14,12,12,13,12,12,12,10,13,15,11,13,11,13,13,14,13,14,13,11,10,14,12,20,12,14,12,11,12,8,14,13,10,14,12,14,12,11,5,20,12,1,1,18,1,20,D RC,103,1,13,1,1,1,1,20,1,18,11,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frédéric Guilbert,£2.25m ,Ligue 1,
