GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
15/7/2016,17.3.2.23,Ismaël Traoré,34002642,24,18-Aug-86,29,2,0,0,0,4248,6297,6347,129,126,4665744,185,75,D C,3,2,1,3,2,1,2,1,4,3,2,4,10,8,6,10,6,14,7,7,14,11,6,14,9,13,13,14,11,12,12,12,14,8,11,12,13,13,13,15,12,15,12,8,15,13,20,14,15,14,7,14,8,6,9,13,15,14,14,14,14,6,20,1,1,1,1,1,20,D C,101,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,9070970929152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Ismaël Traoré,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Damien Da Silva,34005782,769,17-May-88,28,0,0,0,0,3700,6300,6350,128,127,6030050,183,81,D C,1,2,4,1,1,3,3,1,2,3,3,5,5,6,10,12,6,14,8,6,15,11,6,13,12,13,14,16,14,14,10,12,14,5,14,8,14,15,15,9,12,15,13,7,11,12,20,15,15,14,14,14,9,8,14,14,13,13,15,12,15,6,20,12,1,1,12,1,20,D C,101,1,1,1,1,1,1,20,1,12,15,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Damien Da Silva,£3.15m ,Ligue 1,
15/7/2016,17.3.2.23,Abdelhamid El Kaoutari,34008676,34,17-Mar-90,26,11,0,0,0,4498,6198,6298,129,125,5045377,180,81,D C,2,1,2,2,3,2,3,1,3,1,2,5,9,8,5,11,5,13,10,8,15,10,7,13,10,15,14,17,11,12,9,12,16,8,10,8,13,14,15,13,12,14,12,20,14,12,8,14,14,14,10,15,13,8,14,14,17,13,13,13,11,8,20,10,1,1,1,13,20,D C,101,1,1,1,1,1,1,20,13,1,1,1,1,1,10,1,274877906944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Abdelhamid El Kaoutari,£1.80m ,Ligue 1,
15/7/2016,17.3.2.23,Aristote Lusinga,34009243,769,20-Feb-90,26,0,0,0,0,1350,4750,4750,96,95,88961,180,71,D C,3,2,2,3,1,1,1,2,2,3,1,4,8,7,5,9,5,13,8,10,11,9,6,10,11,13,11,12,7,12,7,11,13,6,8,7,10,12,12,14,10,13,10,8,10,13,20,13,13,13,13,10,9,10,8,13,14,11,12,10,10,7,20,12,1,1,12,12,20,D C,101,1,1,1,1,1,1,20,12,12,1,1,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15/7/2016,17.3.2.23,Cheik M'Bengue,34009535,41,23-Jul-88,27,25,0,0,0,4400,6300,6400,135,128,6457433,183,80,D/WB LC,1,3,2,1,1,1,2,1,1,1,2,7,11,9,6,11,8,13,7,12,13,8,7,15,11,14,14,15,13,12,9,11,14,8,8,10,10,13,16,16,13,14,11,20,15,15,5,16,15,14,14,14,7,10,10,14,14,14,15,14,14,6,20,17,10,1,1,20,15,D/WB LC,114,1,1,1,1,1,1,15,20,1,1,1,10,1,17,1,137438953473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cheikh M'Bengue,£1.80m ,Ligue 1,
15/7/2016,17.3.2.23,Maxime Le Marchand,34009617,769,11-Oct-89,26,0,0,0,0,3600,6000,6050,126,121,3132850,185,77,D C,1,2,2,3,2,1,2,3,4,3,1,7,12,10,6,11,7,14,5,11,14,14,6,15,12,17,13,15,11,13,11,13,15,7,8,10,11,13,14,12,12,14,13,20,12,13,5,15,13,13,12,14,10,12,15,13,16,12,14,14,14,5,20,10,10,1,1,12,20,D C,101,1,1,1,1,1,1,20,12,1,12,10,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maxime Le Marchand,£2.25m ,Ligue 1,
15/7/2016,17.3.2.23,Mathieu Peybernes,34009939,769,21-Oct-90,25,0,0,3,0,3950,6200,6200,129,124,4886162,184,80,D C,1,2,3,3,1,3,1,1,3,3,3,5,8,7,6,9,6,14,6,6,14,7,6,13,9,12,14,13,11,13,7,12,14,8,10,7,14,13,14,15,12,14,12,8,15,15,20,14,14,13,12,14,5,10,17,13,15,15,12,14,14,8,20,13,1,1,13,10,20,D C,101,1,1,1,1,1,1,20,10,13,1,1,1,1,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mathieu Peybernes,£2.25m ,Ligue 1,
15/7/2016,17.3.2.23,Grzegorz Krychowiak,34012402,787,29-Jan-90,26,39,2,7,3,6248,7498,7048,156,148,19801155,186,83,DM/M C,2,2,3,1,3,3,2,2,3,2,3,4,6,8,8,12,8,15,13,6,15,13,13,15,12,17,15,19,13,15,11,12,16,7,16,10,16,18,18,11,11,16,15,10,16,14,20,17,17,16,14,14,5,10,18,13,16,14,16,11,11,5,15,1,17,1,1,1,17,DM/M C,311,1,1,1,1,1,1,15,1,1,20,17,1,1,1,1,140746078814208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Grzegorz Krychowiak,£22.50m ,Ligue 1,
15/7/2016,17.3.2.23,William Rémy,34016263,769,04-Apr-91,25,0,0,0,0,3020,5900,5900,130,118,2286156,184,79,D/DM RC,3,2,3,1,3,3,3,3,2,3,3,5,6,7,6,11,5,15,13,7,12,10,6,14,12,15,13,13,9,12,10,11,12,9,7,8,10,13,12,15,12,11,12,5,13,15,20,14,17,11,13,14,11,10,8,15,11,9,13,16,16,8,20,1,1,10,17,1,20,D/DM RC,113,1,1,7,10,1,1,20,1,17,18,1,1,1,1,1,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,William Rémy,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Sébastien Squillaci,3503999,769,11-Aug-80,35,21,0,0,0,4259,6296,6296,155,126,232186002,185,80,D C,4,3,1,1,1,3,3,3,2,2,3,5,10,7,8,11,5,15,9,9,14,11,12,15,10,16,14,15,15,11,8,13,15,7,14,8,14,14,14,10,10,15,13,9,13,11,20,13,14,13,11,12,8,7,10,14,10,15,12,13,14,13,20,1,1,1,10,8,20,D C,101,1,1,1,1,1,1,20,8,10,1,1,1,1,1,1,33587200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sébastien Squillaci,£225Th. ,Ligue 1,
15/7/2016,17.3.2.23,Ádám Lang,38033033,773,17-Jan-93,23,16,0,5,0,3750,6000,5900,126,118,3367778,186,81,D C,1,2,1,1,2,1,3,1,3,3,1,4,8,7,3,12,5,12,8,8,14,13,6,12,8,12,13,11,13,13,11,12,15,5,7,6,15,14,12,11,9,13,13,6,8,11,20,13,13,10,5,12,4,12,7,12,10,7,16,15,14,4,20,1,1,1,10,1,20,D C,101,1,1,1,1,1,1,20,1,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ádám Lang,£1.13m ,Ligue 1,
15/7/2016,17.3.2.23,Nordi Mukiele,48034615,769,01-Nov-97,18,0,0,0,0,3000,5250,5450,141,105,2213976,185,74,D RC,1,1,2,2,2,2,3,2,2,1,3,4,6,8,6,10,6,13,5,5,12,10,9,13,10,12,12,13,11,12,8,11,12,1,8,8,11,10,13,13,11,12,12,6,12,12,20,13,14,11,7,10,5,10,10,13,12,12,13,9,15,7,20,1,1,1,15,1,20,D RC,103,1,1,1,1,1,1,20,1,15,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nordi Mukiele,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Mouctar Diakhaby,48036643,769,19-Dec-96,19,0,0,0,0,788,5499,5749,143,110,3690415,193,89,D/DM C,1,3,1,3,3,1,1,2,2,1,1,6,10,5,5,10,10,14,6,4,12,10,9,12,9,11,11,14,11,13,8,15,13,8,6,10,11,13,13,10,9,14,16,6,14,10,20,12,14,11,10,11,6,8,9,12,12,9,13,16,16,4,20,1,1,1,1,1,20,D/DM C,111,1,1,1,1,1,1,20,1,1,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mouctar Diakhaby,£2.25m ,Ligue 1,
15/7/2016,17.3.2.23,Alexander Djiku,48036760,769,09-Dec-94,21,0,0,0,0,3000,5250,5250,138,105,1063213,182,74,D RC,3,1,1,1,4,1,2,3,1,1,2,9,11,12,7,9,8,12,7,11,12,7,8,13,11,12,12,14,12,13,7,12,13,1,4,11,9,10,12,14,10,13,11,9,10,12,20,13,11,10,13,10,10,10,13,11,11,13,12,13,15,5,20,1,1,1,17,1,20,D RC,103,1,1,1,1,1,1,20,1,17,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alexander Djiku,£1.13m ,Ligue 1,
15/7/2016,17.3.2.23,Malang Sarr,48036830,769,23-Jan-99,17,0,0,0,0,3738,5250,5950,160,110,5920742,182,73,D LC,2,3,3,1,3,3,2,2,2,3,1,6,11,10,7,12,7,13,7,8,11,12,5,13,11,11,11,14,13,12,11,11,15,12,7,8,11,12,14,12,11,14,10,20,14,13,10,14,12,13,8,11,7,10,20,13,14,13,14,10,14,7,20,1,1,1,1,17,20,D LC,104,1,1,1,1,1,1,20,17,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malang Sarr,£3.60m ,Ligue 1,
15/7/2016,17.3.2.23,Joris Gnagnon,48036969,769,13-Jan-97,19,0,0,0,0,3447,5297,6194,130,118,9757207,182,89,D/DM C,2,3,1,2,3,2,1,1,3,1,3,5,8,6,5,11,5,14,6,6,12,11,8,13,10,13,12,15,12,13,9,12,12,8,8,7,12,13,14,12,11,15,12,10,15,13,20,14,16,13,4,10,6,11,16,13,12,13,13,14,14,6,20,1,10,1,10,1,20,D/DM C,111,1,1,1,1,1,1,20,1,10,16,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joris Gnagnon,£1.80m ,Ligue 1,
15/7/2016,17.3.2.23,Oswaldo Vizcarrondo,5300083,1658,31-May-84,32,67,9,7,0,4012,6450,6250,130,127,232186002,191,85,D C,3,3,1,4,3,2,3,3,3,3,2,10,8,6,10,12,10,16,8,11,15,11,5,13,12,14,11,14,10,11,10,14,11,1,13,13,13,13,15,9,7,14,16,8,7,10,20,12,15,13,14,11,10,11,8,9,11,12,11,9,9,11,20,1,1,1,1,1,20,D C,101,1,18,1,1,1,1,20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oswaldo Vizcarrondo,£450Th. ,Ligue 1,
15/7/2016,17.3.2.23,Igor Lewczuk,54005591,787,30-May-85,31,2,0,0,0,4000,6000,6350,125,120,232186002,187,83,D RC,2,1,1,3,4,1,3,3,3,3,3,8,11,10,8,11,8,15,8,13,14,11,11,14,8,16,13,15,14,12,5,12,13,9,9,11,14,12,13,13,8,16,14,5,14,13,20,12,14,14,15,12,5,8,12,14,11,11,14,12,13,5,20,6,1,1,18,1,20,D RC,103,1,1,1,1,1,1,20,1,18,1,1,1,1,1,6,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Igor Lewczuk,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Pedro Mendes,55009672,788,01-Oct-90,25,0,0,9,1,4250,6000,6350,129,127,6700056,187,78,D C,2,1,1,3,2,2,3,2,3,1,2,7,10,10,6,12,9,13,12,10,13,11,6,14,11,14,13,14,13,13,12,12,13,9,12,11,13,14,13,12,12,14,14,9,12,12,20,14,14,11,11,9,4,10,12,9,14,9,12,10,6,12,20,1,1,1,10,1,20,D C,101,1,1,1,1,1,1,20,1,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pedro Mendes,£2.70m ,Ligue 1,
15/7/2016,17.3.2.23,Marko Basa,5748663,62002127,29-Dec-82,33,37,2,0,0,5400,7000,6700,148,134,232186002,190,86,D C,1,2,2,3,1,3,1,4,4,2,3,4,9,9,8,12,5,16,9,7,15,12,8,15,12,12,15,16,14,14,11,12,14,8,12,8,15,13,12,11,9,15,15,10,12,10,20,12,15,14,12,14,15,8,13,12,13,14,14,14,13,11,20,10,1,1,10,1,20,D C,101,1,1,1,1,1,1,20,1,10,1,1,1,1,1,10,4295000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marko Basa,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Milan Bisevac,5763744,802,31-Aug-83,32,19,0,9,0,4200,6500,6400,144,126,232186002,185,85,D C,3,1,4,1,2,3,1,3,1,1,1,5,10,9,8,11,11,15,13,9,15,12,10,14,11,14,15,16,12,11,9,11,17,7,12,9,15,13,10,9,9,15,13,10,13,11,20,13,15,12,15,12,13,10,11,13,11,13,18,15,13,5,20,1,1,1,9,8,20,D C,101,1,15,1,1,1,1,20,8,9,1,1,1,1,1,1,274877906944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Milan Bisevac,£450Th. ,Ligue 1,
15/7/2016,17.3.2.23,Sylvain Armand,6201353,769,01-Aug-80,35,0,0,9,0,3900,5950,5950,148,122,191557,182,82,D C,1,2,1,3,1,4,1,1,2,1,2,9,12,9,7,11,13,15,13,12,13,11,12,15,11,12,15,16,13,13,9,13,14,6,14,7,15,17,10,7,11,15,12,20,14,8,8,12,14,14,12,14,6,12,7,14,16,12,16,14,13,7,20,10,1,1,1,12,20,D C,101,1,1,1,1,1,1,20,12,1,10,1,1,1,10,1,43980465111040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Sylvain Armand,£225Th. ,Ligue 1,
15/7/2016,17.3.2.23,Rod Fanni,6201566,769,06-Dec-81,34,5,0,2,1,4400,6350,6450,149,127,232186002,186,78,D RC,1,3,3,1,2,1,3,2,3,3,3,7,11,10,6,12,8,14,7,14,14,10,9,14,12,13,13,15,13,13,9,12,15,10,13,8,13,13,14,11,12,14,13,8,13,12,20,14,14,13,13,15,9,12,16,16,13,14,13,16,16,7,20,15,1,1,18,1,20,D RC,103,1,1,1,1,1,1,20,1,18,10,1,1,1,1,15,137438953472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Rod Fanni,£450Th. ,Ligue 1,
15/7/2016,17.3.2.23,Vukasin Jovanovic,62137154,802,17-May-96,20,0,0,6,0,3738,5588,5238,135,114,1551631,188,79,D C,3,2,1,2,1,3,2,4,1,1,3,4,4,11,6,11,8,13,8,9,13,12,9,13,11,14,13,15,14,13,8,12,14,9,11,10,12,12,13,11,11,11,13,8,12,13,20,13,12,13,14,13,10,11,11,13,12,14,14,15,10,7,20,1,1,1,11,11,20,D C,101,1,1,1,1,1,1,20,11,11,14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vukasin Jovanovic,£1.13m ,Ligue 1,
15/7/2016,17.3.2.23,Kamil Glik,67030699,787,03-Feb-88,28,46,3,14,3,6750,7500,7500,150,150,57162476,190,80,D C,3,1,4,3,3,3,2,1,1,1,1,4,6,7,9,11,7,17,11,10,15,12,11,16,10,17,15,18,13,14,12,14,18,6,17,8,15,15,14,11,10,17,16,7,17,13,20,15,18,17,14,16,4,6,14,15,16,17,18,14,15,6,20,1,1,1,1,1,20,D C,101,1,12,1,1,1,1,20,1,1,1,1,1,1,1,1,4503737066356736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Kamil Glik,£16.20m ,Ligue 1,
15/7/2016,17.3.2.23,Florentin Pogba,67055998,22,19-Aug-90,25,13,0,0,0,3886,6036,6036,130,121,2977074,188,87,D/WB LC,2,3,1,3,3,3,2,3,4,3,2,5,13,9,8,12,12,15,10,8,12,9,6,11,12,11,12,14,11,12,11,10,15,7,7,10,12,13,14,15,12,16,14,20,14,14,6,14,16,13,11,13,7,10,11,14,12,13,12,14,14,7,20,16,1,1,1,18,20,D/WB LC,114,1,1,1,1,1,1,20,18,1,10,1,1,1,16,1,32800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florentin Pogba,£4.05m ,Ligue 1,
15/7/2016,17.3.2.23,Rolando,744475,788,31-Aug-85,30,19,0,7,0,4596,6396,6446,140,127,232186002,189,77,D C,1,3,1,2,3,3,2,1,1,4,1,5,8,7,10,10,9,15,9,8,14,12,10,15,10,15,14,13,13,14,10,12,14,10,14,11,12,14,14,8,10,12,16,10,16,10,20,13,16,13,11,13,7,10,6,14,12,13,14,13,13,7,20,1,1,1,1,1,20,D C,101,1,5,1,1,1,1,20,1,1,5,1,1,1,1,1,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rolando,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Tomas Hubocan,7564806,794,17-Sep-85,30,46,0,0,0,5300,6750,6200,135,128,2230516,184,74,D RLC,1,3,2,2,2,3,3,3,2,1,3,5,7,9,6,11,6,14,8,12,14,11,7,14,10,12,14,16,14,14,11,13,13,7,7,11,14,15,16,11,12,14,12,10,17,13,20,14,11,16,9,14,12,11,15,12,14,11,16,14,16,7,20,1,1,1,15,17,20,D RLC,106,1,1,1,1,1,1,20,17,15,7,1,1,1,1,1,137438986304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Tomas Hubocan,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Erick Cabaco,78065103,1657,19-Apr-95,21,0,0,12,0,2004,5750,5750,149,115,1244660,186,75,D C,2,1,3,1,2,2,2,3,3,1,3,8,5,7,9,8,11,14,4,11,14,9,7,13,9,15,12,15,10,15,7,10,15,6,12,11,11,12,16,10,10,15,13,8,14,12,20,13,15,13,13,3,9,4,13,11,11,10,9,9,17,8,20,1,1,1,1,1,20,D C,101,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erick Cabaco,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Junior Alonso,79024221,1655,09-Feb-93,23,9,0,0,0,2750,5750,5750,144,124,2247836,180,83,D LC,2,3,3,3,2,2,1,1,1,3,4,9,12,7,7,8,12,11,12,14,13,8,8,14,7,14,14,15,8,11,11,12,11,6,11,8,13,13,14,13,9,14,14,20,14,12,13,13,15,10,14,11,7,11,15,10,12,12,12,9,7,8,20,5,1,1,1,17,20,D LC,104,1,1,1,1,1,1,20,17,1,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Júnior Alonso,£720Th. ,Ligue 1,
15/7/2016,17.3.2.23,Michaël Ciani,8156266,769,06-Apr-84,32,1,0,5,0,4200,6450,6450,152,121,232186002,189,93,D C,2,2,2,2,3,1,3,1,1,2,1,3,8,8,7,9,8,16,8,7,14,10,9,14,9,15,14,16,12,10,10,12,14,9,9,7,13,14,15,9,8,10,14,8,16,11,20,14,19,12,14,12,8,6,13,16,14,11,15,14,12,10,20,1,1,1,1,1,20,D C,101,1,11,1,1,1,1,20,1,1,1,1,1,1,1,1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michaël Ciani,£450Th. ,LaLiga,
15/7/2016,17.3.2.23,Andrea Raggi,837002,776,24-Jun-84,32,0,0,3,0,6050,6500,6750,136,135,3507989,187,82,D RC,3,3,2,3,2,3,3,2,4,1,2,5,11,8,7,10,6,15,9,13,15,10,8,16,9,16,14,17,12,15,8,12,17,9,14,11,13,15,13,12,11,16,14,6,13,14,20,13,16,15,14,14,8,14,14,14,15,16,15,12,10,7,20,10,1,1,17,14,20,D RC,103,1,1,1,1,1,1,20,14,17,1,1,1,1,8,10,562967133454400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrea Raggi,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Jordan Lotičs,8427417,769,05-Aug-84,31,0,0,0,0,3755,6246,6246,130,120,1142034,190,82,D/DM RC,3,4,2,4,2,1,1,3,2,3,1,4,8,8,6,12,10,15,13,8,14,13,7,14,13,14,14,15,11,11,12,12,13,7,11,10,13,14,16,12,10,9,15,5,13,13,20,13,15,12,14,14,13,12,19,13,14,11,14,13,13,9,18,15,12,1,15,10,18,D/DM RC,323,1,1,1,1,1,1,18,10,15,20,12,1,1,10,15,33024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jordan Lotiès,£450Th. ,Ligue 1,
15/7/2016,17.3.2.23,Daniel Congré,8431097,769,05-Apr-85,31,0,0,7,2,4208,6350,6500,137,130,232186002,185,80,D RLC,3,3,1,4,1,3,3,3,4,1,3,5,10,9,6,11,7,15,8,8,14,12,6,13,11,12,14,16,12,13,8,11,17,5,14,6,15,14,14,12,11,15,14,10,16,11,20,14,15,14,12,15,8,13,18,15,17,14,16,15,15,7,20,12,1,1,15,15,20,D RLC,106,1,1,1,1,1,1,20,15,15,1,1,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Congré,£900Th. ,Ligue 1,
