GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
15/7/2016,17.3.2.23,Enner Valencia,86012153,1654,04-Nov-89,26,29,16,0,0,6246,7496,7046,150,143,30997303,174,74,AM/S RL,3,3,1,1,3,2,2,2,1,1,4,8,10,14,14,13,8,15,12,10,6,12,10,7,13,12,11,11,12,11,13,11,16,14,8,14,7,12,14,15,16,12,10,14,14,14,20,13,8,11,7,13,6,16,15,16,8,15,14,13,12,8,1,1,14,19,19,16,12,AM/S RL,625,1,1,20,12,16,19,1,1,1,1,1,10,14,1,1,134218498,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enner Valencia,£9.00m ,Premier League,
15/7/2016,17.3.2.23,Camilo Zúńiga,8829100,1653,14-Dec-85,30,62,1,4,0,5942,7113,6495,130,128,1879247,172,72,D/WB/M RL,1,2,2,1,1,3,1,1,3,1,1,10,12,11,8,11,7,7,10,13,12,13,7,12,12,11,10,10,11,11,11,10,13,11,10,13,11,13,13,15,14,12,5,9,10,14,20,11,12,12,10,11,15,17,17,15,16,12,13,14,16,9,20,19,18,12,20,20,1,D/WB/M RL,125,1,1,1,1,12,12,1,20,20,1,1,18,18,19,19,1099645845504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Camilo Zúñiga,£1.35m ,Premier League,
15/7/2016,17.3.2.23,Willian,8832889,1651,09-Aug-88,27,38,6,10,0,6750,8000,7750,162,161,119117388,175,77,M/AM RLC,1,1,1,1,1,1,1,1,1,1,1,9,14,17,11,15,16,9,15,8,5,15,12,8,16,11,14,9,13,12,15,14,16,15,8,15,7,18,20,16,13,10,11,7,12,17,20,14,11,14,8,14,4,12,14,15,10,14,14,13,12,8,1,1,16,20,20,17,19,M/AM RLC,526,1,1,12,19,17,20,1,1,1,1,16,15,15,1,1,2269941755543552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Willian,£28.80m ,Premier League,
15/7/2016,17.3.2.23,Leroy Sané,91138280,771,11-Jan-96,20,4,0,6,5,6850,7350,7350,176,147,109542903,183,75,M/AM RLC,1,3,2,1,3,3,3,1,1,3,1,11,11,16,14,16,10,10,14,7,5,12,10,6,15,13,12,10,10,8,12,9,13,15,6,16,6,10,13,16,16,12,11,20,14,18,9,12,9,11,4,11,6,14,12,17,8,14,12,11,12,10,1,1,20,20,20,18,16,M/AM RLC,416,1,1,14,16,18,20,1,1,1,1,1,18,20,1,1,288230393331581952,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Leroy Sané,£31.50m ,Premier League,
15/7/2016,17.3.2.23,Heung-Min Son,92020288,135,08-Jul-92,24,48,16,0,0,6750,7400,7500,159,150,118067422,183,76,M/AM/S RL,2,3,2,2,1,1,2,3,3,2,3,10,11,13,17,12,10,12,15,6,5,10,13,6,12,14,12,10,13,10,9,9,10,13,5,11,7,10,14,16,15,12,10,18,16,16,20,14,10,11,5,14,5,14,14,17,7,13,18,12,15,8,1,1,20,20,18,20,14,M/AM/S RL,425,1,1,17,14,20,18,1,1,1,1,1,20,18,1,1,18141941858832,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Heung-min Son,£27.00m ,Premier League,
15/7/2016,17.3.2.23,Bartosz Kapustka,96049729,787,23-Dec-96,19,11,2,0,0,4500,6000,6000,157,113,10453748,179,67,M/AM RLC,1,2,2,2,3,2,2,4,1,3,1,12,12,11,8,12,10,8,9,11,7,13,14,8,12,12,12,11,12,12,14,12,13,11,7,11,7,13,11,12,12,12,10,13,14,12,20,12,9,11,11,11,8,15,11,13,13,12,13,12,15,4,1,1,18,20,17,20,18,M/AM RLC,526,1,1,1,17,20,17,1,1,1,8,18,18,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bartosz Kapustka,£5.40m ,Premier League,
15/7/2016,17.3.2.23,Mauro Zárate,961289,1649,18-Mar-87,29,0,0,5,2,5400,6550,6650,146,132,18131469,176,73,AM/S RLC,3,3,3,3,1,2,2,1,3,1,1,13,14,15,12,16,15,7,14,7,5,14,14,6,17,13,15,10,13,8,13,12,13,17,10,15,7,8,6,15,14,12,6,12,13,13,20,12,7,12,12,14,11,12,9,14,10,11,10,8,8,12,1,1,1,19,16,17,19,AM/S RLC,626,1,1,20,19,17,16,1,1,1,1,1,1,1,1,1,584115553296,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Mauro Zárate,£1.80m ,Premier League,
15/7/2016,17.3.2.23,Xherdan Shaqiri,98003827,798,10-Oct-91,24,57,18,7,1,6491,8063,7550,163,149,70875785,169,72,M/AM RLC,1,1,1,3,1,2,3,1,2,1,1,12,14,15,12,17,13,4,14,4,6,14,10,6,15,14,12,13,11,9,13,10,14,18,5,15,6,10,10,16,17,16,5,20,10,14,12,14,13,12,8,12,8,14,10,15,13,13,16,12,14,8,1,1,19,20,20,19,18,M/AM RLC,526,1,1,10,18,19,20,1,1,1,1,12,19,18,1,1,584115685376,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Xherdan Shaqiri,£13.50m ,Premier League,
15/7/2016,17.3.2.23,Edimilson Fernandes,98030084,798,15-Apr-96,20,0,0,1,0,3850,6050,6200,160,122,19744252,190,70,M/AM RLC,2,1,1,3,3,2,3,3,2,2,1,10,12,13,7,14,8,11,12,7,7,14,10,8,15,8,9,9,12,13,13,9,10,13,7,13,8,13,10,13,12,14,14,12,11,13,20,14,11,10,7,13,11,11,19,12,13,9,10,9,13,9,1,1,20,19,17,15,20,M/AM RLC,416,1,1,8,19,15,17,1,1,1,12,20,15,17,1,1,144115190223339520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Edimilson Fernandes,£4.50m ,Premier League,
15/7/2016,17.3.2.23,Ramy Bensebaďni,12038706,5,16-Apr-95,21,0,0,1,0,3250,5450,5950,146,114,3828518,186,75,D/DM/M LC,3,4,3,3,3,3,3,4,2,1,2,10,11,10,8,13,11,10,13,9,12,11,9,16,12,11,12,14,11,10,10,11,14,12,6,14,11,12,12,13,11,12,14,20,11,14,5,13,12,12,11,11,11,11,11,14,11,12,9,8,7,2,20,14,18,1,1,17,20,D/DM/M LC,124,1,1,1,1,1,1,20,12,1,18,18,17,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ramy Bensebaini,£1.80m ,Ligue 1,
15/7/2016,17.3.2.23,Casimir Ninga,13117428,14,17-May-93,23,15,5,0,0,4000,6050,6200,130,121,8322041,186,81,AM/S L,2,1,3,3,2,1,2,2,2,3,1,5,10,13,14,10,5,11,13,5,4,9,10,4,10,13,11,14,12,9,8,8,15,13,7,8,7,10,10,15,12,15,12,7,10,18,20,17,15,8,8,11,12,12,12,15,13,12,15,13,13,6,1,1,1,17,1,17,1,AM/S L,623,1,1,20,1,17,1,1,1,1,1,1,1,1,1,1,134218752,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casimir Ninga,£2.25m ,Ligue 1,
15/7/2016,17.3.2.23,Ndombe Mubele,13136838,53,17-Apr-94,22,21,3,0,0,4000,5750,6200,132,124,8591733,170,67,AM/S RL,3,4,2,3,1,1,2,1,2,1,3,9,11,14,14,11,9,11,10,9,9,10,7,6,14,11,10,10,10,5,10,14,9,13,4,7,9,10,9,14,14,10,2,12,11,14,20,13,7,11,6,11,9,11,17,12,12,11,11,12,15,5,1,1,1,19,19,17,1,AM/S RL,625,1,1,20,1,17,19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15/7/2016,17.3.2.23,Ángel Di María,14000219,1649,14-Feb-88,28,66,15,13,3,8250,8500,8300,174,166,126901256,180,70,M/AM RLC,1,2,3,3,4,3,2,3,2,3,1,14,15,16,13,17,15,6,15,4,5,16,14,8,17,13,16,11,15,13,16,14,13,17,10,14,9,13,13,16,18,12,10,20,14,15,8,16,9,13,14,12,10,15,14,15,10,16,14,6,12,10,1,8,19,20,19,20,18,M/AM RLC,526,1,1,8,17,20,19,1,1,1,1,18,19,12,8,1,290482176099680256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ángel Di María,£36.00m ,Ligue 1,
15/7/2016,17.3.2.23,Javier Pastore,14006099,1649,20-Jun-89,27,10,0,0,0,6750,7900,7600,160,151,30132139,187,75,M/AM LC,1,2,3,1,3,1,2,3,2,2,1,13,13,15,11,18,13,8,13,4,3,17,14,4,17,10,13,9,14,12,17,13,12,18,8,14,6,14,9,15,16,12,12,14,12,14,20,12,11,13,8,13,13,10,11,17,13,12,14,15,15,8,1,1,17,20,14,16,20,M/AM LC,524,1,1,1,20,15,14,1,1,1,1,17,16,14,1,1,18176302645248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Javier Pastore,£18.00m ,Ligue 1,
15/7/2016,17.3.2.23,Giovani Lo Celso,14108651,1649,09-Apr-96,20,0,0,0,0,2497,5997,5997,169,128,5670346,176,69,M/AM LC,1,4,3,1,2,3,3,1,2,1,3,11,15,13,9,16,13,10,12,8,9,15,14,9,15,11,11,12,13,13,15,14,15,15,11,12,12,12,11,13,12,13,11,20,12,13,8,13,11,12,11,11,11,10,9,13,15,11,15,12,10,8,1,1,17,20,7,15,20,M/AM LC,524,1,1,1,20,1,1,1,1,1,1,17,15,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giovani Lo Celso,£7.20m ,Ligue 1,
15/7/2016,17.3.2.23,Jimmy Cabot,167580,769,18-Apr-94,22,0,0,0,0,3023,6195,6195,140,121,9546523,164,65,M/AM RL,3,3,1,1,2,1,2,2,3,2,2,10,12,13,11,13,10,5,10,7,5,12,10,3,13,7,11,11,11,13,13,11,13,13,6,14,7,12,12,15,15,8,2,9,13,14,20,13,8,13,7,10,8,12,10,12,11,12,11,10,10,8,1,1,17,20,18,20,12,M/AM RL,525,1,1,14,12,20,18,1,1,1,1,1,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jimmy Cabot,£2.25m ,Ligue 1,
15/7/2016,17.3.2.23,Dodi Lukebakio,18083611,53,24-Sep-97,18,0,0,0,0,3717,5500,5500,158,110,2864687,184,77,AM/S RL,3,2,1,1,4,3,3,1,1,2,1,11,14,14,10,13,8,11,8,11,10,11,10,6,14,8,8,14,8,8,8,10,12,12,6,11,6,10,10,14,10,7,15,20,5,15,5,13,7,10,6,7,6,11,17,14,9,11,8,13,18,5,1,1,14,20,20,15,1,AM/S RL,515,1,1,18,1,15,20,1,1,1,1,1,14,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dodi Lukebakio,£720Th. ,Ligue 1,
15/7/2016,17.3.2.23,Lucas Lima,19082750,1651,10-Oct-91,24,0,0,0,0,3600,6150,6150,135,124,4713531,178,73,D/WB L,3,3,2,3,3,1,2,2,3,2,3,8,13,13,11,12,12,10,12,11,12,13,5,8,13,5,12,9,12,12,12,11,15,12,5,12,7,13,12,15,15,11,9,20,12,15,8,14,11,11,12,12,6,13,17,14,9,10,9,6,9,6,20,19,15,14,1,20,1,D/WB L,113,1,1,1,1,14,1,1,20,1,1,1,15,1,19,1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucas Lima,£1.58m ,Ligue 1,
15/7/2016,17.3.2.23,Boschilia,19202696,1651,05-Mar-96,20,0,0,7,2,5648,6298,6298,151,126,12814291,172,63,AM RLC,3,1,1,1,3,1,2,2,4,1,2,15,13,15,11,14,16,10,13,5,7,13,12,7,16,13,12,12,13,12,13,12,14,14,11,13,7,12,13,14,14,8,6,20,14,13,10,13,8,13,8,12,8,14,10,15,12,13,13,13,14,7,1,1,15,20,15,15,20,AM RLC,506,1,1,1,20,15,15,1,1,1,1,15,14,14,1,1,18141941859592,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
15/7/2016,17.3.2.23,Jorge,19226738,1651,28-Mar-96,20,0,0,0,0,3250,6450,6450,158,134,13732612,184,71,D/WB/M L,3,3,1,4,1,2,3,1,1,3,1,11,14,15,13,13,8,9,13,7,12,14,11,11,15,10,14,8,12,13,14,13,14,14,7,13,11,13,14,14,15,11,8,20,12,14,9,14,10,12,5,13,10,14,9,14,8,15,13,10,14,8,20,18,16,14,1,20,8,D/WB/M L,123,1,1,1,8,14,1,1,20,1,1,1,16,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jorge,£5.40m ,Ligue 1,
15/7/2016,17.3.2.23,Malcom,19229435,1651,26-Feb-97,19,0,0,11,1,5191,6491,6541,160,131,26115547,171,65,AM RL,3,2,3,1,2,3,2,4,3,1,1,14,13,13,11,14,15,8,12,6,4,13,12,4,15,8,12,10,12,8,13,13,14,15,8,14,6,13,12,15,16,10,7,20,13,15,10,12,7,11,6,11,8,11,12,13,11,12,12,6,12,5,1,1,12,20,17,20,13,AM RL,505,1,1,14,13,20,17,1,1,1,1,1,12,10,1,1,288230376151714816,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malcom,£9.00m ,Ligue 1,
15/7/2016,17.3.2.23,Martin Braithwaite,27013113,764,05-Jun-91,25,14,1,2,0,5200,6800,6800,139,136,17139560,177,77,AM/S RLC,2,4,2,2,2,3,2,2,3,1,1,8,11,13,12,12,10,11,10,2,3,11,10,5,13,12,12,13,11,10,11,10,14,16,14,15,5,13,14,15,14,12,12,12,14,16,20,13,14,13,7,14,11,13,14,11,12,8,12,13,15,6,1,1,10,18,18,17,16,AM/S RLC,626,1,1,20,16,17,18,1,1,1,1,10,1,1,1,1,17626680524816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Martin Braithwaite,£6.75m ,Ligue 1,
15/7/2016,17.3.2.23,Jorge Intima,28097147,788,21-Sep-95,20,0,0,0,0,2022,4815,4750,120,111,120402,171,64,AM RL,3,2,3,3,3,2,2,3,1,2,3,7,9,12,10,12,7,5,8,4,4,11,13,5,12,8,11,10,11,12,9,9,13,13,8,12,7,10,12,15,13,12,8,10,11,15,20,13,9,10,7,8,3,10,13,13,9,11,10,15,15,5,1,1,13,20,20,17,1,AM RL,505,1,1,12,1,17,20,1,1,1,1,1,7,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15/7/2016,17.3.2.23,Jérémie Bela,29041503,769,08-Apr-93,23,0,0,0,0,2799,5399,5599,127,112,2173793,173,69,AM LC,2,1,3,1,3,3,3,1,3,2,1,11,11,15,8,14,12,5,15,6,4,10,11,3,15,8,11,12,11,9,10,10,12,15,5,12,7,10,13,14,14,11,7,8,11,15,20,11,10,10,5,14,9,8,11,13,14,12,11,16,16,7,1,1,1,20,1,17,20,AM LC,504,1,1,7,20,17,1,1,1,1,1,1,1,1,1,1,2251834173423616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Jérémie Bela,£1.13m ,Ligue 1,
15/7/2016,17.3.2.23,Clinton N'Jié,29114945,11,15-Aug-93,22,14,6,0,0,5100,6700,6450,144,129,25126030,175,68,AM/S RL,1,3,2,1,1,2,2,3,3,2,3,10,12,13,12,12,10,8,11,5,5,12,10,5,14,9,11,10,12,10,10,11,12,14,8,14,8,11,12,17,15,12,9,6,14,16,20,13,10,12,9,11,7,10,10,13,11,12,13,10,15,1,1,1,1,17,16,17,1,AM/S RL,625,1,1,20,1,17,16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clinton N'Jie,£6.30m ,Premier League,
15/7/2016,17.3.2.23,Nabil Fekir,29114975,769,18-Jul-93,22,5,1,1,0,5750,7050,7050,160,141,50605568,173,72,AM/S RLC,1,1,3,4,4,3,1,1,3,1,1,14,13,16,14,16,14,5,11,5,5,15,11,5,16,8,13,9,14,13,15,13,15,16,5,13,5,9,10,15,16,14,5,20,14,15,5,12,14,13,11,13,8,14,10,15,12,10,13,10,10,13,1,1,1,20,18,17,20,AM/S RLC,516,1,1,20,20,17,18,1,1,1,1,1,1,1,1,1,2251834173423616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Nabil Fekir,£12.60m ,Ligue 1,
15/7/2016,17.3.2.23,Aldo Kalulu,29114978,769,21-Jan-96,20,0,0,0,0,845,5795,5795,149,116,3585219,165,62,AM/S RL,3,2,4,1,3,1,3,1,3,3,2,6,11,13,12,13,7,5,7,5,5,10,10,5,13,10,10,12,12,9,11,9,14,12,7,13,7,10,10,16,16,8,5,5,13,16,20,10,8,10,10,6,11,11,17,10,14,11,14,12,12,6,1,1,1,18,18,18,13,AM/S RL,625,1,1,20,13,18,18,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aldo Kalulu,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Maxwell,310874,1651,27-Aug-81,34,10,0,6,0,5497,6697,6947,164,137,969761,176,73,D/WB L,2,1,3,4,1,1,3,2,2,3,3,9,15,12,8,15,10,8,12,14,15,14,12,16,14,14,15,11,16,16,13,15,14,13,10,12,14,15,14,12,11,14,8,20,12,13,8,11,14,16,9,14,11,12,16,14,13,15,16,15,14,5,20,17,15,12,8,20,1,D/WB L,113,1,1,1,1,12,1,1,20,8,1,1,15,1,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maxwell,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Julian Palmieri,34000583,769,07-Dec-86,29,0,0,0,0,4500,6450,6450,132,129,4839229,170,66,D/WB/M RLC,4,3,3,4,4,1,1,1,3,2,3,11,13,12,7,12,10,7,12,9,13,12,8,12,13,14,11,15,12,14,10,12,14,12,10,13,8,13,15,14,13,10,7,20,15,13,10,15,7,14,14,14,6,16,9,13,14,14,16,11,9,9,20,17,17,15,15,20,16,D/WB/M RLC,126,1,1,1,1,15,15,1,20,10,13,16,17,15,17,10,2251937252769792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Julian Palmieri,£1.80m ,Ligue 1,
15/7/2016,17.3.2.23,Wilfried Moimbé,34001874,769,18-Oct-88,27,0,0,0,0,3016,5800,5800,119,116,1772139,172,67,D/WB/M L,1,3,1,3,3,2,3,1,3,1,1,8,12,11,5,11,7,8,10,11,7,11,8,12,12,13,11,13,9,8,11,11,13,8,6,12,10,12,14,16,13,11,7,20,14,15,8,14,8,13,13,15,11,12,14,12,12,12,16,16,16,7,20,18,16,1,12,20,1,D/WB/M L,123,1,1,1,1,1,1,1,20,12,10,1,16,1,18,12,2251799813685256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wilfried Moimbé,£810Th. ,Ligue 1,
15/7/2016,17.3.2.23,Younes Belhanda,34008669,34,25-Feb-90,26,34,3,0,0,5300,6950,7150,146,143,33381969,177,78,M/AM LC,2,3,1,2,3,2,3,3,3,1,3,14,12,16,13,17,14,8,16,8,5,14,15,6,17,10,13,8,14,12,16,13,9,17,7,13,7,12,10,14,15,14,8,10,15,13,20,13,12,13,12,14,7,13,8,13,12,13,12,7,10,10,1,1,17,20,14,19,20,M/AM LC,524,1,1,1,20,19,14,1,1,1,10,16,17,12,1,1,144115222435596288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Younès Belhanda,£8.10m ,Ligue 1,
15/7/2016,17.3.2.23,Rémy Cabella,34008670,769,08-Mar-90,26,4,0,17,4,5697,6247,6697,142,134,13493185,171,62,M/AM LC,1,3,3,3,1,2,2,2,3,2,2,12,12,14,12,15,12,6,12,5,3,14,14,4,15,10,13,11,13,12,12,11,14,15,7,15,7,11,10,16,15,10,6,12,14,15,20,13,7,12,10,13,6,12,13,13,15,13,14,12,15,5,1,1,16,20,14,18,20,M/AM LC,524,1,1,12,20,18,14,1,1,1,1,14,16,10,1,1,2251834174472192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Rémy Cabella,£6.75m ,Ligue 1,
15/7/2016,17.3.2.23,Hervé Bazile,34008821,375,18-Mar-90,26,1,0,0,0,3700,5850,6050,125,121,3685707,180,73,AM RL,2,1,2,2,2,1,1,2,1,3,1,6,12,13,12,13,12,7,11,6,4,11,12,5,14,7,12,9,12,12,8,10,16,13,5,13,7,9,14,16,14,13,10,20,13,15,6,13,13,10,7,13,7,8,20,14,15,13,12,14,14,9,1,1,15,20,16,20,1,AM RL,505,1,1,14,1,20,16,1,1,1,1,1,15,15,1,1,2251799813685264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hervé Bazile,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Vincent Le Goff,34009242,769,15-Sep-89,26,0,0,0,0,3716,6000,6000,125,120,2279764,177,68,D/WB L,3,4,1,3,3,1,3,1,2,2,2,12,13,11,8,13,11,8,10,8,10,13,10,12,13,7,12,10,13,11,15,13,14,11,7,14,10,14,14,13,15,12,9,20,15,14,5,15,8,13,7,14,6,12,11,12,14,13,16,16,16,5,20,17,15,13,1,20,10,D/WB L,113,1,1,1,1,13,1,1,20,1,7,10,15,1,17,1,26388279066633,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Vincent Le Goff,£1.35m ,Ligue 1,
