GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
15/7/2016,17.3.2.23,Bernardo Silva,55041632,788,10-Aug-94,21,7,0,14,6,7200,7600,7850,175,157,105972724,173,64,M/AM RLC,3,1,3,1,2,2,3,4,2,3,2,14,14,18,14,17,14,7,11,2,6,15,14,6,18,12,14,14,15,13,16,14,17,17,12,13,9,13,17,15,17,13,7,20,14,14,9,14,9,15,7,16,7,14,15,17,15,16,17,16,15,4,1,1,16,20,18,15,20,M/AM RLC,526,1,1,10,20,15,18,1,1,1,1,14,13,16,1,1,2252349573709832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bernardo Silva,£36.00m ,Ligue 1,
15/7/2016,17.3.2.23,Gonçalo Guedes,55041710,788,29-Nov-96,19,2,0,3,1,4500,7250,7250,167,145,59999998,179,74,M/AM/S RL,1,1,1,3,2,2,3,2,2,3,4,10,13,12,13,13,12,8,13,12,7,12,13,7,13,14,13,15,8,13,12,8,16,12,7,13,12,12,16,16,13,14,10,12,16,16,20,13,13,12,11,12,3,11,15,11,17,12,17,8,13,7,1,1,16,20,20,20,7,M/AM/S RL,535,1,1,17,7,20,20,1,1,1,1,1,14,16,1,1,144115188076380680,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gonçalo Guedes,£15.30m ,Ligue 1,
15/7/2016,17.3.2.23,Ricardo Pereira,55062009,788,06-Oct-93,22,0,0,18,7,4450,6300,6600,145,132,6272001,175,70,D/AM R,2,1,3,2,2,1,4,2,1,4,1,9,13,13,10,11,8,4,10,8,9,11,12,11,12,11,13,14,11,11,10,10,15,13,7,14,9,12,14,16,15,8,9,10,14,15,20,13,9,13,12,11,7,14,12,12,14,14,14,15,15,6,19,15,13,20,20,14,1,D/AM R,522,1,1,7,1,14,20,1,13,19,1,1,1,13,1,15,549755813890,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Ricardo Pereira,£8.10m ,Ligue 1,
15/7/2016,17.3.2.23,Pavle Ninkov,5779950,802,20-Apr-85,31,9,0,0,0,3953,6147,6047,133,122,776189,181,80,D/WB R,3,2,1,1,2,3,1,3,4,2,2,10,15,9,7,12,8,13,6,13,12,11,12,13,11,13,11,14,11,11,10,11,13,10,12,12,11,13,15,13,12,14,11,9,13,12,20,16,14,12,13,12,12,8,13,15,12,9,13,11,11,9,20,17,15,1,20,1,1,D/WB R,112,1,1,1,1,1,1,1,1,20,1,1,1,15,1,17,134217738,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pavle Ninkov,£450Th. ,Ligue 1,
15/7/2016,17.3.2.23,Alexander Kacaniklic,618356,797,13-Aug-91,24,19,3,0,0,3950,5950,5800,124,118,2955896,181,72,M/AM RL,2,1,2,1,1,1,1,1,2,4,1,11,13,13,11,13,11,9,11,7,8,12,10,6,13,4,9,6,10,10,13,11,11,12,10,13,8,11,10,14,13,10,9,20,14,14,11,13,6,11,6,9,9,14,14,13,10,10,12,13,14,3,1,1,16,20,15,20,13,M/AM RL,525,1,1,1,13,20,15,1,1,1,1,1,16,13,1,1,70919053639680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Alexander Kacaniklic,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Keagan Dolly,65024990,45,22-Jan-93,23,3,2,15,5,3250,6250,6000,145,128,4690483,173,70,AM RLC,1,2,1,2,2,3,3,2,2,3,3,7,12,15,12,12,10,6,15,7,5,13,9,7,13,6,9,7,10,9,15,9,14,15,7,13,12,12,11,17,15,15,9,20,14,15,15,13,7,8,8,11,9,9,12,17,9,9,12,10,10,7,1,1,15,20,17,20,15,AM RLC,506,1,1,10,15,20,17,1,1,1,1,12,15,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keagan Dolly,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Felipe Pardo,76002809,1653,17-Aug-90,25,1,0,7,3,4251,6250,6250,130,125,2643385,178,85,M/AM/S RL,2,3,2,3,1,2,3,4,3,1,2,9,12,12,12,11,8,9,12,6,7,11,12,7,13,12,11,14,12,9,10,10,14,13,7,13,9,9,12,14,12,15,10,14,11,14,20,13,15,10,11,12,6,14,14,13,12,13,10,13,12,12,1,1,16,20,20,17,10,M/AM/S RL,535,1,1,16,10,17,20,1,1,1,1,1,10,16,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felipe Pardo,£4.50m ,Ligue 1,
15/7/2016,17.3.2.23,Diego Rolan,78045749,1657,24-Mar-93,23,21,3,9,4,5251,7227,6540,145,131,15878177,176,69,AM/S RL,3,1,2,1,2,3,3,2,2,1,2,9,9,14,13,14,10,10,9,3,5,12,14,6,15,9,13,9,11,10,12,12,13,14,10,13,8,8,10,16,15,10,8,10,12,15,20,13,10,9,8,13,11,13,7,14,12,13,8,14,13,8,1,1,8,19,19,15,12,AM/S RL,625,1,1,20,12,15,19,1,1,1,1,1,7,8,1,1,2098176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diego Rolán,£7.20m ,Ligue 1,
15/7/2016,17.3.2.23,Nill De Pauw,8189610,757,06-Jan-90,26,0,0,10,1,3700,5850,5900,120,118,954373,182,80,AM RLC,1,4,3,1,2,3,3,3,1,4,2,10,10,12,12,12,11,10,12,6,8,13,7,5,14,12,12,14,11,12,11,13,15,12,10,13,6,10,11,13,14,12,10,8,9,13,20,12,12,13,8,5,11,10,7,11,8,12,14,12,8,2,1,1,1,20,20,19,17,AM RLC,506,1,1,15,17,19,20,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nill De Pauw,£1.58m ,Ligue 1,
15/7/2016,17.3.2.23,Nabil Dirar,8190721,34,25-Feb-86,30,18,2,0,0,6100,6800,6800,137,136,232186002,184,79,M R,3,2,1,2,2,1,2,3,4,4,2,13,16,15,10,13,12,9,11,11,10,14,12,8,14,14,10,15,10,12,12,11,15,12,14,14,11,13,14,15,14,15,11,7,15,15,20,15,14,13,13,13,11,14,12,14,14,10,13,14,11,9,12,10,20,15,20,14,1,M R,402,1,1,1,1,14,15,1,1,12,1,1,12,20,1,10,1099529584642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Nabil Dirar,£1.80m ,Ligue 1,
15/7/2016,17.3.2.23,Frédéric Sammaritano,8428645,769,23-Mar-86,30,0,0,0,0,3909,5800,5950,126,119,232186002,162,65,AM RLC,1,3,1,1,3,1,1,2,1,3,3,13,12,14,10,14,15,5,12,6,4,11,12,3,15,11,12,8,10,13,13,12,17,15,9,13,7,11,14,15,14,7,3,14,11,13,20,11,7,13,11,15,11,8,13,14,13,14,14,13,10,6,1,1,14,20,18,20,18,AM RLC,506,1,1,10,18,20,18,1,1,1,1,14,12,12,1,1,2251834173423744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Frédéric Sammaritano,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Mathieu Valbuena,8430055,769,28-Sep-84,31,52,8,0,0,5900,6500,7000,153,140,232186002,167,58,AM RLC,4,1,1,1,1,1,1,3,3,4,1,15,15,14,7,15,15,6,11,3,4,15,14,7,15,13,12,15,13,14,16,11,17,14,11,12,10,12,14,15,18,10,5,10,16,14,20,13,7,14,13,16,8,12,13,16,14,15,13,9,11,14,1,1,15,20,17,17,20,AM RLC,506,1,1,7,20,17,17,1,1,1,1,14,13,15,1,1,17592253284368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mathieu Valbuena,£2.70m ,Ligue 1,
15/7/2016,17.3.2.23,Jérémy Ménez,8430773,769,07-May-87,29,24,2,3,0,5533,6238,7100,150,142,20769438,181,77,AM/S RL,3,1,1,1,1,1,2,3,1,1,2,8,12,16,13,16,11,7,13,4,3,13,17,3,16,11,13,12,14,10,14,10,12,17,8,16,5,7,7,16,15,12,10,12,13,15,20,12,12,8,12,14,14,10,15,15,8,11,8,10,9,13,1,1,10,20,20,17,14,AM/S RL,515,1,1,19,14,17,20,1,1,1,1,1,8,10,1,1,2322203991474176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Jérémy Ménez,£5.40m ,Ligue 1,
15/7/2016,17.3.2.23,Issa Cissokho,8431681,41,23-Feb-85,31,4,0,0,0,2752,5204,5850,132,116,232186002,173,73,D/WB RL,2,3,2,2,1,2,1,1,1,2,1,7,13,9,6,11,10,6,8,11,12,13,8,13,11,11,12,13,10,12,8,8,16,11,6,12,8,12,14,14,13,12,7,8,15,14,20,14,14,12,11,13,8,16,16,13,14,12,14,16,16,6,20,17,15,14,20,15,1,D/WB RL,115,1,1,8,1,14,14,1,15,20,1,1,14,15,15,17,2251799813685256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Issa Cissokho,£450Th. ,Serie A,
15/7/2016,17.3.2.23,Morgan Amalfitano,8434344,769,20-Mar-85,31,1,0,0,0,4700,6200,6350,144,126,232186002,178,74,M/AM RC,3,2,3,1,3,1,3,3,1,3,3,12,13,13,7,15,13,10,12,7,6,14,11,8,15,14,14,13,13,12,13,13,15,14,10,12,10,10,12,12,13,14,10,10,15,12,20,14,12,11,14,14,6,14,12,14,10,12,13,10,6,14,1,1,20,18,18,10,20,M/AM RC,413,1,1,12,18,10,18,1,1,1,10,20,10,17,1,1,2269393073602688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Morgan Amalfitano,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Yannis Salibur,8434934,769,24-Jan-91,25,0,0,0,0,3999,6299,6299,128,126,7149578,176,74,AM RL,3,3,1,3,3,3,3,1,3,2,2,12,12,14,12,14,13,7,12,6,3,12,12,3,15,9,10,8,12,11,12,10,10,14,5,13,4,6,8,17,15,12,8,20,12,14,8,13,12,11,9,14,10,8,11,14,12,7,10,11,11,9,1,1,12,20,19,20,14,AM RL,505,1,1,10,14,20,19,1,1,1,1,12,12,10,1,1,2252383929237504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Yannis Salibur,£4.50m ,Ligue 1,
15/7/2016,17.3.2.23,Antony Robic,8438878,769,05-Mar-86,30,0,0,0,0,3497,5997,5997,125,120,1259299,180,76,AM RL,2,2,3,3,2,1,1,1,1,2,3,10,11,13,9,12,12,8,10,9,5,10,12,4,13,12,11,13,8,10,11,10,13,12,9,13,7,10,12,15,13,13,10,10,13,14,20,12,13,13,12,15,10,10,14,13,10,12,14,14,11,7,1,1,14,20,20,17,1,AM RL,505,1,1,13,1,17,20,1,1,1,1,1,14,14,1,1,2251799813816320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anthony Robic,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Stéphane Sessegnon,8438999,7,01-Jun-84,32,55,14,0,0,5200,7100,6450,138,131,232186002,168,76,M/AM/S RC,3,3,2,2,1,1,2,2,3,3,1,11,12,15,10,13,8,6,4,8,2,12,12,5,16,14,15,10,8,9,11,11,11,17,4,13,6,7,7,18,17,12,6,8,16,15,20,14,9,7,9,15,5,14,7,15,8,12,10,5,6,15,1,1,16,20,16,14,20,M/AM/S RC,533,1,1,18,20,14,16,1,1,1,1,12,14,16,1,1,34359739044,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Stéphane Sessègnon,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Kevin Monnet-Paquet,8440065,769,19-Aug-88,27,0,0,6,0,4400,6400,6500,134,129,10060542,183,73,AM RL,2,4,3,1,1,3,2,3,3,1,2,10,11,14,9,14,10,7,11,5,4,12,12,5,14,8,12,12,10,12,9,10,11,13,6,13,7,11,13,17,13,12,10,5,15,15,20,15,12,12,8,14,6,9,17,14,16,8,14,15,15,8,1,1,14,20,17,20,12,AM RL,505,1,1,15,12,20,17,1,1,1,1,10,14,13,1,1,2251799813685248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kévin Monnet-Paquet,£2.25m ,Ligue 1,
15/7/2016,17.3.2.23,Nolan Roux,8440066,769,01-Mar-88,28,0,0,2,2,4195,6345,6345,135,127,7033185,182,79,AM/S R,3,4,2,1,2,1,1,2,1,3,1,8,11,14,12,14,11,12,13,6,4,11,13,5,14,11,12,13,10,12,11,11,15,13,7,14,7,12,14,15,14,14,12,8,15,14,20,15,14,12,11,15,8,8,19,15,12,11,14,13,12,8,1,1,12,16,16,10,1,AM/S R,622,1,1,20,1,10,16,1,1,1,1,1,1,12,1,1,4398046642192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Nolan Roux,£2.25m ,Ligue 1,
15/7/2016,17.3.2.23,Paul Lasne,8440938,769,16-Jan-89,27,0,0,0,0,4000,6100,6250,130,125,6129157,186,77,DM/M RC,4,1,3,3,2,3,3,3,1,1,2,10,11,12,10,13,11,12,14,8,10,14,6,12,13,13,12,13,12,12,12,12,14,9,10,12,11,14,15,12,13,14,12,20,12,11,9,16,13,13,13,13,15,12,8,13,14,13,15,15,15,5,1,1,20,13,17,12,20,DM/M RC,423,1,1,1,12,1,13,1,1,1,19,20,12,17,1,1,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paul Lasne,£2.25m ,Ligue 1,
15/7/2016,17.3.2.23,Dimitri Payet,8442349,769,29-Mar-87,29,26,6,12,4,7000,7700,7700,163,153,44833251,175,77,AM RLC,3,2,3,2,3,1,3,3,1,3,1,16,14,16,15,15,18,6,15,6,6,18,11,5,17,9,12,10,16,12,16,14,14,16,6,16,6,10,10,13,15,14,8,15,15,14,20,13,12,11,9,16,7,8,8,11,8,13,12,13,11,10,1,1,12,20,20,20,20,AM RLC,506,1,1,10,20,20,20,1,1,1,1,12,12,12,1,1,88545045776384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,Dimitri Payet,£23.40m ,Premier League,
15/7/2016,17.3.2.23,Issiar Dia,8442468,41,08-Jun-87,29,17,2,0,0,4500,6200,6200,136,124,3941995,172,73,AM RL,1,1,2,2,1,1,3,3,4,3,3,8,14,16,6,13,8,5,5,7,3,8,9,4,14,4,8,11,6,8,12,9,12,15,5,11,3,8,6,16,17,16,8,8,9,15,20,10,14,12,4,10,14,8,14,16,14,10,14,15,13,9,1,1,12,20,20,19,10,AM RL,505,1,1,8,10,19,20,1,1,1,1,1,7,12,1,1,2252349703716864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Issiar Dia,£1.80m ,Ligue 1,
15/7/2016,17.3.2.23,Romain Hamouma,8443441,769,29-Mar-87,29,0,0,0,0,4800,6450,6550,137,133,8317930,177,74,M/AM R,3,3,1,3,3,2,2,1,2,3,2,12,13,14,12,15,11,6,11,4,3,12,8,4,15,9,11,11,12,11,13,12,14,14,7,14,6,10,12,16,14,12,8,10,14,15,20,14,11,11,9,14,8,10,8,13,14,14,13,15,15,6,1,1,16,20,20,12,10,M/AM R,522,1,1,12,10,12,20,1,1,1,1,1,12,16,1,1,2251799813685248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romain Hamouma,£3.60m ,Ligue 1,
15/7/2016,17.3.2.23,Clément Chantôme,8444109,769,11-Sep-87,28,1,0,7,0,4300,6150,6300,140,126,5734760,181,71,M RC,1,4,2,1,2,3,3,1,3,1,1,12,11,10,5,13,11,8,10,8,9,14,11,12,13,14,14,12,12,13,12,13,12,8,9,9,12,17,15,11,13,14,10,12,13,12,20,16,12,13,14,16,12,9,17,14,16,14,13,12,12,14,1,1,20,12,17,10,20,M RC,403,1,1,1,12,10,10,1,1,1,14,20,10,17,1,1,1107296320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clément Chantôme,£1.80m ,Ligue 1,
15/7/2016,17.3.2.23,Ryad Boudebouz,8449112,5,19-Feb-90,26,17,1,0,0,4700,6300,6650,137,133,14161354,177,74,M/AM RLC,1,1,2,1,2,2,1,2,2,1,1,17,15,16,12,16,15,7,10,6,4,15,18,5,16,8,12,10,12,11,14,13,13,14,6,14,6,11,10,13,16,12,9,20,14,13,12,11,11,10,8,13,6,12,8,16,12,10,7,12,14,12,1,1,17,20,16,16,20,M/AM RLC,526,1,1,1,20,16,16,1,1,1,1,17,1,1,1,1,18176306839552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Ryad Boudebouz,£9.00m ,Ligue 1,
15/7/2016,17.3.2.23,Walid Mesloub,85004841,5,04-Sep-85,30,7,0,0,0,3715,6150,6150,128,121,2192215,181,72,M/AM RC,1,2,2,3,3,3,2,2,1,3,2,12,11,14,8,14,12,8,12,6,5,13,13,5,14,8,12,10,11,12,15,11,13,14,9,13,10,12,13,12,14,12,10,12,15,13,20,15,9,10,8,13,5,8,19,14,14,12,11,14,14,8,1,1,18,20,17,10,20,M/AM RC,523,1,1,1,20,10,17,1,1,1,1,18,10,14,1,1,2251799813685376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Walid Mesloub,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Ronny Rodelin,85006064,769,18-Nov-89,26,0,0,0,0,3900,5950,6150,123,123,5053024,193,81,AM RL,1,3,2,1,1,1,2,3,3,2,3,4,9,14,10,13,12,14,14,5,5,10,12,3,14,8,13,12,9,10,11,11,12,16,5,14,6,9,12,14,13,14,16,14,13,13,20,13,14,10,8,14,9,8,20,16,11,13,11,13,13,10,1,1,15,20,20,15,1,AM RL,505,1,1,15,1,15,20,1,1,1,1,1,10,15,1,1,4432406250000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Ronny Rodelin,£3.15m ,Ligue 1,
15/7/2016,17.3.2.23,Valentin Eysseric,85010867,769,25-Mar-92,24,0,0,4,0,4251,6200,6400,136,128,8257080,181,73,AM RC,2,2,2,2,3,1,2,1,3,3,2,13,12,13,8,14,13,8,13,7,4,13,12,3,14,8,12,9,13,11,13,12,13,14,6,14,6,10,11,15,14,12,11,12,12,14,20,13,11,13,8,10,9,8,13,14,13,12,12,13,13,9,1,1,13,20,18,14,20,AM RC,503,1,1,1,20,14,18,1,1,1,1,13,10,10,1,1,2251799813685248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valentin Eysseric,£6.30m ,Ligue 1,
15/7/2016,17.3.2.23,Arnaud Souquet,85014379,769,12-Feb-92,24,0,0,2,0,3750,5850,6350,131,127,7310305,179,72,D/M RC,4,3,3,3,2,1,1,2,3,1,2,12,14,12,7,13,12,6,10,5,10,13,10,12,13,12,13,11,12,12,12,12,17,8,9,13,11,14,15,14,13,12,7,8,14,13,20,15,10,14,12,14,8,15,19,14,13,9,14,15,15,7,20,15,17,12,20,1,16,D/M RC,113,1,1,1,10,1,12,1,1,20,14,16,1,17,1,15,8796093022208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Arnaud Souquet,£3.15m ,Ligue 1,
15/7/2016,17.3.2.23,Nicolas De Préville,85018475,769,08-Jan-91,25,0,0,4,3,4750,6250,6400,133,128,10920513,182,77,AM/S RL,3,1,2,1,3,2,2,1,2,2,1,5,11,14,8,13,12,13,13,5,3,14,11,5,14,10,12,12,11,13,14,12,15,15,5,14,4,13,14,15,14,8,11,10,12,14,20,12,12,13,10,14,7,12,10,13,13,8,13,13,8,7,1,1,10,20,17,20,1,AM/S RL,515,1,1,17,1,20,17,1,1,1,1,1,10,10,1,1,144115188075855888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicolas de Préville,£4.95m ,Ligue 1,
15/7/2016,17.3.2.23,Romain Amalfitano,85019201,769,27-Aug-89,26,0,0,0,0,3310,5545,5795,119,114,1219391,175,70,M/AM RC,1,1,1,1,3,2,2,2,3,3,3,13,12,11,8,14,11,7,11,6,5,14,11,6,15,11,12,12,15,10,13,12,14,13,7,12,12,16,12,12,14,12,8,8,11,13,20,11,9,8,8,12,15,14,12,13,11,13,12,15,15,7,7,7,17,20,17,12,20,M/AM RC,523,1,1,10,20,12,17,1,1,7,1,17,1,1,1,7,2251799813685248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romain Amalfitano,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Rachid Ghezzal,85031826,5,09-May-92,24,6,1,0,0,4100,6350,6350,140,127,5192979,183,66,M/AM RL,3,4,3,1,3,2,3,2,3,3,1,14,14,14,10,14,14,9,10,8,8,14,10,8,15,9,11,13,11,11,13,10,14,13,5,12,9,14,13,14,16,12,9,20,13,14,5,15,9,12,10,12,8,9,15,9,16,13,11,12,13,9,1,1,17,20,20,17,12,M/AM RL,525,1,1,1,12,17,20,1,1,1,1,1,17,17,1,1,288230410511451136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Rachid Ghezzal,£7.20m ,Ligue 1,
