GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
15/7/2016,17.3.2.23,Keagan Dolly,65024990,45,22-Jan-93,23,3,2,15,5,3250,6250,6000,145,128,4690483,173,70,AM RLC,1,2,1,2,2,3,3,2,2,3,3,7,12,15,12,12,10,6,15,7,5,13,9,7,13,6,9,7,10,9,15,9,14,15,7,13,12,12,11,17,15,15,9,20,14,15,15,13,7,8,8,11,9,9,12,17,9,9,12,10,10,7,1,1,15,20,17,20,15,AM RLC,506,1,1,10,15,20,17,1,1,1,1,12,15,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keagan Dolly,£1.35m ,Ligue 1,
15/7/2016,17.3.2.23,Kwon Chang-Hoon,66028999,135,30-Jun-94,22,7,3,18,6,506,6244,6244,142,128,7250022,174,69,M/AM C,3,2,1,3,1,1,1,2,3,2,3,11,11,17,12,14,11,8,11,3,6,16,6,11,13,15,11,10,11,11,14,13,11,14,12,16,13,12,16,12,12,12,7,20,16,11,12,14,11,10,4,12,9,14,13,9,12,10,17,16,8,11,1,1,17,20,12,13,20,M/AM C,521,1,1,1,20,13,12,1,1,1,11,17,13,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15/7/2016,17.3.2.23,Joăo Moutinho,744539,788,08-Sep-86,29,90,4,16,2,7000,8000,7250,162,155,33756332,170,61,M/AM C,3,4,2,1,1,2,2,2,1,2,1,15,14,15,9,17,16,7,12,4,11,18,15,12,17,15,15,16,13,16,17,14,16,15,14,12,14,18,16,13,14,12,8,10,14,11,20,14,10,14,9,17,10,14,13,17,15,16,17,15,16,7,1,1,20,16,12,12,20,M/AM C,411,1,1,1,16,1,1,1,1,1,14,20,12,12,1,1,21512320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,João Moutinho,£11.70m ,Ligue 1,
15/7/2016,17.3.2.23,Ola Toivonen,8108797,797,03-Jul-86,30,46,9,28,13,5200,6500,6500,143,130,232186002,192,78,AM/S C,1,3,3,3,2,3,3,1,1,1,1,11,11,12,12,13,12,14,13,5,3,13,12,3,13,17,12,14,14,11,14,12,10,9,10,16,6,11,10,12,14,15,15,13,13,10,20,15,13,11,12,10,5,12,10,16,11,16,16,8,15,14,1,1,14,20,5,7,20,AM/S C,511,1,1,18,20,7,5,1,1,1,1,14,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ola Toivonen,£1.80m ,Ligue 1,
15/7/2016,17.3.2.23,Nill De Pauw,8189610,757,06-Jan-90,26,0,0,10,1,3700,5850,5900,120,118,954373,182,80,AM RLC,1,4,3,1,2,3,3,3,1,4,2,10,10,12,12,12,11,10,12,6,8,13,7,5,14,12,12,14,11,12,11,13,15,12,10,13,6,10,11,13,14,12,10,8,9,13,20,12,12,13,8,5,11,10,7,11,8,12,14,12,8,2,1,1,1,20,20,19,17,AM RLC,506,1,1,15,17,19,20,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nill De Pauw,£1.58m ,Ligue 1,
15/7/2016,17.3.2.23,Abou Diaby,8428484,769,11-May-86,30,16,1,2,0,4200,6250,6200,150,128,2493950,192,79,M/AM C,3,3,1,3,3,2,2,1,1,3,1,5,9,14,12,15,8,10,13,8,12,13,10,11,15,12,13,12,14,10,12,9,12,16,6,14,8,11,10,13,14,17,15,14,8,15,20,11,16,7,10,13,17,13,13,12,14,12,15,9,8,6,1,1,20,16,8,14,20,M/AM C,411,1,1,1,16,13,7,1,1,1,10,20,14,8,1,1,5637145092,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abou Diaby,£225Th. ,Ligue 1,
15/7/2016,17.3.2.23,Frédéric Sammaritano,8428645,769,23-Mar-86,30,0,0,0,0,3909,5800,5950,126,119,232186002,162,65,AM RLC,1,3,1,1,3,1,1,2,1,3,3,13,12,14,10,14,15,5,12,6,4,11,12,3,15,11,12,8,10,13,13,12,17,15,9,13,7,11,14,15,14,7,3,14,11,13,20,11,7,13,11,15,11,8,13,14,13,14,14,13,10,6,1,1,14,20,18,20,18,AM RLC,506,1,1,10,18,20,18,1,1,1,1,14,12,12,1,1,2251834173423744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Frédéric Sammaritano,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Mathieu Valbuena,8430055,769,28-Sep-84,31,52,8,0,0,5900,6500,7000,153,140,232186002,167,58,AM RLC,4,1,1,1,1,1,1,3,3,4,1,15,15,14,7,15,15,6,11,3,4,15,14,7,15,13,12,15,13,14,16,11,17,14,11,12,10,12,14,15,18,10,5,10,16,14,20,13,7,14,13,16,8,12,13,16,14,15,13,9,11,14,1,1,15,20,17,17,20,AM RLC,506,1,1,7,20,17,17,1,1,1,1,14,13,15,1,1,17592253284368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mathieu Valbuena,£2.70m ,Ligue 1,
15/7/2016,17.3.2.23,Morgan Amalfitano,8434344,769,20-Mar-85,31,1,0,0,0,4700,6200,6350,144,126,232186002,178,74,M/AM RC,3,2,3,1,3,1,3,3,1,3,3,12,13,13,7,15,13,10,12,7,6,14,11,8,15,14,14,13,13,12,13,13,15,14,10,12,10,10,12,12,13,14,10,10,15,12,20,14,12,11,14,14,6,14,12,14,10,12,13,10,6,14,1,1,20,18,18,10,20,M/AM RC,413,1,1,12,18,10,18,1,1,1,10,20,10,17,1,1,2269393073602688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Morgan Amalfitano,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Stéphane Sessegnon,8438999,7,01-Jun-84,32,55,14,0,0,5200,7100,6450,138,131,232186002,168,76,M/AM/S RC,3,3,2,2,1,1,2,2,3,3,1,11,12,15,10,13,8,6,4,8,2,12,12,5,16,14,15,10,8,9,11,11,11,17,4,13,6,7,7,18,17,12,6,8,16,15,20,14,9,7,9,15,5,14,7,15,8,12,10,5,6,15,1,1,16,20,16,14,20,M/AM/S RC,533,1,1,18,20,14,16,1,1,1,1,12,14,16,1,1,34359739044,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Stéphane Sessègnon,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Marvin Martin,8440961,769,10-Jan-88,28,15,2,8,1,4200,6200,6200,147,126,5853017,171,68,M/AM C,3,3,2,1,3,2,2,2,1,3,2,14,14,14,7,14,14,7,13,6,4,15,12,7,14,11,13,10,13,11,14,12,14,12,8,13,9,15,10,14,15,12,6,12,12,13,20,12,8,12,11,13,15,10,11,15,15,9,13,16,16,7,1,1,17,20,10,13,20,M/AM C,521,1,1,1,20,13,10,1,1,1,12,17,13,10,1,1,17592207016064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Marvin Martin,£450Th. ,Ligue 1,
15/7/2016,17.3.2.23,Dimitri Payet,8442349,769,29-Mar-87,29,26,6,12,4,7000,7700,7700,163,153,44833251,175,77,AM RLC,3,2,3,2,3,1,3,3,1,3,1,16,14,16,15,15,18,6,15,6,6,18,11,5,17,9,12,10,16,12,16,14,14,16,6,16,6,10,10,13,15,14,8,15,15,14,20,13,12,11,9,16,7,8,8,11,8,13,12,13,11,10,1,1,12,20,20,20,20,AM RLC,506,1,1,10,20,20,20,1,1,1,1,12,12,12,1,1,88545045776384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,Dimitri Payet,£23.40m ,Premier League,
15/7/2016,17.3.2.23,Henri Saivet,8443233,41,26-Oct-90,25,9,0,0,0,5250,6600,6600,137,131,19912226,173,70,M/AM C,1,3,1,2,2,4,3,1,2,1,1,6,8,13,10,14,13,13,13,5,10,13,11,9,15,7,13,13,12,12,12,13,13,15,12,13,7,14,15,13,13,12,10,12,11,13,20,14,13,13,7,13,13,13,8,15,13,12,13,15,15,6,1,1,20,18,14,14,20,M/AM C,411,1,1,13,18,14,14,1,1,1,14,20,12,12,1,1,2252383930286080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Henri Saivet,£4.50m ,Ligue 1,
15/7/2016,17.3.2.23,Ryad Boudebouz,8449112,5,19-Feb-90,26,17,1,0,0,4700,6300,6650,137,133,14161354,177,74,M/AM RLC,1,1,2,1,2,2,1,2,2,1,1,17,15,16,12,16,15,7,10,6,4,15,18,5,16,8,12,10,12,11,14,13,13,14,6,14,6,11,10,13,16,12,9,20,14,13,12,11,11,10,8,13,6,12,8,16,12,10,7,12,14,12,1,1,17,20,16,16,20,M/AM RLC,526,1,1,1,20,16,16,1,1,1,1,17,1,1,1,1,18176306839552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Ryad Boudebouz,£9.00m ,Ligue 1,
15/7/2016,17.3.2.23,Walid Mesloub,85004841,5,04-Sep-85,30,7,0,0,0,3715,6150,6150,128,121,2192215,181,72,M/AM RC,1,2,2,3,3,3,2,2,1,3,2,12,11,14,8,14,12,8,12,6,5,13,13,5,14,8,12,10,11,12,15,11,13,14,9,13,10,12,13,12,14,12,10,12,15,13,20,15,9,10,8,13,5,8,19,14,14,12,11,14,14,8,1,1,18,20,17,10,20,M/AM RC,523,1,1,1,20,10,17,1,1,1,1,18,10,14,1,1,2251799813685376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Walid Mesloub,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Valentin Eysseric,85010867,769,25-Mar-92,24,0,0,4,0,4251,6200,6400,136,128,8257080,181,73,AM RC,2,2,2,2,3,1,2,1,3,3,2,13,12,13,8,14,13,8,13,7,4,13,12,3,14,8,12,9,13,11,13,12,13,14,6,14,6,10,11,15,14,12,11,12,12,14,20,13,11,13,8,10,9,8,13,14,13,12,12,13,13,9,1,1,13,20,18,14,20,AM RC,503,1,1,1,20,14,18,1,1,1,1,13,10,10,1,1,2251799813685248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valentin Eysseric,£6.30m ,Ligue 1,
15/7/2016,17.3.2.23,Romain Amalfitano,85019201,769,27-Aug-89,26,0,0,0,0,3310,5545,5795,119,114,1219391,175,70,M/AM RC,1,1,1,1,3,2,2,2,3,3,3,13,12,11,8,14,11,7,11,6,5,14,11,6,15,11,12,12,15,10,13,12,14,13,7,12,12,16,12,12,14,12,8,8,11,13,20,11,9,8,8,12,15,14,12,13,11,13,12,15,15,7,7,7,17,20,17,12,20,M/AM RC,523,1,1,10,20,12,17,1,1,7,1,17,1,1,1,7,2251799813685248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romain Amalfitano,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Axel Ngando,85028008,769,13-Jul-93,23,0,0,4,0,3750,5950,5950,134,119,3996444,179,71,M/AM C,2,1,2,3,3,1,3,1,3,4,1,11,13,12,8,15,11,6,11,6,4,14,12,6,16,7,12,10,12,11,13,13,13,9,6,12,9,15,12,13,14,12,9,20,14,12,10,13,10,13,7,14,7,8,18,13,14,14,16,15,15,5,1,1,20,17,14,14,20,M/AM C,411,1,1,1,17,14,14,1,1,1,12,20,10,10,1,1,4503599631564800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Axel Ngando,£810Th. ,Ligue 1,
15/7/2016,17.3.2.23,Lenny Nangis,85043913,769,24-Mar-94,22,0,0,3,0,3850,6050,6050,138,121,5112432,172,73,AM RLC,2,3,1,3,1,1,1,3,3,2,1,6,13,13,11,13,7,10,11,5,5,10,11,3,13,8,12,9,10,8,12,12,13,13,5,11,7,8,8,15,16,15,7,8,14,16,20,12,11,11,8,13,8,7,18,14,13,12,10,15,15,9,1,1,12,20,17,20,18,AM RLC,506,1,1,13,18,20,17,1,1,1,1,1,12,12,1,1,2251799813685264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lenny Nangis,£1.58m ,Ligue 1,
15/7/2016,17.3.2.23,Florian Thauvin,85046587,769,26-Jan-93,23,0,0,10,7,5294,6494,6744,144,135,34447554,179,70,AM RLC,1,1,1,2,3,3,4,2,2,2,2,10,13,14,12,15,11,10,13,6,3,13,12,4,16,11,12,11,13,11,13,12,12,16,6,14,6,10,12,16,14,12,9,20,13,14,10,13,10,12,7,12,6,8,12,13,5,10,8,14,12,8,1,1,14,20,20,19,17,AM RLC,506,1,1,12,17,19,20,1,1,1,1,12,13,14,1,1,2251834173424128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Florian Thauvin,£16.20m ,Ligue 1,
15/7/2016,17.3.2.23,Morgan Sanson,85046988,769,18-Aug-94,21,0,0,11,2,4800,6300,6550,151,131,20221127,180,72,M/AM RC,3,1,2,1,3,4,3,4,4,3,3,12,13,14,9,14,13,8,12,5,8,14,10,9,14,12,12,9,13,12,15,13,14,15,8,13,10,16,14,15,14,12,9,8,15,14,20,13,12,12,8,11,10,11,14,14,16,14,15,15,15,6,1,1,20,18,15,1,20,M/AM RC,413,1,1,1,18,1,15,1,1,1,1,20,1,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Morgan Sanson,£10.80m ,Ligue 1,
15/7/2016,17.3.2.23,Jordan Veretout,85052016,769,01-Mar-93,23,0,0,9,0,4495,6295,6145,150,120,11582238,177,70,DM/M/AM C,3,3,1,2,1,2,1,2,1,1,2,13,13,11,7,13,11,6,12,5,10,13,6,9,13,11,13,13,13,12,12,13,13,9,8,12,12,16,16,14,14,12,9,12,14,12,20,13,10,14,11,14,10,8,20,13,12,15,14,14,14,10,1,1,20,18,1,1,20,DM/M/AM C,431,1,1,1,18,1,1,1,1,1,16,20,1,1,1,1,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jordan Veretout,£8.10m ,Ligue 1,
15/7/2016,17.3.2.23,Sadio Diallo,85058130,22,28-Dec-90,25,24,7,0,0,4101,6300,6050,126,121,3685707,180,75,AM C,3,1,3,2,1,2,2,4,3,2,4,6,10,14,11,14,10,9,12,6,3,13,11,2,16,7,12,12,12,10,12,11,13,16,6,13,5,8,8,16,14,13,10,10,13,14,20,13,12,12,7,14,11,8,9,14,13,13,12,15,15,7,1,1,12,20,10,10,20,AM C,501,1,1,14,20,10,10,1,1,1,1,12,10,10,1,1,2251834173947904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sadio Diallo,£1.80m ,Ligue 1,
15/7/2016,17.3.2.23,Naďm Sliti,85059261,51,27-Jul-92,23,0,0,0,0,4243,6243,6243,135,125,8429428,173,75,AM RLC,2,3,1,4,4,2,1,3,2,3,1,11,10,16,9,15,14,7,10,6,8,14,12,5,15,8,10,8,15,10,14,15,12,13,9,14,5,7,10,14,14,12,8,15,13,12,20,9,8,12,8,8,6,14,12,15,15,10,18,15,10,5,1,1,15,20,18,18,20,AM RLC,506,1,1,1,20,18,18,1,1,1,1,10,15,15,1,1,2252349569499264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Naïm Sliti,£1.58m ,Ligue 1,
15/7/2016,17.3.2.23,Benjamin Corgnet,85063843,769,06-Apr-87,29,0,0,0,0,3798,6148,6198,128,124,2273099,180,74,M/AM RC,2,2,3,3,3,3,1,1,1,3,2,9,13,13,10,14,10,12,12,6,8,12,8,8,14,10,13,14,13,12,13,11,13,11,7,10,10,14,14,14,13,13,12,10,14,13,20,14,11,14,10,15,8,10,20,12,14,16,14,15,15,6,10,10,18,20,15,1,20,M/AM RC,523,1,1,10,20,1,15,1,1,10,14,18,1,14,1,10,2251799813685504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benjamin Corgnet,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Jeff Louis,85067355,375,08-Aug-92,23,27,1,0,0,3665,6687,5850,126,117,3720092,178,70,AM RLC,2,3,3,3,4,3,4,2,1,1,2,8,11,13,11,13,12,7,14,6,5,12,10,5,14,11,11,12,11,9,13,10,14,14,5,13,7,10,12,15,14,12,9,20,13,13,8,13,13,12,11,11,10,11,12,12,10,11,9,10,10,3,1,1,15,20,18,15,20,AM RLC,506,1,1,12,20,15,18,1,1,1,10,15,10,15,1,1,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Jeff Louis,£900Th. ,Ligue 1,
15/7/2016,17.3.2.23,Florent Mollet,85084448,769,19-Nov-91,24,0,0,0,0,3509,5700,5850,125,117,3122706,174,68,M/AM C,1,1,1,2,3,3,1,3,3,1,1,13,12,12,10,13,13,8,13,10,6,14,12,7,13,9,13,11,13,11,13,13,12,11,7,12,9,12,12,14,13,12,8,8,14,12,20,13,10,13,10,13,7,12,8,14,15,9,11,13,12,8,1,1,19,20,12,12,20,M/AM C,521,1,1,10,20,12,12,1,1,1,10,19,12,12,1,1,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florent Mollet,£1.13m ,Ligue 1,
15/7/2016,17.3.2.23,Thomas Lemar,85093001,769,12-Nov-95,20,0,0,7,1,6499,6799,7199,170,144,82360980,170,58,M/AM RLC,1,1,1,3,2,2,2,1,2,4,2,16,14,16,13,16,17,5,14,2,6,15,13,4,17,9,12,14,12,12,14,13,15,16,7,13,9,13,15,15,16,11,7,20,14,15,8,14,8,15,5,15,7,16,20,15,15,14,16,18,16,3,10,10,17,20,16,17,20,M/AM RLC,526,1,1,1,20,17,16,1,10,1,1,14,17,15,10,1,290482175969591560,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas Lemar,£21.60m ,Ligue 1,
15/7/2016,17.3.2.23,Dylan Bahamboula,85093337,769,22-May-95,21,0,0,0,0,2524,5246,5396,128,108,2003151,189,74,AM RC,1,3,3,2,3,2,2,1,2,3,2,9,10,13,9,13,12,13,10,5,5,12,12,5,15,8,9,8,13,9,12,12,11,13,8,12,8,8,11,13,12,13,14,8,13,13,20,10,11,11,6,8,7,12,13,12,12,10,11,11,14,6,1,1,14,20,20,14,17,AM RC,503,1,1,12,17,14,20,1,1,1,8,14,10,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dylan Bahamboula,£720Th. ,Ligue 1,
15/7/2016,17.3.2.23,Adrien Hunou,85103859,769,19-Jan-94,22,0,0,0,0,2846,5696,5796,134,114,2563796,176,61,M/AM C,1,2,3,3,3,1,3,3,1,1,2,8,11,13,12,13,11,6,11,6,8,13,10,10,14,10,12,13,10,10,13,12,11,12,11,12,12,13,12,13,14,12,8,8,12,13,20,13,8,12,12,11,5,11,16,12,12,11,14,15,15,1,1,1,20,18,14,13,20,M/AM C,411,1,1,1,18,13,13,1,1,1,12,20,12,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adrien Hunou,£1.80m ,Ligue 1,
15/7/2016,17.3.2.23,Wylan Cyprien,85104569,769,28-Jan-95,21,0,0,0,0,4300,6200,6450,159,129,17279309,182,75,DM/M C,2,3,3,3,2,1,2,2,3,4,2,10,13,12,10,14,15,9,15,6,8,14,10,10,14,10,11,12,13,11,13,12,14,11,6,12,10,13,12,15,14,13,11,10,14,12,20,15,12,14,8,13,6,13,20,14,13,11,8,13,16,9,8,8,20,15,8,1,20,DM/M C,421,1,1,1,15,1,1,1,1,8,19,20,1,1,1,8,9073122607360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Wylan Cyprien,£9.00m ,Ligue 1,
15/7/2016,17.3.2.23,Farid Boulaya,85116898,5,25-Feb-93,23,0,0,0,0,3250,5700,5650,130,114,2386708,180,65,AM RLC,1,2,3,1,3,4,2,3,1,3,3,10,13,13,12,14,11,10,12,6,3,12,9,6,14,7,10,8,10,12,13,12,4,12,6,13,5,8,7,12,15,7,10,12,11,14,20,12,8,12,11,11,11,11,14,11,12,12,12,6,17,1,1,1,15,20,15,20,20,AM RLC,506,1,1,1,20,20,15,1,1,1,1,15,10,10,1,1,34359738368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Farid Boulaya,£720Th. ,Ligue 1,
15/7/2016,17.3.2.23,Valentin Vada,85120545,1649,06-Mar-96,20,0,0,0,0,3891,5991,6191,154,124,11075523,173,66,M/AM C,2,2,4,3,4,1,2,2,4,1,3,15,13,13,10,15,12,5,13,5,7,15,12,7,15,10,10,13,12,10,16,13,18,14,7,14,12,14,14,8,14,13,7,14,12,9,20,12,13,12,8,15,6,12,12,14,14,14,15,14,11,6,1,1,18,20,1,1,20,M/AM C,521,1,1,8,20,1,1,1,1,1,12,18,1,1,1,1,4194432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valentín Vada,£3.60m ,Ligue 1,
