GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
15-07-16,17.3.2.23,Aldo Kalulu,29114978,769,21-Jan-96,20,0,0,0,0,845,5795,5795,149,116,3585219,165,62,AM/S RL,3,2,4,1,3,1,3,1,3,3,2,6,11,13,12,13,7,5,7,5,5,10,10,5,13,10,10,12,12,9,11,9,14,12,7,13,7,10,10,16,16,8,5,5,13,16,20,10,8,10,10,6,11,11,17,10,14,11,14,12,12,6,1,1,1,18,18,18,13,AM/S RL,625,1,1,20,13,18,18,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aldo Kalulu,£900Th. ,Ligue 1
15-07-16,17.3.2.23,Dickson Nwakaeme,33021018,38,21-Apr-86,30,0,0,0,0,3181,4395,5347,130,107,339233,187,85,S ,1,1,3,2,2,3,3,3,1,2,3,8,7,12,13,12,8,9,13,4,4,11,12,4,13,7,10,13,13,11,11,9,7,14,7,11,5,5,7,11,12,14,12,12,17,10,20,10,16,7,5,13,9,9,9,14,8,10,5,8,14,15,1,1,10,14,14,11,14,S ,600,1,1,20,14,11,14,1,1,1,1,1,5,10,1,1,2.32217E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dickson Nwakaeme,£450Th. ,Ligue 1
15-07-16,17.3.2.23,Valčre Germain,34001054,769,17-Apr-90,26,0,0,4,0,6000,6700,7050,141,141,35354575,180,73,S C,2,1,2,1,2,1,1,3,4,2,1,11,13,13,14,14,11,15,12,3,7,14,14,8,13,12,14,17,13,15,14,14,16,12,15,16,12,18,16,13,14,13,12,8,14,13,20,15,12,15,8,14,7,15,10,14,17,14,18,16,16,5,1,1,10,15,14,14,15,S C,601,1,1,20,15,14,14,1,1,1,1,1,10,10,1,1,16786432,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valère Germain,£9.00m ,Ligue 1
15-07-16,17.3.2.23,Sloan Privat,34001550,917496,24-Jul-89,26,1,2,0,0,3962,6200,6200,128,124,5748426,187,88,S ,1,3,1,1,3,2,3,2,2,2,2,4,8,12,12,10,11,15,13,5,6,11,15,4,12,9,13,14,13,14,10,12,15,9,7,13,8,13,14,12,14,16,14,20,13,12,8,13,17,13,9,14,8,5,10,14,14,12,13,14,14,7,1,1,1,10,1,10,1,S ,600,1,1,20,1,10,1,1,1,1,1,1,1,1,1,1,3.51844E+13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Sloan Privat,£1.35m ,Ligue 1
15-07-16,17.3.2.23,Benjamin Moukandjo,34001576,11,12-Nov-88,27,33,4,3,0,4800,6350,6350,129,127,7882419,180,75,S R,1,4,1,3,3,2,2,2,3,1,3,12,11,13,13,11,11,11,10,7,5,10,14,5,14,9,11,12,10,11,12,12,14,13,8,14,8,11,14,16,14,13,10,7,12,15,20,14,12,12,9,13,10,10,9,15,8,9,13,14,14,7,7,7,14,15,15,13,12,S R,602,1,1,20,12,13,15,1,1,7,1,1,10,14,1,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benjamin Moukandjo,£5.40m ,Ligue 1
15-07-16,17.3.2.23,Gilles Sunu,34003025,50,30-Mar-91,25,0,0,0,0,3921,6199,6199,134,124,5735106,181,75,AM/S R,3,1,1,4,2,2,1,1,1,3,2,5,14,14,12,12,10,9,11,5,5,12,10,3,13,5,10,10,10,10,12,9,14,14,10,11,8,13,10,15,15,13,9,10,12,16,20,10,13,11,5,15,10,8,11,15,16,13,14,14,14,7,1,1,10,18,18,12,14,AM/S R,622,1,1,20,14,12,18,1,1,1,1,1,10,10,1,1,2.2518E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gilles Sunu,£1.35m ,Ligue 1
15-07-16,17.3.2.23,Alexandre Lacazette,34011687,769,28-May-91,25,10,1,11,4,6650,7300,7700,158,154,88244165,175,73,AM/S RL,1,1,1,1,2,1,3,2,2,2,2,5,10,15,17,15,10,11,12,5,5,14,15,5,16,8,15,12,15,14,13,15,15,15,14,14,10,10,12,16,16,15,9,10,15,16,20,13,15,14,8,14,7,10,10,16,17,13,15,15,14,5,1,1,1,16,16,15,1,AM/S RL,625,1,1,20,1,15,16,1,1,1,1,1,1,1,1,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alexandre Lacazette,£36.00m ,Ligue 1
15-07-16,17.3.2.23,Junior Dalé,34011781,769,12-Jul-85,31,0,0,0,0,3250,5950,5950,124,119,1168881,187,80,AM/S R,1,1,4,1,3,4,1,3,1,2,1,4,8,12,12,10,11,15,11,5,6,11,14,3,12,8,13,12,11,11,9,10,13,12,8,13,8,9,12,14,12,16,13,10,12,12,20,13,16,12,8,14,7,6,7,14,12,12,11,15,15,5,1,1,10,17,17,13,1,AM/S R,622,1,1,20,1,13,17,1,1,1,1,1,1,10,1,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Junior Tallo,£900Th. ,Ligue 1
15-07-16,17.3.2.23,Billy Ketkeo,34011945,122,24-Mar-90,26,1,0,0,0,3944,6394,6394,134,128,9536814,180,71,AM R,1,2,3,3,2,2,4,1,2,2,2,12,11,13,12,13,12,11,12,7,5,12,11,6,15,8,11,9,11,10,12,10,14,15,8,13,11,13,13,15,14,12,11,11,13,14,20,12,10,12,8,14,5,10,13,14,13,12,13,16,16,5,1,1,15,20,20,14,12,AM R,502,1,1,15,12,14,20,1,1,1,1,7,12,15,1,1,2.25183E+15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
15-07-16,17.3.2.23,Youssouf Hadji,3503442,34,25-Feb-80,36,64,16,0,0,3898,5896,5896,144,118,207666,183,78,AM/S C,2,3,2,1,2,3,3,3,3,4,2,10,13,12,14,15,11,14,11,5,6,12,13,5,15,6,14,12,12,10,12,12,16,14,14,12,8,13,10,11,13,14,12,12,10,10,20,8,12,11,6,10,12,10,12,12,16,13,14,14,11,7,1,1,5,18,10,10,18,AM/S C,621,1,1,20,18,10,10,1,1,1,1,5,1,1,1,1,1024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Youssouf Hadji,£225Th. ,Ligue 1
15-07-16,17.3.2.23,Jimmy Briand,3504311,769,02-Aug-85,30,5,0,22,9,4300,6450,6550,148,131,232186002,181,84,M/AM/S R,2,1,2,1,1,2,1,3,3,2,2,7,10,12,13,11,7,13,10,12,6,11,13,6,13,17,13,16,11,13,11,11,17,14,8,14,9,13,17,15,12,15,11,8,14,15,20,14,14,13,9,13,7,10,7,16,13,14,13,15,15,10,1,1,20,20,20,14,1,M/AM/S R,422,1,1,18,1,14,20,1,1,1,1,1,14,20,1,1,134217744,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jimmy Briand,£2.25m ,Ligue 1
15-07-16,17.3.2.23,Anastasios Donis,36077213,772,29-Aug-96,19,0,0,2,0,1350,5000,5000,128,107,864527,175,66,AM/S RLC,1,1,1,1,2,4,3,3,1,3,2,4,7,11,15,12,9,10,9,3,4,12,7,4,13,11,11,12,12,11,9,11,10,14,12,13,4,8,10,14,13,12,9,8,12,13,20,12,9,11,4,13,8,8,12,18,13,12,12,10,12,7,1,1,1,16,16,16,16,AM/S RLC,626,1,1,20,16,16,16,1,1,1,1,1,1,1,1,1,2.2518E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anastasios Donis,£1.13m ,Ligue 1
15-07-16,17.3.2.23,Steve Mounié,36514846,7,29-Sep-94,21,3,1,0,0,3800,5600,6200,142,124,9951577,190,83,S ,2,1,2,3,2,1,1,3,2,2,2,8,11,13,14,12,6,17,11,5,8,12,12,7,12,10,8,11,12,12,10,11,11,11,9,12,13,8,12,13,13,12,16,9,12,12,20,13,15,12,8,10,8,8,8,12,13,10,10,11,14,8,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steve Mounié,£4.95m ,Ligue 1
15-07-16,17.3.2.23,François Kamano,36515298,22,01-May-96,20,7,1,0,0,3000,6000,5800,129,116,3607795,182,75,AM/S RL,1,2,4,2,1,3,2,1,3,1,2,11,11,13,12,13,11,12,12,5,4,12,8,5,13,3,12,11,11,8,10,10,11,10,13,13,8,12,12,15,14,13,11,6,14,13,20,12,13,12,10,11,9,11,9,12,12,12,12,11,10,4,1,1,1,20,20,16,1,AM/S RL,515,1,1,18,1,16,20,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,François Kamano,£4.05m ,Ligue 1
15-07-16,17.3.2.23,Memphis Depay,37024470,784,13-Feb-94,22,24,3,7,0,6050,7250,6700,162,143,23471642,177,78,AM/S L,1,4,1,1,3,2,3,1,2,2,2,10,13,16,14,16,16,8,16,4,4,15,12,4,16,7,11,12,13,10,11,8,13,17,5,14,5,10,12,15,14,13,9,10,17,16,20,15,14,12,7,15,4,12,14,16,14,14,11,13,10,12,1,1,14,20,14,20,13,AM/S L,513,1,1,17,13,20,14,1,1,1,1,8,14,8,1,1,3.58028E+13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Memphis Depay,£17.10m ,Premier League
15-07-16,17.3.2.23,Oussama Tannane,37041759,34,23-Mar-94,22,2,0,0,0,3949,6199,6199,140,124,8571825,177,85,AM/S R,1,1,2,3,3,1,2,3,2,4,3,9,12,16,12,11,15,6,11,6,3,13,12,3,16,18,12,11,12,11,12,12,13,14,5,16,7,9,11,14,14,11,8,20,15,14,10,12,11,11,7,8,11,15,7,14,10,10,12,4,5,14,1,1,1,20,20,13,12,AM/S R,512,1,1,18,12,13,20,1,1,1,1,1,1,1,1,1,7.03687E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Oussama Tannane,£2.70m ,Ligue 1
15-07-16,17.3.2.23,Anwar El Ghazi,37041913,784,03-May-95,21,2,0,0,0,5800,6400,6400,142,130,16952435,189,87,M/AM/S RL,1,2,2,1,3,1,1,2,3,3,2,10,13,16,12,14,14,13,12,8,5,11,12,7,14,11,14,12,10,10,11,11,12,15,6,14,3,9,7,12,12,14,15,12,13,14,20,14,11,9,4,12,9,10,11,15,8,12,12,9,8,6,1,1,17,20,20,16,13,M/AM/S RL,535,1,1,17,13,16,20,1,1,1,1,10,13,17,1,1,34359742466,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Anwar El Ghazi,£5.40m ,Ligue 1
15-07-16,17.3.2.23,Kolbeinn Sigţórsson,39002861,774,14-Mar-90,26,44,22,16,4,5050,6250,6000,135,125,3129127,189,85,S ,2,2,2,1,3,1,1,3,1,2,3,6,9,12,14,12,11,14,12,4,5,12,13,4,10,13,15,13,13,13,11,12,15,12,7,14,9,9,13,12,11,15,13,10,8,13,20,14,15,12,10,16,12,6,12,16,9,12,14,16,10,10,1,1,1,10,1,10,8,S ,600,1,1,20,8,10,1,1,1,1,1,1,1,1,1,1,524800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kolbeinn Sigthórsson,£2.25m ,Ligue 1
15-07-16,17.3.2.23,Mario Balotelli,43001238,776,12-Aug-90,25,33,13,16,6,5500,6750,7150,158,148,23733337,189,88,S ,1,1,1,3,3,3,3,3,1,1,1,12,13,15,15,15,17,16,16,8,5,14,19,7,16,13,14,12,16,9,14,12,7,15,8,12,5,2,4,13,15,14,14,12,12,15,20,13,15,7,16,13,14,11,8,13,4,11,8,3,4,16,1,1,1,9,8,9,6,S ,600,1,1,20,6,9,8,1,1,1,1,1,1,1,1,1,1.03079E+11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Mario Balotelli,£13.50m ,Ligue 1
15-07-16,17.3.2.23,Odsonne Edouard,48036880,769,16-Jan-98,18,0,0,0,0,2500,5100,5100,138,102,1414570,187,83,S ,1,1,2,1,3,2,2,1,2,1,2,5,7,14,13,12,8,14,9,1,5,9,8,5,12,9,7,7,12,13,8,11,10,10,1,14,5,8,10,13,12,9,14,5,8,12,20,14,11,12,9,13,9,8,15,12,13,10,13,11,11,3,1,1,1,13,13,13,1,S ,600,1,1,20,1,13,13,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odsonne Edouard,£1.35m ,Ligue 1
15-07-16,17.3.2.23,Ismaďla Sarr,48042766,41,25-Feb-98,18,0,0,4,0,1753,4509,5100,129,102,1513437,188,81,AM RL,3,2,3,3,2,3,1,2,3,1,2,6,8,13,10,10,10,8,12,6,6,10,14,6,9,10,7,14,9,9,11,11,8,8,10,8,4,11,13,12,13,14,13,8,14,14,20,12,13,10,10,4,6,10,9,9,13,11,9,10,19,8,1,1,13,20,17,20,10,AM RL,505,1,1,15,10,20,17,1,1,1,1,1,13,10,1,1,7.03687E+13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ismaïla Sarr,£2.25m ,Ligue 1
15-07-16,17.3.2.23,Geoffrey Acheampong,48043203,21,28-Jan-97,19,0,0,0,0,2000,4800,4800,139,96,742075,187,79,AM/S R,2,2,2,3,3,3,1,4,2,2,1,11,13,13,13,13,7,13,11,1,7,9,7,2,12,7,6,8,8,9,7,8,18,10,10,12,7,7,8,13,13,3,9,12,17,13,20,8,10,10,7,10,10,9,15,10,8,11,11,12,12,5,1,1,1,17,17,1,1,AM/S R,622,1,1,20,1,1,17,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Geoffrey Acheampong,£135Th. ,Ligue 1
15-07-16,17.3.2.23,Jean-Philippe Mateta,49034219,769,28-Jun-97,19,0,0,0,0,1750,4900,4900,137,98,973457,192,82,S ,3,1,1,3,1,1,2,1,1,3,1,5,9,11,12,11,5,12,8,4,3,9,6,3,12,7,10,12,11,10,8,11,11,10,7,12,6,12,10,11,12,14,15,8,13,13,20,12,13,11,7,10,7,9,17,13,10,10,11,13,12,12,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jean-Philippe Mateta,£1.80m ,Ligue 1
15-07-16,17.3.2.23,Jérémie Aliadičre,5101854,769,30-Mar-83,33,0,0,5,1,3600,5700,5700,142,114,107350,181,80,S ,3,3,1,3,1,2,1,3,1,2,2,7,8,13,13,13,11,12,10,5,5,12,13,4,14,11,13,14,11,13,13,12,13,14,11,14,8,11,12,13,12,13,10,9,11,12,20,13,12,12,11,14,13,8,12,13,10,10,13,15,14,8,1,1,10,13,10,1,13,S ,600,1,1,20,13,1,10,1,1,1,1,1,1,10,1,1,1572880,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jérémie Aliadière,£450Th. ,Ligue 1
15-07-16,17.3.2.23,Éder,55011711,788,22-Dec-87,28,29,4,0,0,5100,6200,6300,134,126,6436937,188,81,S ,2,3,3,3,1,3,2,2,1,3,2,11,12,12,14,11,10,12,12,8,7,10,11,8,12,14,13,15,13,10,10,10,16,13,7,13,9,12,14,14,11,15,13,12,16,13,20,13,15,10,5,11,12,10,15,14,10,12,18,15,15,7,1,1,1,10,10,10,10,S ,600,1,1,20,10,10,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Éder,£4.50m ,Ligue 1
15-07-16,17.3.2.23,Gonçalo Guedes,55041710,788,29-Nov-96,19,2,0,3,1,4500,7250,7250,167,145,59999998,179,74,M/AM/S RL,1,1,1,3,2,2,3,2,2,3,4,10,13,12,13,13,12,8,13,12,7,12,13,7,13,14,13,15,8,13,12,8,16,12,7,13,12,12,16,16,13,14,10,12,16,16,20,13,13,12,11,12,3,11,15,11,17,12,17,8,13,7,1,1,16,20,20,20,7,M/AM/S RL,535,1,1,17,7,20,20,1,1,1,1,1,14,16,1,1,1.44115E+17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gonçalo Guedes,£15.30m ,Ligue 1
15-07-16,17.3.2.23,Robert Beric,64014208,795,17-Jun-91,25,11,1,13,4,5094,6644,6644,138,133,12567565,188,80,S ,2,2,2,1,1,3,3,3,2,1,1,8,9,11,14,12,11,14,10,10,7,12,10,9,13,14,14,10,13,13,11,12,15,10,10,14,12,15,17,14,12,13,13,12,16,13,20,14,14,13,8,13,10,10,13,15,7,12,14,14,12,9,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Beric,£4.05m ,Ligue 1
15-07-16,17.3.2.23,Felipe Pardo,76002809,1653,17-Aug-90,25,1,0,7,3,4251,6250,6250,130,125,2643385,178,85,M/AM/S RL,2,3,2,3,1,2,3,4,3,1,2,9,12,12,12,11,8,9,12,6,7,11,12,7,13,12,11,14,12,9,10,10,14,13,7,13,9,9,12,14,12,15,10,14,11,14,20,13,15,10,11,12,6,14,14,13,12,13,10,13,12,12,1,1,16,20,20,17,10,M/AM/S RL,535,1,1,16,10,17,20,1,1,1,1,1,10,16,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felipe Pardo,£4.50m ,Ligue 1
15-07-16,17.3.2.23,Alexander Sřderlund,766886,786,03-Aug-87,28,14,0,1,0,4749,6049,6149,125,121,4091784,187,90,S ,2,1,1,1,3,1,1,1,1,4,2,10,11,8,12,12,12,14,13,8,9,11,12,8,12,14,13,13,11,11,12,12,13,11,12,13,12,16,16,10,12,14,15,20,15,12,10,15,15,13,4,7,13,11,9,14,12,10,10,14,8,4,1,1,1,12,12,12,12,S ,600,1,1,20,12,12,12,1,1,1,1,1,1,1,1,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alexander Söderlund,£1.80m ,Ligue 1
15-07-16,17.3.2.23,Edinson Cavani,78005742,1657,14-Feb-87,29,76,27,13,9,7750,8300,8200,174,164,94943372,188,72,AM/S L,1,3,1,1,3,1,2,3,1,1,1,5,10,13,16,13,11,17,13,5,10,13,14,10,13,15,16,18,14,15,10,13,14,13,10,18,12,14,19,15,14,16,14,10,18,16,20,18,14,14,8,15,5,16,10,16,12,14,16,14,10,10,1,1,1,17,13,17,1,AM/S L,623,1,1,20,1,17,13,1,1,1,1,1,1,1,1,1,4.39805E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Edinson Cavani,£40.50m ,Ligue 1
15-07-16,17.3.2.23,Diego Rolan,78045749,1657,24-Mar-93,23,21,3,9,4,5251,7227,6540,145,131,15878177,176,69,AM/S RL,3,1,2,1,2,3,3,2,2,1,2,9,9,14,13,14,10,10,9,3,5,12,14,6,15,9,13,9,11,10,12,12,13,14,10,13,8,8,10,16,15,10,8,10,12,15,20,13,10,9,8,13,11,13,7,14,12,13,8,14,13,8,1,1,8,19,19,15,12,AM/S RL,625,1,1,20,12,15,19,1,1,1,1,1,7,8,1,1,2098176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diego Rolán,£7.20m ,Ligue 1
15-07-16,17.3.2.23,Ola Toivonen,8108797,797,03-Jul-86,30,46,9,28,13,5200,6500,6500,143,130,232186002,192,78,AM/S C,1,3,3,3,2,3,3,1,1,1,1,11,11,12,12,13,12,14,13,5,3,13,12,3,13,17,12,14,14,11,14,12,10,9,10,16,6,11,10,12,14,15,15,13,13,10,20,15,13,11,12,10,5,12,10,16,11,16,16,8,15,14,1,1,14,20,5,7,20,AM/S C,511,1,1,18,20,7,5,1,1,1,1,14,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ola Toivonen,£1.80m ,Ligue 1
15-07-16,17.3.2.23,Nill De Pauw,8189610,757,06-Jan-90,26,0,0,10,1,3700,5850,5900,120,118,954373,182,80,AM RLC,1,4,3,1,2,3,3,3,1,4,2,10,10,12,12,12,11,10,12,6,8,13,7,5,14,12,12,14,11,12,11,13,15,12,10,13,6,10,11,13,14,12,10,8,9,13,20,12,12,13,8,5,11,10,7,11,8,12,14,12,8,2,1,1,1,20,20,19,17,AM RLC,506,1,1,15,17,19,20,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nill De Pauw,£1.58m ,Ligue 1
15-07-16,17.3.2.23,Jérémy Ménez,8430773,769,07-May-87,29,24,2,3,0,5533,6238,7100,150,142,20769438,181,77,AM/S RL,3,1,1,1,1,1,2,3,1,1,2,8,12,16,13,16,11,7,13,4,3,13,17,3,16,11,13,12,14,10,14,10,12,17,8,16,5,7,7,16,15,12,10,12,13,15,20,12,12,8,12,14,14,10,15,15,8,11,8,10,9,13,1,1,10,20,20,17,14,AM/S RL,515,1,1,19,14,17,20,1,1,1,1,1,8,10,1,1,2.3222E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Jérémy Ménez,£5.40m ,Ligue 1
