GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,10/11 games,10/11 goals/conceded,10/11 assists/clean,10/11 minutes,11/12 games,11/12 goals/conceded,11/12 assists/clean,11/12 minutes,12/13 games,12/13 goals/conceded,12/13 assists/clean,12/13 minutes,13/14 games,13/14 goals/conceded,13/14 assists/clean,13/14 minutes,14/15 games,14/15 goals/conceded,14/15 assists/clean,14/15 minutes,15/16 games,15/16 goals/conceded,15/16 assists/clean,15/16 minutes,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,current league,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes
19/6/2011,Jorge Martínez,5512514,1657,4/5/1983,28,14,1,7,3,5500,7000,6500,148,133,812395,178,80,AM/S RL,1,1,1,1,1,1,1,1,1,1,1,7,13,18,13,14,7,17,10,4,5,12,14,6,16,13,12,14,9,11,12,12,18,17,12,15,10,12,14,12,14,10,10,9,9,13,20,14,14,12,10,16,15,13,15,16,14,8,14,14,14,7,1,1,13,20,20,18,10,AM/S RL,515,1,1,17,10,18,20,1,1,1,1,1,12,13,1,1,34360788996,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Jorge Martínez,£1.80m ,37.0,181.0,Forward - Right Winger,right,Retired,20.0,0.0,0.0,935.0,15.0,1.0,0.0,441.0,nan,nan,nan,nan,1.0,0.0,0.0,28.0,11.0,1.0,1.0,253.0,6.0,0.0,0.0,72.0,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,Serie A,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Jorge Gonçalves,734191,788,10/31/1983,27,0,0,0,0,3014,5413,5400,115,108,286932,178,80,M/AM RL,3,3,1,3,2,3,2,3,3,3,1,10,11,13,11,11,11,11,12,11,8,10,11,8,12,14,11,15,8,9,10,10,12,13,8,11,11,16,15,12,12,14,13,9,15,11,20,16,14,13,10,13,7,13,15,9,14,11,18,16,13,4,1,1,16,20,20,16,12,M/AM RL,525,1,1,8,12,16,20,1,1,1,1,1,15,16,1,1,2251799813685248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jorge Gonçalves,£1.44m ,36.0,178.0,Forward - Right Winger,right,Retired,36.0,0.0,3.0,2591.0,26.0,2.0,2.0,1828.0,43.0,10.0,0.0,2845.0,39.0,12.0,0.0,3152.0,33.0,2.0,1.0,2040.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Jordan Henderson,28005568,765,6/17/1990,21,1,0,10,1,5500,7150,7000,155,133,8863636,183,67,M/AM RC,1,1,3,3,3,3,2,7,3,2,1,13,17,14,11,13,13,6,13,4,7,15,4,8,13,6,13,8,14,10,13,10,10,15,10,14,8,11,14,13,13,12,9,10,16,15,20,16,8,10,7,8,4,14,8,12,15,10,15,9,9,6,1,1,20,19,19,10,20,M/AM RC,413,1,1,5,10,10,19,1,1,1,3,20,10,18,1,1,4400328212512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jordan Henderson,£13.50m ,30.0,187.0,Midfielder - Central Midfield,right,Liverpool FC,39.0,3.0,5.0,3319.0,48.0,2.0,4.0,3499.0,44.0,6.0,5.0,2642.0,40.0,5.0,7.0,3483.0,54.0,7.0,15.0,4739.0,26.0,2.0,3.0,1950.0,27.0,1.0,4.0,2355.0,41.0,1.0,2.0,3308.0,44.0,1.0,5.0,2811.0,Premier League,40.0,4.0,5.0,3167.0,5.0,0.0,0.0,335.0,
19/6/2011,Jonathan Walters,5110963,789,9/20/1983,27,2,0,1,0,4350,6550,6800,133,131,1100156,183,79,AM/S RLC,3,2,2,1,2,1,1,1,2,3,2,7,10,12,13,11,7,15,11,8,8,11,9,11,12,16,14,17,13,13,13,12,16,11,12,13,14,15,18,13,13,12,14,4,16,14,20,13,16,16,8,12,11,13,10,11,15,14,18,14,16,5,1,1,15,18,18,15,15,AM/S RLC,626,1,1,20,15,15,18,1,1,1,1,1,15,15,1,1,549755879424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Jonathan Walters,£4.50m ,37.0,183.0,Forward - Right Winger,right,Retired,47.0,12.0,3.0,3301.0,54.0,11.0,6.0,4366.0,42.0,11.0,4.0,3653.0,36.0,5.0,2.0,2476.0,36.0,11.0,5.0,2722.0,33.0,8.0,3.0,2278.0,24.0,4.0,4.0,1386.0,5.0,0.0,0.0,94.0,4.0,0.0,1.0,277.0,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Jonathan Schmid,91016490,769,6/26/1990,20,0,0,0,0,504,4454,3768,124,99,174540,179,75,AM R,1,3,2,1,3,2,3,1,1,1,3,11,13,10,8,8,9,9,8,5,9,9,9,13,11,12,10,10,7,11,9,10,10,15,13,10,7,16,13,13,13,11,9,10,14,13,20,9,3,10,10,10,6,10,8,13,6,14,11,10,12,12,15,9,15,20,20,1,1,AM R,502,1,1,1,1,1,20,1,1,15,10,1,1,15,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Schmid,£1.35m ,30.0,180.0,Defender - Right-Back,right,SC Freiburg,32.0,8.0,7.0,2543.0,34.0,5.0,9.0,2924.0,38.0,12.0,6.0,3367.0,33.0,4.0,11.0,2831.0,37.0,5.0,13.0,3120.0,24.0,4.0,0.0,1543.0,26.0,1.0,3.0,1729.0,26.0,0.0,0.0,1557.0,29.0,3.0,7.0,2640.0,Bundesliga,35.0,5.0,2.0,3050.0,6.0,1.0,0.0,518.0,
19/6/2011,Jonathan Pitroipa,8718230,9,4/12/1986,25,29,2,0,0,2471,7205,6600,136,131,1091533,176,60,AM RL,3,3,2,3,3,1,1,5,3,1,2,7,8,16,6,16,5,11,6,6,6,8,7,7,13,10,7,5,6,8,7,7,8,18,5,12,5,9,14,19,18,5,10,15,10,18,20,13,4,13,3,12,9,12,10,14,4,8,7,10,15,14,1,1,14,20,18,20,14,AM RL,505,1,1,14,14,20,18,1,1,1,1,1,14,12,1,1,70369952137219,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Jonathan Pitroipa,£5.40m ,34.0,176.0,Forward - Right Winger,right,Paris FC,28.0,2.0,8.0,1966.0,50.0,11.0,13.0,3944.0,36.0,8.0,7.0,3177.0,26.0,0.0,4.0,1668.0,26.0,9.0,11.0,2182.0,36.0,8.0,14.0,3080.0,12.0,6.0,2.0,857.0,10.0,0.0,0.0,470.0,32.0,3.0,1.0,2527.0,Ligue 1,27.0,2.0,2.0,1776.0,8.0,0.0,0.0,556.0,
19/6/2011,Jonathan de Guzman,860972,784,9/13/1987,23,0,0,4,3,6511,6863,7012,158,146,632467,173,65,M/AM RC,1,2,2,3,1,2,2,8,3,1,2,14,12,15,11,16,12,12,13,8,11,15,13,8,15,15,14,13,12,13,15,14,9,17,9,15,14,15,14,14,14,13,9,12,13,13,20,13,11,15,14,13,18,10,12,16,13,12,14,13,12,12,8,8,20,19,16,12,20,M/AM RC,413,1,1,12,19,12,16,1,8,8,12,20,12,16,8,8,35184377332768,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Jonathan de Guzmán,£5.40m ,33.0,173.0,Midfielder - Central Midfield,right,OFI Crete,36.0,6.0,4.0,3072.0,27.0,1.0,2.0,1584.0,45.0,8.0,8.0,3511.0,48.0,7.0,5.0,3310.0,36.0,7.0,3.0,2021.0,5.0,1.0,0.0,111.0,29.0,2.0,2.0,1533.0,19.0,0.0,5.0,1346.0,39.0,3.0,9.0,2083.0,LaLiga,10.0,1.0,1.0,193.0,nan,nan,nan,nan,
19/6/2011,Jonathan Biabiany,43002297,769,4/28/1988,23,0,0,6,1,5022,5625,6227,145,124,490448,175,70,AM RL,3,2,2,2,3,2,2,3,3,2,2,15,11,14,10,9,3,7,8,2,3,12,9,4,13,12,11,11,10,7,4,8,15,13,4,13,6,8,14,18,16,10,6,10,12,17,20,13,12,8,11,14,13,13,13,16,12,13,14,13,12,6,1,1,10,20,20,16,14,AM RL,505,1,1,14,14,16,20,1,1,1,1,1,10,10,1,1,2322202918649856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Jonathan Biabiany,£7.20m ,32.0,177.0,Forward - Right Winger,right,San Fernando CD,37.0,2.0,8.0,1963.0,38.0,6.0,9.0,2509.0,34.0,2.0,7.0,2743.0,38.0,7.0,7.0,2903.0,1.0,0.0,0.0,73.0,24.0,1.0,2.0,1188.0,4.0,0.0,0.0,149.0,16.0,0.0,1.0,1048.0,19.0,0.0,0.0,1089.0,Serie A,12.0,0.0,0.0,638.0,2.0,0.0,0.0,180.0,
19/6/2011,Jonás Gutiérrez,952941,1649,7/5/1983,27,19,1,0,0,6750,7700,6750,145,140,5066449,182,73,M/AM RL,1,2,1,3,3,2,2,1,2,1,3,11,12,15,5,10,8,7,7,9,7,10,10,10,15,7,9,5,15,10,9,8,11,14,6,13,10,12,15,16,15,16,11,13,15,18,20,15,8,9,7,12,8,15,14,13,6,12,15,7,15,8,3,5,19,20,18,20,4,M/AM RL,525,1,1,1,4,20,18,1,3,3,1,1,19,17,5,5,87979469045824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,Jonás Gutiérrez,£7.20m ,37.0,184.0,Midfielder - Central Midfield,right,Club Atlético Banfield,39.0,3.0,6.0,3104.0,40.0,3.0,3.0,3608.0,40.0,1.0,2.0,3252.0,7.0,1.0,0.0,349.0,12.0,2.0,2.0,814.0,17.0,0.0,1.0,541.0,29.0,0.0,1.0,2460.0,26.0,0.0,1.0,1658.0,2.0,0.0,0.0,161.0,Premier League,8.0,0.0,0.0,140.0,nan,nan,nan,nan,
19/6/2011,John Utaka,919581,38,1/8/1982,29,44,5,0,0,5450,6750,6050,145,135,325255,180,82,AM RL,1,1,2,1,1,2,2,7,2,1,3,7,9,14,9,13,11,13,12,6,4,12,12,4,14,8,11,12,10,12,9,11,11,15,8,14,7,10,12,17,15,14,10,10,13,16,20,14,14,13,8,14,9,8,14,14,13,15,14,14,16,5,1,1,10,20,16,20,10,AM RL,505,1,1,14,10,20,16,1,1,1,1,1,10,10,1,1,2251799813689360,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Utaka,£3.60m ,38.0,182.0,Forward - Left Winger,right,Retired,39.0,3.0,5.0,2926.0,40.0,8.0,6.0,3181.0,35.0,7.0,7.0,2665.0,26.0,9.0,5.0,1838.0,31.0,5.0,2.0,2035.0,nan,nan,nan,nan,12.0,2.0,1.0,899.0,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Joey Barton,5114014,765,9/2/1982,28,1,0,2,1,5360,6956,6950,145,144,2126607,175,70,M RC,2,2,3,2,2,3,2,8,3,3,1,15,15,10,11,13,14,10,12,5,12,15,12,15,14,18,14,16,16,16,15,15,19,10,16,15,12,15,18,11,12,14,8,10,9,10,20,16,13,13,14,14,12,13,12,16,8,12,13,8,7,20,1,1,20,12,19,10,20,M RC,403,1,1,1,12,1,1,1,1,1,14,20,10,19,1,1,10995118047360,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Joey Barton,£4.50m ,38.0,180.0,Midfielder - Central Midfield,right,Retired,35.0,5.0,9.0,2988.0,34.0,3.0,2.0,2943.0,33.0,1.0,3.0,2422.0,39.0,3.0,3.0,3391.0,28.0,1.0,3.0,2350.0,40.0,3.0,3.0,3329.0,26.0,1.0,0.0,2029.0,nan,nan,nan,nan,nan,nan,nan,nan,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Joel Campbell,80010074,366,6/26/1992,18,19,4,0,0,5500,5250,5250,125,107,1192207,178,70,AM/S RL,2,3,3,1,1,2,1,1,2,2,1,9,12,10,13,13,9,11,8,8,8,10,9,8,9,7,7,7,7,7,10,4,12,11,12,13,6,11,15,13,13,13,9,20,12,13,10,11,3,10,10,10,7,9,11,12,11,10,13,13,10,10,1,1,9,20,20,20,1,AM/S RL,515,1,1,20,1,20,20,1,1,1,1,1,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joel Campbell,£1.35m ,28.0,178.0,Forward - Right Winger,left,Club León FC,8.0,0.0,0.0,416.0,27.0,4.0,3.0,1252.0,33.0,2.0,3.0,1889.0,43.0,11.0,11.0,3185.0,33.0,1.0,1.0,1832.0,31.0,4.0,6.0,1696.0,29.0,3.0,4.0,1246.0,9.0,2.0,1.0,232.0,38.0,4.0,4.0,2399.0,Ligue 1,23.0,1.0,3.0,1210.0,14.0,0.0,0.0,525.0,
19/6/2011,Joel Acosta,14009499,1649,1/16/1991,20,0,0,0,0,2011,4049,3123,158,90,97821,177,76,AM/S RC,3,1,2,3,1,3,3,2,3,1,1,9,9,14,11,8,8,7,10,4,4,10,10,5,12,14,8,10,10,9,10,10,10,14,8,10,6,9,8,15,11,9,8,6,11,13,20,12,11,12,8,10,10,14,16,11,8,8,9,8,9,11,1,1,10,20,15,1,20,AM/S RC,513,1,1,17,20,1,15,1,1,1,1,9,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joel Acosta,£540Th. ,29.0,176.0,Forward - Right Winger,right,Liverpool FC Montevideo,1.0,0.0,0.0,2.0,15.0,3.0,0.0,1308.0,6.0,0.0,0.0,486.0,8.0,0.0,0.0,430.0,27.0,1.0,1.0,1563.0,11.0,1.0,1.0,321.0,29.0,3.0,2.0,1946.0,15.0,5.0,3.0,1162.0,22.0,0.0,0.0,1153.0,Serie A,2.0,0.0,0.0,64.0,nan,nan,nan,nan,
19/6/2011,Joe Cole,104062,765,11/8/1981,29,56,10,8,2,6800,6750,7500,165,136,814021,176,73,AM RLC,1,2,1,2,2,2,1,4,2,1,1,9,11,12,10,15,10,6,10,4,5,12,11,12,15,14,13,10,13,12,14,13,15,13,10,13,12,14,14,14,16,16,7,15,7,14,20,7,10,10,7,13,12,12,4,16,15,15,17,15,15,8,1,1,10,20,20,17,18,AM RLC,506,1,1,5,18,17,20,1,1,1,1,10,10,10,1,1,584249769984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Joe Cole,£6.75m ,38.0,176.0,Midfielder - Attacking Midfield,right,Retired,33.0,4.0,3.0,1812.0,43.0,9.0,6.0,2505.0,23.0,5.0,4.0,1143.0,27.0,3.0,0.0,1235.0,17.0,2.0,1.0,599.0,50.0,11.0,14.0,3762.0,29.0,7.0,5.0,2364.0,31.0,4.0,2.0,1966.0,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Joaquín,814555,796,7/21/1981,29,51,4,7,0,6550,7250,7550,164,151,1403399,179,75,M/AM R,1,3,3,3,1,1,3,5,3,2,1,16,17,18,12,15,9,8,11,7,4,15,11,7,17,7,12,10,15,8,16,13,9,17,8,15,7,11,10,16,16,11,9,7,11,15,20,13,10,9,8,16,2,9,5,11,14,14,13,10,13,9,1,4,19,20,20,12,6,M/AM R,522,1,1,8,6,12,20,1,1,1,1,1,7,19,1,4,71468255805442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Joaquín,£4.50m ,39.0,181.0,Forward - Right Winger,right,Real Betis Balompié,38.0,5.0,9.0,2656.0,25.0,2.0,3.0,1855.0,45.0,8.0,10.0,3318.0,37.0,5.0,7.0,2239.0,34.0,2.0,6.0,2356.0,32.0,1.0,5.0,2108.0,29.0,3.0,4.0,1704.0,36.0,4.0,8.0,2500.0,43.0,7.0,3.0,2546.0,LaLiga,36.0,10.0,3.0,2136.0,6.0,0.0,1.0,360.0,
19/6/2011,João Aurélio,55011464,788,8/17/1988,22,0,0,5,1,2500,5500,5500,130,111,170128,185,75,D/AM R,1,1,3,3,1,3,2,1,3,2,3,13,13,14,12,12,10,10,10,7,7,10,11,8,14,12,11,13,10,10,10,11,14,13,9,13,8,10,12,13,13,12,12,8,14,13,20,11,12,11,7,12,9,12,13,12,14,13,14,14,14,5,17,7,7,20,20,13,10,D/AM R,522,1,1,14,10,13,20,1,7,17,1,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,João Aurélio,£720Th. ,32.0,182.0,Defender - Right-Back,right,Pafos FC,24.0,0.0,1.0,1115.0,22.0,0.0,0.0,1631.0,26.0,1.0,1.0,1865.0,29.0,2.0,2.0,1886.0,42.0,1.0,4.0,3713.0,38.0,0.0,5.0,3298.0,31.0,0.0,5.0,1923.0,32.0,0.0,3.0,2429.0,21.0,2.0,5.0,1860.0,Liga NOS,30.0,2.0,3.0,2515.0,7.0,0.0,0.0,491.0,
19/6/2011,Jô,55042167,1651,9/19/1989,21,0,0,0,0,500,2000,2000,129,110,81300,170,70,AM/S RL,3,2,3,3,3,3,2,7,3,3,1,9,10,12,10,12,8,5,9,5,4,9,10,5,13,10,13,9,9,8,9,9,13,15,6,14,5,8,10,15,14,6,4,10,14,15,20,8,6,9,5,10,9,11,12,6,7,9,6,13,14,6,1,1,9,20,20,17,13,AM/S RL,515,1,1,17,13,17,20,1,1,1,1,1,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jô,£720Th. ,32.0,170.0,Forward - Second Striker,both,NK Krsko,nan,nan,nan,nan,15.0,0.0,1.0,869.0,1.0,0.0,0.0,12.0,34.0,1.0,7.0,2510.0,23.0,2.0,2.0,1637.0,11.0,0.0,0.0,502.0,17.0,2.0,1.0,978.0,nan,nan,nan,nan,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,3.0,0.0,0.0,165.0,
19/6/2011,Ji-Sung Park,775560,135,2/25/1981,30,92,13,0,0,7001,8252,7751,155,153,2056563,175,70,M/AM RLC,2,2,1,2,3,2,2,5,2,2,2,8,13,13,9,12,6,8,7,5,12,13,13,13,14,10,14,14,10,15,12,12,18,12,10,17,15,20,20,14,18,15,7,14,18,14,20,20,9,18,6,17,7,14,16,14,16,17,19,17,19,3,1,1,20,18,20,18,16,M/AM RLC,416,1,1,1,16,16,18,1,1,1,8,13,18,20,1,1,72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ji-sung Park,£5.85m ,39.0,178.0,Midfielder - Attacking Midfield,both,Retired,28.0,8.0,7.0,2112.0,28.0,3.0,6.0,1773.0,25.0,0.0,4.0,1745.0,27.0,2.0,5.0,1947.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Jirès Kembo-Ekoko,8440894,769,1/8/1988,23,0,0,13,2,4497,5696,5687,150,126,257434,178,78,AM RL,1,2,3,2,2,2,3,6,1,3,3,12,11,15,8,12,13,10,12,5,3,8,11,2,15,8,13,9,12,12,9,9,14,14,5,14,5,7,11,16,14,13,9,8,14,15,20,14,13,12,8,13,6,7,10,15,13,13,8,14,14,12,1,1,10,20,20,16,1,AM RL,505,1,1,14,1,16,20,1,1,1,1,1,10,10,1,1,2286984185774080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Jirès Kembo Ekoko,£3.60m ,32.0,178.0,Forward - Left Winger,right,Without Club,26.0,4.0,4.0,1486.0,42.0,13.0,4.0,2448.0,30.0,9.0,7.0,2262.0,33.0,7.0,1.0,2204.0,28.0,16.0,7.0,1893.0,31.0,10.0,7.0,2438.0,24.0,2.0,4.0,1954.0,25.0,4.0,3.0,1649.0,2.0,0.0,0.0,14.0,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Jimmy Briand,3504311,769,8/2/1985,25,4,0,22,9,6500,6696,6688,160,148,2254900,181,84,AM/S R,3,2,2,1,1,2,2,4,2,1,2,7,12,14,11,13,8,12,11,5,6,12,13,4,14,9,14,13,9,13,13,12,17,14,7,16,9,14,16,17,14,15,11,8,14,16,20,15,15,14,9,13,7,8,15,16,13,14,13,15,15,10,1,1,12,20,20,1,1,AM/S R,512,1,1,18,1,1,20,1,1,1,1,1,1,12,1,1,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jimmy Briand,£6.30m ,35.0,183.0,Forward - Centre-Forward,right,FC Girondins Bordeaux,44.0,8.0,7.0,2874.0,56.0,14.0,8.0,3904.0,20.0,3.0,1.0,1057.0,40.0,9.0,7.0,2239.0,30.0,3.0,8.0,2155.0,39.0,8.0,7.0,3218.0,39.0,13.0,6.0,3232.0,40.0,11.0,2.0,3337.0,46.0,11.0,4.0,3258.0,Ligue 1,26.0,8.0,1.0,1774.0,8.0,1.0,2.0,206.0,
19/6/2011,Jesús Navas,7456721,796,11/21/1985,25,9,1,5,3,6750,8000,8000,175,160,5533597,170,60,M/AM R,1,3,2,3,3,1,1,7,3,1,3,15,15,18,11,15,10,6,13,5,4,14,13,6,18,10,13,11,13,12,16,12,14,17,12,16,8,13,13,17,18,4,6,9,10,18,20,15,7,15,9,14,12,12,3,14,16,7,15,13,13,10,1,1,19,20,20,8,10,M/AM R,522,1,1,12,10,8,20,1,1,1,1,1,1,19,1,1,75350906241040,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,Jesús Navas,£18.00m ,34.0,172.0,Defender - Right-Back,right,Sevilla FC,28.0,2.0,7.0,2415.0,43.0,5.0,14.0,3870.0,44.0,1.0,10.0,3924.0,48.0,6.0,13.0,2852.0,47.0,1.0,11.0,3006.0,52.0,1.0,10.0,3510.0,36.0,0.0,5.0,1797.0,44.0,2.0,2.0,2845.0,44.0,2.0,8.0,3583.0,LaLiga,47.0,0.0,10.0,4149.0,7.0,0.0,2.0,660.0,
