GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,10/11 games,10/11 goals/conceded,10/11 assists/clean,10/11 minutes,11/12 games,11/12 goals/conceded,11/12 assists/clean,11/12 minutes,12/13 games,12/13 goals/conceded,12/13 assists/clean,12/13 minutes,13/14 games,13/14 goals/conceded,13/14 assists/clean,13/14 minutes,14/15 games,14/15 goals/conceded,14/15 assists/clean,14/15 minutes,15/16 games,15/16 goals/conceded,15/16 assists/clean,15/16 minutes,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,current league,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes
19/6/2011,Jonathan Ligali,29046742,769,5/28/1991,20,0,0,0,0,1118,3959,3723,123,88,58218,183,82,GK ,14,9,9,5,11,8,11,11,11,8,6,6,2,1,3,7,10,1,3,1,2,6,1,2,7,8,12,12,13,13,7,11,14,5,7,1,10,11,9,10,9,14,11,1,15,8,20,12,14,14,5,15,5,1,10,15,14,14,14,14,14,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Ligali,£360Th. ,29.0,184.0,Goalkeeper,right,Without Club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,180.0,0.0,0.0,0.0,0.0,7.0,8.0,3.0,630.0,8.0,15.0,1.0,720.0,1.0,3.0,0.0,90.0,30.0,38.0,11.0,2700.0,0.0,0.0,0.0,0.0,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Jonas Mendes,55041557,23,11/20/1989,21,0,0,0,0,526,3599,2500,91,80,22655,191,80,GK ,14,12,4,6,11,11,14,9,4,11,10,5,2,2,3,4,7,2,2,3,1,2,2,3,6,8,8,10,13,14,3,8,8,2,12,2,11,1,3,14,10,6,15,18,15,10,20,3,6,10,17,10,7,10,11,9,12,12,12,9,8,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonas Mendes,£450Th. ,30.0,191.0,Goalkeeper,right,Black Leopards FC,nan,nan,nan,nan,3.0,6.0,0.0,224.0,1.0,2.0,0.0,90.0,6.0,7.0,2.0,475.0,nan,nan,nan,nan,1.0,2.0,0.0,90.0,nan,nan,nan,nan,5.0,3.0,3.0,480.0,23.0,39.0,7.0,2100.0,Liga NOS,23.0,28.0,7.0,1929.0,1.0,2.0,0.0,90.0,
19/6/2011,John Ruddy,5123017,765,10/24/1986,24,0,0,0,0,2900,6200,6200,135,124,1441394,194,97,GK ,14,15,15,11,14,13,12,16,15,11,11,7,2,2,1,5,9,2,2,1,1,6,3,3,9,6,10,14,10,9,4,10,16,3,2,6,11,12,6,7,13,12,16,12,12,9,20,13,15,11,4,8,5,10,1,15,8,12,12,12,13,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Ruddy,£4.05m ,34.0,192.0,Goalkeeper,left,Wolverhampton Wanderers,46.0,58.0,11.0,4140.0,36.0,57.0,3.0,3230.0,18.0,26.0,7.0,1612.0,38.0,62.0,12.0,3420.0,50.0,52.0,15.0,4500.0,28.0,47.0,3.0,2520.0,29.0,37.0,10.0,2595.0,46.0,37.0,24.0,4140.0,9.0,9.0,4.0,840.0,Premier League,6.0,4.0,3.0,540.0,2.0,2.0,0.0,180.0,
19/6/2011,Johannes Focher,35011181,771,1/20/1990,21,0,0,0,0,2000,4500,4500,108,90,79713,199,94,GK ,11,9,11,8,11,14,12,13,10,12,11,3,2,2,3,5,5,6,3,2,2,6,1,2,6,6,10,11,11,6,2,14,9,3,4,1,13,1,6,4,10,11,18,5,13,8,20,11,15,10,15,10,8,10,7,2,20,4,14,15,14,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Johannes Focher,£135Th. ,30.0,197.0,Goalkeeper,both,RSV Meinerzhagen,29.0,43.0,4.0,2610.0,18.0,20.0,6.0,1575.0,24.0,34.0,4.0,2160.0,4.0,8.0,1.0,352.0,nan,nan,nan,nan,nan,nan,nan,nan,7.0,14.0,1.0,585.0,16.0,27.0,4.0,1440.0,3.0,2.0,1.0,270.0,Bundesliga,24.0,17.0,12.0,2160.0,8.0,16.0,3.0,750.0,
19/6/2011,Johan Hartock,8437660,769,2/17/1987,24,0,0,0,0,1329,4499,2658,120,100,40146,189,83,GK ,14,11,12,9,11,6,13,13,11,9,8,5,3,1,3,6,8,1,1,2,1,6,3,3,6,8,12,13,11,11,6,9,12,5,8,1,9,10,8,13,14,15,14,1,13,11,20,12,15,11,8,14,10,1,10,12,14,13,12,15,15,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joan Hartock,£90Th. ,33.0,190.0,Goalkeeper,right,Without Club,nan,nan,nan,nan,1.0,2.0,0.0,90.0,5.0,10.0,0.0,467.0,1.0,5.0,0.0,90.0,7.0,5.0,3.0,720.0,37.0,41.0,13.0,3360.0,36.0,41.0,13.0,3240.0,32.0,55.0,4.0,2880.0,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Joel Robles,67037306,796,6/17/1990,21,0,0,0,0,3750,5800,5800,145,116,1134369,195,85,GK ,15,13,13,6,15,11,12,12,8,10,13,13,1,3,1,5,17,2,2,1,2,2,2,2,3,5,7,11,6,12,8,11,6,1,10,2,12,8,7,9,12,16,15,5,10,7,20,10,14,14,12,12,4,10,8,2,9,7,11,15,8,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joel Robles,£1.80m ,30.0,197.0,Goalkeeper,right,Real Betis Balompié,2.0,1.0,1.0,180.0,16.0,57.0,8.0,1440.0,13.0,17.0,4.0,1170.0,8.0,10.0,2.0,726.0,11.0,12.0,4.0,974.0,25.0,32.0,8.0,2310.0,22.0,23.0,10.0,1916.0,4.0,7.0,1.0,360.0,19.0,18.0,8.0,1740.0,LaLiga,34.0,48.0,7.0,3008.0,3.0,6.0,1.0,270.0,
19/6/2011,Joe Hart,5119142,765,4/19/1987,24,11,0,21,0,6267,8022,7900,172,155,18181818,191,81,GK ,16,15,15,14,15,14,17,19,15,18,14,3,1,3,1,10,8,7,2,2,2,8,13,3,7,10,10,13,9,13,3,13,16,4,8,2,12,12,11,10,16,12,16,10,13,7,20,15,12,14,4,13,7,10,7,14,12,18,12,7,15,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Hart,£21.15m ,33.0,196.0,Goalkeeper,right,Tottenham Hotspur,55.0,42.0,29.0,4950.0,51.0,45.0,20.0,4590.0,45.0,46.0,18.0,4050.0,39.0,43.0,14.0,3540.0,44.0,45.0,15.0,3960.0,47.0,48.0,18.0,4181.0,38.0,64.0,6.0,3450.0,23.0,42.0,6.0,2100.0,21.0,41.0,6.0,1920.0,Premier League,3.0,7.0,0.0,270.0,3.0,3.0,1.0,270.0,
19/6/2011,Jérémie Janot,3502744,769,10/11/1977,33,0,0,0,0,4854,6106,6106,144,135,190035,176,75,GK ,11,13,14,10,13,7,16,16,15,17,13,4,2,3,2,8,8,1,2,3,1,8,3,3,8,9,13,16,13,13,8,12,14,8,15,3,11,13,11,14,17,12,8,20,13,13,1,13,12,14,9,15,7,1,7,14,19,12,17,17,14,10,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jérémie Janot,£900Th. ,43.0,176.0,Goalkeeper,left,Retired,40.0,48.0,11.0,3563.0,3.0,6.0,2.0,270.0,30.0,44.0,8.0,2685.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Jed Steer,28025341,765,9/23/1992,18,0,0,2,0,1150,2250,2500,137,77,302069,191,85,GK ,10,9,12,1,11,9,11,12,2,4,10,5,3,2,3,2,7,1,3,3,3,3,2,3,5,1,10,12,8,9,10,9,14,1,4,8,11,10,10,1,11,11,10,9,13,1,20,9,9,9,1,7,2,10,8,16,13,7,12,11,15,2,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jed Steer,£225Th. ,28.0,182.0,Goalkeeper,left,Aston Villa,0.0,0.0,0.0,0.0,22.0,43.0,3.0,1935.0,16.0,17.0,6.0,1440.0,4.0,9.0,1.0,360.0,39.0,70.0,25.0,3450.0,39.0,54.0,9.0,3436.0,3.0,6.0,1.0,270.0,6.0,11.0,0.0,540.0,39.0,40.0,12.0,3524.0,Premier League,4.0,3.0,1.0,278.0,2.0,1.0,1.0,180.0,
19/6/2011,Jean-Louis Leca,8431708,769,9/21/1985,25,0,0,0,0,4100,5150,5150,125,115,110728,180,75,GK ,10,13,13,9,12,9,12,14,15,14,7,7,3,3,2,7,10,2,3,1,3,7,1,1,7,8,12,14,13,12,7,12,14,5,12,2,13,13,13,13,14,13,10,1,14,11,20,12,12,12,8,14,6,1,5,13,14,13,16,14,14,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jean-Louis Leca,£270Th. ,35.0,180.0,Goalkeeper,right,RC Lens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,120.0,11.0,16.0,2.0,922.0,4.0,6.0,1.0,390.0,35.0,35.0,15.0,3080.0,35.0,44.0,9.0,3137.0,34.0,37.0,11.0,2973.0,40.0,29.0,21.0,3482.0,Ligue 1,27.0,23.0,14.0,2430.0,7.0,10.0,2.0,630.0,
19/6/2011,Jean-François Gillet,201496,757,5/31/1979,32,6,0,37,0,5000,6750,7000,150,140,1779011,181,81,GK ,12,13,13,8,14,12,15,18,12,12,10,5,3,5,7,8,13,3,12,1,13,12,3,6,8,4,12,13,11,13,5,13,15,8,17,10,14,14,13,10,17,10,12,20,14,10,5,10,11,9,10,10,8,16,15,16,20,12,18,18,12,1,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jean-François Gillet,£2.25m ,41.0,181.0,Goalkeeper,right,Standard Liège,36.0,53.0,6.0,3240.0,30.0,33.0,10.0,2680.0,38.0,55.0,12.0,3420.0,0.0,0.0,0.0,0.0,30.0,34.0,11.0,2700.0,38.0,61.0,8.0,3420.0,33.0,40.0,9.0,2970.0,8.0,8.0,4.0,750.0,2.0,4.0,0.0,180.0,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19/6/2011,Jean-Daniel Padovani,3500301,769,1/17/1980,31,0,0,0,0,2516,5264,3997,125,117,49456,182,78,GK ,9,14,13,8,12,7,14,15,12,16,6,6,1,2,2,5,10,2,1,2,3,7,1,1,5,11,13,14,12,11,9,10,14,6,13,2,11,11,8,12,13,14,11,16,16,10,20,14,14,13,11,12,5,1,7,12,15,11,13,14,14,10,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jean-Daniel Padovani,£360Th. ,40.0,180.0,Goalkeeper,right,Retired,36.0,36.0,11.0,3270.0,2.0,7.0,0.0,180.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,9.0,5.0,6.0,758.0,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Javi Varas,1503045,796,9/10/1982,28,0,0,0,0,4600,6650,6650,146,136,3162055,182,73,GK ,15,14,15,6,14,16,13,15,15,8,14,3,3,2,2,6,8,4,2,2,1,3,1,2,7,6,12,13,13,14,3,14,13,2,6,1,15,2,9,14,14,12,11,3,11,15,20,14,12,14,13,10,6,10,13,12,16,11,14,15,14,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Javi Varas,£2.70m ,38.0,182.0,Goalkeeper,right,Retired,28.0,39.0,10.0,2417.0,28.0,37.0,10.0,2520.0,35.0,50.0,4.0,3105.0,17.0,16.0,4.0,1544.0,41.0,35.0,19.0,3677.0,31.0,40.0,10.0,2711.0,25.0,47.0,2.0,2250.0,38.0,44.0,11.0,3420.0,nan,nan,nan,nan,LaLiga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Jaroslav Drobný,133067,763,10/18/1979,31,4,0,16,0,5900,6299,6750,147,140,8074475,192,90,GK ,17,18,16,3,14,16,10,12,12,11,13,8,1,2,2,7,10,10,3,1,2,5,2,3,6,10,10,17,13,16,5,10,15,3,14,2,11,16,8,8,6,17,17,6,12,7,20,12,18,14,6,11,12,10,17,15,10,18,18,15,18,10,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaroslav Drobny,£1.80m ,41.0,192.0,Goalkeeper,right,SK Dynamo Ceske Budejovice,6.0,14.0,1.0,498.0,35.0,59.0,7.0,3113.0,2.0,1.0,1.0,180.0,7.0,13.0,2.0,630.0,24.0,33.0,9.0,2120.0,10.0,10.0,4.0,846.0,10.0,15.0,1.0,849.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,270.0,Bundesliga,18.0,21.0,7.0,1620.0,5.0,12.0,1.0,450.0,
19/6/2011,Jan Oblak,64016316,795,1/7/1993,18,0,0,7,0,2500,5400,4750,136,108,285677,185,77,GK ,14,14,7,9,14,14,13,13,4,10,11,7,2,3,3,5,10,1,3,1,2,2,3,3,9,7,10,13,7,7,1,14,9,1,12,3,14,3,4,11,10,9,12,11,13,8,20,4,4,10,6,10,11,8,10,13,8,14,13,8,12,11,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan Oblak,£990Th. ,27.0,188.0,Goalkeeper,right,Atlético Madrid,2.0,3.0,0.0,210.0,17.0,30.0,4.0,1530.0,31.0,40.0,9.0,2754.0,28.0,8.0,22.0,2522.0,21.0,18.0,11.0,1897.0,51.0,26.0,32.0,4650.0,41.0,28.0,21.0,3641.0,49.0,28.0,29.0,4410.0,46.0,38.0,24.0,4170.0,Liga NOS,49.0,38.0,22.0,4446.0,6.0,5.0,4.0,540.0,
19/6/2011,Jan Mucha,143744,794,12/5/1982,28,28,0,0,0,5250,7250,6500,150,135,1087766,189,87,GK ,12,12,14,7,13,13,16,14,13,14,12,7,3,1,1,10,10,2,3,3,1,1,2,2,6,5,13,12,14,13,7,14,18,8,13,3,14,13,14,10,12,12,14,8,16,8,20,10,12,19,3,17,2,10,18,15,10,17,15,15,12,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan Mucha,£1.35m ,37.0,189.0,Goalkeeper,right,Retired,4.0,8.0,0.0,390.0,5.0,5.0,1.0,510.0,15.0,18.0,6.0,1380.0,12.0,15.0,3.0,1060.0,14.0,21.0,4.0,1260.0,36.0,30.0,16.0,3270.0,29.0,32.0,10.0,2610.0,28.0,49.0,3.0,2550.0,2.0,5.0,0.0,180.0,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Iván Cuéllar,7451366,796,5/25/1984,27,0,0,1,0,4450,6450,6450,140,129,731893,185,75,GK ,16,12,12,12,14,15,13,15,11,10,14,7,1,3,3,11,9,8,1,2,3,10,1,1,8,11,10,11,8,12,10,11,8,12,8,7,14,12,13,14,13,14,12,20,12,13,5,11,10,13,10,13,14,10,12,13,5,8,13,10,6,11,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iván Cuéllar,£1.62m ,36.0,187.0,Goalkeeper,left,CD Leganés,15.0,17.0,6.0,1328.0,3.0,6.0,1.0,270.0,27.0,26.0,12.0,2299.0,42.0,49.0,12.0,3757.0,36.0,21.0,17.0,3219.0,32.0,49.0,7.0,2880.0,36.0,69.0,7.0,3240.0,35.0,43.0,14.0,3150.0,36.0,41.0,11.0,3236.0,LaLiga,28.0,38.0,8.0,2520.0,5.0,2.0,3.0,450.0,
19/6/2011,Ismael,67011169,796,1/23/1989,22,0,0,0,0,1300,2800,2800,80,61,10747,182,76,GK ,9,8,7,4,10,10,13,11,7,16,6,3,1,1,1,5,6,1,3,3,2,3,1,2,9,10,4,8,4,9,5,9,10,13,5,10,11,6,10,10,11,10,13,4,4,11,20,5,7,13,5,14,5,9,5,7,13,13,12,18,7,12,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Isma,£900Th. ,29.0,184.0,Forward - Centre-Forward,right,Chennaiyin FC,1.0,0.0,0.0,29.0,19.0,3.0,3.0,867.0,24.0,8.0,2.0,1743.0,31.0,7.0,0.0,2068.0,36.0,13.0,1.0,2247.0,16.0,2.0,0.0,804.0,36.0,16.0,3.0,3029.0,56.0,23.0,2.0,4237.0,21.0,3.0,2.0,987.0,Ligue 1,6.0,0.0,0.0,96.0,nan,nan,nan,nan,
19/6/2011,Iñaki Goitia,7443227,796,3/2/1982,29,0,0,0,0,4350,6350,6350,147,127,485622,188,81,GK ,8,11,13,10,15,12,15,13,10,9,14,1,1,1,1,6,1,1,1,1,1,1,1,1,1,11,13,12,12,12,3,13,11,2,16,3,14,3,8,12,13,13,15,2,12,12,20,13,13,10,12,9,8,1,7,12,14,10,14,12,12,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iñaki Goitia,£1.08m ,38.0,188.0,Goalkeeper,right,Retired,25.0,30.0,7.0,2280.0,3.0,3.0,1.0,169.0,41.0,50.0,16.0,3690.0,30.0,45.0,4.0,2700.0,17.0,20.0,6.0,1560.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,LaLiga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Iker Casillas,6700151,796,5/20/1981,30,111,0,5,0,8750,9000,9000,185,180,0,185,84,GK ,12,14,15,5,16,11,17,20,16,13,17,6,2,1,3,7,10,6,3,3,2,11,2,2,9,6,15,13,18,17,8,15,19,3,16,2,15,16,12,15,19,13,12,20,15,13,8,13,14,16,5,17,7,10,14,19,19,10,20,19,18,3,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iker Casillas,£31.50m ,39.0,182.0,Goalkeeper,left,Retired,54.0,40.0,27.0,4802.0,53.0,49.0,20.0,4800.0,29.0,28.0,11.0,2559.0,24.0,12.0,14.0,2115.0,47.0,46.0,20.0,4230.0,40.0,39.0,14.0,3600.0,43.0,23.0,23.0,3870.0,31.0,19.0,18.0,2774.0,42.0,35.0,19.0,3810.0,LaLiga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Hugo Ventura,55004190,788,1/14/1988,23,0,0,14,0,1500,5000,5000,130,109,4339,185,79,GK ,13,12,13,5,13,11,12,13,13,10,13,2,1,1,2,1,4,1,1,1,2,3,1,2,3,9,10,11,10,13,1,11,14,2,10,2,14,2,9,9,12,14,11,8,12,14,20,2,6,10,6,8,17,10,12,11,15,13,14,14,15,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hugo Ventura,£630Th. ,32.0,188.0,Goalkeeper,right,Without Club,29.0,45.0,4.0,2610.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,360.0,3.0,4.0,1.0,270.0,22.0,25.0,7.0,2040.0,38.0,68.0,10.0,3420.0,15.0,20.0,3.0,1350.0,nan,nan,nan,nan,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Hugo Lloris,8428653,769,12/26/1986,24,23,0,9,0,7750,7650,7650,185,170,9242923,188,78,GK ,16,15,12,7,17,12,14,18,16,12,12,8,1,1,1,8,10,1,10,1,2,8,3,8,8,10,14,17,15,15,11,14,15,6,12,3,15,14,12,14,16,15,14,20,15,13,8,15,13,17,10,15,6,1,14,15,15,18,17,18,18,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hugo Lloris,£17.10m ,33.0,188.0,Goalkeeper,left,Tottenham Hotspur,47.0,55.0,14.0,4260.0,53.0,64.0,12.0,4844.0,36.0,38.0,11.0,3330.0,45.0,58.0,18.0,4080.0,44.0,55.0,13.0,3871.0,47.0,46.0,15.0,4230.0,43.0,37.0,17.0,3815.0,43.0,43.0,16.0,3870.0,44.0,48.0,16.0,3949.0,Ligue 1,27.0,37.0,6.0,2348.0,7.0,10.0,0.0,630.0,
