GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,10/11 games,10/11 goals/conceded,10/11 assists/clean,10/11 minutes,11/12 games,11/12 goals/conceded,11/12 assists/clean,11/12 minutes,12/13 games,12/13 goals/conceded,12/13 assists/clean,12/13 minutes,13/14 games,13/14 goals/conceded,13/14 assists/clean,13/14 minutes,14/15 games,14/15 goals/conceded,14/15 assists/clean,14/15 minutes,15/16 games,15/16 goals/conceded,15/16 assists/clean,15/16 minutes,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,current league,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes
19/6/2011,Rasmus Jönsson,68007433,797,1/27/1990,21,0,0,9,2,6000,6000,6000,158,122,3087894,191,67,AM/S R,2,1,3,3,2,2,2,2,2,3,3,6,11,12,13,14,6,9,8,4,5,13,8,6,14,5,14,7,14,15,15,14,11,11,8,14,8,12,12,12,13,9,15,7,14,15,20,12,7,15,5,11,3,6,9,10,17,13,16,15,17,4,1,1,14,16,16,12,10,AM/S R,622,1,1,20,10,12,16,1,1,1,1,1,8,14,1,1,17592186044432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Rasmus Jönsson,£2.03m ,30.0,192.0,Forward - Centre-Forward,right,Helsingborgs IF,25.0,10.0,4.0,2167.0,15.0,1.0,1.0,710.0,12.0,1.0,0.0,404.0,20.0,6.0,6.0,1299.0,16.0,1.0,0.0,822.0,36.0,4.0,4.0,2403.0,38.0,13.0,4.0,2887.0,37.0,5.0,5.0,2624.0,16.0,4.0,0.0,1253.0,Bundesliga,23.0,3.0,0.0,1542.0,nan,nan,nan,nan,
19/6/2011,Raffaele Palladino,831401,776,4/17/1984,27,3,0,15,4,5500,6600,6600,134,132,1013918,180,71,AM/S RLC,1,1,1,1,1,1,1,1,1,1,1,10,14,15,11,15,12,9,7,2,4,13,12,6,15,12,13,10,13,9,13,13,9,14,6,15,14,14,11,12,14,11,8,20,14,12,16,13,9,11,3,11,15,15,14,11,13,12,12,15,14,10,1,1,5,20,16,20,15,AM/S RLC,516,1,1,16,15,20,16,1,1,1,1,1,5,3,1,1,70369013661696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Raffaele Palladino,£900Th. ,36.0,182.0,Forward - Left Winger,right,Retired,19.0,3.0,0.0,1081.0,6.0,0.0,1.0,196.0,8.0,1.0,1.0,198.0,27.0,5.0,3.0,1088.0,23.0,4.0,0.0,1551.0,23.0,4.0,8.0,1364.0,32.0,2.0,2.0,2378.0,10.0,0.0,1.0,434.0,0.0,0.0,0.0,0.0,Serie A,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Raffael,5727066,1651,3/28/1985,26,0,0,0,0,5500,4500,7150,141,138,1671478,174,69,AM/S C,3,1,3,3,3,1,1,6,1,2,2,11,13,17,9,18,11,8,10,2,3,16,15,7,17,8,14,5,12,6,15,14,5,18,4,17,6,11,14,16,18,6,7,15,13,12,20,12,6,8,5,11,7,10,10,8,15,7,12,13,17,11,1,1,8,20,10,10,20,AM/S C,511,1,1,17,20,10,10,1,1,1,1,8,1,1,1,1,1092091908,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raffael,£6.75m ,35.0,174.0,Forward - Second Striker,right,Without Club,31.0,10.0,6.0,2418.0,34.0,7.0,9.0,2960.0,29.0,3.0,8.0,1398.0,35.0,14.0,8.0,3089.0,42.0,14.0,6.0,3132.0,39.0,15.0,13.0,3386.0,31.0,13.0,4.0,2212.0,29.0,10.0,3.0,2259.0,14.0,5.0,1.0,602.0,Bundesliga,11.0,0.0,0.0,122.0,nan,nan,nan,nan,
19/6/2011,Rafael Lopes,55028339,788,7/28/1991,19,0,0,0,0,1500,4700,4750,121,94,599514,187,75,S ,1,3,1,2,2,2,3,1,1,3,1,9,6,11,13,13,9,13,11,3,4,11,9,2,9,11,10,10,12,10,8,13,10,7,13,13,3,8,11,10,9,13,12,5,14,10,20,6,13,10,8,10,7,10,11,6,13,12,8,6,16,4,1,1,1,10,10,7,7,S ,600,1,1,20,7,7,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafael Copetti,£90Th. ,29.0,193.0,Goalkeeper,left,Esporte Clube Pelotas (RS),nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,188.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Rafa Jordà,1502672,796,1/11/1984,27,0,0,0,0,3750,6000,6000,135,123,102260,192,84,S ,2,2,1,3,1,2,2,4,3,1,2,6,7,11,12,13,8,15,11,8,3,11,10,4,12,13,12,14,12,13,11,12,13,14,8,13,9,14,13,12,12,15,16,8,14,14,20,13,14,11,14,16,10,9,15,13,14,13,14,15,12,8,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafa Jordá,£450Th. ,36.0,192.0,Forward - Centre-Forward,right,Retired,20.0,2.0,1.0,925.0,40.0,14.0,6.0,1959.0,34.0,10.0,7.0,1995.0,10.0,2.0,1.0,277.0,28.0,5.0,5.0,2036.0,8.0,3.0,2.0,442.0,18.0,1.0,0.0,926.0,11.0,1.0,1.0,488.0,nan,nan,nan,nan,LaLiga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Rachid Bouallal,35020966,34,11/9/1987,23,0,0,0,0,1008,3564,3564,95,76,16652,182,80,AM RL,3,3,2,2,1,1,1,5,1,2,3,9,9,11,7,9,8,7,7,6,5,9,7,7,11,10,8,7,6,6,11,6,10,8,5,8,6,8,7,11,11,8,11,20,13,12,15,8,8,8,5,10,10,10,9,9,7,6,12,11,8,5,1,5,13,20,20,17,10,AM RL,505,1,1,15,10,17,20,1,1,1,1,7,10,13,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2011,Rabiola,55008636,788,7/25/1989,21,0,0,0,0,1520,5033,5000,123,107,333037,180,75,S ,2,1,3,2,2,3,3,2,3,2,3,11,12,12,14,13,11,12,11,8,8,11,11,8,13,7,11,10,12,12,11,11,13,10,9,12,9,11,12,12,11,12,15,7,12,12,20,11,12,10,6,10,7,7,12,13,16,11,14,14,14,5,1,1,1,10,10,1,7,S ,600,1,1,20,7,1,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rabiola,£720Th. ,31.0,182.0,Forward - Centre-Forward,right,AD Fafe,20.0,9.0,1.0,1524.0,10.0,1.0,1.0,675.0,44.0,23.0,0.0,3430.0,16.0,0.0,1.0,629.0,30.0,8.0,4.0,1848.0,25.0,2.0,2.0,1038.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,Liga NOS,1.0,1.0,0.0,90.0,nan,nan,nan,nan,
19/6/2011,Piti,1502176,796,5/26/1981,30,0,0,0,0,3500,5800,5800,125,122,265675,179,78,AM/S C,1,3,1,2,2,2,1,6,2,1,3,9,12,13,13,12,8,10,11,6,6,13,12,8,14,11,12,9,11,11,13,11,7,13,7,14,8,11,12,16,13,11,11,20,12,14,6,13,12,12,8,11,9,9,6,13,16,9,13,13,11,19,1,1,1,17,13,14,17,AM/S C,621,1,1,20,17,14,13,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piti,£2.25m ,39.0,177.0,Midfielder - Attacking Midfield,left,Club Atlético Pinto,34.0,8.0,0.0,2233.0,36.0,3.0,6.0,2474.0,35.0,18.0,2.0,2821.0,28.0,5.0,1.0,1990.0,33.0,1.0,3.0,2315.0,16.0,2.0,2.0,749.0,25.0,5.0,3.0,1383.0,30.0,7.0,3.0,2260.0,30.0,2.0,1.0,1569.0,LaLiga,6.0,1.0,2.0,419.0,nan,nan,nan,nan,
19/6/2011,Pierre-Michel Lasogga,91014711,771,12/15/1991,19,0,0,3,1,3750,6100,6100,140,120,2045824,189,88,S ,2,3,2,2,2,3,1,5,3,3,1,4,5,7,13,7,6,12,10,3,4,7,12,6,8,14,16,18,15,11,7,13,18,5,9,14,9,12,18,10,7,12,15,14,12,15,20,13,18,17,5,10,14,6,5,14,10,17,15,6,12,9,1,1,8,10,10,1,1,S ,600,1,1,20,1,1,10,1,1,1,1,1,1,8,1,1,4398047035904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Pierre-Michel Lasogga,£4.50m ,28.0,189.0,Forward - Centre-Forward,right,Al-Arabi SC,31.0,16.0,5.0,2149.0,36.0,10.0,4.0,2218.0,8.0,1.0,2.0,287.0,24.0,15.0,1.0,1839.0,30.0,5.0,0.0,2235.0,31.0,8.0,3.0,1828.0,22.0,2.0,0.0,632.0,33.0,10.0,4.0,1991.0,31.0,19.0,2.0,2056.0,Bundesliga,20.0,7.0,5.0,1510.0,1.0,0.0,0.0,12.0,
19/6/2011,Pierre-Emerick Aubameyang,43017197,19,6/18/1989,22,16,4,0,0,5000,6250,5600,145,126,132301,185,74,AM/S R,2,3,1,1,1,2,3,4,3,1,1,5,9,12,9,10,9,11,10,7,4,10,12,3,12,7,11,9,9,10,11,9,15,14,5,13,6,11,13,18,14,14,12,8,14,16,20,15,13,11,7,14,6,8,13,14,12,11,13,15,15,7,1,1,10,17,17,13,1,AM/S R,622,1,1,20,1,13,17,1,1,1,1,1,10,10,1,1,8208,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pierre-Emerick Aubameyang,£6.30m ,31.0,187.0,Forward - Centre-Forward,right,Arsenal FC,37.0,4.0,3.0,2529.0,38.0,18.0,11.0,3299.0,45.0,21.0,14.0,3850.0,48.0,16.0,5.0,2653.0,46.0,25.0,11.0,3813.0,49.0,39.0,12.0,3931.0,46.0,40.0,5.0,3959.0,38.0,31.0,7.0,3316.0,51.0,31.0,8.0,3859.0,Ligue 1,44.0,29.0,3.0,3725.0,8.0,3.0,1.0,659.0,
19/6/2011,Pierre-Alain Frau,3501773,769,4/15/1980,31,0,0,8,3,5000,6250,6250,142,139,888742,175,73,AM/S R,3,3,1,1,2,2,3,5,2,2,3,8,11,14,14,14,9,10,13,5,3,13,15,5,14,6,13,11,13,13,12,12,14,13,12,15,7,11,13,15,14,12,8,12,13,14,20,14,11,14,6,16,12,8,10,14,14,12,18,16,16,5,1,1,10,16,16,10,12,AM/S R,622,1,1,20,12,10,16,1,1,1,1,1,10,10,1,1,1040,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pierre-Alain Frau,£1.58m ,40.0,175.0,Forward - Centre-Forward,right,Retired,43.0,9.0,0.0,1778.0,32.0,6.0,3.0,2124.0,20.0,5.0,0.0,1738.0,7.0,0.0,0.0,166.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Philipp Kreuels,35005602,771,1/11/1985,26,0,0,0,0,1326,3824,2428,90,85,4023,181,73,M/AM RC,3,2,1,2,2,2,2,1,2,2,2,7,9,10,11,12,5,5,9,6,6,10,8,7,9,14,12,5,12,9,11,7,10,10,8,12,8,15,11,12,11,11,8,5,13,11,20,7,7,10,7,10,11,10,13,12,14,14,14,13,13,7,1,1,18,20,20,1,15,M/AM RC,523,1,1,15,15,1,20,1,1,1,1,15,1,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2011,Peter Odemwingie,8153013,38,7/15/1981,29,48,9,6,1,6250,7750,7500,150,146,2435010,182,75,AM/S R,2,1,2,2,3,2,3,3,1,1,3,7,10,15,14,14,10,10,13,7,5,10,13,6,14,9,12,10,12,12,13,11,14,14,11,15,9,12,14,15,13,14,11,15,14,15,20,15,13,13,6,14,10,10,18,14,6,14,8,12,14,12,1,1,10,16,16,10,13,AM/S R,622,1,1,20,13,10,16,1,1,1,1,1,1,10,1,1,2199023264768,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Peter Odemwingie,£4.95m ,39.0,181.0,Forward - Right Winger,right,Retired,32.0,15.0,9.0,2680.0,32.0,11.0,5.0,2497.0,26.0,5.0,3.0,1293.0,32.0,8.0,3.0,2253.0,8.0,0.0,0.0,270.0,16.0,2.0,0.0,702.0,30.0,15.0,9.0,2103.0,nan,nan,nan,nan,nan,nan,nan,nan,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Peter Løvenkrands,5200528,764,1/29/1980,31,21,1,13,7,5650,6000,6150,145,121,511690,181,75,AM/S L,3,2,3,1,3,1,3,2,3,1,3,9,10,11,13,10,10,9,12,5,2,11,15,3,12,4,16,8,11,9,13,12,13,13,7,16,4,10,12,18,16,12,9,20,17,14,5,10,9,9,8,17,15,14,12,6,13,12,14,15,16,2,1,1,10,18,10,18,10,AM/S L,623,1,1,20,10,18,10,1,1,1,1,1,10,4,1,1,292192002048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
19/6/2011,Peter Crouch,4000327,765,1/30/1981,30,42,22,6,1,6250,7350,7300,155,142,5454545,200,84,S ,3,1,3,3,1,3,2,2,2,3,1,3,9,13,13,14,6,14,10,3,6,11,12,9,14,12,15,14,17,14,14,16,14,14,13,15,15,17,18,11,12,13,20,8,15,12,20,16,14,15,8,15,5,8,16,15,14,11,16,14,11,4,10,1,1,1,1,1,10,S ,600,1,1,20,1,1,1,10,1,1,1,1,1,1,1,1,17592194699264,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Peter Crouch,£5.85m ,39.0,201.0,Forward - Centre-Forward,right,Retired,45.0,11.0,12.0,2649.0,41.0,14.0,6.0,3324.0,38.0,8.0,6.0,2530.0,38.0,9.0,6.0,2994.0,38.0,10.0,2.0,1901.0,18.0,2.0,1.0,860.0,30.0,10.0,4.0,1634.0,34.0,6.0,2.0,1763.0,32.0,2.0,1.0,698.0,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Peniel Mlapa,91012819,771,2/20/1991,20,0,0,7,0,4550,6350,6350,157,123,1112795,193,85,AM/S R,2,2,3,1,1,2,2,5,1,2,3,6,12,13,9,14,8,7,10,6,5,11,10,9,13,16,8,15,10,9,13,9,10,11,5,8,7,16,14,14,10,13,14,10,13,17,20,10,16,10,17,10,6,12,13,13,12,12,11,12,16,6,1,1,1,18,18,12,14,AM/S R,622,1,1,20,14,12,18,1,1,1,1,1,1,1,1,1,17729759215616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Peniel Mlapa,£2.70m ,29.0,193.0,Forward - Centre-Forward,right,Al Ittihad Kalba Sports Club,34.0,5.0,4.0,1820.0,31.0,1.0,1.0,1456.0,30.0,3.0,3.0,977.0,7.0,2.0,0.0,226.0,25.0,3.0,2.0,953.0,31.0,5.0,1.0,1176.0,33.0,8.0,3.0,2445.0,24.0,4.0,0.0,1086.0,32.0,15.0,3.0,2589.0,Bundesliga,18.0,11.0,1.0,1620.0,1.0,0.0,0.0,90.0,
19/6/2011,Peguy Luyindula,3500083,769,5/25/1979,32,6,1,20,11,4950,5500,5500,145,123,155020,178,72,AM/S L,1,1,3,3,1,3,1,10,2,2,1,6,9,13,11,13,8,12,12,6,5,12,13,5,13,7,13,13,9,11,11,10,9,14,7,14,7,11,10,15,13,14,9,12,12,13,20,14,12,11,7,15,9,7,8,14,12,15,12,14,14,10,1,1,13,16,13,16,12,AM/S L,623,1,1,20,12,16,13,1,1,1,1,1,13,10,1,1,17039376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Péguy Luyindula,£540Th. ,41.0,178.0,Forward - Centre-Forward,right,Retired,41.0,8.0,4.0,2117.0,0.0,0.0,0.0,0.0,30.0,1.0,6.0,1315.0,32.0,8.0,1.0,1831.0,2.0,0.0,1.0,168.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Pavel Pogrebnyak,486041,791,11/8/1983,27,27,7,0,0,6350,6985,6500,140,127,372537,188,91,S ,2,2,1,3,1,3,1,1,2,3,3,7,10,12,13,11,14,9,12,5,6,9,13,8,10,12,14,18,8,12,10,7,10,7,10,17,12,18,16,11,7,14,14,20,18,16,11,17,18,11,10,14,6,8,16,14,13,16,12,10,9,12,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,17610456694784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Pavel Pogrebnyak,£4.05m ,36.0,188.0,Forward - Centre-Forward,left,Ural Yekaterinburg,36.0,13.0,6.0,2418.0,27.0,7.0,0.0,1522.0,32.0,8.0,0.0,2257.0,41.0,13.0,5.0,3196.0,33.0,7.0,2.0,2244.0,19.0,1.0,0.0,1388.0,9.0,0.0,0.0,213.0,13.0,7.0,0.0,961.0,14.0,3.0,2.0,1017.0,Premier League,19.0,5.0,1.0,845.0,3.0,0.0,0.0,123.0,
19/6/2011,Paulo César,726469,1651,1/5/1980,31,0,0,0,0,2515,5624,6000,126,125,111249,175,73,AM/S RL,1,3,2,2,3,1,2,6,2,1,3,11,10,10,13,11,9,12,10,6,8,10,12,8,12,9,15,10,12,11,10,12,10,13,8,12,10,7,12,13,13,11,13,10,12,13,20,15,13,10,7,9,10,6,14,12,11,13,13,14,14,3,1,1,1,17,17,17,5,AM/S RL,625,1,1,20,5,17,17,1,1,1,1,1,1,1,1,1,1057796,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paulo César,£1.35m ,40.0,175.0,Forward - Right Winger,right,Retired,40.0,6.0,5.0,2956.0,31.0,1.0,1.0,975.0,9.0,0.0,0.0,348.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Paul Alo'o Efoulou,8152551,11,11/12/1983,27,7,0,0,0,5000,6200,5584,140,124,429995,176,75,S ,3,1,3,3,1,2,2,2,2,2,3,8,9,13,13,12,7,11,13,5,3,11,12,3,13,6,13,9,10,12,12,13,12,13,7,15,7,10,12,17,13,14,8,8,12,14,20,13,13,13,6,14,13,5,12,14,12,15,12,15,15,6,1,1,10,12,10,1,12,S ,600,1,1,20,12,1,10,1,1,1,1,1,1,10,1,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paul Alo'o Efoulou,£540Th. ,36.0,176.0,Forward - Centre-Forward,right,CSO Amneville,8.0,2.0,0.0,202.0,26.0,2.0,2.0,960.0,26.0,6.0,0.0,1382.0,7.0,2.0,0.0,572.0,21.0,16.0,3.0,1615.0,28.0,12.0,6.0,2452.0,15.0,4.0,4.0,1260.0,1.0,1.0,0.0,72.0,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Patrick Mayer,35015111,771,3/28/1988,23,0,0,0,0,2514,5800,5800,128,115,441573,179,74,S ,2,1,3,3,2,2,1,5,3,3,3,5,9,10,15,10,6,12,12,5,6,11,11,6,11,8,12,13,15,12,12,12,11,9,7,14,9,11,13,14,12,11,11,8,12,13,20,11,10,14,4,11,4,6,4,14,9,10,10,10,11,8,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patrick Mayer,£450Th. ,32.0,180.0,Forward - Centre-Forward,right,Retired,30.0,19.0,6.0,2573.0,6.0,1.0,4.0,404.0,9.0,2.0,1.0,308.0,23.0,9.0,1.0,1237.0,14.0,3.0,1.0,343.0,9.0,0.0,0.0,427.0,12.0,2.0,2.0,648.0,13.0,4.0,1.0,542.0,nan,nan,nan,nan,Bundesliga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Patrick Helmes,8708300,771,3/1/1984,27,13,2,9,3,5700,6500,6400,145,138,6106372,183,81,S ,1,1,3,2,3,3,1,7,1,2,2,6,9,10,18,12,11,9,16,4,3,10,18,4,13,5,17,9,16,16,6,7,17,7,6,10,4,5,7,16,15,13,11,18,8,14,20,10,12,15,6,12,8,8,9,16,14,16,16,14,15,8,1,1,1,12,12,10,1,S ,600,1,1,20,1,10,12,1,1,1,1,1,1,1,1,1,21990232564480,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Patrick Helmes,£5.40m ,36.0,182.0,Forward - Centre-Forward,both,Retired,28.0,13.0,1.0,1841.0,18.0,13.0,2.0,1419.0,10.0,7.0,0.0,615.0,32.0,15.0,7.0,2416.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Bundesliga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Pato,2111393,1651,9/2/1989,21,16,6,18,10,8000,8250,8400,180,168,16076000,179,78,S ,2,3,1,2,2,2,2,10,3,3,1,5,11,17,16,16,12,13,14,7,3,13,14,4,16,13,14,11,15,12,14,13,15,16,11,17,5,10,12,17,16,13,9,14,12,18,20,13,11,14,7,13,17,13,16,18,15,10,13,13,14,6,1,1,1,14,14,12,11,S ,600,1,1,20,11,12,14,1,1,1,1,1,1,1,1,1,70368878395416,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
