GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch, Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking, Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership, Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength, Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft, Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,10/11 games,10/11 goals/conceded,10/11 assists/clean,10/11 minutes,11/12 games,11/12 goals/conceded,11/12 assists/clean,11/12 minutes,12/13 games,12/13 goals/conceded,12/13 assists/clean,12/13 minutes,13/14 games,13/14 goals/conceded,13/14 assists/clean,13/14 minutes,14/15 games,14/15 goals/conceded,14/15 assists/clean,14/15 minutes,15/16 games,15/16 goals/conceded,15/16 assists/clean,15/16 minutes,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,current league,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes
13/6/2011,Younčs Belhanda,34008669,34,2/25/1990,21,0,0,0,0,4600,5759,5750,165,128,4796943,174,75,AM RL,3,1,3,2,2,2,3,1,2,3,2,13,10,14,7,14,13,8,13,8,6,14,8,9,16,11,14,12,13,13,14,13,14,14,8,11,10,13,16,15,13,13,7,5,15,12,20,13,13,14,11,16,7,12,11,15,9,9,9,12,14,5,10,1,15,20,20,15,10,AM RL,505,1,1,1,10,15,20,10,1,1,10,10,15,15,1,1,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Younès Belhanda,£12.60m ,30,175,Midfielder - Attacking Midfield,right,Galatasaray SK,42,3,5,2957,31,13,6,2435,37,12,4,2859,33,7,6,2260,41,4,8,2918,31,2,3,1592,36,3,7,2809,35,3,10,2828,35,4,10,2730,Ligue 1,33,7,3,2459,9,2,0,578
13/6/2011,Yoric Ravet,85033191,769,9/12/1989,21,0,0,0,0,4150,5219,5200,140,116,2695557,178,74,AM RL,2,1,3,1,2,3,3,5,3,3,1,7,10,14,10,13,12,9,13,6,4,10,11,4,14,8,12,10,12,11,11,10,14,14,6,13,6,9,12,16,13,12,9,20,13,14,5,12,12,12,8,13,9,8,6,16,15,11,9,13,13,12,1,1,14,20,17,20,12,AM RL,505,1,1,12,12,20,17,1,1,1,1,1,14,14,1,1,2097152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yoric Ravet,£450Th. ,31,178,Forward - Right Winger,right,Grenoble Foot 38,21,3,2,1183,2,0,0,67,31,3,3,1570,32,9,10,2604,43,10,8,3035,38,13,17,3135,44,10,20,3438,20,2,7,1181,21,3,1,1413,Ligue 1,0,0,0,0,7,1,2,599
13/6/2011,Yohan Mollo,34001050,769,7/18/1989,21,0,0,7,0,4650,5894,5850,165,131,1999999,175,74,M/AM RL,1,2,1,1,2,1,1,3,3,1,3,13,12,15,7,15,13,8,12,5,3,12,10,3,17,12,11,10,11,10,13,8,15,16,6,13,5,10,9,17,15,12,7,10,13,14,20,14,12,11,10,14,9,8,14,17,8,12,14,12,12,15,1,1,17,20,17,20,10,M/AM RL,525,1,1,10,10,20,17,1,1,1,1,1,17,14,1,1,2.25183E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yohan Mollo,£2.70m ,31,175,Forward - Left Winger,right,Panathinaikos Athens,38,4,2,2547,26,3,6,1769,43,7,13,2779,21,1,3,1119,31,4,3,1765,28,0,7,2231,20,6,4,1317,12,0,2,692,23,2,4,1570,LaLiga,12,1,4,678,1,0,0,22
13/6/2011,Yoann Court,85003856,769,1/14/1990,21,0,0,0,0,2450,3700,3700,140,112,1159105,172,65,AM LC,1,2,2,3,2,3,3,1,1,1,2,10,12,13,10,12,11,7,9,8,2,12,7,6,14,8,9,8,12,12,13,11,14,13,7,12,6,11,14,15,15,11,6,20,15,13,7,16,7,14,7,16,5,10,12,13,13,16,14,14,14,6,1,1,15,20,10,18,20,AM LC,504,1,1,12,20,18,10,1,1,1,1,12,15,10,1,1,34359738369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yoann Poulard,£360Th. ,44,190,Defender - Centre-Back,right,Retired,42,4,0,3810,36,2,0,3240,37,0,0,3351,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan
13/6/2011,Yacine Brahimi,34002647,769,2/8/1990,21,0,0,5,1,4350,5450,5450,160,121,2286973,175,65,AM RLC,2,1,3,3,2,2,2,4,2,3,3,12,12,15,7,16,13,5,10,5,1,13,12,2,16,6,10,7,13,11,14,10,13,16,7,13,5,7,10,16,15,12,7,10,15,13,20,14,7,13,6,14,6,8,14,16,14,11,12,14,14,8,1,1,15,20,18,18,20,AM RLC,506,1,1,1,20,18,18,1,1,1,1,15,12,12,1,1,2.25183E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yacine Brahimi,£2.70m ,30,175,Forward - Left Winger,right,Al-Rayyan SC,26,6,3,1509,28,3,2,1130,28,0,2,1916,36,3,3,2858,42,13,10,2835,44,9,10,3245,31,7,4,1927,49,12,10,3914,49,13,9,3429,Ligue 1,23,15,5,2040,3,1,1,270
13/6/2011,Vladimir Weiss,4001874,794,11/30/1989,21,18,1,7,0,5300,6800,6800,164,131,9064167,176,69,M/AM RLC,2,1,1,3,3,2,2,2,3,1,2,13,14,15,12,15,13,3,12,3,3,13,9,5,15,9,15,10,11,11,15,10,15,15,7,15,5,11,11,16,15,16,6,4,13,15,20,14,9,12,8,13,7,13,15,14,9,14,14,9,15,7,1,1,17,20,20,17,15,M/AM RLC,526,1,1,7,15,14,20,1,1,1,1,15,17,15,1,1,7.04206E+13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Vladimir Weiss,£3.15m ,30,173,Forward - Left Winger,right,Slovan Bratislava,35,5,15,1858,33,4,5,2146,23,5,5,1492,39,11,10,2585,31,10,7,2060,24,10,5,1882,21,10,4,1821,7,5,1,500,20,8,2,1431,LaLiga,8,1,0,292,6,0,2,188
13/6/2011,Urreta,78016324,1657,3/19/1990,21,0,0,6,2,4000,5950,5750,143,127,2243605,174,62,AM RL,2,3,1,2,1,1,3,5,1,1,1,13,13,13,11,10,13,7,9,7,4,10,13,4,13,12,9,7,9,5,11,8,12,15,9,12,4,8,6,17,15,6,5,10,14,14,20,13,3,8,9,10,9,13,11,15,5,10,10,8,14,13,1,1,11,20,20,16,10,AM RL,505,1,1,15,10,16,20,1,1,1,1,1,7,11,1,1,1.41837E+14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/6/2011,Tunay Torun,35018672,799,4/21/1990,21,1,0,5,0,3750,5750,5950,142,109,2392891,179,72,AM/S RLC,3,3,2,2,2,1,3,3,2,1,3,7,9,14,11,14,10,6,7,4,4,13,9,6,15,8,10,5,11,8,12,10,6,14,4,12,6,7,8,14,13,9,8,20,14,12,10,9,11,10,11,8,5,10,7,12,10,14,10,4,6,17,1,1,14,20,16,15,20,AM/S RLC,516,1,1,17,20,15,16,1,1,1,1,10,10,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tunay Torun,£1.13m ,30,176,Forward - Right Winger,right,Caykur Rizespor,10,3,2,645,25,5,0,1214,16,1,1,723,17,3,1,550,31,5,9,2287,32,2,6,1874,29,3,7,2041,11,0,1,554,26,0,2,1316,Bundesliga,9,1,0,426,3,0,0,79
13/6/2011,Tripy Makonda,85030344,769,1/24/1990,21,0,0,8,0,2600,5219,5200,135,116,4218733,180,70,D/WB L,2,3,2,3,3,3,1,3,3,2,1,11,14,12,6,13,11,12,10,13,9,11,7,12,13,10,11,12,11,10,11,10,13,11,8,13,10,14,13,15,13,13,10,20,15,14,5,14,13,12,10,13,7,10,5,11,15,11,15,13,13,5,20,17,15,10,1,20,8,D/WB L,113,1,1,1,1,10,1,1,20,1,8,8,15,1,17,1,1.09951E+12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tripy Makonda,£540Th. ,30,180,Defender - Left-Back,left,FC RM Hamm Benfica,17,0,1,711,8,0,1,619,10,0,0,848,22,0,1,1396,15,0,0,600,1,0,0,13,37,2,1,2758,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,13,2,1,1009,1,0,0,13
13/6/2011,Toni,67056003,796,4/4/1990,21,0,0,0,0,3150,5150,5150,134,103,800768,175,69,M/AM LC,2,1,2,2,2,1,2,1,3,1,1,12,12,13,9,14,10,7,10,6,6,13,12,5,13,6,8,8,13,8,12,11,5,12,6,12,8,9,10,13,11,10,7,20,14,12,8,13,9,11,3,11,5,12,14,18,15,14,7,8,6,5,9,1,17,20,13,20,16,M/AM LC,524,1,1,1,16,20,13,1,9,1,1,13,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tony,£450Th. ,39,174,Defender - Right-Back,right,Retired,15,0,1,1236,8,0,0,583,27,1,0,2385,27,0,0,2271,14,0,0,1111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan
13/6/2011,Toni Kroos,156772,771,1/4/1990,21,18,0,10,2,6600,7950,7950,175,149,49683171,182,74,M/AM LC,3,2,3,2,2,2,2,5,3,3,3,16,18,13,14,19,15,6,17,6,6,18,14,10,17,7,13,8,15,9,17,16,8,11,9,8,11,15,8,11,13,8,9,17,12,13,20,12,10,10,3,14,6,15,13,12,16,9,13,15,18,4,1,1,20,19,14,16,20,M/AM LC,414,1,1,1,19,16,14,1,1,1,10,20,14,13,1,1,4.5124E+15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Toni Kroos,£20.70m ,30,183,Midfielder - Central Midfield,right,Real Madrid,37,2,8,2409,51,7,19,4095,37,9,8,2857,51,4,9,3931,55,2,14,4600,44,1,13,3741,48,4,16,4170,43,5,10,3570,43,1,6,3431,Bundesliga,45,6,9,3569,5,0,0,323
13/6/2011,Tom Cleverley,28000906,765,8/12/1989,21,0,0,16,0,4850,7100,7100,160,136,19491209,175,67,M/AM RLC,2,2,2,2,2,2,2,2,2,2,2,11,15,13,13,14,6,9,14,9,9,14,4,10,14,13,13,13,14,10,10,10,18,12,9,14,9,15,15,14,11,12,8,13,15,14,20,14,11,14,10,10,9,16,9,11,14,16,16,12,12,2,1,1,19,20,18,18,20,M/AM RLC,526,1,1,1,20,18,17,1,1,1,1,19,18,18,1,1,2.2518E+15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Cleverley,£7.65m ,31,175,Midfielder - Central Midfield,right,Watford FC,25,4,2,1632,17,0,4,944,33,4,4,2353,31,1,1,2227,38,3,0,3098,30,2,6,2319,29,0,3,1958,25,1,3,2008,17,1,1,662,Premier League,19,1,0,1000,7,1,0,506
13/6/2011,Tobias Kempe,92018045,771,6/27/1989,21,0,0,0,0,4300,5600,5600,135,115,622746,184,74,M/AM RLC,1,3,3,3,2,1,1,2,2,2,1,12,13,13,11,12,10,10,11,6,8,13,7,12,13,13,11,13,9,10,11,11,13,13,7,12,10,13,14,12,12,15,11,11,15,12,20,12,13,11,12,10,17,15,14,12,11,12,13,12,11,7,1,1,18,20,20,17,17,M/AM RLC,526,1,1,10,17,17,20,1,1,1,1,15,15,18,1,1,34359738368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/6/2011,Thomas Müller,35011448,771,9/13/1989,21,18,7,6,1,7250,8700,8700,172,164,229999992,186,74,AM RLC,3,1,1,2,3,1,1,7,2,3,3,7,10,11,14,13,7,12,9,8,7,12,11,8,12,15,18,12,17,13,15,18,18,16,7,19,10,18,17,16,14,17,13,11,18,14,20,17,11,12,9,16,7,18,4,12,17,18,14,12,17,4,1,1,14,20,19,16,20,AM RLC,506,1,1,15,20,16,19,1,1,1,1,10,14,14,1,1,1573936,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas MÃ¼ller,£28.80m ,31,186,Forward - Second Striker,right,Bayern Munich,48,19,19,3942,53,11,20,3913,47,23,17,3571,51,26,14,3575,48,21,18,3579,49,32,12,3820,42,9,17,3004,45,15,18,3125,45,9,16,3251,Bundesliga,50,14,26,3499,9,5,5,775
13/6/2011,Stevan Jovetic,5789007,62002127,11/2/1989,21,14,6,6,2,6500,7850,7600,176,152,50253386,183,79,AM/S LC,2,1,2,1,2,1,2,7,2,3,1,10,13,16,14,16,12,12,13,10,7,16,8,6,17,12,14,11,12,12,16,13,13,14,12,14,7,14,14,15,14,13,12,12,14,14,20,12,11,15,10,16,8,10,15,15,13,16,16,14,16,5,1,1,1,18,12,16,18,AM/S LC,624,1,1,20,18,16,12,1,1,1,1,1,1,1,1,1,134218256,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stevan Jovetic,£22.50m ,30,183,Forward - Centre-Forward,right,AS Monaco,nan,nan,nan,nan,29,14,3,2524,34,13,5,2750,18,6,2,578,26,5,4,1184,28,7,4,1715,29,7,5,1449,21,10,2,1103,10,2,1,493,Serie A,13,2,1,611,7,0,0,189
13/6/2011,Sofiane Choubani,34002649,769,3/29/1990,21,0,0,0,0,1700,3400,3400,140,104,236394,179,69,AM RL,3,2,1,3,1,2,2,3,1,2,2,10,13,12,6,12,11,11,13,6,2,11,8,2,13,6,10,9,8,8,11,9,15,13,5,11,5,9,8,15,13,12,9,12,14,13,20,11,8,13,6,14,8,8,11,13,13,11,14,14,14,6,1,1,14,20,20,18,12,AM RL,505,1,1,1,12,18,20,1,1,1,1,1,14,14,1,1,1.09951E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sofiane Feghouli,£7.20m ,30,177,Forward - Right Winger,right,Galatasaray SK,15,3,0,504,49,6,11,3142,37,6,7,2902,45,7,10,2885,33,6,8,1931,33,5,4,2042,28,4,3,1508,31,7,10,2191,40,13,7,2804,LaLiga,36,7,6,2821,7,0,1,459
13/6/2011,Simone Guerra,43006969,776,8/30/1989,21,0,0,0,0,500,5150,5150,130,108,1613553,178,70,AM RL,1,1,3,1,3,1,1,1,1,3,3,6,10,12,10,10,9,7,11,3,4,14,13,6,10,11,7,13,10,8,11,12,12,12,4,13,5,14,15,13,12,11,7,8,14,13,20,11,9,14,6,14,4,14,10,14,9,8,14,10,7,3,1,1,14,20,20,20,1,AM RL,505,1,1,15,1,20,20,1,1,1,1,1,14,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Simone Perrotta,£720Th. ,43,178,Midfielder - Attacking Midfield,right,Retired,35,4,2,2692,23,1,0,961,17,2,1,588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Serie A,nan,nan,nan,nan,nan,nan,nan,nan
13/6/2011,Sercan Sararer,35012153,796,11/27/1989,21,0,0,0,0,2200,5354,5750,138,119,901626,180,84,AM/S RL,1,2,2,2,2,1,3,3,2,2,1,5,9,14,12,13,8,11,10,17,4,10,10,6,14,15,10,11,11,8,8,9,15,15,4,10,4,7,10,14,14,15,10,10,16,15,20,10,14,7,8,14,12,10,10,9,12,13,7,11,13,12,1,1,10,20,20,19,14,AM/S RL,515,1,1,19,14,19,20,1,1,1,1,1,10,10,1,1,2.25183E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/6/2011,Sascha Bigalke,35015007,771,1/8/1990,21,0,0,0,0,3400,4750,4750,128,95,333008,167,62,M/AM RLC,1,3,2,1,2,2,1,1,1,1,3,12,11,13,6,14,12,3,8,6,2,11,9,3,14,13,8,10,8,7,12,7,13,16,5,13,5,8,13,15,15,7,4,10,11,13,20,8,4,9,5,6,4,10,8,12,11,6,12,12,14,16,1,1,18,20,16,20,18,M/AM RLC,526,1,1,14,18,20,16,1,1,1,1,1,18,14,1,1,2.2518E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/6/2011,Sandro Kaiser,91012814,771,9/21/1989,21,0,0,0,0,4250,5300,5300,126,106,545691,178,69,D/WB/M/AM RL,2,2,3,1,3,2,3,1,3,2,2,6,11,11,5,11,6,4,6,4,9,11,4,10,12,10,11,11,10,10,9,8,13,11,3,11,9,13,13,13,12,10,9,16,13,13,20,10,8,8,6,10,6,16,14,13,12,11,12,11,14,4,16,18,20,18,20,18,1,D/WB/M/AM RL,445,1,1,1,1,16,18,1,14,16,1,1,18,20,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandro Wieser,£720Th. ,27,185,Midfielder - Defensive Midfield,left,FC Vaduz,18,4,0,1101,24,0,2,1887,16,0,0,1085,14,0,4,1067,20,7,1,1008,26,4,1,2133,6,1,0,423,11,1,0,548,36,4,1,3130,Bundesliga,24,0,1,1554,6,0,0,329
13/6/2011,Ryad Boudebouz,8449112,5,2/19/1990,21,8,0,0,0,5500,6800,6100,160,136,28046756,172,59,AM RL,3,1,1,3,3,2,3,1,3,2,1,13,12,16,9,16,14,5,14,5,1,14,15,4,18,8,11,7,13,12,13,11,14,16,5,15,5,8,9,17,15,12,6,20,16,13,10,14,6,11,8,15,8,10,9,16,13,11,9,12,12,13,1,1,10,20,20,17,12,AM RL,505,1,1,1,12,17,20,1,1,1,8,10,10,10,1,1,2.25238E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Ryad Boudebouz,£6.30m ,30,177,Midfielder - Attacking Midfield,left,AS Saint-Étienne,40,8,8,3423,40,6,5,3405,35,5,7,2681,37,4,6,2884,38,5,3,3217,39,2,12,3277,34,11,10,3015,29,3,3,1516,23,1,2,1340,Ligue 1,30,2,4,1911,nan,nan,nan,nan
13/6/2011,Romain Amalfitano,85019201,769,8/27/1989,21,0,0,0,0,2300,3550,3550,135,108,1294334,175,69,AM RL,1,1,2,3,3,1,2,1,1,1,3,9,11,13,8,13,7,8,12,5,4,12,12,4,15,9,9,8,11,11,12,11,13,12,6,12,7,9,10,15,13,12,7,9,13,13,20,12,8,12,8,13,11,7,5,12,12,12,11,14,14,7,8,8,15,20,17,20,14,AM RL,505,1,1,14,14,20,17,1,1,8,1,14,15,15,1,8,2.2518E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Morgan Amalfitano,£6.30m ,35,178,Forward - Right Winger,right,Retired,42,5,16,3835,49,2,10,3683,36,1,6,2513,32,4,4,2228,28,3,2,1352,21,2,1,1450,25,1,0,1294,15,0,0,767,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan
13/6/2011,Rémy Cabella,34008670,769,3/8/1990,21,0,0,5,1,1350,2750,2750,149,110,1565774,171,62,M/AM LC,2,2,1,2,1,1,2,5,2,1,2,10,10,14,8,14,10,6,11,7,1,11,8,2,16,5,10,7,14,14,13,13,14,13,6,13,5,9,12,16,15,8,5,20,8,15,5,12,5,14,5,16,13,8,7,14,14,13,12,15,15,5,1,1,18,20,10,16,20,M/AM LC,524,1,1,10,20,16,10,1,1,1,1,18,16,10,1,1,2.2518E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rémy Cabella,£2.70m ,30,171,Midfielder - Attacking Midfield,right,FK Krasnodar,18,3,0,790,34,6,2,1758,41,8,8,3133,41,14,8,3535,34,1,2,2173,45,6,3,3194,32,6,5,1853,31,8,7,2415,37,10,5,3239,Ligue 1,12,2,1,556,10,6,2,714
13/6/2011,Pizzi,55012829,788,10/6/1989,21,0,0,2,0,3500,6000,6000,149,126,3688992,180,66,AM RL,1,3,2,3,1,1,3,4,2,3,3,12,13,14,12,14,12,6,10,6,6,11,12,9,15,10,11,10,13,10,10,11,14,17,8,14,9,10,11,14,14,10,9,13,13,13,20,10,11,11,6,12,7,11,10,13,14,13,14,14,14,6,1,1,9,20,20,20,13,AM RL,505,1,1,5,13,20,20,1,1,1,1,1,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pizzi,£4.05m ,31,177,Midfielder - Right Midfield,right,SL Benfica,35,11,3,2599,18,1,1,639,36,8,7,3160,34,4,1,1857,31,4,8,1883,47,8,12,3225,52,13,12,4251,45,6,12,3534,55,15,23,4215,LaLiga,51,30,19,4111,6,2,0,411
13/6/2011,Pedro Botelho,19038083,1651,12/14/1989,21,0,0,0,0,3750,5500,5750,150,116,1719719,188,72,D/WB L,1,2,2,2,1,2,2,3,2,1,1,7,13,14,5,11,8,6,13,12,6,12,10,8,14,8,13,15,13,9,9,9,12,15,10,16,7,12,11,15,14,14,13,20,12,15,7,16,11,11,4,13,7,16,14,10,8,12,5,13,7,15,20,19,15,14,1,20,1,D/WB L,113,1,1,1,1,14,1,1,20,1,1,1,15,1,19,1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pedro Botelho,£1.35m ,30,186,Defender - Left-Back,left,Rio Branco Sport Club (PR),40,4,0,3565,46,3,2,3369,21,2,0,1736,11,1,1,877,8,0,0,440,11,0,0,635,10,0,0,468,9,1,0,627,nan,nan,nan,nan,LaLiga,nan,nan,nan,nan,nan,nan,nan,nan
13/6/2011,Patrick Amrhein,35011334,771,10/20/1989,21,0,0,0,0,2850,4100,4100,99,82,53568,187,87,M/AM RLC,1,2,1,2,1,1,2,2,2,1,1,7,11,13,10,9,9,7,8,2,3,13,9,7,8,8,12,4,6,10,12,9,9,13,3,10,9,7,11,13,10,13,12,20,12,10,7,6,6,10,5,9,8,10,5,18,17,18,18,8,11,13,1,1,18,20,18,20,18,M/AM RLC,526,1,1,1,18,20,18,1,1,1,1,14,18,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
