GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
29/6/2010,Alberto Perea,67120790,796,12/19/1990,19,0,0,0,0,1750,4550,4550,100,96,1364097,177,68,M/AM RL,3,2,1,3,2,1,1,1,2,2,3,9,12,13,9,10,9,8,10,9,7,11,9,9,11,10,11,8,11,8,12,9,8,12,11,10,5,12,12,11,12,9,11,5,13,12,20,10,4,10,6,5,11,10,9,1,13,14,15,17,10,10,M/AM RL,415,1,20,6,1,1,1,15,20,20,1,1,6,15,20,1,1,1,1,15,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alberto Perea,Â£90Th. ,LaLiga
29/6/2010,Abeiku Quansah,29022540,21,11/2/1990,19,0,0,6,1,950,4859,4850,145,108,2166240,175,68,M/AM R,2,3,1,1,1,2,1,4,2,1,1,7,10,13,7,13,9,6,10,10,2,9,12,4,15,13,10,11,11,11,12,9,15,14,7,11,6,11,13,16,14,12,7,5,13,13,20,15,8,12,14,15,6,10,11,13,12,14,10,14,14,7,M/AM R,412,1,20,12,1,10,1,1,20,20,1,1,12,1,20,1,1,1,12,1,16,1,1,34359738370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Abeiku Quansah,Â£180Th. ,Ligue 1
29/6/2010,Aaron Doran,28018306,789,5/13/1991,19,0,0,0,0,2025,4500,4500,135,90,2490862,171,77,M R,3,3,3,3,2,1,3,1,2,1,1,6,10,12,10,12,6,6,7,4,4,9,10,4,10,14,11,8,8,9,12,7,14,13,7,13,7,11,12,14,13,10,7,6,16,14,20,12,10,14,6,10,13,10,8,12,6,9,16,7,12,4,M R,402,10,15,10,1,1,1,1,20,20,1,1,10,1,15,1,1,1,1,1,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aaron Doran,Â£68Th. ,Premier League
29/6/2010,Tunay Torun,35018672,799,4/21/1990,20,0,0,5,0,1000,5750,5500,160,108,1248034,179,72,M/AM/S RLC,3,3,1,1,3,2,3,1,1,1,1,10,9,14,11,14,6,6,7,6,4,13,10,6,15,8,10,5,11,8,12,10,10,14,4,12,6,7,8,14,13,9,8,20,14,12,10,9,7,10,13,10,4,10,13,9,5,14,14,14,4,5,M/AM/S RLC,426,17,20,20,1,1,1,15,20,16,1,1,20,15,16,1,1,1,10,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tunay Torun,Â£1.35m ,Bundesliga
29/6/2010,Tom Cleverley,28000906,765,8/12/1989,20,0,0,6,0,4000,6250,6250,142,129,4130116,175,67,M/AM RLC,2,2,2,2,2,2,2,2,2,2,2,7,14,12,13,14,6,9,14,9,9,14,4,10,12,13,12,13,14,10,9,10,18,12,9,12,9,15,15,13,11,10,8,15,15,14,20,14,11,14,10,10,9,16,8,11,14,16,16,12,12,2,M/AM RLC,416,1,20,16,13,10,1,20,20,19,1,8,16,20,19,1,12,13,15,18,18,8,8,2.2518E+15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Cleverley,Â£2.25m ,Premier League
29/6/2010,Thomas Müller,35011448,771,9/13/1989,20,8,5,6,1,5852,8250,8250,165,153,99699478,186,74,M/AM/S RC,2,2,1,1,2,1,3,8,3,3,1,5,7,12,14,8,6,12,10,8,6,9,11,8,9,16,18,11,17,10,16,17,16,7,7,19,13,15,17,16,13,8,13,12,18,16,20,18,10,16,9,17,7,18,6,15,17,18,18,13,16,4,M/AM/S RC,423,18,20,20,1,1,1,14,20,19,1,1,20,14,19,1,1,1,10,13,12,1,1,1573936,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas MÃÂ¼ller,Â£25.20m ,Bundesliga
29/6/2010,Ryad Boudebouz,8449112,5,2/19/1990,20,3,0,0,0,4096,6400,5750,160,128,10484504,172,59,M/AM RL,3,3,3,1,3,2,1,2,3,1,1,12,13,15,7,15,14,5,14,5,2,12,13,4,17,7,11,7,12,12,13,9,15,16,5,14,6,7,12,17,15,9,6,20,15,13,8,13,5,11,7,15,7,10,6,16,14,10,9,13,13,12,M/AM RL,415,1,20,12,1,8,1,17,20,20,1,1,12,17,20,1,1,1,10,15,15,1,1,2.25238E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Ryad Boudebouz,Â£5.85m ,Ligue 1
29/6/2010,Pizzi,55012829,788,10/6/1989,20,0,0,2,0,1500,5000,5000,127,105,592750,180,66,M/AM RL,2,2,1,1,1,3,1,3,2,3,1,11,11,12,10,12,10,7,8,6,6,9,10,8,13,10,10,9,12,9,9,10,10,14,7,12,8,9,10,12,11,9,8,12,13,12,20,10,10,11,6,10,7,11,7,15,13,14,11,17,11,1,M/AM RL,415,5,20,13,1,1,1,20,20,20,1,1,13,20,20,1,1,1,1,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pizzi,Â£4.14m ,Liga NOS
29/6/2010,Pato,2111393,1651,9/2/1989,20,8,1,18,10,6480,8300,8150,184,161,63680098,180,79,AM/S RC,2,2,3,1,3,2,1,5,2,3,3,5,11,16,15,13,14,13,14,8,4,12,14,4,16,14,13,11,13,12,14,12,15,16,10,17,5,12,13,17,16,13,9,13,15,18,20,13,11,14,7,14,12,15,16,18,15,14,12,16,14,5,AM/S RC,623,20,16,20,1,1,1,12,12,16,1,1,14,12,16,1,1,1,1,1,12,1,1,7.03689E+13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tato, ,LaLiga
29/6/2010,Nicolas Martin Gorobsov,43005803,1649,11/25/1989,20,0,0,0,0,150,2250,4200,93,89,22618,177,77,M RLC,1,1,2,2,1,2,2,1,2,3,3,8,13,11,7,10,4,8,12,4,6,11,7,8,10,10,11,8,9,11,11,10,10,9,12,11,10,12,9,12,11,8,7,14,12,10,20,10,11,12,8,11,4,10,11,14,11,11,6,2,8,10,M RLC,406,1,15,20,1,13,1,15,20,15,1,1,1,15,15,1,1,1,20,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NicolÃ¡s Gorobsov,Â£270Th. ,Serie A
29/6/2010,Marcel Risse,35017367,771,12/17/1989,20,0,0,0,0,3000,6200,6200,135,124,3953416,183,72,M/AM RL,2,2,3,2,2,1,1,4,2,3,3,10,12,13,9,12,9,9,11,7,8,13,8,9,13,12,12,12,11,11,11,12,12,10,6,12,8,13,14,15,12,10,10,10,14,15,20,11,9,12,3,13,3,13,9,12,12,10,11,14,16,4,M/AM RL,415,1,20,1,1,1,1,15,20,20,1,1,1,15,20,1,1,1,1,15,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcel Risse,Â£1.58m ,Bundesliga
29/6/2010,Marc Albrighton,29010506,765,11/18/1989,20,0,0,0,0,3782,6750,6750,152,123,12536030,175,67,M/AM R,2,2,1,3,2,2,3,4,2,3,2,12,15,13,10,12,12,5,10,3,6,12,10,6,12,10,12,12,12,13,12,12,14,12,7,12,8,14,18,15,12,11,6,8,14,12,20,14,6,12,7,10,6,11,15,12,13,11,13,16,15,5,M/AM R,412,5,20,5,1,1,1,10,20,20,1,1,4,10,20,1,1,1,1,1,15,1,1,1.09965E+12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Marc Albrighton,Â£4.50m ,Premier League
29/6/2010,Lulinha,2107509,1651,4/10/1990,20,0,0,13,11,2750,5900,5900,135,112,1118886,170,67,M/AM RC,3,3,2,3,1,1,3,5,3,3,3,12,6,14,7,11,9,6,10,7,6,11,14,5,13,12,10,8,10,10,11,6,6,17,6,10,5,4,11,13,13,8,4,18,12,14,20,10,7,9,6,10,10,13,5,7,9,8,10,10,12,8,M/AM RC,413,14,20,20,1,1,1,12,20,19,1,1,20,12,19,1,1,1,15,7,15,1,1,34360786948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lulinha,Â£450Th. ,Liga NOS
29/6/2010,Jurado,67044755,796,3/14/1990,20,0,0,0,0,1806,4000,4000,125,85,1375851,173,61,D/WB/M R,3,3,3,1,1,3,3,1,1,3,1,9,13,11,9,13,8,7,9,6,9,8,3,9,13,17,10,8,9,7,10,7,7,15,6,7,11,13,10,11,13,13,4,10,16,13,20,8,6,10,8,10,10,8,10,14,14,7,15,11,10,10,D/WB/M R,122,1,14,14,20,1,1,1,17,20,1,18,12,1,14,1,1,20,14,1,17,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
29/6/2010,Jordan Henderson,28005568,765,6/17/1990,20,0,0,0,0,3500,6600,6600,151,126,11566864,182,67,M/AM RC,1,3,2,3,3,1,2,2,3,1,2,11,15,14,10,13,13,8,13,4,6,13,10,8,13,6,11,8,13,8,13,8,10,16,8,14,8,9,10,15,13,12,10,10,14,15,20,16,8,7,13,10,8,14,14,12,11,10,14,8,8,10,M/AM RC,413,5,19,20,1,3,1,12,20,19,1,1,10,12,19,1,1,1,20,12,18,1,1,4.40033E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jordan Henderson,Â£7.65m ,Premier League
29/6/2010,Jonathan Urretaviscaya,78016324,1657,3/19/1990,20,0,0,6,2,2500,5669,5500,148,126,3488734,174,62,M/AM/S RLC,1,1,2,2,3,1,2,3,3,2,2,13,13,13,11,11,13,7,8,7,5,13,13,4,13,12,7,8,11,5,13,11,13,14,9,13,5,11,7,16,14,5,5,13,14,14,20,13,5,8,6,10,8,13,11,15,5,12,11,10,14,13,M/AM/S RLC,426,18,20,18,1,1,1,16,20,20,1,1,10,16,20,1,1,1,1,12,12,1,1,1.41837E+14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Jonathan Urretaviscaya,Â£1.35m ,LaLiga
29/6/2010,Jonathan Kotzke,35021015,771,3/18/1990,20,0,0,0,0,50,1500,1500,124,95,469795,184,84,M RC,3,2,2,3,1,2,1,4,2,1,2,7,10,13,7,10,5,5,9,5,7,11,9,13,13,5,13,5,10,8,11,9,9,10,9,5,7,16,13,12,12,13,9,8,7,13,20,10,7,10,4,10,6,9,10,7,7,5,8,14,6,15,M RC,403,1,1,20,12,14,1,1,20,16,1,1,1,1,1,12,1,1,20,1,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Woodgate,Â£3.60m ,Premier League
29/6/2010,Igor Martínez,67046027,796,7/19/1989,20,0,0,0,0,3306,5200,5200,142,115,731249,170,65,M/AM/S RC,3,1,2,3,1,3,3,1,1,1,3,4,9,12,11,14,5,9,14,2,2,11,10,4,12,12,9,12,5,10,12,12,12,14,11,13,2,11,13,14,12,10,6,16,11,14,20,12,13,10,8,3,9,10,6,13,10,10,14,7,14,13,M/AM/S RC,423,18,20,20,1,1,1,13,20,17,1,1,20,13,17,1,1,1,6,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Igor MartÃ­nez,Â£1.35m ,LaLiga
29/6/2010,Guido Marilungo,43000093,776,8/9/1989,20,0,0,4,2,3250,6400,6400,175,131,12800129,176,69,AM/S RLC,1,1,3,1,1,1,2,1,2,3,2,10,12,16,14,14,8,12,9,5,4,10,10,6,15,15,10,18,6,8,10,14,17,18,8,16,14,8,16,16,15,8,9,20,13,15,10,11,4,10,11,15,7,12,13,18,12,13,12,13,11,9,AM/S RLC,626,20,18,20,1,1,1,18,12,15,1,1,13,18,15,1,1,1,1,12,12,1,1,532480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guido Marilungo,Â£3.60m ,Serie A
29/6/2010,Geoffrey Mujangi Bia,8169243,757,8/12/1989,20,2,0,5,1,3540,5700,5700,145,119,706470,176,71,M/AM RLC,1,2,3,2,1,3,2,6,1,2,1,11,14,14,11,15,11,5,13,6,5,10,10,4,15,6,9,16,12,8,6,10,12,14,4,15,7,9,12,15,12,6,7,14,13,16,20,7,10,10,4,3,3,13,8,10,11,10,5,7,6,11,M/AM RLC,416,1,20,19,1,1,1,18,20,20,1,1,19,18,20,1,1,1,15,15,15,1,1,4.39805E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Geoffrey Bia,Â£900Th. ,Premier League
29/6/2010,Gaëtan Sidney,85028019,769,5/13/1990,20,0,0,0,0,1300,2650,2650,135,107,2838883,186,77,M/AM RL,2,2,3,3,1,1,3,5,3,3,2,9,12,13,7,13,8,7,11,6,4,8,8,3,14,11,10,12,11,11,9,9,13,12,6,11,5,9,12,15,13,13,13,5,14,14,20,12,13,13,11,10,7,10,8,12,14,13,13,13,13,6,M/AM RL,415,1,20,1,1,1,1,17,20,20,1,1,1,17,20,1,1,1,1,15,15,1,1,2.2518E+15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
29/6/2010,Emil Lyng,27004271,764,8/3/1989,20,0,0,4,0,3422,5264,5250,135,117,6898316,187,88,M/AM R,2,3,3,3,1,3,3,8,1,2,1,6,12,11,9,11,9,11,13,5,2,8,12,2,11,7,12,11,12,12,11,11,15,12,6,12,7,8,12,14,12,15,13,8,13,16,20,14,15,13,7,13,10,10,11,16,13,14,14,14,14,7,M/AM R,412,14,20,14,5,8,1,10,20,20,1,5,1,10,20,1,5,1,1,10,16,5,1,1.03146E+11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Emil Lyng,Â£315Th. ,Ligue 1
29/6/2010,Eduardo Salvio,14000699,1649,5/13/1990,20,1,0,23,6,3250,6250,5750,146,127,16000000,173,71,M/AM/S RC,1,3,3,1,2,3,3,5,1,3,1,9,12,13,11,11,8,3,10,2,5,11,12,6,13,11,7,15,11,10,11,12,16,19,6,11,4,8,8,15,16,11,4,13,13,15,20,14,6,15,5,13,11,11,11,14,15,16,13,13,12,9,M/AM/S RC,423,16,20,16,1,1,1,1,20,20,1,1,11,1,20,1,1,1,1,1,19,1,1,34359738368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eduardo Salvio,Â£9.00m ,Liga NOS
29/6/2010,Diego Farias,43017920,1651,5/10/1990,20,0,0,0,0,1000,5050,4900,135,110,1411159,180,77,M/AM RLC,2,3,1,2,2,2,3,1,1,2,3,7,10,15,11,9,7,2,5,10,5,8,10,5,12,15,11,10,10,5,5,7,9,14,1,8,10,17,13,15,15,7,8,8,13,14,20,9,6,9,5,10,11,9,6,17,8,11,14,7,4,2,M/AM RLC,416,10,20,15,1,1,1,20,20,20,1,1,15,20,20,1,1,1,15,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diego Farias,Â£225Th. ,Serie A
29/6/2010,Dennis Diekmeier,35016422,771,10/20/1989,20,0,0,0,0,2250,6750,6750,158,127,4399999,188,80,D/WB R,3,3,1,3,1,2,3,5,1,1,1,11,14,13,8,10,9,7,9,15,9,12,6,12,11,13,8,15,9,9,10,11,8,12,7,16,8,14,18,16,11,16,14,7,10,18,20,17,14,10,6,10,5,10,3,18,6,9,6,8,3,15,D/WB R,112,1,12,1,20,1,1,1,15,20,1,20,1,1,12,1,13,20,1,1,15,1,20,1.09951E+12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Dennis Diekmeier,Â£3.15m ,Bundesliga
29/6/2010,Deniz Naki,35016437,771,7/9/1989,20,0,0,2,1,3250,6450,6450,153,129,5576425,176,70,AM/S RC,3,3,3,2,1,1,3,4,3,1,3,13,13,15,12,14,11,6,10,3,2,12,10,4,15,10,12,12,13,8,15,8,10,16,6,14,3,5,14,15,17,12,7,12,13,13,20,12,8,9,8,10,4,8,15,13,8,3,12,12,10,15,AM/S RC,623,20,18,20,1,1,1,12,12,18,1,1,16,12,18,1,1,1,1,1,12,1,1,1074266128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deniz Naki,Â£1.35m ,Bundesliga
29/6/2010,Dan Gosling,29007273,765,2/1/1990,20,0,0,2,0,3500,5750,5750,150,122,5648247,178,70,D/DM/M RC,2,1,1,3,1,2,3,3,1,2,1,7,9,13,11,12,8,10,8,2,10,13,9,10,12,9,11,12,14,14,13,12,14,7,14,14,13,13,14,12,12,10,9,12,15,11,20,14,10,15,4,14,7,14,12,12,8,15,15,13,14,2,D/DM/M RC,333,1,13,20,16,20,1,1,20,18,1,10,10,1,13,1,1,16,20,1,18,1,10,1.75922E+13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dan Gosling,Â£2.25m ,Premier League
29/6/2010,Damien Le Tallec,34004620,769,4/19/1990,20,0,0,0,0,2500,5850,5850,141,117,7733531,183,76,AM/S RC,3,1,3,1,1,1,1,4,1,3,1,8,9,13,12,13,9,13,10,5,3,12,11,6,14,12,13,13,11,12,12,10,14,12,6,13,6,13,9,14,13,13,11,5,10,13,20,14,13,12,9,14,15,13,13,17,11,10,12,12,9,13,AM/S RC,623,20,18,20,1,1,1,14,13,18,1,1,14,14,18,1,1,1,1,13,12,1,1,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Damien Le Tallec,Â£360Th. ,Bundesliga
29/6/2010,Burak Kaplan,91005024,799,2/1/1990,20,0,0,2,0,2000,6000,6200,141,124,4815104,168,64,M/AM RLC,1,2,2,3,2,2,3,1,2,1,2,12,12,14,12,14,12,6,11,7,4,12,11,9,14,15,12,11,12,10,12,8,13,12,4,9,4,12,12,13,16,10,5,20,12,14,17,11,6,12,6,9,3,17,9,12,14,13,12,12,13,5,M/AM RLC,416,1,20,17,1,1,1,17,20,20,1,1,17,17,20,1,1,1,15,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burak Kaplan,Â£675Th. ,Bundesliga
29/6/2010,Barry Bannan,29010507,793,12/1/1989,20,0,0,5,0,2500,5400,5000,123,104,3103756,170,60,M RLC,2,2,1,3,2,2,2,1,2,3,3,10,12,12,9,12,10,5,10,2,3,12,14,7,12,11,9,11,10,9,12,7,13,14,4,12,8,11,11,15,9,10,5,20,14,12,7,11,6,14,5,10,3,15,10,14,12,16,10,10,12,4,M RLC,406,1,15,20,1,1,1,20,20,15,1,1,10,15,11,1,1,1,20,20,15,1,1,1.09951E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Barry Bannan,Â£2.70m ,Premier League
29/6/2010,Zhang Chengdong,23020214,110,2/9/1989,21,1,0,0,0,1500,4950,4500,135,90,142059,184,73,AM/S RLC,2,1,1,1,1,3,1,1,1,2,1,6,10,10,9,8,3,6,7,2,6,9,6,5,10,10,6,7,10,7,8,9,14,13,12,10,6,5,10,13,11,8,9,8,13,13,20,7,8,10,8,7,7,10,14,12,5,13,16,16,16,4,AM/S RLC,626,20,17,20,1,1,1,17,12,17,1,1,7,17,17,1,1,1,1,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
29/6/2010,Vladimir Koman,43000091,773,3/16/1989,21,1,0,3,1,2050,5039,5250,150,112,1165963,173,63,M/AM RLC,1,2,2,2,2,3,3,1,3,3,1,10,15,16,13,6,10,9,12,8,5,13,11,6,16,8,9,12,10,5,15,8,10,16,9,15,12,7,10,13,14,8,5,6,16,14,20,10,4,5,10,14,6,15,14,8,12,14,14,8,8,14,M/AM RLC,416,1,20,20,1,1,1,20,20,20,1,1,20,20,18,1,1,1,15,15,20,1,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vladimir Koman,Â£2.07m ,Serie A
29/6/2010,Tomas Micola,25002228,763,9/26/1988,21,0,0,2,0,2000,5250,5250,133,115,1999999,178,75,S RLC,1,1,3,1,2,1,1,1,2,3,2,11,13,13,11,11,9,13,9,3,9,7,9,9,13,11,13,5,11,13,7,11,10,12,12,13,7,10,14,13,11,10,7,10,7,13,20,10,4,10,5,10,12,10,5,16,14,9,12,13,11,9,S RLC,606,20,15,20,1,1,1,15,12,15,1,1,15,15,15,1,1,1,5,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomas Micola,Â£1.08m ,Ligue 1
29/6/2010,Timo Gebhart,35014477,771,4/12/1989,21,0,0,0,0,2750,6900,6900,157,135,19040603,182,78,M/AM RLC,3,2,3,2,3,2,2,6,3,1,3,11,14,16,12,15,12,6,10,8,10,14,13,8,16,16,7,15,12,6,8,7,14,17,9,13,6,3,14,17,18,15,10,6,5,15,20,12,10,8,13,10,12,12,4,17,9,13,8,9,7,15,M/AM RLC,416,15,20,20,1,1,1,16,20,18,1,1,20,16,18,1,1,1,10,15,17,1,1,2.32274E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Timo Gebhart,Â£4.50m ,Bundesliga
