GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
29/6/2010,Samuel Souprayen,34009619,769,2/18/1989,21,0,0,4,0,2500,3750,3750,140,115,1631148,187,70,D/WB L,2,3,3,3,1,2,2,3,2,2,1,7,11,10,7,10,7,14,8,12,14,11,6,12,10,11,12,13,14,12,9,12,14,7,12,7,13,13,15,13,11,15,14,20,15,12,5,14,12,13,11,15,6,10,5,14,13,12,15,15,15,6,D/WB L,113,1,1,14,20,1,1,20,1,1,1,16,1,1,1,14,20,2,1,1,1,16,1,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samuel Souprayen,Â£1.35m ,Ligue 1
29/6/2010,Romain Soler,85054546,769,6/7/1989,21,0,0,0,0,100,2650,2650,135,107,1066528,179,76,D L,2,1,1,2,2,3,1,1,3,2,3,8,12,7,5,11,6,10,7,10,8,9,7,12,11,11,12,13,12,12,11,11,14,8,8,8,11,13,15,15,11,13,9,20,12,13,5,14,13,14,11,10,9,10,5,13,16,14,12,14,14,5,D L,103,1,1,1,20,1,1,20,10,1,1,15,1,1,1,1,20,5,1,10,1,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romain Elie,Â£540Th. ,Ligue 1
29/6/2010,Mapou Yanga Mbiwa,34000001,769,5/15/1989,21,0,0,4,0,4761,6209,6200,165,138,12611678,184,77,D/WB RLC,2,2,1,3,2,1,1,6,3,1,2,5,11,9,5,9,6,15,8,12,15,8,7,14,9,13,15,15,12,12,6,12,17,9,9,7,14,14,16,14,11,15,13,10,14,13,20,16,15,14,13,15,7,12,12,14,14,14,16,14,14,6,D/WB RLC,116,1,1,20,20,1,1,17,1,17,1,17,1,1,1,20,17,17,1,1,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mapou Yanga-Mbiwa,Â£4.05m ,Ligue 1
29/6/2010,Lukas Schmitz,35021353,771,10/13/1988,21,0,0,0,0,1250,6400,6400,135,128,10272279,184,80,D/M/AM L,3,3,3,3,3,1,2,2,1,2,2,14,16,7,12,8,13,9,14,15,8,10,11,10,8,14,9,15,14,16,11,11,11,6,9,13,8,17,16,13,10,15,12,9,13,16,20,17,13,15,6,9,4,17,6,9,14,10,15,16,5,2,D/M/AM L,433,1,18,14,17,1,1,20,20,1,1,15,1,18,1,1,17,1,14,20,1,15,1,512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lukas Schmitz,Â£2.25m ,Bundesliga
29/6/2010,Lorenzo Ariaudo,43006766,776,6/11/1989,21,0,0,6,1,1450,6000,6000,143,119,1847450,186,71,D LC,2,1,3,3,3,1,1,2,1,2,1,2,3,5,5,9,3,13,5,7,12,10,2,12,10,16,14,13,12,11,11,13,16,7,7,7,14,11,14,12,13,14,12,20,14,11,6,15,14,13,7,11,8,8,5,15,15,11,15,13,11,4,D LC,104,1,1,20,20,1,1,15,1,10,10,1,1,1,1,20,15,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lorenzo Ariaudo,Â£1.08m ,Serie A
29/6/2010,Leonardo Ribeiro,19023272,1651,8/26/1988,21,0,0,0,0,600,3000,3000,90,70,166359,175,75,D/WB L,3,3,2,2,1,3,2,5,1,3,1,11,9,10,8,10,11,6,10,5,11,10,6,9,11,9,9,10,9,10,9,8,14,12,2,10,9,11,10,12,11,8,5,20,10,13,8,9,9,9,11,10,6,13,8,15,7,10,12,9,10,5,D/WB L,113,1,1,1,20,1,1,20,1,1,1,16,1,1,1,1,20,12,1,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
29/6/2010,Léo Schwechlen,8442420,769,6/5/1989,21,0,0,0,0,50,2650,2650,140,106,1381563,182,75,D LC,1,1,1,1,1,3,2,3,1,3,2,7,7,7,5,9,6,13,7,6,11,10,6,11,9,11,12,12,14,14,10,13,10,6,13,7,12,12,13,12,9,13,11,20,14,11,5,14,13,14,11,7,6,8,13,16,10,13,6,12,10,12,D LC,104,1,1,20,20,1,1,15,1,1,10,1,1,1,1,20,15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
29/6/2010,Kyle Naughton,152937,765,11/11/1988,21,0,0,6,0,3250,6150,6150,142,126,27520005,180,73,D RL,1,2,2,3,3,3,1,1,3,1,3,7,12,9,5,10,3,12,5,14,14,11,8,13,13,10,12,13,13,8,8,11,9,8,12,14,12,15,14,14,14,13,11,12,18,16,20,12,10,12,4,13,6,15,9,16,12,6,15,16,11,4,D RL,105,7,1,10,20,1,1,15,13,20,1,15,1,1,1,1,15,20,10,10,13,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Naughton,Â£1.80m ,Premier League
29/6/2010,Jonathan Rossini,43002969,798,4/5/1989,21,1,0,12,1,1250,5039,5100,149,112,1134719,185,69,D LC,2,2,2,2,2,2,2,2,2,2,2,5,12,4,8,10,4,18,5,12,12,12,8,14,12,12,14,9,10,8,8,10,7,6,13,11,10,12,10,14,14,10,12,20,13,11,7,10,10,12,15,9,7,9,9,10,14,14,13,9,6,9,D LC,104,1,1,20,20,1,1,18,1,1,1,1,1,1,1,20,18,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Rossini,Â£585Th. ,Serie A
29/6/2010,Jérôme Boateng,35002579,771,9/3/1988,21,10,0,15,1,4750,7200,7200,174,144,34339299,192,90,D/WB RLC,3,2,1,1,1,3,2,3,3,3,2,9,15,11,4,15,6,8,9,18,12,13,8,12,14,6,14,10,17,6,15,13,9,11,10,4,12,13,4,12,11,15,17,18,10,18,20,12,17,8,6,14,7,20,12,13,5,14,10,12,8,11,D/WB RLC,116,3,10,20,20,12,1,17,13,19,1,17,1,10,10,20,17,19,12,13,13,15,17,1.49813E+14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,JÃ©rÃ´me Boateng,Â£13.50m ,Premier League
29/6/2010,Jean-Alain Fanchone,34000930,769,9/2/1988,21,0,0,0,0,2500,3800,3800,146,116,1045922,174,70,D/WB L,2,3,2,2,1,2,1,1,2,1,1,8,13,12,7,12,11,9,11,12,9,11,9,13,12,8,12,13,11,11,13,9,12,9,6,12,11,12,13,16,13,12,7,20,14,15,5,15,12,12,8,12,9,8,8,16,13,7,9,15,15,7,D/WB L,113,1,1,1,20,1,1,20,1,1,1,17,1,1,1,1,20,10,1,1,1,17,1,8.93353E+12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Jean-Alain Fanchone,Â£900Th. ,Ligue 1
29/6/2010,Ivan Obradovic,5743366,802,7/25/1988,21,13,1,4,0,4290,6800,6250,158,131,7399999,181,74,D/WB L,3,2,1,2,3,2,2,3,3,2,1,14,13,12,10,13,7,12,12,15,12,13,12,14,12,12,14,13,11,13,12,11,16,11,8,14,12,15,13,13,12,13,10,20,13,15,9,15,9,14,12,14,15,12,7,14,12,13,12,14,14,4,D/WB L,113,1,7,8,20,8,1,20,12,1,1,16,1,7,1,4,20,1,5,12,1,16,1,134217760,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ivan Obradovic,Â£2.25m ,LaLiga
29/6/2010,Ivan Fatic,5781384,62002127,8/21/1988,21,4,0,6,0,3306,6000,5500,148,115,767682,188,83,D/WB LC,1,1,1,1,1,1,1,1,1,1,1,15,13,11,7,11,14,11,16,7,14,14,15,13,14,11,10,7,11,11,12,11,13,8,10,13,13,12,12,11,15,10,12,20,7,12,5,11,12,10,8,13,7,15,15,12,7,8,13,19,7,7,D/WB LC,114,1,1,15,20,1,1,20,10,1,1,20,1,1,1,15,20,9,1,10,1,20,1,3.52531E+13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Ivan Fatic,Â£900Th. ,Serie A
29/6/2010,Igor,19089312,1651,3/10/1989,21,0,0,0,0,750,4850,4850,125,97,43993,189,77,D LC,3,1,1,3,3,3,2,6,2,3,2,7,9,10,4,11,3,14,5,10,13,12,10,12,14,14,9,10,13,14,9,10,10,13,15,10,8,15,15,14,14,14,10,20,17,14,10,11,5,10,5,10,6,10,9,5,5,7,9,4,4,5,D LC,104,1,1,20,20,1,1,15,1,1,1,14,1,1,1,20,15,1,1,1,1,14,1,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
29/6/2010,Gaetano Berardi,1408506,798,8/21/1988,21,0,0,11,0,1350,5650,5400,118,117,1320000,182,80,D RL,1,3,1,1,2,1,2,3,3,3,1,1,12,11,4,6,7,13,13,4,16,12,1,12,12,6,12,8,9,10,11,10,9,4,4,11,13,8,14,15,13,12,14,15,11,13,20,11,11,9,3,10,4,15,13,18,17,6,14,13,13,5,D RL,105,1,1,13,20,1,1,20,10,15,1,13,1,1,1,13,20,15,1,10,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gaetano Berardi,Â£1.08m ,Serie A
29/6/2010,Fábio Faria,55003770,788,4/24/1989,21,0,0,8,0,2500,5500,5500,159,109,5807748,186,75,D LC,3,3,2,1,2,3,1,6,3,3,2,8,7,8,8,11,11,13,10,9,14,8,9,13,10,14,14,13,13,15,10,10,16,7,13,11,13,13,13,11,11,13,13,20,15,10,6,11,12,14,9,10,8,10,12,15,16,12,15,14,14,6,D LC,104,1,1,20,20,5,1,15,1,1,1,5,1,1,1,20,15,1,1,1,1,5,1,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FÃ¡bio Faria,Â£900Th. ,Liga NOS
29/6/2010,Eneko Bóveda,67018261,796,12/14/1988,21,0,0,0,0,2256,4400,4400,121,95,4583649,180,77,D RL,1,3,3,1,2,3,2,2,3,3,2,4,9,10,3,12,6,11,8,12,10,11,4,12,11,10,9,14,11,11,8,11,10,9,10,8,11,12,13,10,11,10,10,20,8,11,10,13,12,13,13,10,13,14,11,10,7,10,15,8,13,14,D RL,105,1,1,14,20,1,1,15,14,20,1,15,1,1,1,14,15,20,1,1,14,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
29/6/2010,Dídac,67046590,796,6/9/1989,21,0,0,0,0,2750,6000,6000,140,115,3798114,184,74,D/WB L,1,3,2,1,2,3,1,1,3,3,3,7,10,5,8,14,3,12,5,7,14,12,7,14,12,6,8,14,10,13,11,11,9,5,15,10,11,17,14,14,10,14,17,20,16,9,7,12,9,10,16,10,7,10,12,10,5,5,8,11,3,13,D/WB L,113,1,1,14,20,1,1,20,9,1,1,17,1,1,1,14,20,11,1,9,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
29/6/2010,Daniel Williams,91003280,771,3/8/1989,21,0,0,0,0,2500,4500,4500,133,105,2239678,180,78,D/DM RLC,1,3,3,2,3,2,3,3,2,3,3,8,7,13,6,14,8,12,6,15,13,12,9,12,14,11,13,9,8,11,10,7,7,8,7,13,11,14,9,10,9,11,14,20,12,13,15,11,10,10,8,9,5,11,10,13,14,9,18,15,12,14,D/DM RLC,326,1,1,20,16,20,1,16,15,15,1,1,1,1,1,1,16,15,15,1,1,1,1,8.79609E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Danny Williams,Â£450Th. ,Bundesliga
29/6/2010,Cheik M'Bengué,34009535,769,7/23/1988,21,0,0,10,0,1400,6119,6100,160,136,7387328,183,75,D L,1,3,1,3,2,1,1,4,2,2,3,7,13,9,6,11,8,13,7,12,15,8,7,15,11,14,14,15,13,13,9,12,14,8,8,9,14,13,16,16,13,14,11,20,15,15,5,16,14,15,14,14,7,10,6,14,14,14,15,14,14,6,D L,103,1,1,12,20,1,1,20,10,1,1,15,1,1,1,12,20,10,1,10,1,15,1,1.37439E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cheikh M'Bengue,Â£4.95m ,Ligue 1
29/6/2010,Bastian Oczipka,91002162,771,1/12/1989,21,0,0,0,0,2750,5800,5800,140,116,1519717,184,81,D/WB L,3,3,3,3,3,3,3,1,1,3,3,14,15,12,7,13,12,9,12,11,10,12,8,12,14,11,10,19,10,9,14,11,14,13,8,11,19,14,14,11,13,13,10,20,13,12,7,13,11,10,9,12,8,10,10,11,15,8,19,10,6,6,D/WB L,113,1,13,1,20,1,1,20,14,1,1,19,1,13,1,1,20,1,1,14,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bastian Oczipka,Â£2.25m ,Bundesliga
29/6/2010,Andrea Rispoli,43017761,776,9/29/1988,21,0,0,2,1,1050,5700,5700,157,119,931124,181,78,D/WB/M RL,1,1,2,3,1,2,2,1,3,1,3,9,13,12,9,10,4,7,10,10,8,11,7,11,14,8,13,7,10,14,10,10,10,11,8,15,11,10,14,15,12,8,5,5,14,15,20,13,10,13,8,12,6,15,8,17,12,5,6,13,9,5,D/WB/M RL,235,1,1,1,18,1,1,17,17,20,1,20,1,1,1,1,13,18,1,13,17,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrea Rispoli,Â£900Th. ,Serie A
29/6/2010,Álvaro Domínguez,67037294,796,5/15/1989,21,0,0,1,0,4750,6299,5500,160,140,91453172,189,83,D LC,3,2,2,3,2,1,3,9,3,3,3,2,10,8,5,10,3,15,2,10,17,11,3,15,10,13,13,12,12,12,4,15,17,7,8,6,16,13,13,14,16,12,15,20,12,12,8,10,16,14,10,15,7,9,11,12,15,12,16,14,10,7,D LC,104,1,1,20,20,5,1,15,1,1,10,1,1,1,1,20,15,1,1,1,1,1,1,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ãlvaro DomÃ­nguez,Â£8.10m ,LaLiga
29/6/2010,Vincent Muratori,8428605,769,8/3/1987,22,0,0,3,0,1300,5550,5550,142,122,3207151,178,68,D L,1,1,1,2,3,2,2,2,3,1,1,6,12,8,6,10,6,12,7,12,11,9,8,14,10,13,14,15,13,12,8,12,14,7,11,7,13,13,16,16,12,14,6,20,16,13,7,17,11,14,12,10,12,10,14,20,14,8,10,17,7,8,D L,103,1,1,1,20,1,1,20,1,1,1,15,1,1,1,1,20,11,1,1,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Muratori,Â£1.35m ,Ligue 1
29/6/2010,Tiago Pinto,55003169,788,2/1/1988,22,0,0,2,1,1500,5000,5000,123,105,543722,176,65,D/WB/M L,2,3,1,2,1,1,3,3,1,2,1,12,13,13,9,12,13,9,13,10,9,11,4,12,12,8,13,10,13,10,10,8,14,11,8,14,8,10,11,13,12,12,10,20,12,14,6,9,11,10,6,10,11,12,10,13,12,13,13,14,13,6,D/WB/M L,123,1,13,10,20,1,1,20,17,1,1,17,1,13,1,1,20,2,10,17,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tiago Pinto,Â£630Th. ,Liga NOS
29/6/2010,Stopira,55012348,12,5/20/1988,22,2,0,0,0,2250,5720,5000,126,104,239998,180,76,D L,2,1,3,1,1,3,3,1,1,1,3,11,11,10,8,11,10,10,9,12,11,10,10,12,12,11,11,10,12,11,9,10,13,9,10,14,10,11,11,13,13,12,12,20,13,13,6,12,12,12,10,10,7,10,14,14,13,11,6,12,12,7,D L,103,1,10,1,20,1,1,20,13,1,1,13,1,10,1,1,20,4,1,13,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
29/6/2010,Sílvio,55011718,788,9/28/1987,22,0,0,0,0,2750,6250,6250,145,127,2433974,178,72,D RL,3,1,3,2,1,1,1,4,1,3,2,10,11,10,8,12,9,9,11,11,11,11,11,14,13,13,13,12,13,13,10,11,14,11,10,14,12,13,14,16,14,11,9,14,13,15,20,13,11,13,8,12,7,15,5,12,13,14,14,14,15,6,D RL,105,1,1,1,20,1,1,17,1,20,1,10,1,1,1,1,17,20,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SÃ­lvio,Â£6.75m ,Liga NOS
29/6/2010,Romain Inez,29023778,769,4/30/1988,22,0,0,0,0,150,3350,3350,122,101,2625197,183,74,D RLC,1,2,3,2,2,3,3,3,3,2,3,6,8,7,6,11,5,13,8,8,12,9,6,12,11,10,12,13,13,12,10,12,14,5,12,7,13,12,12,7,9,13,11,9,14,11,20,15,13,13,10,10,6,10,12,12,17,14,15,15,15,5,D RLC,106,1,1,15,20,1,1,17,1,20,1,12,1,1,1,15,17,20,1,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romain Inez,Â£675Th. ,Ligue 1
29/6/2010,Roberto Canella,67014153,796,2/7/1988,22,0,0,0,0,4692,6500,6500,157,137,5253060,180,68,D L,1,1,3,1,1,2,1,4,2,3,3,11,13,12,13,10,8,9,10,11,15,13,11,14,11,12,14,13,13,14,13,15,12,11,7,15,14,15,16,15,12,12,10,20,14,15,1,14,12,12,4,12,9,10,6,10,16,11,8,13,11,19,D L,103,1,5,1,20,1,1,20,10,1,1,15,1,5,1,1,20,1,1,10,1,15,1,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roberto Canella,Â£2.70m ,LaLiga
29/6/2010,Nilson,55011687,788,8/5/1987,22,0,0,0,0,500,4500,4500,106,94,630221,176,74,D L,1,2,1,3,2,3,2,2,2,2,1,11,11,10,7,11,10,7,10,11,9,10,10,11,11,10,10,11,12,10,9,9,12,10,8,12,10,10,12,13,13,8,9,20,12,13,5,10,9,10,8,9,10,10,13,10,9,10,14,14,14,5,D L,103,1,1,1,20,1,1,20,10,1,1,10,1,1,1,1,20,9,1,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nilson,Â£1.80m ,Liga NOS
29/6/2010,Nicolas Pallois,85074521,769,9/19/1987,22,0,0,0,0,1300,2600,2600,130,104,4214738,190,85,D LC,2,1,1,2,2,2,2,6,1,2,1,7,11,8,6,8,7,13,10,12,11,7,10,12,8,13,11,13,11,11,7,12,14,6,5,9,9,14,15,12,8,16,14,20,14,13,5,13,16,14,13,14,11,10,7,13,14,13,15,13,13,20,D LC,104,1,1,16,20,1,1,20,1,1,1,15,1,1,1,16,20,6,1,1,1,15,1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicolas Pallois,Â£450Th. ,Ligue 1
29/6/2010,Nemanja Pejcinovic,5779333,802,11/4/1987,22,1,0,10,0,3481,5400,5400,148,118,525016,185,84,D LC,3,2,3,3,1,2,1,3,1,1,1,10,14,10,9,11,6,16,8,12,16,9,11,17,9,16,8,17,11,11,11,4,12,10,12,10,11,10,10,12,11,10,14,15,14,12,20,14,13,15,9,11,8,9,14,15,13,14,14,12,13,6,D LC,104,1,1,20,20,1,1,17,9,12,1,13,1,1,1,20,17,12,1,9,1,13,1,1.37439E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nemanja Pejcinovic,Â£1.44m ,Ligue 1
29/6/2010,Maxime Jasse,8431762,769,1/4/1988,22,0,0,0,0,2350,4700,4700,135,105,5738836,175,71,D/DM LC,1,2,3,1,1,2,2,5,1,3,1,8,11,9,6,11,8,6,9,9,7,10,7,11,13,10,11,11,11,11,12,11,14,6,10,8,11,12,13,13,13,12,7,20,15,14,8,16,8,14,11,6,8,16,16,14,13,11,16,16,16,5,D/DM LC,114,1,12,16,20,16,1,20,15,10,1,15,12,8,10,1,20,13,15,8,10,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maxime Josse,Â£630Th. ,Ligue 1
29/6/2010,Matthias Jaissle,35015818,771,4/5/1988,22,0,0,1,0,3400,6800,6800,148,126,1920346,186,83,D LC,1,3,3,2,1,1,1,1,1,1,1,5,7,6,7,12,6,11,6,10,14,8,7,14,12,9,16,9,16,14,9,10,12,5,10,7,15,15,10,14,11,13,16,8,13,14,20,12,13,12,5,12,7,13,13,13,12,10,15,14,16,6,D LC,104,1,1,20,20,12,1,15,1,12,1,1,1,1,1,20,15,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matthias Jaissle,Â£900Th. ,Bundesliga
29/6/2010,Matteo Rubin,1408712,776,7/9/1987,22,0,0,2,0,1000,6000,6000,144,117,778860,183,79,D L,1,1,2,2,2,3,2,3,3,3,3,9,14,12,7,9,2,9,12,7,10,11,7,12,12,13,14,10,12,11,9,14,9,4,6,8,12,14,14,15,12,12,13,20,14,14,10,12,11,12,4,10,11,8,6,5,8,4,9,13,7,2,D L,103,1,1,14,20,1,1,20,1,10,1,15,1,1,1,14,20,10,1,1,1,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matteo Rubin,Â£1.35m ,Serie A
