GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
29/6/2010,Nicolai Jørgensen,27013510,764,1/14/1991,19,0,0,0,0,3000,6100,5900,158,118,1579508,190,83,M/AM RLC,3,2,1,3,2,3,3,4,1,3,2,11,9,15,10,13,12,10,14,6,3,10,12,4,14,12,11,8,9,11,9,8,15,15,7,13,7,8,12,15,11,12,15,9,11,13,20,13,11,12,4,6,5,11,10,14,13,9,12,13,13,8,M/AM RLC,416,15,20,15,1,1,1,20,20,18,1,1,14,20,18,1,1,1,1,16,12,1,1,2251800000000000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicolai JÃ¶rgensen,Â£1.35m ,Bundesliga,
29/6/2010,Niccolò Giannetti,43018057,776,5/12/1991,19,0,0,0,0,150,4100,4100,122,82,832262,180,78,S C,1,3,1,2,3,3,1,1,3,3,3,8,4,12,11,11,6,12,8,2,5,5,8,7,11,8,9,5,12,8,5,9,10,6,0,7,2,6,11,12,11,6,9,9,14,11,20,7,8,10,6,8,11,9,9,1,12,12,14,14,10,6,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NiccolÃ² Giannetti,Â£135Th. ,Serie A,
29/6/2010,Nathan Delfouneso,28010535,765,2/2/1991,19,0,0,1,1,3000,5750,5750,160,120,22159793,186,78,S C,1,1,1,1,3,2,2,2,3,3,2,3,9,14,14,15,2,7,9,5,6,7,10,5,14,9,12,11,13,10,9,7,7,14,7,14,6,8,12,18,13,14,12,8,14,15,20,12,8,10,9,7,4,7,7,13,14,10,12,11,8,6,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34360262656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Nathan Delfouneso,Â£3.15m ,Premier League,
29/6/2010,Michael Gardawski,35014356,787,9/25/1990,19,0,0,0,0,1500,4139,4050,128,92,3474422,177,73,M/AM RC,1,1,2,1,2,1,1,1,2,1,3,10,10,13,9,10,10,7,8,4,7,11,6,7,12,14,8,11,8,9,12,8,12,12,6,9,6,7,14,13,14,11,7,5,5,13,20,9,10,9,6,10,12,10,15,12,11,7,11,7,7,5,M/AM RC,413,15,20,15,1,1,1,5,20,20,1,3,12,5,20,1,1,1,3,3,12,1,3,70368700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
29/6/2010,Mattia Destro,43008779,776,3/20/1991,19,0,0,0,0,2500,5354,5200,162,119,3308306,185,75,S C,1,1,1,1,1,1,1,1,1,1,1,3,9,13,14,13,3,13,10,3,3,13,14,5,14,11,14,8,13,10,13,13,13,14,10,14,4,11,10,12,12,13,13,8,14,12,20,13,12,15,5,15,13,11,9,12,16,14,16,14,12,5,S C,601,20,13,20,1,1,1,13,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,4096.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mattia Destro,Â£2.70m ,Serie A,
29/6/2010,Mario Balotelli,43001238,776,8/12/1990,19,0,0,14,6,6162,8250,7350,178,157,56189963,189,88,AM/S RLC,1,1,1,1,1,1,1,1,1,1,1,16,16,16,15,12,17,11,16,6,7,14,18,7,16,12,10,15,16,7,15,11,10,16,8,15,6,5,6,15,15,11,13,12,14,16,20,13,15,14,17,14,8,15,12,17,3,14,3,3,3,19,AM/S RLC,626,20,16,20,1,1,1,15,12,16,1,1,11,15,16,1,1,1,1,12,12,1,1,34359935232.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Mario Balotelli,Â£23.40m ,Premier League,
29/6/2010,Marco Pérez,76007409,1653,9/19/1990,19,0,0,17,5,2250,6000,6000,156,131,1398399,185,74,S C,3,1,3,2,2,2,3,4,1,3,2,5,8,13,15,11,13,15,14,8,5,10,11,6,11,9,12,11,12,12,10,10,12,14,8,15,8,11,13,13,15,12,13,9,14,16,20,15,11,13,4,15,9,9,14,13,8,11,12,14,14,9,S C,601,20,8,20,1,1,1,8,1,8,1,1,5,8,8,1,1,1,1,1,1,1,1,8208.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marco PÃ©rez,Â£1.80m ,LaLiga,
29/6/2010,Magaye Gueye,34011767,769,7/6/1990,19,0,0,6,2,2650,4050,4050,160,124,3170182,179,73,M/AM LC,3,1,3,1,3,3,1,4,1,3,2,7,9,14,14,13,9,11,11,5,3,11,12,3,14,7,11,11,13,11,12,12,14,13,5,14,6,10,10,13,15,12,9,20,13,15,10,13,12,13,7,16,9,10,14,14,15,13,16,16,16,5,M/AM LC,414,15,20,15,1,1,1,20,20,8,1,1,12,20,8,1,1,1,12,12,8,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Magaye Gueye,Â£900Th. ,Premier League,
29/6/2010,Givestin N'Suki,34001055,6,7/24/1990,19,0,0,0,0,50,4049,2250,115,90,2671883,177,75,S C,3,1,3,2,3,1,2,1,1,2,1,5,6,11,13,11,7,7,9,5,2,6,13,2,11,7,11,10,8,8,6,7,16,12,5,12,2,6,8,16,12,12,8,5,13,15,20,12,12,12,7,14,6,5,7,14,9,10,7,13,13,11,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Gianmarco Zigoni,43043913,776,5/10/1991,19,0,0,0,0,1000,5039,5000,147,112,11951841,188,80,S C,1,2,1,1,1,3,3,1,2,3,3,4,5,9,13,9,5,13,9,10,5,9,11,7,10,10,13,10,11,11,10,12,17,9,6,15,8,12,13,13,14,13,14,8,18,13,20,12,14,13,8,8,12,6,5,14,15,13,15,12,16,2,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Fodé Koita,34008678,769,10/21/1990,19,0,0,0,0,2400,4859,4850,140,108,3042017,186,86,S C,3,2,2,3,2,1,1,6,1,1,1,5,6,11,13,11,8,16,12,5,6,8,12,3,11,8,14,12,12,12,7,11,13,11,7,13,6,9,13,12,9,17,13,5,13,11,20,13,17,13,8,10,9,5,8,16,12,13,10,14,14,9,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Fernando,67093062,796,10/13/1990,19,0,0,0,0,1406,3250,3250,115,75,632278,174,69,M/AM/S RLC,3,1,2,2,2,1,3,3,2,1,2,5,10,7,9,9,8,7,8,2,6,12,7,8,12,16,9,9,6,7,7,6,10,8,5,7,7,9,11,12,12,12,5,9,7,12,20,7,2,10,11,10,12,10,13,8,16,6,14,13,5,13,M/AM/S RLC,536,20,20,20,1,1,1,17,18,20,1,1,1,17,20,1,1,1,1,15,18,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fernando,Â£1.80m ,LaLiga,
29/6/2010,Federico Santander,79004634,1655,6/4/1991,19,0,0,4,1,1100,4859,4050,130,108,558190,176,77,S C,1,2,3,3,2,1,2,3,3,2,3,9,7,9,10,10,10,14,11,5,4,9,10,10,8,13,12,14,9,8,8,8,10,6,7,12,8,11,14,13,11,13,14,11,7,12,20,11,14,7,11,10,7,1,11,5,5,8,10,9,9,7,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Federico Santander,Â£1.62m ,Ligue 1,
29/6/2010,Danny Welbeck,28010491,765,11/26/1990,19,0,0,4,0,3969,6600,6600,145,126,16601349,185,73,S C,3,2,2,3,1,1,3,7,3,1,1,5,7,11,13,12,3,9,7,2,2,8,9,2,12,7,7,6,10,10,7,8,14,16,4,12,3,9,12,16,15,12,12,11,15,16,20,9,10,12,3,10,8,10,12,14,16,13,16,12,15,6,S C,601,20,14,20,1,1,1,14,1,14,1,1,6,14,14,1,1,1,1,1,1,1,1,17626700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Danny Welbeck,Â£5.40m ,Premier League,
29/6/2010,Cédric Bakambu,34009930,769,4/11/1991,19,0,0,0,0,1350,2750,2750,161,110,2427333,180,70,S C,2,3,2,2,3,1,2,1,3,3,2,10,11,10,12,14,10,13,12,5,8,14,10,6,14,13,11,10,10,12,11,12,10,11,13,14,9,15,14,13,14,13,11,5,11,14,20,10,11,5,7,10,8,10,1,9,6,14,12,7,7,11,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CÃ©dric Bakambu,Â£540Th. ,Ligue 1,
29/6/2010,Caetano,55013009,788,4/20/1991,19,0,0,0,0,1000,5250,5250,127,105,1311289,165,57,AM/S RC,1,3,2,1,3,2,3,1,3,1,3,11,12,13,13,12,7,6,10,8,7,10,12,7,13,15,13,14,11,12,11,11,15,13,8,14,8,16,17,12,13,6,6,12,12,14,20,7,6,11,6,10,8,12,11,13,15,15,15,15,15,6,AM/S RC,623,20,17,20,1,1,1,13,12,17,1,1,1,13,17,1,1,1,1,1,12,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caetano,Â£810Th. ,Liga NOS,
29/6/2010,Bojan,1510565,796,8/28/1990,19,1,0,8,3,4830,7100,7100,166,139,48952350,170,65,S C,1,1,1,3,2,1,3,1,1,1,1,9,14,15,15,13,8,9,13,5,5,13,14,7,15,7,13,11,12,13,14,14,13,16,9,15,7,15,15,14,17,10,7,12,12,15,20,14,9,12,4,12,8,11,11,13,16,11,16,18,16,9,S C,601,20,13,20,1,1,1,9,1,13,1,1,1,9,13,1,1,1,1,1,1,1,1,1053712.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,André Schürrle,91002405,771,11/6/1990,19,0,0,3,1,3000,6500,6500,176,139,11513000,183,74,M/AM/S RLC,1,3,2,1,1,3,2,6,1,3,1,11,12,13,16,9,11,10,14,5,8,12,11,9,10,16,13,9,10,10,13,11,12,5,7,10,12,15,18,17,16,7,9,10,13,15,20,15,7,6,2,11,5,17,12,15,14,13,16,15,10,11,M/AM/S RLC,426,16,20,16,1,1,1,20,20,15,1,1,14,20,15,1,1,1,8,12,12,1,1,549756000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,AndrÃ© SchÃ¼rrle,Â£11.25m ,Bundesliga,
29/6/2010,Alexandre Lacazette,34011687,769,5/28/1991,19,0,0,0,0,1250,5174,5150,160,115,14809625,174,69,S RC,2,2,1,2,3,3,2,4,1,1,1,6,8,14,11,12,8,6,10,5,2,9,12,2,14,7,10,7,13,13,11,11,14,14,6,13,5,6,8,18,15,12,7,5,15,16,20,11,9,14,7,10,8,6,8,16,17,16,14,14,14,5,S RC,603,20,15,20,1,1,1,1,12,15,1,1,1,1,15,1,1,1,1,1,12,1,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alexandre Lacazette,Â£1.35m ,Ligue 1,
29/6/2010,Abel Hernández,78020163,1657,8/8/1990,19,0,0,13,10,5329,6900,7250,167,146,32477194,185,75,S C,1,2,3,1,3,1,3,5,3,3,2,6,11,16,15,14,8,10,13,10,5,13,13,4,16,10,12,13,13,14,12,13,18,14,13,15,14,10,9,15,14,11,12,20,12,14,11,13,12,17,8,11,10,12,12,13,11,14,16,16,12,8,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abel HernÃ¡ndez,Â£4.50m ,Serie A,
29/6/2010,Walter,19026466,1651,7/22/1989,20,0,0,9,5,3750,6250,6250,155,125,26620204,176,86,S C,3,3,2,1,1,1,1,1,3,2,1,8,12,12,14,11,13,12,14,9,6,11,12,7,12,14,13,15,14,9,10,12,9,13,7,13,9,10,13,13,10,14,9,11,5,14,20,13,14,13,8,12,12,9,9,15,7,7,6,8,8,15,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Walter,Â£4.95m ,Liga NOS,
29/6/2010,Tunay Torun,35018672,799,4/21/1990,20,0,0,5,0,1000,5750,5500,160,108,1248034,179,72,M/AM/S RLC,3,3,1,1,3,2,3,1,1,1,1,10,9,14,11,14,6,6,7,6,4,13,10,6,15,8,10,5,11,8,12,10,10,14,4,12,6,7,8,14,13,9,8,20,14,12,10,9,7,10,13,10,4,10,13,9,5,14,14,14,4,5,M/AM/S RLC,426,17,20,20,1,1,1,15,20,16,1,1,20,15,16,1,1,1,10,12,12,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tunay Torun,Â£1.35m ,Bundesliga,
29/6/2010,Thomas Müller,35011448,771,9/13/1989,20,8,5,6,1,5852,8250,8250,165,153,99699478,186,74,M/AM/S RC,2,2,1,1,2,1,3,8,3,3,1,5,7,12,14,8,6,12,10,8,6,9,11,8,9,16,18,11,17,10,16,17,16,7,7,19,13,15,17,16,13,8,13,12,18,16,20,18,10,16,9,17,7,18,6,15,17,18,18,13,16,4,M/AM/S RC,423,18,20,20,1,1,1,14,20,19,1,1,20,14,19,1,1,1,10,13,12,1,1,1573936.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas MÃÂ¼ller,Â£25.20m ,Bundesliga,
29/6/2010,Stefano Okaka,1405004,776,8/9/1989,20,0,0,2,1,3025,5750,5750,158,110,2298010,186,80,S C,1,2,1,1,3,2,3,6,1,2,2,3,7,13,14,10,6,15,12,1,3,12,7,6,13,9,8,8,9,8,11,9,13,14,8,11,14,9,10,13,14,11,12,11,15,12,20,15,16,3,10,13,10,8,10,12,15,16,16,18,13,2,S C,601,20,14,20,1,1,1,14,1,10,1,1,1,14,10,1,1,1,1,1,1,1,1,262144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stefano Okaka,Â£2.61m ,Serie A,
29/6/2010,Sergi,67018561,796,2/26/1990,20,0,0,0,0,2601,4500,4500,145,102,736179,181,77,S C,2,1,1,3,2,2,2,2,3,1,3,7,11,11,12,13,9,13,10,3,3,13,9,5,11,13,13,5,6,9,4,7,9,8,10,15,9,16,15,11,12,13,9,10,10,11,20,11,10,10,13,6,5,10,10,8,10,9,14,13,7,13,S C,601,20,10,20,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sergio,Â£900Th. ,LaLiga,
29/6/2010,Samu,67093719,796,6/15/1990,20,0,0,0,0,100,2500,2500,64,47,14512,178,69,S C,2,3,3,1,2,1,3,1,3,2,2,5,7,6,9,9,3,5,1,0,0,5,1,0,9,12,4,5,10,3,1,4,9,7,13,11,1,9,11,11,9,7,7,16,9,9,20,6,9,6,7,10,4,8,15,1,11,10,7,12,11,15,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samuel,Â£270Th. ,Liga NOS,
29/6/2010,Salomón Rondón,67063933,1658,9/16/1989,20,3,1,0,0,3721,6250,6000,155,122,6999999,189,86,S C,2,3,1,1,2,3,3,1,2,1,1,5,7,12,13,10,5,13,7,5,6,10,11,6,12,12,12,16,11,9,8,10,12,12,11,13,11,12,15,14,11,16,15,8,18,13,20,15,16,12,11,12,5,11,12,16,10,11,14,12,10,9,S C,601,20,9,20,1,1,1,7,1,9,1,1,9,7,9,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SalomÃ³n RondÃ³n,Â£4.50m ,LaLiga,
29/6/2010,Rui Fonte,55003130,788,4/23/1990,20,0,0,0,0,2500,5000,5000,128,100,565590,181,73,AM/S C,3,1,1,2,3,2,1,1,1,1,3,5,5,11,11,12,12,11,6,6,4,11,9,5,12,11,6,11,9,5,9,9,10,14,8,11,4,11,11,14,8,9,10,12,13,13,20,10,11,12,4,7,7,10,13,16,15,2,14,12,12,14,AM/S C,621,20,18,20,1,1,1,13,15,5,1,1,18,13,5,1,1,1,15,1,1,1,1,17626500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Rui Fonte,- ,LaLiga,
29/6/2010,Richard Sukuta-Pasu,35015538,771,6/24/1990,20,0,0,1,0,3000,5600,5600,150,112,1661446,188,90,S C,3,1,3,2,3,2,3,5,1,1,1,5,7,10,12,11,7,9,8,6,4,8,11,9,12,12,10,11,13,9,7,10,17,14,6,11,5,11,11,15,13,14,13,7,17,16,20,12,14,13,6,17,7,10,7,11,15,17,15,12,9,7,S C,601,20,5,20,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Richard Sukuta-Pasu,Â£450Th. ,Bundesliga,
29/6/2010,Pato,2111393,1651,9/2/1989,20,8,1,18,10,6480,8300,8150,184,161,63680098,180,79,AM/S RC,2,2,3,1,3,2,1,5,2,3,3,5,11,16,15,13,14,13,14,8,4,12,14,4,16,14,13,11,13,12,14,12,15,16,10,17,5,12,13,17,16,13,9,13,15,18,20,13,11,14,7,14,12,15,16,18,15,14,12,16,14,5,AM/S RC,623,20,16,20,1,1,1,12,12,16,1,1,14,12,16,1,1,1,1,1,12,1,1,70368900000000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tato, ,LaLiga,
29/6/2010,Nils Pichinot,91014974,771,8/29/1989,20,0,0,0,0,500,4500,4500,125,90,2978279,180,78,S C,1,3,1,2,2,1,1,1,1,2,3,5,7,12,10,12,8,8,8,3,5,3,8,8,12,8,10,4,10,8,6,7,10,8,1,10,6,11,12,10,12,12,15,15,13,11,20,8,6,10,6,10,7,10,15,18,5,1,9,7,6,2,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Maurício,19043082,1651,1/2/1990,20,0,0,0,0,500,4300,3800,150,96,55527,180,72,AM/S LC,2,2,2,1,2,1,2,5,2,3,1,6,11,13,10,12,9,5,11,5,5,9,12,5,12,14,9,11,10,11,10,9,12,15,9,11,6,7,13,12,13,10,9,20,13,15,6,11,10,12,7,10,7,12,7,16,10,13,11,14,12,12,AM/S LC,624,20,18,20,1,1,1,18,12,1,1,1,1,18,1,1,1,1,1,12,1,1,1,34359738368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MaurÃ­cio,Â£540Th. ,Liga NOS,
29/6/2010,Mario Gavranovic,69005559,798,11/24/1989,20,0,0,12,3,3500,6000,6000,142,119,22300629,175,68,S C,3,2,1,1,3,3,1,1,1,3,2,5,8,12,13,14,8,13,11,5,3,13,10,3,13,14,13,11,13,13,14,16,10,10,9,14,15,10,12,14,15,15,10,5,12,13,20,11,10,8,12,11,7,9,12,1,17,11,3,11,4,5,S C,601,20,15,20,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mario Gavranovic,Â£1.58m ,Bundesliga,
29/6/2010,Lucas,55010076,1651,6/15/1990,20,0,0,0,0,750,1000,3500,119,85,1768040,184,77,S C,1,1,2,3,1,1,3,4,3,2,1,8,8,10,12,10,8,10,8,5,4,8,11,5,11,13,11,12,5,7,8,7,15,10,7,12,8,8,11,11,12,11,12,16,15,11,20,11,11,10,10,10,5,11,13,16,6,6,7,7,7,11,S C,601,20,5,20,1,1,1,5,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Lucas Silva,19082598,1651,5/6/1990,20,0,0,0,0,250,2750,4250,105,90,2159438,182,88,S C,2,2,1,3,2,1,1,1,2,3,2,8,10,12,12,12,3,12,12,4,8,7,8,5,12,11,10,9,7,5,5,9,10,13,12,10,9,13,12,12,12,12,9,9,12,12,20,7,9,10,5,10,5,9,12,14,11,13,12,14,4,1,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucas Silva,Â£90Th. ,Liga NOS,
