GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
29/6/2010,Mehmet Ekici,29022517,771,3/25/1990,20,0,0,0,0,750,5750,5750,155,115,776406,180,74,DM/M/AM C,3,2,2,2,1,1,3,3,1,1,3,13,13,14,13,14,14,8,13,4,8,14,16,8,14,11,12,11,14,13,14,13,16,15,7,13,10,13,11,13,13,8,9,20,11,11,8,9,8,6,10,14,13,13,8,13,8,17,17,6,7,6,DM/M/AM C,431,12,19,20,9,19,1,11,20,11,1,9,19,11,11,1,9,9,20,11,11,9,9,4194304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mehmet Ekici,Â£5.85m ,Bundesliga,
29/6/2010,Guillaume Legras,34008679,769,1/17/1990,20,0,0,0,0,1200,2450,2450,138,98,2603659,171,67,DM C,2,3,3,2,1,3,1,5,2,2,1,8,8,9,5,11,7,8,9,6,6,12,7,12,11,12,13,13,11,11,11,11,16,8,7,9,10,14,14,15,14,12,6,5,14,11,20,16,8,13,12,14,6,7,6,14,15,13,14,14,14,6,DM C,301,1,1,20,1,20,1,1,15,1,1,1,1,1,1,1,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guillaume Legras,Â£135Th. ,Ligue 1,
29/6/2010,Dennis Daube,35021180,771,7/11/1989,20,0,0,0,0,1000,5000,5000,126,100,1303786,185,82,DM/M C,2,2,2,1,1,1,3,1,3,2,3,3,8,8,12,13,8,8,11,9,11,13,6,13,13,16,11,10,10,10,12,8,10,10,12,6,13,11,11,13,13,13,15,12,11,13,20,7,6,10,10,8,11,10,10,8,19,6,16,11,13,9,DM/M C,421,1,13,20,1,16,1,11,20,11,1,1,13,10,10,1,1,1,20,11,11,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dennis Daube,Â£540Th. ,Bundesliga,
29/6/2010,Dan Gosling,29007273,765,2/1/1990,20,0,0,2,0,3500,5750,5750,150,122,5648247,178,70,D/DM/M RC,2,1,1,3,1,2,3,3,1,2,1,7,9,13,11,12,8,10,8,2,10,13,9,10,12,9,11,12,14,14,13,12,14,7,14,14,13,13,14,12,12,10,9,12,15,11,20,14,10,15,4,14,7,14,12,12,8,15,15,13,14,2,D/DM/M RC,333,1,13,20,16,20,1,1,20,18,1,10,10,1,13,1,1,16,20,1,18,1,10,17592200000000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dan Gosling,Â£2.25m ,Premier League,
29/6/2010,Christoph Moritz,91018390,771,1/27/1990,20,0,0,0,0,2250,6750,6750,142,129,16844798,186,73,DM/M C,1,2,2,3,3,3,1,1,1,2,3,8,12,9,7,13,6,8,9,11,9,13,8,10,14,9,16,10,15,17,12,15,12,5,12,8,13,19,17,12,13,9,13,10,18,12,20,18,10,17,6,8,5,16,4,13,16,5,14,14,9,9,DM/M C,311,1,12,20,10,20,1,1,18,10,1,8,12,1,1,1,1,10,18,1,10,1,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christoph Moritz,Â£2.70m ,Bundesliga,
29/6/2010,Armin Bacinovic,64001279,795,10/24/1989,20,1,0,11,4,3250,6000,5500,148,117,5135258,183,75,DM/M C,3,2,3,3,1,1,2,1,1,3,1,10,11,12,11,11,8,15,13,8,14,13,9,12,13,10,14,12,15,13,11,11,15,12,9,14,10,13,13,13,12,13,12,20,13,12,7,13,12,12,13,13,11,12,14,12,12,15,10,10,11,13,DM/M C,311,1,1,20,15,20,1,1,17,14,13,1,1,1,1,15,1,14,17,1,1,1,1,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Armin Bacinovic,Â£4.50m ,Serie A,
29/6/2010,Andreu Fontàs,67038644,796,11/14/1989,20,0,0,0,0,3906,6250,6250,160,125,5637399,186,84,D/DM C,3,3,1,3,3,3,2,1,1,1,1,5,6,7,5,13,7,13,7,7,13,13,10,12,11,8,13,11,12,14,12,13,10,8,12,7,15,15,14,12,9,15,13,20,11,13,7,14,14,15,9,10,6,9,14,11,8,14,13,8,10,9,D/DM C,111,1,1,20,20,17,1,13,15,1,1,1,1,1,1,20,13,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andreu FontÃ s,Â£2.25m ,LaLiga,
29/6/2010,Andrea Poli,43006570,776,9/28/1989,20,0,0,10,1,4500,6500,6500,176,140,14899501,181,70,DM/M C,2,3,2,2,2,3,3,2,3,2,1,15,10,16,14,16,12,10,12,8,10,17,10,12,15,12,12,12,14,15,15,15,12,16,10,17,12,12,12,13,12,12,10,10,15,10,20,16,12,16,10,16,8,12,15,16,12,10,10,10,10,12,DM/M C,311,1,1,20,1,20,1,1,20,1,1,1,1,1,1,1,1,1,20,1,1,1,1,549756000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Andrea Poli,Â£4.95m ,Serie A,
29/6/2010,Amine Linganzi,34009734,49,11/16/1989,20,0,0,0,0,3100,5039,5750,152,112,4345158,186,81,D/DM C,1,1,3,2,2,2,2,2,3,3,1,5,6,8,6,12,8,14,11,10,13,11,10,12,11,12,13,14,12,10,9,11,14,8,10,7,12,13,16,12,9,16,12,8,11,10,20,15,15,14,12,10,1,10,12,15,13,12,10,12,12,8,D/DM C,321,1,1,20,18,20,1,1,15,1,1,1,1,1,1,18,1,1,15,1,1,1,1,256.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amine Linganzi,- ,Premier League,
29/6/2010,Alfred N'Diaye,34009062,769,3/6/1990,20,0,0,2,0,3600,5400,5400,160,120,4143768,188,94,D/DM C,3,2,3,3,2,1,1,4,1,3,3,5,7,8,6,10,11,12,15,7,14,11,14,12,10,15,13,15,12,12,9,11,18,6,12,7,13,14,16,11,9,18,14,5,15,13,20,15,18,13,13,14,5,12,6,15,13,14,11,11,13,6,D/DM C,321,1,1,20,18,20,1,1,15,12,1,12,1,1,1,18,1,12,15,1,1,1,12,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alfred N'Diaye,Â£1.53m ,Ligue 1,
29/6/2010,Aírton,19055098,1651,2/21/1990,20,0,0,0,0,3250,7000,6550,159,131,15569136,180,77,DM C,3,2,2,1,2,2,2,4,2,3,2,6,7,10,8,11,8,10,9,5,15,10,14,15,12,14,15,13,14,14,11,12,15,8,8,8,14,14,16,14,13,13,11,10,11,13,20,11,14,13,17,11,10,11,11,15,9,14,14,12,9,9,DM C,301,1,1,20,8,20,1,1,15,7,1,1,1,1,1,8,1,1,15,1,7,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airton,Â£3.15m ,Liga NOS,
29/6/2010,Sven Bender,35007386,771,4/27/1989,21,0,0,0,0,3250,6600,6600,158,129,4398472,185,72,DM/M C,2,3,1,2,2,1,1,1,3,2,1,8,8,9,7,12,9,12,10,13,15,12,10,16,12,10,17,15,13,15,8,14,14,7,13,9,16,17,13,12,13,13,12,10,11,12,20,15,11,14,8,11,13,10,14,13,14,12,15,13,14,8,DM/M C,311,1,1,20,1,20,1,1,17,1,1,1,1,1,1,1,1,1,17,1,1,1,1,16777216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sven Bender,Â£8.10m ,Bundesliga,
29/6/2010,Steven N'Zonzi,34011354,769,12/15/1988,21,0,0,6,0,4250,6074,6550,160,135,999999,194,75,DM/M C,1,1,3,2,1,2,3,7,1,1,1,5,7,10,8,13,11,16,12,6,13,12,8,13,13,16,14,15,12,11,11,9,15,11,11,10,15,17,16,14,10,17,18,10,18,14,20,16,17,18,15,15,4,10,20,14,12,18,15,13,18,6,DM/M C,311,1,8,20,1,20,1,1,17,1,1,1,8,1,1,1,1,1,17,1,1,1,1,274911000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Steven Nzonzi,Â£3.60m ,Premier League,
29/6/2010,Stefan Reinartz,35008899,771,1/1/1989,21,1,0,5,0,4000,6750,6750,158,135,8485056,189,84,D/DM C,3,3,1,1,2,3,3,2,1,1,2,4,8,10,8,11,6,15,6,10,14,13,8,14,11,11,14,13,13,13,12,12,13,5,9,8,14,16,12,13,12,16,16,10,15,14,20,14,15,13,3,11,9,10,6,14,13,13,14,15,18,5,D/DM C,111,1,1,20,20,18,1,1,15,1,1,1,1,1,1,20,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stefan Reinartz,Â£6.75m ,Bundesliga,
29/6/2010,Souza,19060675,1651,2/11/1989,21,0,0,5,0,3250,6400,6400,156,129,20413701,186,77,M C,2,1,2,3,3,3,2,3,1,2,1,12,12,14,11,14,10,8,13,6,11,13,12,11,14,11,13,11,13,13,11,13,13,14,11,13,12,10,12,11,13,14,13,13,13,11,20,13,13,12,8,12,7,12,12,13,10,12,12,5,12,11,M C,401,1,10,20,1,15,1,1,20,1,1,1,10,1,1,1,1,1,20,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Soares,19066324,1651,12/30/1988,21,0,0,0,0,500,4800,4800,125,96,163850,181,76,DM C,1,1,1,2,3,2,1,6,3,3,1,9,9,8,9,11,9,9,13,3,12,13,9,13,13,13,10,6,12,6,11,12,10,10,3,7,12,11,13,13,9,13,9,10,10,12,20,9,8,10,10,10,8,10,8,13,12,9,14,6,6,2,DM C,301,1,1,20,1,20,1,1,15,1,1,1,1,1,1,1,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Soares,Â£675Th. ,Premier League,
29/6/2010,Sergio Busquets,1510566,796,7/16/1988,21,20,0,3,1,6806,8500,8500,169,165,42473514,189,73,DM/M C,1,3,2,3,3,1,1,1,1,3,1,9,12,13,9,17,9,13,13,8,14,17,10,14,13,14,17,16,15,14,16,16,11,8,9,12,19,17,16,13,13,15,14,9,13,14,20,16,12,15,7,13,8,14,9,6,12,7,9,6,12,9,DM/M C,421,1,10,20,8,19,1,1,20,1,1,1,10,1,1,8,1,1,20,1,1,1,1,196672.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sergio Busquets,Â£27.00m ,LaLiga,
29/6/2010,Samba Sow,85028022,31,4/20/1989,21,3,0,3,1,4032,6350,5700,160,127,5686919,185,75,DM C,2,2,2,2,2,2,1,7,1,2,2,7,8,11,6,12,8,14,11,6,12,12,7,13,12,14,16,15,12,12,12,10,17,9,8,10,13,16,18,15,13,14,12,5,14,12,20,17,14,13,14,13,8,10,7,14,14,15,13,16,16,5,DM C,301,1,10,20,1,20,1,1,15,12,1,1,10,1,1,1,1,1,15,1,12,1,1,34359738404.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Samba Sow,Â£1.98m ,Ligue 1,
29/6/2010,Samba Diakité,85010614,769,1/24/1989,21,0,0,0,0,3306,5174,5150,135,115,1124463,186,76,D/WB/DM RC,2,3,3,2,1,1,2,7,2,3,2,5,7,8,6,11,6,11,7,9,13,9,6,12,11,15,14,14,12,12,8,10,16,7,8,7,10,15,17,16,12,14,13,5,15,12,20,17,14,14,15,14,5,10,8,12,10,14,13,12,12,7,D/WB/DM RC,333,1,1,20,16,20,1,1,15,16,1,16,1,1,1,12,1,16,15,1,1,1,16,1073741824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samba DiakitÃ©,Â£1.62m ,Ligue 1,
29/6/2010,Rubén Pérez,67037324,796,4/26/1989,21,0,0,0,0,1980,4200,4200,144,89,1378297,178,72,DM/M C,1,2,1,2,1,2,2,3,1,1,3,9,7,9,6,9,4,9,11,5,8,11,9,11,13,15,13,14,11,10,9,10,10,7,4,6,13,13,12,13,10,10,11,5,12,13,20,7,13,15,10,6,8,13,12,16,12,5,13,5,8,12,DM/M C,311,1,5,20,1,20,1,1,20,1,1,1,5,1,1,1,1,1,20,1,1,1,1,256.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RubÃ©n PÃ©rez,Â£2.25m ,LaLiga,
29/6/2010,Romeu Ribeiro,55007325,788,1/13/1989,21,0,0,0,0,750,4500,4500,117,95,67866,181,70,DM C,2,1,2,1,2,2,3,2,3,1,2,7,8,8,9,11,9,8,13,4,11,13,9,13,11,13,13,14,13,10,8,12,14,3,4,9,10,10,12,13,13,13,9,8,9,13,20,8,6,10,6,10,15,10,10,1,13,13,13,13,13,15,DM C,301,1,1,20,10,20,1,1,15,10,1,1,1,1,1,1,1,10,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romeu Ribeiro,Â£270Th. ,Liga NOS,
29/6/2010,Philipp Bargfrede,92012217,771,3/3/1989,21,0,0,0,0,1750,6950,6950,155,129,5826824,174,71,DM/M RC,1,2,3,2,1,1,3,1,3,2,3,11,13,12,7,11,8,10,9,11,14,9,11,14,13,14,17,14,12,15,8,8,13,7,11,8,16,18,17,15,15,14,8,12,12,12,20,16,10,13,7,9,11,15,8,10,12,8,14,12,13,7,DM/M RC,423,1,10,20,1,18,1,8,20,15,1,1,10,5,5,1,1,1,20,8,15,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Philipp Bargfrede,Â£3.60m ,Bundesliga,
29/6/2010,Nuri Sahin,8728250,799,9/5/1988,21,22,1,16,5,5184,7200,7200,169,144,23610166,179,65,DM/M C,1,2,1,2,2,2,2,6,2,1,3,14,13,14,7,18,14,7,11,10,11,18,15,11,17,10,15,11,14,14,18,16,12,13,13,14,13,15,12,10,14,12,10,20,14,12,10,13,10,14,7,12,8,15,12,15,17,9,16,14,12,4,DM/M C,421,1,14,20,1,18,1,13,20,10,1,1,14,9,9,1,1,1,20,13,10,1,1,8796110000000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Nuri Sahin,Â£18.00m ,Bundesliga,
29/6/2010,Maxime Gonalons,34001572,769,3/10/1989,21,0,0,2,0,3906,5624,5600,155,125,9734008,187,76,DM C,1,3,1,2,1,3,2,3,3,1,2,5,7,9,8,12,7,13,11,6,13,13,7,12,12,13,14,14,14,14,12,13,18,7,11,7,13,16,15,13,11,15,13,5,12,12,20,16,15,14,13,16,9,12,7,14,16,16,14,14,14,6,DM C,301,1,1,20,14,20,1,1,15,1,1,1,1,1,1,14,1,1,15,1,1,1,1,8796090000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Maxime Gonalons,Â£4.50m ,Ligue 1,
29/6/2010,Mats Hummels,35007944,771,12/16/1988,21,1,0,20,5,4500,7350,7350,172,147,24462238,192,88,D C,1,1,3,2,3,3,3,2,3,2,3,4,7,9,10,13,5,14,6,11,16,11,8,17,12,15,14,16,17,14,12,14,13,8,13,12,15,17,14,9,14,12,16,13,15,12,20,14,14,11,8,10,14,15,15,14,12,13,14,12,12,8,D C,101,1,1,20,20,15,1,1,15,12,1,1,1,1,1,20,1,12,15,1,1,1,1,137439000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mats Hummels,Â£16.20m ,Bundesliga,
29/6/2010,Marcos Paulo,85013938,1651,7/13/1988,21,0,0,0,0,850,4904,5450,125,109,994273,182,70,DM/M C,3,1,1,1,1,1,3,1,3,2,2,7,7,11,6,13,11,11,14,5,10,13,7,12,13,11,13,14,11,11,11,9,13,8,7,8,8,13,11,13,13,14,11,5,15,12,20,16,11,12,11,13,7,8,9,12,10,11,14,14,14,6,DM/M C,311,1,8,20,1,20,1,1,16,1,1,1,8,1,1,1,1,1,16,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcos Paulo,Â£135Th. ,Liga NOS,
29/6/2010,Loïc Poujol,8442422,769,2/27/1989,21,0,0,4,0,1000,5129,5100,150,114,1529424,188,86,D/DM C,3,1,3,1,1,2,2,1,1,3,1,5,6,8,5,11,7,14,13,6,12,9,10,11,12,13,12,13,13,13,9,11,13,8,11,7,12,12,16,14,9,16,14,8,14,10,20,14,17,14,13,5,8,11,8,12,14,5,15,15,15,6,D/DM C,321,1,1,20,16,20,1,1,15,1,1,1,1,1,1,16,1,1,15,1,1,1,1,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LoÃ¯c Poujol,Â£495Th. ,Ligue 1,
29/6/2010,Loïc Dufau,34001052,769,3/15/1989,21,0,0,0,0,50,2700,2700,140,108,2180313,177,75,DM C,2,1,1,3,1,1,3,1,2,3,3,11,7,8,7,11,12,9,15,6,8,10,7,12,11,14,14,13,13,12,10,11,13,8,10,8,10,13,14,13,10,12,8,10,15,12,20,15,12,14,14,14,5,6,12,12,13,5,16,12,12,6,DM C,301,1,1,20,1,20,1,1,15,10,1,1,1,1,1,1,1,1,15,1,10,1,1,256.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Lars Bender,35007385,771,4/27/1989,21,0,0,0,0,3000,6550,6550,160,131,12586681,183,75,DM/M C,2,2,1,1,3,2,1,1,3,3,1,8,11,13,10,14,11,12,11,8,13,14,10,14,14,12,13,15,14,13,14,12,17,10,11,11,15,15,14,13,12,11,12,10,14,12,20,13,9,16,6,13,9,14,2,13,15,15,17,15,15,4,DM/M C,421,1,14,20,5,19,1,6,20,10,1,1,14,1,1,5,1,1,20,6,10,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lars Bender,Â£4.95m ,Bundesliga,
29/6/2010,Kwadwo Asamoah,12012662,21,12/9/1988,21,19,1,0,0,4750,7100,7000,169,140,44424282,178,78,DM/M LC,2,2,2,2,2,1,3,5,2,2,2,4,10,15,13,13,8,9,14,3,14,13,12,15,14,14,12,17,14,13,11,11,14,11,8,14,14,12,14,15,14,17,9,20,17,15,7,15,16,15,14,14,6,14,14,15,10,15,12,15,15,4,DM/M LC,424,1,14,20,1,16,1,15,20,1,1,1,14,1,1,1,1,1,20,15,1,1,1,2251800000000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kwadwo Asamoah,Â£8.55m ,Serie A,
29/6/2010,Kevin Pezzoni,28000488,771,3/22/1989,21,0,0,2,0,3250,6050,6050,135,121,944273,193,91,D/DM C,1,3,1,2,2,2,1,2,2,2,3,5,6,8,7,10,6,15,11,13,13,11,7,13,9,12,12,14,14,11,8,12,8,8,8,8,13,15,16,10,9,9,16,20,15,11,17,14,15,12,12,10,6,12,10,4,5,14,7,5,13,11,D/DM C,321,1,1,20,18,20,1,12,15,5,8,6,1,1,1,18,12,5,15,1,1,6,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kevin Pezzoni,Â£1.58m ,Bundesliga,
29/6/2010,José Raúl Baena,1510564,796,3/2/1989,21,0,0,0,0,3000,5759,5750,145,128,5944491,180,73,DM/M/AM C,2,3,1,1,2,3,2,6,1,3,1,8,9,9,7,14,10,9,11,6,8,14,11,8,14,9,13,11,12,14,13,13,10,11,9,12,14,15,14,14,13,12,10,11,12,13,20,14,11,14,7,7,7,12,10,2,6,6,8,12,10,8,DM/M/AM C,321,1,16,20,1,20,1,1,20,1,1,1,16,1,1,1,1,1,20,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Ivan Radovanovic,62013021,802,8/29/1988,21,0,0,10,0,3025,5500,5500,138,110,317367,186,76,DM/M C,1,2,3,3,2,3,2,4,2,2,1,11,12,11,9,12,11,12,11,8,12,14,10,12,13,13,9,11,7,8,14,11,15,10,11,9,11,12,12,12,11,12,12,10,11,12,20,15,11,12,14,9,9,7,14,9,16,8,16,18,12,2,DM/M C,311,1,10,20,10,20,1,10,20,7,1,8,10,1,1,6,10,1,20,1,7,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ivan Radovanovic,Â£720Th. ,Serie A,
29/6/2010,Idrissa Gueye,85032335,41,6/20/1989,21,0,0,0,0,1300,5350,2650,140,107,805396,174,64,DM C,1,2,2,2,1,1,1,4,1,3,2,8,8,9,7,12,6,8,8,5,7,11,8,12,12,12,14,13,12,12,11,11,16,8,12,8,11,14,17,14,14,12,7,20,15,13,5,16,7,15,12,13,6,8,14,16,14,13,15,14,14,6,DM C,301,1,1,20,1,20,1,1,15,1,1,1,1,1,1,1,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Idrissa Gueye,Â£585Th. ,Ligue 1,
