GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
29/6/2010,Nicolas Nkoulou,12007662,11,3/27/1990,20,20,0,4,0,4225,6500,5850,170,130,9285899,180,77,D/DM C,2,3,2,3,2,3,1,1,3,3,3,5,7,11,6,13,6,11,9,6,16,12,7,13,13,12,15,15,12,12,13,12,16,9,10,7,14,15,13,15,13,15,10,5,15,14,20,14,15,13,12,16,7,12,9,15,14,13,15,14,14,7,D/DM C,321,7,1,20,18,20,5,1,15,12,1,12,1,1,1,18,1,12,15,1,1,1,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicolas N'Koulou,Â£4.50m ,Ligue 1,
29/6/2010,Nicolas Mélet,85045418,769,4/29/1990,20,0,0,0,0,50,2350,2350,130,95,3803602,193,90,D LC,1,1,1,3,1,2,2,7,2,1,3,9,11,8,3,11,7,12,4,7,12,14,8,12,12,15,15,14,12,13,11,12,9,5,8,7,10,17,14,14,9,10,16,20,14,11,5,11,6,10,5,5,13,10,15,11,8,12,7,8,13,5,D LC,104,1,1,20,20,1,1,18,1,1,1,15,1,1,1,20,18,1,1,1,1,15,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicolas Melet, ,Ligue 1,
29/6/2010,Mouhammadou N'Diaye,12029964,41,6/21/1990,20,0,0,0,0,1000,4049,4000,128,90,2107876,185,75,D C,1,1,1,3,2,2,3,2,3,3,1,7,5,2,5,12,8,13,5,6,12,7,9,11,7,15,13,15,10,10,1,10,10,3,12,6,8,7,10,10,10,13,13,9,14,10,20,10,12,8,6,10,9,10,8,15,11,12,16,8,12,5,D C,101,1,1,20,20,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahamadou N'Diaye,Â£450Th. ,Liga NOS,
29/6/2010,Mickaël Nelson,34008681,769,2/2/1990,20,0,0,0,0,50,3500,3500,132,107,654536,184,76,D C,2,3,2,3,1,2,2,3,1,1,2,5,10,7,6,8,6,14,7,7,12,9,6,11,8,10,12,13,13,13,8,12,14,7,12,7,13,15,13,13,9,14,12,5,15,11,20,14,14,13,10,15,5,8,7,13,14,13,15,15,15,6,D C,101,1,1,20,20,1,1,1,1,14,1,14,1,1,1,20,1,14,1,1,1,1,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MickaÃ«l Nelson,Â£135Th. ,Ligue 1,
29/6/2010,Mamadou Sakho,34000070,769,2/13/1990,20,0,0,17,1,4556,6074,6050,168,135,25472539,187,83,D LC,2,3,3,3,2,1,1,1,3,3,1,5,7,9,6,11,6,16,8,10,15,8,7,14,11,13,14,16,15,11,9,12,16,11,16,8,14,14,15,12,11,17,14,20,15,11,8,15,17,13,13,14,8,7,12,17,14,17,15,13,13,7,D LC,104,1,1,20,20,1,1,15,1,1,1,1,1,1,1,20,15,1,1,1,1,1,1,4295000064.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mamadou Sakho,Â£14.40m ,Ligue 1,
29/6/2010,Jean-Armel Kana-Biyik,34011545,769,7/3/1989,20,0,0,5,1,3450,5309,5300,160,118,3999999,183,86,D LC,3,2,2,1,2,2,3,6,1,2,2,5,10,9,6,11,7,13,8,8,13,7,6,15,11,11,12,13,12,12,6,11,15,8,8,7,12,13,13,15,9,15,11,5,15,14,20,14,15,14,11,16,5,10,9,16,13,15,13,14,14,7,D LC,104,1,1,20,20,1,1,15,1,10,1,15,1,1,1,20,15,10,1,1,1,15,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jean-Armel Kana-Biyik,Â£4.05m ,Ligue 1,
29/6/2010,Giuseppe Bellusci,43000005,776,8/21/1989,20,0,0,5,0,3422,5750,5750,148,117,4267935,185,81,D RC,1,2,3,1,3,2,3,2,2,3,3,5,10,8,5,5,5,15,5,11,15,10,5,15,10,16,13,12,10,14,10,14,16,5,8,9,15,11,11,13,10,11,13,5,18,10,20,10,15,10,16,10,2,12,9,15,13,10,16,11,9,7,D RC,103,1,1,20,20,1,1,1,1,15,1,1,1,1,1,20,1,15,1,1,1,1,1,32768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giuseppe Bellusci,Â£1.08m ,Serie A,
29/6/2010,Freire,19081578,1651,8/21/1989,20,0,0,0,0,1250,5650,5650,132,113,1957186,186,73,D C,3,3,2,3,3,2,2,1,3,2,3,6,7,7,8,8,7,13,9,6,12,9,9,12,9,16,13,14,10,12,8,10,14,8,10,9,11,13,13,13,13,13,14,8,14,13,20,14,13,11,14,10,7,8,13,14,5,11,11,9,10,14,D C,101,1,1,20,20,1,1,1,1,1,11,1,1,1,1,20,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Freire,Â£270Th. ,Liga NOS,
29/6/2010,Dejan Lovren,24000971,761,7/5/1989,20,0,0,21,1,4489,6029,6000,165,134,32887462,188,84,D RC,1,1,1,1,3,3,3,1,2,2,1,5,8,11,7,13,9,14,10,14,13,12,10,15,13,14,14,16,11,9,10,10,17,9,13,8,12,15,15,12,13,14,15,16,15,14,20,15,14,13,14,13,7,14,12,18,15,15,14,11,12,8,D RC,103,1,1,20,20,1,1,13,1,18,14,13,1,1,1,20,13,18,1,1,1,10,13,35184400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Dejan Lovren,Â£6.53m ,Ligue 1,
29/6/2010,Christopher Mfuiy,69003012,53,7/3/1989,20,0,0,0,0,2500,5000,4500,134,100,2174491,185,75,D C,1,3,1,3,3,3,1,1,1,1,1,8,6,5,5,7,4,13,6,4,11,7,10,12,7,13,12,14,10,12,5,11,9,6,7,6,9,11,13,14,11,14,12,5,15,13,20,12,14,13,7,10,6,10,16,19,13,10,15,14,11,16,D C,101,1,1,20,20,1,1,1,1,12,1,12,1,1,1,20,1,12,1,1,1,1,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christopher Mfuyi,Â£270Th. ,Ligue 1,
29/6/2010,Chérif Faty,85057012,41,5/19/1990,20,0,0,0,0,1200,2450,2450,125,98,2485707,190,85,D C,3,1,1,1,2,1,3,1,2,2,2,5,5,7,7,7,6,16,6,6,13,7,6,10,7,12,13,14,10,12,6,9,10,6,8,7,11,13,13,11,9,16,15,5,14,9,20,13,16,13,12,6,7,10,8,5,11,13,15,14,4,12,D C,101,1,1,20,20,12,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Carlos Zambrano,77000913,1656,7/10/1989,20,11,1,0,0,3000,5900,5900,135,118,2559029,185,77,D C,1,3,2,3,1,3,1,1,3,2,3,4,4,10,8,14,5,13,14,9,12,11,9,12,14,16,14,6,13,14,9,12,10,4,9,8,12,13,13,15,12,12,14,12,13,14,20,9,9,10,7,10,7,17,7,10,15,13,9,10,12,13,D C,101,1,1,20,20,14,1,14,1,14,1,13,1,1,1,20,14,14,1,1,1,13,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carlos Zambrano,Â£2.70m ,Bundesliga,
29/6/2010,Breno,2115209,1651,10/13/1989,20,0,0,0,0,4000,7250,6650,164,136,24822305,187,83,D C,1,1,2,1,1,1,1,7,3,1,3,4,7,11,6,11,6,15,7,9,14,12,8,15,13,10,12,10,13,15,8,12,16,9,7,10,14,13,14,11,7,14,16,13,15,14,20,15,15,16,6,15,3,4,3,16,15,15,15,13,9,6,D C,101,1,1,20,20,12,1,1,1,11,10,6,1,1,1,20,1,11,1,1,1,1,6,274878000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Breno,Â£4.95m ,Bundesliga,
29/6/2010,Armin Bacinovic,64001279,795,10/24/1989,20,1,0,11,4,3250,6000,5500,148,117,5135258,183,75,DM/M C,3,2,3,3,1,1,2,1,1,3,1,10,11,12,11,11,8,15,13,8,14,13,9,12,13,10,14,12,15,13,11,11,15,12,9,14,10,13,13,13,12,13,12,20,13,12,7,13,12,12,13,13,11,12,14,12,12,15,10,10,11,13,DM/M C,311,1,1,20,15,20,1,1,17,14,13,1,1,1,1,15,1,14,17,1,1,1,1,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Armin Bacinovic,Â£4.50m ,Serie A,
29/6/2010,Andreu Fontàs,67038644,796,11/14/1989,20,0,0,0,0,3906,6250,6250,160,125,5637399,186,84,D/DM C,3,3,1,3,3,3,2,1,1,1,1,5,6,7,5,13,7,13,7,7,13,13,10,12,11,8,13,11,12,14,12,13,10,8,12,7,15,15,14,12,9,15,13,20,11,13,7,14,14,15,9,10,6,9,14,11,8,14,13,8,10,9,D/DM C,111,1,1,20,20,17,1,13,15,1,1,1,1,1,1,20,13,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andreu FontÃ s,Â£2.25m ,LaLiga,
29/6/2010,André Pinto,55009586,788,10/5/1989,20,0,0,0,0,1250,4500,4500,113,94,21585,192,86,D C,1,2,1,3,3,2,2,1,1,3,2,6,6,6,9,9,14,12,15,12,11,9,11,10,9,14,11,13,9,9,7,9,16,6,10,10,11,11,11,11,11,15,13,8,14,10,20,12,13,12,10,10,10,8,12,12,15,13,14,13,13,7,D C,101,1,1,20,20,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AndrÃ© Pinto,Â£810Th. ,Liga NOS,
29/6/2010,Amine Linganzi,34009734,49,11/16/1989,20,0,0,0,0,3100,5039,5750,152,112,4345158,186,81,D/DM C,1,1,3,2,2,2,2,2,3,3,1,5,6,8,6,12,8,14,11,10,13,11,10,12,11,12,13,14,12,10,9,11,14,8,10,7,12,13,16,12,9,16,12,8,11,10,20,15,15,14,12,10,1,10,12,15,13,12,10,12,12,8,D/DM C,321,1,1,20,18,20,1,1,15,1,1,1,1,1,1,18,1,1,15,1,1,1,1,256.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amine Linganzi,- ,Premier League,
29/6/2010,Alfred N'Diaye,34009062,769,3/6/1990,20,0,0,2,0,3600,5400,5400,160,120,4143768,188,94,D/DM C,3,2,3,3,2,1,1,4,1,3,3,5,7,8,6,10,11,12,15,7,14,11,14,12,10,15,13,15,12,12,9,11,18,6,12,7,13,14,16,11,9,18,14,5,15,13,20,15,18,13,13,14,5,12,6,15,13,14,11,11,13,6,D/DM C,321,1,1,20,18,20,1,1,15,12,1,12,1,1,1,18,1,12,15,1,1,1,12,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alfred N'Diaye,Â£1.53m ,Ligue 1,
29/6/2010,Abdel El Kaoutari,34008676,769,3/17/1990,20,0,0,0,0,1300,5579,5550,160,124,8396710,180,73,D/WB LC,3,3,3,1,3,1,2,3,2,3,1,7,12,8,6,11,11,13,11,10,14,9,7,13,11,12,13,14,10,13,9,11,16,8,11,7,14,13,14,14,12,13,10,20,15,13,5,15,13,13,12,16,6,8,7,14,15,15,13,13,13,6,D/WB LC,114,1,1,20,20,1,5,17,1,1,1,17,1,1,1,20,17,1,1,1,1,17,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abdelhamid El Kaoutari,Â£1.71m ,Ligue 1,
29/6/2010,Winston Reid,947435,1438,7/3/1988,21,6,1,0,0,3782,6250,6200,143,123,8014380,189,84,D C,1,1,1,1,1,1,1,6,2,2,3,4,11,10,7,11,13,14,11,11,14,12,12,15,11,17,13,16,8,8,11,6,11,12,14,5,12,15,10,10,12,14,15,13,13,14,20,13,15,12,14,16,6,12,8,16,14,8,7,7,9,15,D C,101,7,1,20,20,10,1,1,10,1,1,1,1,1,1,20,1,1,10,1,1,1,1,131072.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winston Reid,Â£1.35m ,Premier League,
29/6/2010,Víctor Ruiz,67046591,796,1/25/1989,21,0,0,0,0,4500,6500,6500,155,138,9010175,184,73,D C,3,3,1,2,3,3,2,3,2,1,2,7,6,6,7,9,8,14,8,11,14,13,5,15,11,14,12,15,13,13,10,12,10,8,11,7,14,18,15,14,13,15,13,20,12,14,6,15,13,12,11,12,7,11,8,13,13,7,9,20,5,8,D C,101,1,1,20,20,1,1,10,1,1,1,1,1,1,1,20,10,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VÃ­ctor Ruiz,Â£7.20m ,Serie A,
29/6/2010,Thomas Heurtaux,34003995,769,7/3/1988,21,0,0,4,0,150,4000,4000,140,120,1732810,183,75,D C,3,1,3,3,2,3,3,3,2,1,2,5,5,7,6,10,7,14,8,11,13,8,6,13,10,13,14,15,13,13,9,13,14,6,13,7,14,13,14,12,9,14,12,5,8,11,20,15,15,14,13,7,6,13,14,14,14,14,14,14,14,5,D C,101,1,8,20,20,10,1,10,10,13,1,1,8,1,1,20,10,13,10,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas Heurtaux,Â£1.80m ,Ligue 1,
29/6/2010,Stefan Reinartz,35008899,771,1/1/1989,21,1,0,5,0,4000,6750,6750,158,135,8485056,189,84,D/DM C,3,3,1,1,2,3,3,2,1,1,2,4,8,10,8,11,6,15,6,10,14,13,8,14,11,11,14,13,13,13,12,12,13,5,9,8,14,16,12,13,12,16,16,10,15,14,20,14,15,13,3,11,9,10,6,14,13,13,14,15,18,5,D/DM C,111,1,1,20,20,18,1,1,15,1,1,1,1,1,1,20,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stefan Reinartz,Â£6.75m ,Bundesliga,
29/6/2010,Simon Kjær,947424,764,3/26/1989,21,11,0,2,0,5700,8300,8000,172,151,37960589,189,82,D C,1,3,3,2,2,1,1,7,2,3,3,3,2,5,3,14,13,15,9,13,17,15,3,16,13,5,15,16,16,14,9,14,15,9,14,13,14,10,13,10,13,12,15,14,14,13,20,12,14,18,6,15,5,12,14,12,12,16,16,16,14,3,D C,101,1,1,20,20,1,1,1,1,12,1,1,1,1,1,20,1,12,1,1,1,1,1,9070970000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Simon Kjaer,Â£9.00m ,Bundesliga,
29/6/2010,Ryan Shotton,5129388,765,9/30/1988,21,0,0,0,0,2200,5100,5100,120,106,4371474,191,85,D RC,2,2,1,2,2,2,2,6,2,2,1,2,11,10,9,8,3,13,7,12,11,7,3,14,9,14,11,13,11,10,8,10,12,4,8,11,14,12,13,11,11,12,13,12,12,11,20,12,14,10,10,10,3,10,8,14,17,8,16,13,3,4,D RC,103,5,1,20,20,1,1,1,1,18,1,1,1,1,1,20,1,18,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ryan Shotton,Â£45Th. ,Premier League,
29/6/2010,Phillipp Wollscheid,92021286,771,3/6/1989,21,0,0,0,0,150,3550,3550,123,100,1676601,181,81,D C,2,3,2,1,2,3,2,3,2,2,3,4,9,5,9,12,4,14,4,2,14,9,10,14,10,13,13,13,11,11,10,14,10,8,12,5,12,7,12,7,10,14,9,12,11,9,20,8,10,10,7,10,10,10,8,17,11,14,14,11,7,6,D C,101,1,1,20,20,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Philipp Wollscheid,Â£3.15m ,Bundesliga,
29/6/2010,Neven Subotic,35013755,802,12/10/1988,21,15,1,0,0,5112,6900,7150,166,143,23703262,193,87,D C,1,3,2,3,3,1,1,6,1,1,1,3,7,6,13,12,11,18,12,9,15,13,5,16,13,12,14,13,12,9,12,13,15,8,8,7,13,15,11,8,13,14,17,14,12,14,20,12,16,14,8,9,5,4,18,13,10,14,17,16,15,3,D C,101,1,1,20,20,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,43980500000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Neven Subotic,Â£16.20m ,Bundesliga,
29/6/2010,Mikel San José,67037571,796,5/30/1989,21,0,0,3,0,4556,6250,6250,155,135,11881979,186,77,D C,1,2,2,1,2,3,1,4,2,2,2,3,8,8,8,12,5,16,5,8,14,12,13,15,12,9,11,14,13,13,12,12,12,7,12,7,14,14,12,9,13,14,14,12,12,12,20,14,14,13,5,12,7,5,14,14,7,14,17,10,10,5,D C,101,1,1,20,20,10,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mikel San JosÃ©,Â£4.50m ,LaLiga,
29/6/2010,Mats Hummels,35007944,771,12/16/1988,21,1,0,20,5,4500,7350,7350,172,147,24462238,192,88,D C,1,1,3,2,3,3,3,2,3,2,3,4,7,9,10,13,5,14,6,11,16,11,8,17,12,15,14,16,17,14,12,14,13,8,13,12,15,17,14,9,14,12,16,13,15,12,20,14,14,11,8,10,14,15,15,14,12,13,14,12,12,8,D C,101,1,1,20,20,15,1,1,15,12,1,1,1,1,1,20,1,12,15,1,1,1,1,137439000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mats Hummels,Â£16.20m ,Bundesliga,
29/6/2010,Marcelo Silva,78017624,1657,3/21/1989,21,0,0,15,1,1500,4904,3600,128,109,2599998,185,89,D C,1,1,3,1,3,2,3,2,2,2,3,6,6,8,9,8,2,13,5,10,12,9,10,12,11,13,10,14,10,11,8,9,13,7,12,8,11,13,14,10,10,13,14,10,12,13,20,14,14,10,14,9,3,10,10,3,6,11,12,11,10,6,D C,101,1,1,20,20,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcelo Silva,Â£900Th. ,LaLiga,
29/6/2010,Mapou Yanga Mbiwa,34000001,769,5/15/1989,21,0,0,4,0,4761,6209,6200,165,138,12611678,184,77,D/WB RLC,2,2,1,3,2,1,1,6,3,1,2,5,11,9,5,9,6,15,8,12,15,8,7,14,9,13,15,15,12,12,6,12,17,9,9,7,14,14,16,14,11,15,13,10,14,13,20,16,15,14,13,15,7,12,12,14,14,14,16,14,14,6,D/WB RLC,116,1,1,20,20,1,1,17,1,17,1,17,1,1,1,20,17,17,1,1,1,17,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mapou Yanga-Mbiwa,Â£4.05m ,Ligue 1,
29/6/2010,Maicon,19017908,1651,9/14/1988,21,0,0,0,0,2250,5714,6500,155,127,9211332,190,74,D C,3,3,1,1,2,2,2,1,2,2,2,7,7,7,10,11,7,15,8,8,14,11,10,13,11,12,13,13,13,13,8,11,12,7,10,8,14,13,11,13,12,15,16,8,14,12,20,12,15,12,10,12,8,8,14,13,13,13,14,14,14,5,D C,101,1,1,20,20,4,1,1,1,1,7,1,1,1,1,20,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maicon,Â£22.05m ,Serie A,
29/6/2010,Lorenzo Ariaudo,43006766,776,6/11/1989,21,0,0,6,1,1450,6000,6000,143,119,1847450,186,71,D LC,2,1,3,3,3,1,1,2,1,2,1,2,3,5,5,9,3,13,5,7,12,10,2,12,10,16,14,13,12,11,11,13,16,7,7,7,14,11,14,12,13,14,12,20,14,11,6,15,14,13,7,11,8,8,5,15,15,11,15,13,11,4,D LC,104,1,1,20,20,1,1,15,1,10,10,1,1,1,1,20,15,10,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lorenzo Ariaudo,Â£1.08m ,Serie A,
29/6/2010,Loïc Poujol,8442422,769,2/27/1989,21,0,0,4,0,1000,5129,5100,150,114,1529424,188,86,D/DM C,3,1,3,1,1,2,2,1,1,3,1,5,6,8,5,11,7,14,13,6,12,9,10,11,12,13,12,13,13,13,9,11,13,8,11,7,12,12,16,14,9,16,14,8,14,10,20,14,17,14,13,5,8,11,8,12,14,5,15,15,15,6,D/DM C,321,1,1,20,16,20,1,1,15,1,1,1,1,1,1,16,1,1,15,1,1,1,1,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LoÃ¯c Poujol,Â£495Th. ,Ligue 1,
29/6/2010,Loïc Abenzoar,8442417,769,2/14/1989,21,0,0,0,0,50,2600,2600,145,104,846062,182,74,D RC,2,2,1,2,1,1,1,1,1,1,2,5,7,7,5,10,6,14,7,6,12,7,6,9,10,11,12,14,12,12,7,11,10,6,10,7,11,11,14,16,9,13,11,5,13,13,20,14,13,14,11,10,11,10,11,11,14,12,9,9,10,20,D RC,103,1,1,20,20,1,1,1,1,15,1,15,1,1,1,20,1,15,1,1,1,1,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LoÃ¯c Abenzoar,Â£315Th. ,Ligue 1,
