GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
29/6/2010,Tripy Makonda,85030344,769,1/24/1990,20,0,0,0,0,2916,4859,4850,135,108,3777294,180,70,D/WB L,3,1,2,3,3,3,3,5,2,2,1,11,12,9,6,12,11,11,10,13,9,9,5,12,12,10,11,12,11,10,11,10,14,11,4,10,10,14,13,15,12,13,10,20,15,14,5,14,11,12,12,13,7,10,19,14,8,14,17,8,14,19,D/WB L,113,1,10,1,20,1,1,20,15,1,1,17,1,10,1,1,20,1,1,15,1,17,1,1099510000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tripy Makonda,Â£450Th. ,Ligue 1,
29/6/2010,Toni Kroos,156772,771,1/4/1990,20,8,0,10,2,5250,7400,7400,178,148,37390172,182,74,M/AM LC,3,1,3,2,2,1,2,5,3,3,2,17,17,13,16,18,15,6,18,6,5,17,14,8,16,7,14,8,15,10,18,17,12,12,11,8,10,15,8,10,12,9,9,16,14,14,20,12,11,11,3,14,3,15,14,15,16,14,13,15,18,4,M/AM LC,414,1,20,20,1,4,1,17,20,13,1,1,20,17,13,1,1,1,18,16,13,1,1,4512400000000000.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Toni Kroos,Â£10.80m ,Bundesliga,
29/6/2010,Tom Cleverley,28000906,765,8/12/1989,20,0,0,6,0,4000,6250,6250,142,129,4130116,175,67,M/AM RLC,2,2,2,2,2,2,2,2,2,2,2,7,14,12,13,14,6,9,14,9,9,14,4,10,12,13,12,13,14,10,9,10,18,12,9,12,9,15,15,13,11,10,8,15,15,14,20,14,11,14,10,10,9,16,8,11,14,16,16,12,12,2,M/AM RLC,416,1,20,16,13,10,1,20,20,19,1,8,16,20,19,1,12,13,15,18,18,8,8,2251800000000000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Cleverley,Â£2.25m ,Premier League,
29/6/2010,Sergio Escudero,67065536,796,9/2/1989,20,0,0,0,0,2250,4500,4500,139,108,29173491,176,65,D/M L,3,1,3,2,1,3,1,2,2,3,3,10,10,11,10,11,9,7,10,10,10,12,10,12,13,8,12,10,13,11,10,14,10,10,5,12,12,11,13,13,12,11,8,20,10,14,6,11,10,12,8,10,12,12,7,20,13,13,13,8,5,1,D/M L,113,1,12,1,20,1,1,20,18,1,1,12,1,12,1,1,20,1,1,18,1,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sergio Escudero,Â£1.58m ,Bundesliga,
29/6/2010,Ryad Boudebouz,8449112,5,2/19/1990,20,3,0,0,0,4096,6400,5750,160,128,10484504,172,59,M/AM RL,3,3,3,1,3,2,1,2,3,1,1,12,13,15,7,15,14,5,14,5,2,12,13,4,17,7,11,7,12,12,13,9,15,16,5,14,6,7,12,17,15,9,6,20,15,13,8,13,5,11,7,15,7,10,6,16,14,10,9,13,13,12,M/AM RL,415,1,20,12,1,8,1,17,20,20,1,1,12,17,20,1,1,1,10,15,15,1,1,2252380000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Ryad Boudebouz,Â£5.85m ,Ligue 1,
29/6/2010,Rémy Cabella,34008670,769,3/8/1990,20,0,0,0,0,1350,2750,2750,150,110,3278556,171,62,M/AM LC,1,1,2,3,3,3,3,4,2,1,1,10,10,14,8,14,10,6,11,7,1,11,8,2,16,5,10,7,14,14,13,13,14,13,6,13,5,9,12,16,15,8,5,20,8,15,5,12,5,14,5,16,12,8,10,14,14,13,12,15,15,5,M/AM LC,414,10,20,20,1,1,1,16,20,1,1,1,20,16,1,1,1,1,18,16,1,1,1,2251800000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RÃ©my Cabella,Â£360Th. ,Ligue 1,
29/6/2010,Pizzi,55012829,788,10/6/1989,20,0,0,2,0,1500,5000,5000,127,105,592750,180,66,M/AM RL,2,2,1,1,1,3,1,3,2,3,1,11,11,12,10,12,10,7,8,6,6,9,10,8,13,10,10,9,12,9,9,10,10,14,7,12,8,9,10,12,11,9,8,12,13,12,20,10,10,11,6,10,7,11,7,15,13,14,11,17,11,1,M/AM RL,415,5,20,13,1,1,1,20,20,20,1,1,13,20,20,1,1,1,1,15,15,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pizzi,Â£4.14m ,Liga NOS,
29/6/2010,Nicolas Martin Gorobsov,43005803,1649,11/25/1989,20,0,0,0,0,150,2250,4200,93,89,22618,177,77,M RLC,1,1,2,2,1,2,2,1,2,3,3,8,13,11,7,10,4,8,12,4,6,11,7,8,10,10,11,8,9,11,11,10,10,9,12,11,10,12,9,12,11,8,7,14,12,10,20,10,11,12,8,11,4,10,11,14,11,11,6,2,8,10,M RLC,406,1,15,20,1,13,1,15,20,15,1,1,1,15,15,1,1,1,20,15,15,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NicolÃ¡s Gorobsov,Â£270Th. ,Serie A,
29/6/2010,Maurício,19043082,1651,1/2/1990,20,0,0,0,0,500,4300,3800,150,96,55527,180,72,AM/S LC,2,2,2,1,2,1,2,5,2,3,1,6,11,13,10,12,9,5,11,5,5,9,12,5,12,14,9,11,10,11,10,9,12,15,9,11,6,7,13,12,13,10,9,20,13,15,6,11,10,12,7,10,7,12,7,16,10,13,11,14,12,12,AM/S LC,624,20,18,20,1,1,1,18,12,1,1,1,1,18,1,1,1,1,1,12,1,1,1,34359738368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MaurÃ­cio,Â£540Th. ,Liga NOS,
29/6/2010,Marcel Risse,35017367,771,12/17/1989,20,0,0,0,0,3000,6200,6200,135,124,3953416,183,72,M/AM RL,2,2,3,2,2,1,1,4,2,3,3,10,12,13,9,12,9,9,11,7,8,13,8,9,13,12,12,12,11,11,11,12,12,10,6,12,8,13,14,15,12,10,10,10,14,15,20,11,9,12,3,13,3,13,9,12,12,10,11,14,16,4,M/AM RL,415,1,20,1,1,1,1,15,20,20,1,1,1,15,20,1,1,1,1,15,17,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcel Risse,Â£1.58m ,Bundesliga,
29/6/2010,Manu,67010271,796,8/14/1989,20,0,0,0,0,3422,5500,5500,145,117,2121864,186,76,D/WB/M L,2,1,2,2,3,3,2,5,1,1,2,11,11,11,5,11,7,9,11,12,14,11,3,14,11,9,13,12,11,12,11,12,10,12,13,11,11,11,15,12,12,14,11,20,11,11,11,15,15,12,11,3,4,12,17,5,5,10,13,7,12,15,D/WB/M L,123,1,14,1,20,1,1,20,16,1,1,18,1,14,1,1,20,1,1,16,1,18,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kanu,Â£1.80m ,Liga NOS,
29/6/2010,Kieran Gibbs,29003721,765,9/26/1989,20,0,0,14,3,3844,6650,6650,160,124,-1,178,66,D/M/AM L,1,2,2,3,2,2,2,2,2,1,2,9,12,13,8,12,8,8,10,7,9,12,7,12,13,10,10,12,12,10,10,11,15,12,8,11,9,14,14,16,14,14,9,20,15,16,10,14,8,12,8,12,7,10,11,14,16,12,15,14,17,6,D/M/AM L,433,1,17,14,19,1,1,20,20,10,1,15,1,17,1,1,19,1,14,20,10,15,10,70403100000000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Kieran Gibbs,Â£3.15m ,Premier League,
29/6/2010,José Ángel,67064652,796,9/5/1989,20,0,0,0,0,4160,5804,5000,167,129,2734309,174,72,D/WB/M L,1,2,3,3,2,3,2,1,1,3,2,10,13,12,10,11,15,10,13,15,12,12,8,14,11,10,13,13,10,13,14,13,11,10,6,13,14,16,16,16,12,10,9,20,15,16,1,12,12,14,5,11,10,12,16,11,12,7,9,11,8,12,D/WB/M L,123,1,5,1,20,1,1,20,18,5,1,20,1,5,1,1,20,5,1,18,1,20,5,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Jonathan Urretaviscaya,78016324,1657,3/19/1990,20,0,0,6,2,2500,5669,5500,148,126,3488734,174,62,M/AM/S RLC,1,1,2,2,3,1,2,3,3,2,2,13,13,13,11,11,13,7,8,7,5,13,13,4,13,12,7,8,11,5,13,11,13,14,9,13,5,11,7,16,14,5,5,13,14,14,20,13,5,8,6,10,8,13,11,15,5,12,11,10,14,13,M/AM/S RLC,426,18,20,18,1,1,1,16,20,20,1,1,10,16,20,1,1,1,1,12,12,1,1,141837000000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Jonathan Urretaviscaya,Â£1.35m ,LaLiga,
29/6/2010,Ismael,67029308,796,1/29/1990,20,0,0,0,0,1892,4350,4350,155,87,1081980,180,76,M/AM LC,3,1,2,3,2,3,1,3,1,2,1,9,10,11,11,9,7,8,10,1,0,10,10,1,12,12,10,8,8,7,11,11,11,14,10,12,1,7,5,13,10,11,8,20,10,12,10,6,8,7,4,10,9,10,8,12,5,8,7,12,13,12,M/AM LC,414,15,20,20,1,1,1,16,20,9,1,1,20,16,9,1,1,1,1,12,5,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Isma, ,Ligue 1,
29/6/2010,Guido Marilungo,43000093,776,8/9/1989,20,0,0,4,2,3250,6400,6400,175,131,12800129,176,69,AM/S RLC,1,1,3,1,1,1,2,1,2,3,2,10,12,16,14,14,8,12,9,5,4,10,10,6,15,15,10,18,6,8,10,14,17,18,8,16,14,8,16,16,15,8,9,20,13,15,10,11,4,10,11,15,7,12,13,18,12,13,12,13,11,9,AM/S RLC,626,20,18,20,1,1,1,18,12,15,1,1,13,18,15,1,1,1,1,12,12,1,1,532480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guido Marilungo,Â£3.60m ,Serie A,
29/6/2010,Grégory Sertic,8443655,769,8/5/1989,20,0,0,5,0,3969,5669,5650,160,126,5345207,181,69,M/AM LC,1,1,1,1,1,2,3,8,3,1,2,13,12,13,7,14,15,10,13,5,5,13,12,7,14,7,11,12,13,13,15,11,14,13,9,11,8,12,13,15,14,14,10,12,14,11,20,14,11,14,7,14,6,15,5,15,12,13,14,13,13,8,M/AM LC,414,1,18,20,7,10,1,16,20,14,1,1,18,10,10,7,1,1,20,16,14,1,1,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GrÃ©gory Sertic,Â£1.08m ,Ligue 1,
29/6/2010,Geoffrey Mujangi Bia,8169243,757,8/12/1989,20,2,0,5,1,3540,5700,5700,145,119,706470,176,71,M/AM RLC,1,2,3,2,1,3,2,6,1,2,1,11,14,14,11,15,11,5,13,6,5,10,10,4,15,6,9,16,12,8,6,10,12,14,4,15,7,9,12,15,12,6,7,14,13,16,20,7,10,10,4,3,3,13,8,10,11,10,5,7,6,11,M/AM RLC,416,1,20,19,1,1,1,18,20,20,1,1,19,18,20,1,1,1,15,15,15,1,1,4398050000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Geoffrey Bia,Â£900Th. ,Premier League,
29/6/2010,Gareth Bale,5132312,801,7/16/1989,20,24,2,4,0,5625,8000,7650,175,150,37606851,185,81,D/M/AM L,1,3,2,3,2,3,2,5,3,3,1,15,15,14,11,13,16,15,7,12,11,13,11,13,14,5,13,14,15,13,13,12,16,9,6,14,9,15,15,17,12,14,12,20,15,14,13,16,13,12,4,15,11,14,11,15,13,14,14,13,15,2,D/M/AM L,433,1,16,1,17,1,1,20,20,1,1,15,1,16,1,1,17,1,1,20,1,15,1,35253100000000.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Gareth Bale,Â£22.50m ,Premier League,
29/6/2010,Gaëtan Sidney,85028019,769,5/13/1990,20,0,0,0,0,1300,2650,2650,135,107,2838883,186,77,M/AM RL,2,2,3,3,1,1,3,5,3,3,2,9,12,13,7,13,8,7,11,6,4,8,8,3,14,11,10,12,11,11,9,9,13,12,6,11,5,9,12,15,13,13,13,5,14,14,20,12,13,13,11,10,7,10,8,12,14,13,13,13,13,6,M/AM RL,415,1,20,1,1,1,1,17,20,20,1,1,1,17,20,1,1,1,1,15,15,1,1,2251800000000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Fran Mérida,29005328,796,3/4/1990,20,0,0,4,0,2750,5399,5000,131,120,7308829,173,69,M/AM LC,1,2,3,3,1,1,2,4,3,3,1,9,13,13,10,15,12,4,13,3,6,14,9,5,16,6,12,9,14,12,14,12,12,15,5,13,8,12,10,12,15,14,8,20,13,11,13,10,9,14,4,10,4,12,13,16,10,11,12,12,9,8,M/AM LC,414,1,19,20,1,1,1,15,20,10,1,1,19,14,10,1,1,1,20,15,10,1,1,4210688.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fran MÃ©rida,Â£2.70m ,LaLiga,
29/6/2010,Diego Farias,43017920,1651,5/10/1990,20,0,0,0,0,1000,5050,4900,135,110,1411159,180,77,M/AM RLC,2,3,1,2,2,2,3,1,1,2,3,7,10,15,11,9,7,2,5,10,5,8,10,5,12,15,11,10,10,5,5,7,9,14,1,8,10,17,13,15,15,7,8,8,13,14,20,9,6,9,5,10,11,9,6,17,8,11,14,7,4,2,M/AM RLC,416,10,20,15,1,1,1,20,20,20,1,1,15,20,20,1,1,1,15,15,15,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diego Farias,Â£225Th. ,Serie A,
29/6/2010,David Simão,55004196,788,5/15/1990,20,0,0,0,0,1000,2500,2500,148,107,864337,183,80,M/AM LC,1,3,2,2,2,2,3,1,1,2,3,14,14,12,13,14,14,8,14,8,9,14,12,9,15,7,11,9,13,12,14,12,5,11,13,13,9,13,11,11,11,12,12,20,12,11,5,10,11,11,7,3,7,10,8,1,15,12,9,14,9,7,M/AM LC,414,1,17,17,1,10,1,20,20,1,1,1,17,10,1,1,1,1,15,20,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David SimÃ£o,Â£1.26m ,Liga NOS,
29/6/2010,Daniel Sturridge,5127717,765,9/1/1989,20,0,0,5,1,3400,6250,6250,167,130,15921487,180,79,S LC,3,1,1,2,2,2,2,1,3,2,3,7,7,14,14,13,7,8,12,5,3,11,12,5,12,11,11,9,12,8,12,10,19,14,4,13,4,6,8,17,18,16,8,20,15,16,11,14,12,10,6,10,11,5,11,18,7,15,9,12,12,7,S LC,604,20,15,20,1,1,1,15,12,1,1,1,1,15,1,1,1,1,1,12,1,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Sturridge,Â£4.50m ,Premier League,
29/6/2010,Daniel Didavi,92012101,771,2/21/1990,20,0,0,0,0,3000,5600,5600,140,112,8536546,180,77,M LC,1,3,3,2,1,1,2,4,1,3,2,13,14,12,8,13,15,7,12,4,3,14,13,7,14,7,12,7,11,11,16,11,9,14,4,12,8,13,14,12,12,13,11,20,11,11,8,12,10,10,4,8,10,8,5,5,18,6,11,12,8,13,M LC,404,1,15,17,1,1,1,20,20,1,1,1,1,15,1,1,1,1,17,20,1,1,1,256.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Didavi,Â£900Th. ,Bundesliga,
29/6/2010,Burak Kaplan,91005024,799,2/1/1990,20,0,0,2,0,2000,6000,6200,141,124,4815104,168,64,M/AM RLC,1,2,2,3,2,2,3,1,2,1,2,12,12,14,12,14,12,6,11,7,4,12,11,9,14,15,12,11,12,10,12,8,13,12,4,9,4,12,12,13,16,10,5,20,12,14,17,11,6,12,6,9,3,17,9,12,14,13,12,12,13,5,M/AM RLC,416,1,20,17,1,1,1,17,20,20,1,1,17,17,20,1,1,1,15,15,15,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burak Kaplan,Â£675Th. ,Bundesliga,
29/6/2010,Boris Vukcevic,35025623,771,3/16/1990,20,0,0,0,0,1000,5900,5900,135,118,3249409,182,78,M/AM/S LC,2,2,3,1,3,2,3,1,1,1,3,9,11,12,13,12,9,8,11,7,9,11,9,10,11,11,13,10,13,10,9,6,6,16,1,10,10,9,10,13,9,11,15,20,7,13,15,7,11,10,7,10,12,17,12,13,8,6,14,15,13,11,M/AM/S LC,424,18,17,18,1,1,1,20,20,1,1,1,17,1,1,1,1,1,1,20,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boris Vukcevic,Â£2.70m ,Bundesliga,
29/6/2010,Barry Bannan,29010507,793,12/1/1989,20,0,0,5,0,2500,5400,5000,123,104,3103756,170,60,M RLC,2,2,1,3,2,2,2,1,2,3,3,10,12,12,9,12,10,5,10,2,3,12,14,7,12,11,9,11,10,9,12,7,13,14,4,12,8,11,11,15,9,10,5,20,14,12,7,11,6,14,5,10,3,15,10,14,12,16,10,10,12,4,M RLC,406,1,15,20,1,1,1,20,20,15,1,1,10,15,11,1,1,1,20,20,15,1,1,10995100000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Barry Bannan,Â£2.70m ,Premier League,
29/6/2010,Armand Traoré,8442421,769,10/8/1989,20,0,0,3,0,3750,6250,6250,145,125,-1,185,70,WB/M/AM L,2,2,2,2,2,1,3,5,1,1,1,6,14,12,10,10,11,9,14,7,8,13,5,11,12,10,12,12,10,9,8,11,9,10,6,12,9,13,14,18,11,14,10,20,16,19,4,13,8,12,6,11,4,12,12,11,12,13,10,11,15,4,WB/M/AM L,433,1,16,1,14,1,1,20,20,1,1,17,1,16,1,1,14,1,1,20,1,17,1,1100180000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Armand TraorÃ©,Â£1.35m ,Serie A,
29/6/2010,André Ayew,8442448,21,12/17/1989,20,25,1,12,4,4422,6650,6000,160,133,18589951,176,72,M/AM LC,2,3,1,2,3,1,3,6,3,3,1,11,11,14,9,14,8,12,12,5,5,14,12,6,14,11,12,14,12,12,14,12,15,13,13,11,10,13,16,16,13,13,9,20,14,14,8,15,13,13,11,15,7,12,13,17,14,12,11,13,14,10,M/AM LC,414,1,17,20,8,1,1,17,20,10,1,8,14,17,10,1,8,1,20,17,10,8,1,2251800000000000.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AndrÃ© Ayew,Â£9.00m ,Ligue 1,
29/6/2010,Alan Stulin,91002790,787,6/5/1990,20,0,0,2,0,150,5500,5500,154,112,1265393,170,69,D/WB/M/AM L,1,1,2,2,1,2,1,1,3,1,3,11,11,10,10,10,7,7,9,9,11,12,6,10,12,7,11,10,10,12,11,12,10,11,7,11,12,12,12,12,13,9,8,20,13,12,11,12,9,12,7,11,7,13,11,12,12,10,12,11,7,7,D/WB/M/AM L,133,1,20,1,20,1,1,20,20,1,1,20,1,20,1,1,20,1,1,18,1,20,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alan Stulin,Â£135Th. ,Bundesliga,
29/6/2010,Abdoul Camara,8449420,769,2/20/1990,20,0,0,0,0,3550,5444,5400,150,121,3123770,177,70,M/AM/S LC,3,2,3,3,1,1,2,7,2,1,2,11,10,14,9,13,13,7,9,8,2,10,8,3,14,7,10,7,12,12,11,11,14,13,5,13,6,9,10,17,14,12,8,20,14,15,5,14,10,13,7,14,6,8,13,14,14,13,14,15,15,5,M/AM/S LC,424,16,20,16,1,1,1,20,20,14,1,1,1,20,14,1,1,1,1,12,10,1,1,2251800000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abdoul Camara,Â£900Th. ,Ligue 1,
29/6/2010,Zhang Chengdong,23020214,110,2/9/1989,21,1,0,0,0,1500,4950,4500,135,90,142059,184,73,AM/S RLC,2,1,1,1,1,3,1,1,1,2,1,6,10,10,9,8,3,6,7,2,6,9,6,5,10,10,6,7,10,7,8,9,14,13,12,10,6,5,10,13,11,8,9,8,13,13,20,7,8,10,8,7,7,10,14,12,5,13,16,16,16,4,AM/S RLC,626,20,17,20,1,1,1,17,12,17,1,1,7,17,17,1,1,1,1,12,12,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Vladimir Koman,43000091,773,3/16/1989,21,1,0,3,1,2050,5039,5250,150,112,1165963,173,63,M/AM RLC,1,2,2,2,2,3,3,1,3,3,1,10,15,16,13,6,10,9,12,8,5,13,11,6,16,8,9,12,10,5,15,8,10,16,9,15,12,7,10,13,14,8,5,6,16,14,20,10,4,5,10,14,6,15,14,8,12,14,14,8,8,14,M/AM RLC,416,1,20,20,1,1,1,20,20,20,1,1,20,20,18,1,1,1,15,15,20,1,1,1048576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vladimir Koman,Â£2.07m ,Serie A,
